2.127354442357591413e+00,7.067840681338147246e-02,2.051863494015343292e+00,7.549094834224812089e-02,2.343354823592092365e-02,2.117036669067585031e+00,-1.031777329000638233e-02,6.971042189370755260e-01,-4.290436081612725161e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.213465229485042762e+00,-8.611078712745134922e-02,4.715192767555592755e-04,1.974422743932672475e+00,-1.529316984249189382e-01,9.297664428844807863e-06,-3.341045564873379448e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.080397657756093199e+00,4.695678460149821376e-02,1.700756722484429162e-01,2.090674216792425710e+00,-3.668022556516570276e-02,1.502754395994012060e-01,-4.181850508333195826e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.102233393146101026e+00,2.512104921149038717e-02,3.647244046959419173e-01,2.119926335564463304e+00,-7.428106793128108620e-03,7.507416611316697352e-01,-1.627457800230924789e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.076382635913332386e+00,5.097180644425902685e-02,6.467161037707498672e-02,2.148020494841953010e+00,2.066605248436159670e-02,4.472683151512673039e-01,-1.515287697994871507e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.109700141918403826e+00,1.765430043918758685e-02,5.126309482766050474e-01,2.124370274965085237e+00,-2.984167392506176242e-03,9.046186124261380579e-01,-1.031923391584688154e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.081855382181699632e+00,4.549906017589178120e-02,1.041279442260697324e-01,2.074786835564881304e+00,-5.256760679271010872e-02,7.759531857122088649e-02,-4.903333348430094496e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.071672641536032256e+00,5.568180082155915755e-02,4.457458881890533076e-02,2.101993926571903426e+00,-2.536051578568798703e-02,2.939503620864083455e-01,-4.052115830362357229e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.081844862845354971e+00,4.550957951223644216e-02,3.951548167112949733e-02,2.074052706836269522e+00,-5.330173552132189130e-02,9.056387595212272990e-02,-4.940565751677916673e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.094021491595757123e+00,3.333295076183429018e-02,2.147746236997234159e-01,2.094983584018927480e+00,-3.237085833866393259e-02,2.501617393720635962e-01,-3.285190455024911138e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.135915349433447297e+00,-8.560907075855883619e-03,7.327635016979838767e-01,2.101318013265678353e+00,-2.603642909191306032e-02,3.861749147192162779e-01,-8.737761008028588350e-03
2.127354442357591413e+00,7.067840681338147246e-02,2.045695781077159214e+00,8.165866128043219874e-02,3.988535471242223712e-03,2.094288662412351343e+00,-3.306577994524007025e-02,2.068648823269637060e-01,-5.736222061283613449e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.128289524395307275e+00,-9.350820377158619578e-04,9.733445391747030939e-01,2.095262554256755116e+00,-3.209188810083629662e-02,1.485599600189117797e-01,-1.557840303156021733e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.091876203273131285e+00,3.547823908446012808e-02,1.568350837074140858e-01,2.080862338800674838e+00,-4.649210355691657526e-02,1.055932872059161809e-01,-4.098517132068835167e-02
2.127354442357591413e+00,7.067840681338147246e-02,1.780404020898957551e+00,3.469504214586338620e-01,2.307894186586064143e-12,2.459805295529842617e+00,3.324508531722512039e-01,6.334224338325912502e-12,-7.249784143191329022e-03
2.127354442357591413e+00,7.067840681338147246e-02,2.088901268697910485e+00,3.845317365968092815e-02,2.291868133685693865e-01,2.081705421234040898e+00,-4.564902112355051500e-02,8.826683524926749735e-02,-4.205109739161572158e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.063051839041631474e+00,6.430260331595993861e-02,1.592813838422693293e-02,2.061697058976064589e+00,-6.565738338152682374e-02,1.906274380682119671e-02,-6.497999334874338118e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.115265943864536702e+00,1.208849849305471125e-02,6.917838068358155290e-01,2.073843974222991271e+00,-5.351046813460014206e-02,4.308826659664596187e-02,-3.279948331382742666e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.041603824469273132e+00,8.575061788831828125e-02,3.241869383369406620e-03,2.142715305935357861e+00,1.536086357776644817e-02,6.504883806318697559e-01,-3.519487715527591654e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.077134914041400382e+00,5.021952831619103108e-02,1.271107644464776754e-01,2.088311767485926840e+00,-3.904267487166457329e-02,1.448377393089157195e-01,-4.463110159392780218e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.089325994717730950e+00,3.802844763986046317e-02,1.780282206380067456e-01,2.065452744864162860e+00,-6.190169749342855354e-02,5.089078701776503927e-02,-4.996507256664450836e-02
2.127354442357591413e+00,7.067840681338147246e-02,1.817644086673666948e+00,3.097103556839244654e-01,3.738395113768311338e-12,2.365656619124760773e+00,2.383021767671693603e-01,5.340044255716581684e-11,-3.570408945837755255e-02
2.127354442357591413e+00,7.067840681338147246e-02,2.105430502188092579e+00,2.192394016949883451e-02,4.536907906743771202e-01,2.138469971343013309e+00,1.111552898542189638e-02,7.524636831939033321e-01,-5.404205592038469064e-03
