4.349097350000000340e-06,1.004835179100646068e-06,4.977280099999999997e-06,-6.281827499999996566e-07,2.689996906086385975e-01,4.711722599999999956e-06,3.626252499999996161e-07,1.356044926475403478e-01,4.954039999999996363e-07
4.349097350000000340e-06,1.004835179100646068e-06,5.071247250000000763e-06,-7.221499000000004226e-07,5.816166037520336014e-03,1.945875870000000047e-05,1.510966134999999929e-05,1.617168878469022186e-01,7.915905625000001125e-06
4.349097350000000340e-06,1.004835179100646068e-06,6.922814532649998985e-03,-6.918465435299998682e-03,3.249652210565276977e-01,4.419741199999999750e-06,7.064384999999941004e-08,7.645683489756038842e-01,3.459268039574999679e-03
4.349097350000000340e-06,1.004835179100646068e-06,5.857007349999998918e-06,-1.507909999999998578e-06,4.020408774451716960e-01,4.500298454999999254e-05,4.065388719999999474e-05,3.084175268888190158e-01,2.108089859999999412e-05
4.349097350000000340e-06,1.004835179100646068e-06,5.894420050000001210e-06,-1.545322700000000870e-06,1.903085593544625434e-06,3.752112050000000342e-06,-5.969852999999999981e-07,1.842638793829385821e-02,4.741687000000004361e-07
4.349097350000000340e-06,1.004835179100646068e-06,5.483640549999999395e-06,-1.134543199999999055e-06,2.585614591138268858e-01,4.741068250000000040e-06,3.919708999999996999e-07,1.094277201615716788e-01,7.632570499999993774e-07
4.349097350000000340e-06,1.004835179100646068e-06,2.587182759999999529e-05,-2.152273024999999410e-05,1.749689043035076996e-01,6.542415450000001020e-06,2.193318100000000680e-06,2.602332399428959331e-01,1.185802417499999824e-05
4.349097350000000340e-06,1.004835179100646068e-06,4.744507299999999859e-06,-3.954099499999995192e-07,2.606257328247382210e-01,4.870196799999999802e-06,5.210994499999994616e-07,4.708386761708494017e-02,4.582546999999994904e-07
4.349097350000000340e-06,1.004835179100646068e-06,4.812312950000000249e-06,-4.632155999999999091e-07,6.227900170861463275e-02,9.724324949999998613e-06,5.375227599999998273e-06,1.526948428670794333e-01,2.919221599999999091e-06
4.349097350000000340e-06,1.004835179100646068e-06,4.674356299999999114e-06,-3.252589499999987741e-07,2.116106543786616112e-01,4.635601150000000285e-06,2.865037999999999453e-07,2.318879914520467767e-01,3.058813749999993597e-07
4.349097350000000340e-06,1.004835179100646068e-06,1.151239338300000074e-03,-1.146890240949999988e-03,3.195160825589711817e-01,8.587608279999999958e-05,8.152698544999999501e-05,3.277850407107361086e-01,6.142086132000000934e-04
4.349097350000000340e-06,1.004835179100646068e-06,7.590963250000000136e-06,-3.241865899999999796e-06,1.365960399198324349e-01,5.005634049999999620e-06,6.565366999999992803e-07,1.356340532988198344e-01,1.949201299999999538e-06
4.349097350000000340e-06,1.004835179100646068e-06,4.517861400000000139e-06,-1.687640499999997992e-07,4.790183952864683903e-01,6.648828949999999963e-05,6.213919214999999506e-05,2.301675854099334839e-01,3.115397809999999828e-05
4.349097350000000340e-06,1.004835179100646068e-06,9.776121550000000759e-06,-5.427024200000000419e-06,2.194134476283645638e-19,2.483927200000000042e-06,-1.865170150000000298e-06,1.367521484359967498e-07,1.780927025000000272e-06
4.349097350000000340e-06,1.004835179100646068e-06,1.544613899999999813e-06,2.804483450000000739e-06,1.935069861383366946e-10,1.083754720000000096e-05,6.488449850000000623e-06,7.425608413931205136e-10,1.841983199999999942e-06
4.349097350000000340e-06,1.004835179100646068e-06,1.776879178099999897e-03,-1.772530080749999811e-03,3.297989501800201451e-01,4.567368050000000452e-06,2.182707000000001123e-07,3.635242115588183109e-01,8.863741757249999752e-04
4.349097350000000340e-06,1.004835179100646068e-06,2.822873674999999507e-05,-2.387963939999999388e-05,3.127863179239404046e-01,3.996011200000000336e-06,-3.530861500000000042e-07,1.463707321613996470e-01,1.176327662499999821e-05
4.349097350000000340e-06,1.004835179100646068e-06,8.302466205000001015e-05,-7.867556470000000557e-05,3.139357518802618485e-01,1.402554994999999909e-05,9.676452599999999600e-06,3.028079024559817700e-01,4.417600865000000598e-05
4.349097350000000340e-06,1.004835179100646068e-06,6.883313219999999399e-05,-6.448403484999998942e-05,1.661776857022833898e-01,5.515627400000001319e-06,1.166530050000000979e-06,1.317623170873606642e-01,3.282528244999999859e-05
4.349097350000000340e-06,1.004835179100646068e-06,5.746102526054999021e-02,-5.745667616319999338e-02,3.273189977960397901e-01,4.666950100000000208e-06,3.178527499999998681e-07,2.147412335838477515e-01,2.872849700797499434e-02
4.349097350000000340e-06,1.004835179100646068e-06,1.442151860000000131e-05,-1.007242125000000181e-05,2.198791484791884632e-01,5.842571350000001078e-06,1.493474000000000738e-06,2.104353300724140230e-01,5.782947625000001276e-06
4.349097350000000340e-06,1.004835179100646068e-06,3.627467349999999085e-06,7.216300000000012545e-07,5.745794803324098463e-03,1.063462074999999989e-05,6.285523399999999547e-06,2.235958566419020410e-01,2.781946699999999146e-06
4.349097350000000340e-06,1.004835179100646068e-06,9.411592099999999529e-06,-5.062494749999999189e-06,3.133450612538744573e-01,4.731361100000000056e-06,3.822637499999997161e-07,1.165829989078653733e-01,2.722379249999999453e-06
