0.000000000000000000e+00,6.855346999999999867e-26,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666667000000000010e-01,7.986302999999999850e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25,9.206457000000000401e-25
3.333332999999999990e-01,3.469992999999999936e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24,4.010492999999999967e-24
5.000000000000000000e-01,1.025437000000000073e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23,1.145564999999999939e-23
6.666666999999999454e-01,2.515174000000000062e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23,2.742118000000000184e-23
8.333333000000000546e-01,5.582547000000000422e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23,6.002209999999999839e-23
1.000000000000000000e+00,1.170799000000000023e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22,1.251202999999999976e-22
1.166666999999999899e+00,2.379834999999999800e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22,2.537033000000000021e-22
1.333333000000000101e+00,4.752886999999999851e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22,5.062668000000000209e-22
1.500000000000000000e+00,9.398224999999999263e-22,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21,1.000829999999999922e-21
