0.000000000000000000e+00,1.248551000000000031e-23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666667000000000010e-01,7.941705999999999645e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23,2.504630999999999927e-23
3.333332999999999990e-01,2.435690000000000100e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22,1.003470000000000000e-22
5.000000000000000000e-01,5.822206999999999857e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22,2.696840999999999863e-22
6.666666999999999454e-01,1.252577999999999922e-21,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22,6.186997999999999672e-22
8.333333000000000546e-01,2.565580000000000026e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21,1.317631999999999984e-21
1.000000000000000000e+00,5.126824000000000350e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21,2.703517999999999856e-21
1.166666999999999899e+00,1.012883000000000042e-20,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21,5.441082000000000280e-21
1.333333000000000101e+00,1.990118999999999856e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20,1.083900000000000064e-20
1.500000000000000000e+00,3.899216000000000203e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20,2.147084999999999927e-20
1.666666999999999899e+00,7.633207000000000049e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20,4.239478999999999880e-20
1.833333000000000101e+00,1.492904999999999886e-19,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20,8.354823000000000159e-20
2.000000000000000000e+00,2.918353999999999836e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19,1.644481999999999921e-19
2.166666999999999899e+00,5.703586999999999632e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19,3.234159999999999880e-19
2.333333000000000101e+00,1.114613999999999930e-18,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19,6.356762999999999715e-19
