Time,U,I1,I2,D,Ve
0.000000e+00,9.998000e-01,2.000000e-04,0.000000e+00,0.000000e+00,1.875061e+00
1.666667e-01,9.996000e-01,4.000000e-04,0.000000e+00,0.000000e+00,1.835496e+00
3.333333e-01,9.995000e-01,5.000000e-04,0.000000e+00,0.000000e+00,1.795930e+00
5.000000e-01,9.994000e-01,6.000000e-04,0.000000e+00,0.000000e+00,1.756365e+00
6.666667e-01,9.993000e-01,7.000000e-04,0.000000e+00,0.000000e+00,1.716800e+00
8.333333e-01,9.992000e-01,8.000000e-04,0.000000e+00,0.000000e+00,1.677234e+00
1.000000e+00,9.992000e-01,8.000000e-04,0.000000e+00,0.000000e+00,1.637669e+00
1.166667e+00,9.992000e-01,8.000000e-04,0.000000e+00,0.000000e+00,1.598103e+00
1.333333e+00,9.991000e-01,8.000000e-04,1.000000e-04,0.000000e+00,1.558538e+00
1.500000e+00,9.989000e-01,1.000000e-03,1.000000e-04,0.000000e+00,1.518972e+00
1.666667e+00,9.989000e-01,1.000000e-03,1.000000e-04,0.000000e+00,1.479532e+00
1.833333e+00,9.989000e-01,1.000000e-03,1.000000e-04,0.000000e+00,1.440137e+00
2.000000e+00,9.989000e-01,1.000000e-03,1.000000e-04,0.000000e+00,1.400804e+00
2.166667e+00,9.989000e-01,9.000000e-04,2.000000e-04,0.000000e+00,1.361558e+00
2.333333e+00,9.989000e-01,9.000000e-04,2.000000e-04,0.000000e+00,1.322430e+00
2.500000e+00,9.988000e-01,1.000000e-03,2.000000e-04,0.000000e+00,1.283619e+00
2.666667e+00,9.988000e-01,1.000000e-03,2.000000e-04,0.000000e+00,1.245084e+00
2.833333e+00,9.988000e-01,1.000000e-03,2.000000e-04,0.000000e+00,1.206926e+00
3.000000e+00,9.988000e-01,1.000000e-03,2.000000e-04,0.000000e+00,1.169281e+00
3.166667e+00,9.987000e-01,1.000000e-03,3.000000e-04,0.000000e+00,1.132331e+00
3.333333e+00,9.987000e-01,1.000000e-03,3.000000e-04,0.000000e+00,1.096323e+00
3.500000e+00,9.987000e-01,1.000000e-03,3.000000e-04,0.000000e+00,1.062825e+00
3.666667e+00,9.987000e-01,1.000000e-03,3.000000e-04,0.000000e+00,1.031434e+00
3.833333e+00,9.987000e-01,1.000000e-03,3.000000e-04,0.000000e+00,1.002820e+00
4.000000e+00,9.987000e-01,9.000000e-04,4.000000e-04,0.000000e+00,9.778170e-01
4.166667e+00,9.987000e-01,9.000000e-04,4.000000e-04,0.000000e+00,9.574347e-01
4.333333e+00,9.987000e-01,9.000000e-04,4.000000e-04,0.000000e+00,9.438825e-01
4.500000e+00,9.986000e-01,1.000000e-03,4.000000e-04,0.000000e+00,9.375885e-01
4.666667e+00,9.986000e-01,9.000000e-04,5.000000e-04,0.000000e+00,9.398100e-01
4.833333e+00,9.986000e-01,8.000000e-04,6.000000e-04,0.000000e+00,9.516399e-01
5.000000e+00,9.986000e-01,8.000000e-04,6.000000e-04,0.000000e+00,9.955167e-01
5.166667e+00,9.985000e-01,9.000000e-04,6.000000e-04,0.000000e+00,1.092564e+00
5.333333e+00,9.985000e-01,9.000000e-04,6.000000e-04,0.000000e+00,1.189597e+00
5.500000e+00,9.983000e-01,1.000000e-03,7.000000e-04,0.000000e+00,1.286619e+00
5.666667e+00,9.982000e-01,1.100000e-03,7.000000e-04,0.000000e+00,1.383633e+00
5.833333e+00,9.982000e-01,1.100000e-03,7.000000e-04,0.000000e+00,1.506288e+00
6.000000e+00,9.982000e-01,1.100000e-03,7.000000e-04,0.000000e+00,1.621105e+00
6.166667e+00,9.981000e-01,1.200000e-03,7.000000e-04,0.000000e+00,1.730665e+00
6.333333e+00,9.979000e-01,1.400000e-03,7.000000e-04,0.000000e+00,1.836609e+00
6.500000e+00,9.979000e-01,1.400000e-03,7.000000e-04,0.000000e+00,1.940022e+00
6.666667e+00,9.976000e-01,1.700000e-03,7.000000e-04,0.000000e+00,2.041642e+00
6.833333e+00,9.976000e-01,1.700000e-03,7.000000e-04,0.000000e+00,2.141980e+00
7.000000e+00,9.976000e-01,1.700000e-03,7.000000e-04,0.000000e+00,2.241396e+00
7.166667e+00,9.974000e-01,1.900000e-03,7.000000e-04,0.000000e+00,2.340145e+00
7.333333e+00,9.968000e-01,2.500000e-03,7.000000e-04,0.000000e+00,2.438411e+00
7.500000e+00,9.963000e-01,2.800000e-03,9.000000e-04,0.000000e+00,2.536324e+00
7.666667e+00,9.962000e-01,2.700000e-03,1.100000e-03,0.000000e+00,2.633979e+00
7.833333e+00,9.957000e-01,3.000000e-03,1.300000e-03,0.000000e+00,2.731451e+00
8.000000e+00,9.951000e-01,3.500000e-03,1.400000e-03,0.000000e+00,2.828784e+00
8.166667e+00,9.947000e-01,3.800000e-03,1.500000e-03,0.000000e+00,2.926048e+00
8.333333e+00,9.938000e-01,4.700000e-03,1.500000e-03,0.000000e+00,3.023244e+00
8.500000e+00,9.934000e-01,4.900000e-03,1.700000e-03,0.000000e+00,3.120360e+00
8.666667e+00,9.924000e-01,5.900000e-03,1.700000e-03,0.000000e+00,3.217408e+00
8.833333e+00,9.917000e-01,6.600000e-03,1.700000e-03,0.000000e+00,3.314402e+00
9.000000e+00,9.901000e-01,8.000000e-03,1.900000e-03,0.000000e+00,3.411342e+00
9.166667e+00,9.896000e-01,8.300000e-03,2.100000e-03,0.000000e+00,3.508229e+00
9.333333e+00,9.881000e-01,9.700000e-03,2.200000e-03,0.000000e+00,3.645093e+00
9.500000e+00,9.873000e-01,1.000000e-02,2.700000e-03,0.000000e+00,3.768903e+00
9.666667e+00,9.862000e-01,1.090000e-02,2.900000e-03,0.000000e+00,3.884305e+00
