Time,U,I1,I2,D,Ve
0.000000e+00,9.998000e-01,2.000000e-04,0.000000e+00,0.000000e+00,1.875061e+00
1.666667e-01,9.996000e-01,4.000000e-04,0.000000e+00,0.000000e+00,1.835496e+00
3.333333e-01,9.995000e-01,5.000000e-04,0.000000e+00,0.000000e+00,1.795930e+00
5.000000e-01,9.993000e-01,7.000000e-04,0.000000e+00,0.000000e+00,1.756365e+00
6.666667e-01,9.992000e-01,7.000000e-04,1.000000e-04,0.000000e+00,1.716800e+00
8.333333e-01,9.991000e-01,8.000000e-04,1.000000e-04,0.000000e+00,1.677234e+00
1.000000e+00,9.991000e-01,8.000000e-04,1.000000e-04,0.000000e+00,1.637738e+00
1.166667e+00,9.991000e-01,8.000000e-04,1.000000e-04,0.000000e+00,1.598267e+00
1.333333e+00,9.991000e-01,8.000000e-04,1.000000e-04,0.000000e+00,1.558831e+00
1.500000e+00,9.991000e-01,8.000000e-04,1.000000e-04,0.000000e+00,1.519444e+00
1.666667e+00,9.991000e-01,8.000000e-04,1.000000e-04,0.000000e+00,1.480121e+00
1.833333e+00,9.990000e-01,9.000000e-04,1.000000e-04,0.000000e+00,1.440888e+00
2.000000e+00,9.990000e-01,8.000000e-04,2.000000e-04,0.000000e+00,1.401778e+00
2.166667e+00,9.990000e-01,7.000000e-04,3.000000e-04,0.000000e+00,1.362835e+00
2.333333e+00,9.990000e-01,7.000000e-04,3.000000e-04,0.000000e+00,1.324194e+00
2.500000e+00,9.990000e-01,6.000000e-04,4.000000e-04,0.000000e+00,1.286270e+00
2.666667e+00,9.990000e-01,6.000000e-04,4.000000e-04,0.000000e+00,1.248943e+00
2.833333e+00,9.990000e-01,6.000000e-04,4.000000e-04,0.000000e+00,1.213798e+00
3.000000e+00,9.990000e-01,5.000000e-04,5.000000e-04,0.000000e+00,1.180213e+00
3.166667e+00,9.990000e-01,5.000000e-04,5.000000e-04,0.000000e+00,1.148707e+00
3.333333e+00,9.989000e-01,5.000000e-04,6.000000e-04,0.000000e+00,1.125107e+00
3.500000e+00,9.989000e-01,5.000000e-04,6.000000e-04,0.000000e+00,1.106496e+00
3.666667e+00,9.989000e-01,5.000000e-04,6.000000e-04,0.000000e+00,1.098468e+00
3.833333e+00,9.989000e-01,5.000000e-04,6.000000e-04,0.000000e+00,1.098683e+00
4.000000e+00,9.988000e-01,5.000000e-04,7.000000e-04,0.000000e+00,1.108285e+00
4.166667e+00,9.988000e-01,5.000000e-04,7.000000e-04,0.000000e+00,1.128128e+00
4.333333e+00,9.988000e-01,5.000000e-04,7.000000e-04,0.000000e+00,1.172915e+00
4.500000e+00,9.988000e-01,5.000000e-04,7.000000e-04,0.000000e+00,1.227386e+00
4.666667e+00,9.988000e-01,5.000000e-04,7.000000e-04,0.000000e+00,1.290469e+00
4.833333e+00,9.987000e-01,6.000000e-04,7.000000e-04,0.000000e+00,1.360914e+00
5.000000e+00,9.987000e-01,4.000000e-04,9.000000e-04,0.000000e+00,1.437441e+00
5.166667e+00,9.987000e-01,4.000000e-04,9.000000e-04,0.000000e+00,1.518857e+00
5.333333e+00,9.987000e-01,4.000000e-04,9.000000e-04,0.000000e+00,1.616925e+00
5.500000e+00,9.986000e-01,4.000000e-04,1.000000e-03,0.000000e+00,1.714702e+00
5.666667e+00,9.985000e-01,5.000000e-04,1.000000e-03,0.000000e+00,1.812265e+00
5.833333e+00,9.985000e-01,5.000000e-04,1.000000e-03,0.000000e+00,1.909786e+00
6.000000e+00,9.984000e-01,6.000000e-04,1.000000e-03,0.000000e+00,2.007163e+00
6.166667e+00,9.983000e-01,7.000000e-04,1.000000e-03,0.000000e+00,2.104435e+00
6.333333e+00,9.982000e-01,8.000000e-04,1.000000e-03,0.000000e+00,2.201629e+00
6.500000e+00,9.982000e-01,8.000000e-04,1.000000e-03,0.000000e+00,2.298766e+00
6.666667e+00,9.980000e-01,9.000000e-04,1.100000e-03,0.000000e+00,2.395861e+00
6.833333e+00,9.977000e-01,1.200000e-03,1.100000e-03,0.000000e+00,2.492924e+00
7.000000e+00,9.972000e-01,1.600000e-03,1.200000e-03,0.000000e+00,2.589998e+00
7.166667e+00,9.967000e-01,2.000000e-03,1.300000e-03,0.000000e+00,2.687044e+00
7.333333e+00,9.961000e-01,2.600000e-03,1.300000e-03,0.000000e+00,2.784072e+00
7.500000e+00,9.957000e-01,3.000000e-03,1.300000e-03,0.000000e+00,2.881081e+00
7.666667e+00,9.955000e-01,3.100000e-03,1.400000e-03,0.000000e+00,2.978070e+00
7.833333e+00,9.944000e-01,4.200000e-03,1.400000e-03,0.000000e+00,3.075042e+00
8.000000e+00,9.934000e-01,5.200000e-03,1.400000e-03,0.000000e+00,3.171998e+00
8.166667e+00,9.923000e-01,6.300000e-03,1.400000e-03,0.000000e+00,3.268933e+00
8.333333e+00,9.907000e-01,7.700000e-03,1.600000e-03,0.000000e+00,3.365848e+00
8.500000e+00,9.898000e-01,8.600000e-03,1.600000e-03,0.000000e+00,3.462737e+00
8.666667e+00,9.891000e-01,9.200000e-03,1.700000e-03,0.000000e+00,3.559598e+00
8.833333e+00,9.879000e-01,9.900000e-03,2.200000e-03,0.000000e+00,3.656422e+00
9.000000e+00,9.862000e-01,1.160000e-02,2.200000e-03,0.000000e+00,3.753201e+00
9.166667e+00,9.850000e-01,1.260000e-02,2.400000e-03,0.000000e+00,3.849931e+00
9.333333e+00,9.833000e-01,1.370000e-02,3.000000e-03,0.000000e+00,3.946590e+00
9.500000e+00,9.821000e-01,1.440000e-02,3.500000e-03,0.000000e+00,4.043170e+00
9.666667e+00,9.812000e-01,1.480000e-02,4.000000e-03,0.000000e+00,4.139643e+00
