Time,U,I1,I2,D,Ve
0.000000e+00,9.997000e-01,3.000000e-04,0.000000e+00,0.000000e+00,1.875061e+00
1.666667e-01,9.995000e-01,5.000000e-04,0.000000e+00,0.000000e+00,1.835496e+00
3.333333e-01,9.993000e-01,6.000000e-04,1.000000e-04,0.000000e+00,1.795930e+00
5.000000e-01,9.993000e-01,6.000000e-04,1.000000e-04,0.000000e+00,1.756365e+00
6.666667e-01,9.993000e-01,6.000000e-04,1.000000e-04,0.000000e+00,1.716836e+00
8.333333e-01,9.993000e-01,6.000000e-04,1.000000e-04,0.000000e+00,1.677322e+00
1.000000e+00,9.993000e-01,6.000000e-04,1.000000e-04,0.000000e+00,1.637825e+00
1.166667e+00,9.991000e-01,8.000000e-04,1.000000e-04,0.000000e+00,1.598355e+00
1.333333e+00,9.989000e-01,1.000000e-03,1.000000e-04,0.000000e+00,1.558919e+00
1.500000e+00,9.989000e-01,8.000000e-04,3.000000e-04,0.000000e+00,1.519531e+00
1.666667e+00,9.988000e-01,9.000000e-04,3.000000e-04,0.000000e+00,1.480208e+00
1.833333e+00,9.987000e-01,1.000000e-03,3.000000e-04,0.000000e+00,1.441101e+00
2.000000e+00,9.987000e-01,1.000000e-03,3.000000e-04,0.000000e+00,1.402161e+00
2.166667e+00,9.987000e-01,1.000000e-03,3.000000e-04,0.000000e+00,1.363452e+00
2.333333e+00,9.987000e-01,1.000000e-03,3.000000e-04,0.000000e+00,1.325057e+00
2.500000e+00,9.984000e-01,1.300000e-03,3.000000e-04,0.000000e+00,1.287088e+00
2.666667e+00,9.984000e-01,1.300000e-03,3.000000e-04,0.000000e+00,1.249700e+00
2.833333e+00,9.984000e-01,1.300000e-03,3.000000e-04,0.000000e+00,1.213099e+00
3.000000e+00,9.984000e-01,1.200000e-03,4.000000e-04,0.000000e+00,1.177561e+00
3.166667e+00,9.984000e-01,1.200000e-03,4.000000e-04,0.000000e+00,1.143451e+00
3.333333e+00,9.984000e-01,1.100000e-03,5.000000e-04,0.000000e+00,1.111433e+00
3.500000e+00,9.984000e-01,1.000000e-03,6.000000e-04,0.000000e+00,1.081996e+00
3.666667e+00,9.984000e-01,9.000000e-04,7.000000e-04,0.000000e+00,1.061908e+00
3.833333e+00,9.983000e-01,1.000000e-03,7.000000e-04,0.000000e+00,1.059505e+00
4.000000e+00,9.983000e-01,8.000000e-04,9.000000e-04,0.000000e+00,1.066672e+00
4.166667e+00,9.981000e-01,9.000000e-04,1.000000e-03,0.000000e+00,1.083901e+00
4.333333e+00,9.981000e-01,9.000000e-04,1.000000e-03,0.000000e+00,1.117661e+00
4.500000e+00,9.981000e-01,8.000000e-04,1.100000e-03,0.000000e+00,1.165627e+00
4.666667e+00,9.981000e-01,8.000000e-04,1.100000e-03,0.000000e+00,1.222965e+00
4.833333e+00,9.981000e-01,8.000000e-04,1.100000e-03,0.000000e+00,1.288684e+00
5.000000e+00,9.981000e-01,8.000000e-04,1.100000e-03,0.000000e+00,1.361328e+00
5.166667e+00,9.981000e-01,8.000000e-04,1.100000e-03,0.000000e+00,1.439637e+00
5.333333e+00,9.980000e-01,9.000000e-04,1.100000e-03,0.000000e+00,1.522461e+00
5.500000e+00,9.980000e-01,9.000000e-04,1.100000e-03,0.000000e+00,1.608807e+00
5.666667e+00,9.980000e-01,8.000000e-04,1.200000e-03,0.000000e+00,1.697857e+00
5.833333e+00,9.979000e-01,8.000000e-04,1.300000e-03,0.000000e+00,1.788956e+00
6.000000e+00,9.978000e-01,9.000000e-04,1.300000e-03,0.000000e+00,1.906505e+00
6.166667e+00,9.978000e-01,9.000000e-04,1.300000e-03,0.000000e+00,2.017938e+00
6.333333e+00,9.977000e-01,1.000000e-03,1.300000e-03,0.000000e+00,2.125178e+00
6.500000e+00,9.975000e-01,1.200000e-03,1.300000e-03,0.000000e+00,2.229500e+00
6.666667e+00,9.974000e-01,1.200000e-03,1.400000e-03,0.000000e+00,2.331764e+00
6.833333e+00,9.972000e-01,1.400000e-03,1.400000e-03,0.000000e+00,2.432562e+00
7.000000e+00,9.970000e-01,1.500000e-03,1.500000e-03,0.000000e+00,2.549466e+00
7.166667e+00,9.967000e-01,1.700000e-03,1.600000e-03,0.000000e+00,2.660435e+00
7.333333e+00,9.963000e-01,2.100000e-03,1.600000e-03,0.000000e+00,2.767352e+00
7.500000e+00,9.954000e-01,3.000000e-03,1.600000e-03,0.000000e+00,2.871443e+00
7.666667e+00,9.945000e-01,3.900000e-03,1.600000e-03,0.000000e+00,2.973532e+00
7.833333e+00,9.936000e-01,4.400000e-03,2.000000e-03,0.000000e+00,3.074190e+00
8.000000e+00,9.930000e-01,5.000000e-03,2.000000e-03,0.000000e+00,3.173817e+00
8.166667e+00,9.925000e-01,5.400000e-03,2.100000e-03,0.000000e+00,3.291355e+00
8.333333e+00,9.908000e-01,6.900000e-03,2.300000e-03,0.000000e+00,3.402720e+00
8.500000e+00,9.889000e-01,8.600000e-03,2.500000e-03,0.000000e+00,3.509867e+00
8.666667e+00,9.871000e-01,1.010000e-02,2.800000e-03,0.000000e+00,3.614070e+00
8.833333e+00,9.857000e-01,1.130000e-02,3.000000e-03,0.000000e+00,3.716182e+00
9.000000e+00,9.841000e-01,1.250000e-02,3.400000e-03,0.000000e+00,3.816787e+00
9.166667e+00,9.821000e-01,1.410000e-02,3.800000e-03,0.000000e+00,3.916287e+00
9.333333e+00,9.803000e-01,1.550000e-02,4.200000e-03,0.000000e+00,4.015040e+00
9.500000e+00,9.778000e-01,1.790000e-02,4.300000e-03,0.000000e+00,4.113150e+00
9.666667e+00,9.754000e-01,1.970000e-02,4.900000e-03,0.000000e+00,4.210742e+00
9.833333e+00,9.736000e-01,2.100000e-02,5.400000e-03,0.000000e+00,4.307903e+00
1.000000e+01,9.717000e-01,2.250000e-02,5.800000e-03,0.000000e+00,4.406867e+00
1.016667e+01,9.692000e-01,2.450000e-02,6.300000e-03,0.000000e+00,4.504881e+00
1.033333e+01,9.656000e-01,2.720000e-02,7.200000e-03,0.000000e+00,4.602107e+00
1.050000e+01,9.622000e-01,2.980000e-02,8.000000e-03,0.000000e+00,4.698640e+00
1.066667e+01,9.592000e-01,3.220000e-02,8.600000e-03,0.000000e+00,4.794513e+00
1.083333e+01,9.561000e-01,3.440000e-02,9.500000e-03,0.000000e+00,4.889721e+00
1.100000e+01,9.532000e-01,3.650000e-02,1.030000e-02,0.000000e+00,4.984215e+00
1.116667e+01,9.499000e-01,3.890000e-02,1.120000e-02,0.000000e+00,5.077915e+00
1.133333e+01,9.467000e-01,4.120000e-02,1.210000e-02,0.000000e+00,5.170703e+00
1.150000e+01,9.425000e-01,4.460000e-02,1.290000e-02,0.000000e+00,5.262427e+00
1.166667e+01,9.390000e-01,4.700000e-02,1.400000e-02,0.000000e+00,5.352904e+00
1.183333e+01,9.353000e-01,4.940000e-02,1.530000e-02,0.000000e+00,5.441917e+00
1.200000e+01,9.310000e-01,5.160000e-02,1.740000e-02,0.000000e+00,5.529225e+00
1.216667e+01,9.260000e-01,5.510000e-02,1.890000e-02,0.000000e+00,5.614568e+00
1.233333e+01,9.221000e-01,5.710000e-02,2.080000e-02,0.000000e+00,5.697659e+00
1.250000e+01,9.179000e-01,5.960000e-02,2.250000e-02,0.000000e+00,5.778211e+00
1.266667e+01,9.132000e-01,6.230000e-02,2.450000e-02,0.000000e+00,5.855950e+00
1.283333e+01,9.093000e-01,6.420000e-02,2.640000e-02,1.000000e-04,5.930623e+00
1.300000e+01,9.052000e-01,6.650000e-02,2.820000e-02,1.000000e-04,6.002017e+00
1.316667e+01,9.010000e-01,6.860000e-02,3.030000e-02,1.000000e-04,6.058285e+00
1.333333e+01,8.953000e-01,7.250000e-02,3.210000e-02,1.000000e-04,6.113886e+00
1.350000e+01,8.911000e-01,7.490000e-02,3.380000e-02,2.000000e-04,6.168144e+00
1.366667e+01,8.859000e-01,7.860000e-02,3.530000e-02,2.000000e-04,6.220562e+00
1.383333e+01,8.815000e-01,8.170000e-02,3.650000e-02,3.000000e-04,6.260412e+00
1.400000e+01,8.785000e-01,8.160000e-02,3.960000e-02,3.000000e-04,6.300338e+00
1.416667e+01,8.730000e-01,8.570000e-02,4.100000e-02,3.000000e-04,6.330566e+00
1.433333e+01,8.674000e-01,8.920000e-02,4.300000e-02,4.000000e-04,6.361710e+00
1.450000e+01,8.620000e-01,9.250000e-02,4.490000e-02,6.000000e-04,6.393119e+00
1.466667e+01,8.569000e-01,9.490000e-02,4.750000e-02,7.000000e-04,6.417696e+00
1.483333e+01,8.504000e-01,9.910000e-02,4.980000e-02,7.000000e-04,6.435936e+00
1.500000e+01,8.440000e-01,1.020000e-01,5.330000e-02,7.000000e-04,6.448423e+00
1.516667e+01,8.386000e-01,1.049000e-01,5.580000e-02,7.000000e-04,6.461997e+00
1.533333e+01,8.315000e-01,1.093000e-01,5.850000e-02,7.000000e-04,6.476365e+00
