Time,U,I1,I2,D,Ve
0.000000e+00,9.999000e-01,1.000000e-04,0.000000e+00,0.000000e+00,1.875061e+00
1.666667e-01,9.998000e-01,2.000000e-04,0.000000e+00,0.000000e+00,1.835496e+00
3.333333e-01,9.998000e-01,1.000000e-04,1.000000e-04,0.000000e+00,1.795930e+00
5.000000e-01,9.997000e-01,2.000000e-04,1.000000e-04,0.000000e+00,1.756365e+00
6.666667e-01,9.996000e-01,3.000000e-04,1.000000e-04,0.000000e+00,1.716829e+00
8.333333e-01,9.995000e-01,4.000000e-04,1.000000e-04,0.000000e+00,1.677304e+00
1.000000e+00,9.995000e-01,4.000000e-04,1.000000e-04,0.000000e+00,1.637794e+00
1.166667e+00,9.993000e-01,6.000000e-04,1.000000e-04,0.000000e+00,1.598304e+00
1.333333e+00,9.992000e-01,7.000000e-04,1.000000e-04,0.000000e+00,1.558843e+00
1.500000e+00,9.992000e-01,5.000000e-04,3.000000e-04,0.000000e+00,1.519419e+00
1.666667e+00,9.991000e-01,6.000000e-04,3.000000e-04,0.000000e+00,1.480048e+00
1.833333e+00,9.991000e-01,6.000000e-04,3.000000e-04,0.000000e+00,1.440994e+00
2.000000e+00,9.991000e-01,5.000000e-04,4.000000e-04,0.000000e+00,1.402127e+00
2.166667e+00,9.991000e-01,5.000000e-04,4.000000e-04,0.000000e+00,1.363517e+00
2.333333e+00,9.991000e-01,5.000000e-04,4.000000e-04,0.000000e+00,1.325434e+00
2.500000e+00,9.991000e-01,5.000000e-04,4.000000e-04,0.000000e+00,1.287891e+00
2.666667e+00,9.991000e-01,5.000000e-04,4.000000e-04,0.000000e+00,1.251079e+00
2.833333e+00,9.991000e-01,5.000000e-04,4.000000e-04,0.000000e+00,1.215257e+00
3.000000e+00,9.991000e-01,4.000000e-04,5.000000e-04,0.000000e+00,1.180767e+00
3.166667e+00,9.991000e-01,4.000000e-04,5.000000e-04,0.000000e+00,1.148057e+00
3.333333e+00,9.990000e-01,5.000000e-04,5.000000e-04,0.000000e+00,1.118800e+00
3.500000e+00,9.990000e-01,5.000000e-04,5.000000e-04,0.000000e+00,1.092966e+00
3.666667e+00,9.990000e-01,5.000000e-04,5.000000e-04,0.000000e+00,1.071529e+00
3.833333e+00,9.990000e-01,5.000000e-04,5.000000e-04,0.000000e+00,1.055622e+00
4.000000e+00,9.990000e-01,5.000000e-04,5.000000e-04,0.000000e+00,1.046498e+00
4.166667e+00,9.990000e-01,5.000000e-04,5.000000e-04,0.000000e+00,1.045436e+00
