Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7391.00,4.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7389.00,6.00,0.00,0.00,1.00,0.00,0.00,68.23,68.47
0.01,7388.00,7.00,0.00,0.00,1.00,0.00,0.00,62.07,62.51
0.02,7387.00,7.00,1.00,0.00,1.00,0.00,0.00,1558.78,57.06
0.03,7386.00,8.00,1.00,0.00,1.00,0.00,0.00,2920.37,52.10
0.03,7381.00,12.00,1.00,0.00,2.00,0.00,0.00,4159.04,47.56
0.04,7380.00,12.00,1.00,0.00,3.00,0.00,0.00,5285.88,43.42
0.05,7380.00,11.00,2.00,0.00,3.00,0.00,0.00,7813.31,39.64
0.06,7377.00,14.00,2.00,0.00,3.00,0.00,0.00,10112.57,36.19
0.06,7374.00,17.00,2.00,0.00,3.00,0.00,0.00,12204.26,33.03
0.07,7372.00,19.00,2.00,0.00,3.00,0.00,0.00,14107.11,30.16
0.08,7371.00,18.00,4.00,0.00,3.00,0.00,0.00,18842.81,27.53
0.08,7368.00,21.00,4.00,0.00,3.00,0.00,0.00,23150.98,25.13
0.09,7364.00,23.00,4.00,0.00,5.00,0.00,0.00,27070.21,22.95
0.10,7361.00,25.00,4.00,0.00,6.00,0.00,0.00,30635.63,20.95
0.10,7360.00,26.00,4.00,0.00,6.00,0.00,0.00,33879.17,19.12
0.11,7355.00,27.00,6.00,0.00,8.00,0.00,0.00,39834.51,17.46
0.12,7351.00,30.00,7.00,0.00,8.00,0.00,0.00,46754.53,15.94
0.12,7346.00,34.00,7.00,1.00,8.00,0.00,0.00,53049.84,14.55
0.13,7343.00,36.00,8.00,1.00,7.00,1.00,0.00,60279.12,28.31
0.14,7338.00,40.00,9.00,1.00,7.00,1.00,0.00,68358.08,40.87
0.15,7330.00,44.00,12.00,1.00,8.00,1.00,0.00,80214.63,52.33
0.15,7324.00,49.00,12.00,2.00,8.00,1.00,0.00,91000.79,62.80
0.16,7316.00,53.00,15.00,2.00,9.00,1.00,0.00,105320.15,72.35
0.17,7305.00,62.00,17.00,2.00,9.00,1.00,0.00,121351.41,81.07
0.17,7298.00,67.00,17.00,3.00,10.00,1.00,0.00,135935.40,89.04
0.18,7289.00,74.00,18.00,3.00,11.00,1.00,0.00,150705.10,96.31
0.19,7279.00,77.00,21.00,3.00,15.00,1.00,0.00,168648.36,102.95
0.19,7272.00,78.00,26.00,4.00,14.00,2.00,0.00,192483.32,124.03
0.20,7262.00,86.00,26.00,4.00,15.00,2.00,1.00,214166.50,143.27
0.21,7254.00,92.00,27.00,5.00,13.00,4.00,1.00,235394.49,190.89
0.22,7242.00,99.00,32.00,5.00,13.00,4.00,1.00,262217.64,234.36
0.22,7236.00,101.00,35.00,5.00,12.00,6.00,1.00,291126.18,304.09
0.23,7227.00,105.00,37.00,7.00,12.00,6.00,2.00,320429.56,367.75
0.24,7214.00,115.00,40.00,7.00,12.00,6.00,2.00,351594.43,425.87
0.24,7204.00,116.00,46.00,7.00,15.00,6.00,2.00,388959.69,478.92
0.25,7189.00,124.00,50.00,8.00,17.00,6.00,2.00,428960.95,527.36
0.26,7172.00,135.00,52.00,9.00,18.00,8.00,2.00,468355.61,601.63
0.26,7158.00,144.00,55.00,10.00,19.00,7.00,3.00,508700.76,654.40
0.27,7139.00,154.00,55.00,12.00,26.00,7.00,3.00,545403.63,702.58
0.28,7128.00,161.00,55.00,14.00,27.00,8.00,3.00,578793.04,761.59
0.28,7109.00,169.00,58.00,16.00,31.00,10.00,3.00,613675.07,845.50
0.29,7096.00,175.00,60.00,18.00,32.00,12.00,3.00,648412.66,952.16
0.30,7082.00,180.00,61.00,22.00,35.00,13.00,3.00,681516.53,1064.55
0.31,7066.00,186.00,65.00,23.00,38.00,15.00,3.00,717641.11,1197.20
0.31,7046.00,198.00,70.00,23.00,41.00,15.00,3.00,758016.01,1318.30
0.32,7024.00,206.00,76.00,24.00,47.00,16.00,3.00,803759.83,1443.88
0.33,7009.00,209.00,81.00,25.00,53.00,15.00,4.00,852885.58,1543.50
0.33,6984.00,212.00,91.00,27.00,63.00,15.00,4.00,912599.49,1634.44
0.34,6960.00,224.00,97.00,27.00,68.00,15.00,5.00,975936.44,1717.47
0.35,6941.00,230.00,107.00,27.00,70.00,16.00,5.00,1048578.62,1808.29
0.35,6916.00,244.00,111.00,28.00,74.00,18.00,5.00,1120672.08,1921.24
0.36,6886.00,258.00,117.00,29.00,81.00,20.00,5.00,1195270.97,2054.41
0.37,6862.00,273.00,122.00,29.00,83.00,21.00,6.00,1270646.80,2191.01
0.38,6844.00,281.00,126.00,32.00,84.00,23.00,6.00,1345227.13,2345.76
0.38,6823.00,287.00,133.00,35.00,88.00,24.00,6.00,1423590.71,2502.05
0.39,6798.00,297.00,139.00,37.00,92.00,26.00,7.00,1503893.67,2674.78
0.40,6768.00,307.00,147.00,38.00,100.00,29.00,7.00,1588965.57,2877.55
0.40,6752.00,314.00,153.00,40.00,94.00,35.00,8.00,1675371.26,3152.79
0.41,6732.00,314.00,161.00,43.00,101.00,36.00,9.00,1765994.94,3419.09
0.42,6706.00,321.00,168.00,47.00,106.00,38.00,10.00,1858953.50,3692.25
0.42,6677.00,341.00,174.00,47.00,107.00,40.00,10.00,1952533.85,3971.67
0.43,6641.00,357.00,181.00,50.00,115.00,41.00,11.00,2048182.17,4241.78
0.44,6607.00,362.00,195.00,50.00,127.00,42.00,13.00,2156227.97,4503.39
0.44,6572.00,378.00,200.00,53.00,135.00,44.00,14.00,2262031.18,4772.27
0.45,6537.00,383.00,212.00,57.00,146.00,46.00,15.00,2376310.49,5047.79
0.46,6503.00,392.00,222.00,61.00,152.00,51.00,15.00,2495296.05,5374.42
0.47,6464.00,401.00,230.00,67.00,166.00,53.00,15.00,2615558.37,5702.67
0.47,6428.00,417.00,238.00,69.00,174.00,55.00,15.00,2736982.17,6032.37
0.48,6395.00,427.00,248.00,74.00,179.00,55.00,18.00,2862467.25,6333.37
0.49,6358.00,447.00,250.00,79.00,183.00,60.00,19.00,2979628.43,6683.27
0.49,6328.00,455.00,259.00,83.00,185.00,65.00,21.00,3099733.39,7077.82
0.50,6296.00,461.00,268.00,85.00,190.00,72.00,24.00,3222516.35,7543.18
0.51,6254.00,474.00,283.00,88.00,192.00,81.00,24.00,3356749.44,8103.22
0.51,6221.00,483.00,290.00,92.00,198.00,84.00,28.00,3489380.45,8659.57
0.52,6177.00,496.00,302.00,95.00,205.00,93.00,28.00,3628065.60,9302.68
0.53,6144.00,495.00,319.00,100.00,210.00,97.00,31.00,3779769.89,9949.88
0.53,6101.00,508.00,327.00,104.00,222.00,100.00,34.00,3929797.15,10585.80
0.54,6058.00,514.00,341.00,110.00,232.00,107.00,34.00,4087312.69,11271.51
0.55,6002.00,535.00,355.00,113.00,247.00,107.00,37.00,4251640.44,11897.50
0.56,5945.00,556.00,364.00,118.00,258.00,115.00,40.00,4414653.89,12589.17
0.56,5906.00,567.00,380.00,121.00,261.00,120.00,41.00,4586987.86,13295.73
0.57,5872.00,570.00,395.00,125.00,269.00,122.00,43.00,4766298.59,13970.82
0.58,5813.00,577.00,416.00,130.00,284.00,132.00,44.00,4960970.12,14737.35
0.58,5761.00,598.00,423.00,134.00,297.00,139.00,44.00,5148583.35,15542.29
0.59,5729.00,598.00,436.00,139.00,297.00,150.00,47.00,5338789.33,16442.40
0.60,5674.00,619.00,443.00,147.00,307.00,158.00,48.00,5522340.13,17384.32
0.60,5629.00,634.00,455.00,151.00,310.00,167.00,50.00,5707348.13,18379.42
0.61,5585.00,636.00,468.00,154.00,326.00,175.00,52.00,5895184.11,19408.06
0.62,5533.00,643.00,482.00,159.00,344.00,179.00,56.00,6087095.05,20407.22
0.62,5480.00,666.00,488.00,167.00,347.00,189.00,59.00,6270694.60,21469.62
0.63,5430.00,670.00,509.00,170.00,361.00,197.00,59.00,6469267.75,22559.68
0.64,5377.00,686.00,524.00,173.00,369.00,202.00,65.00,6672448.85,23629.95
0.65,5337.00,692.00,536.00,179.00,371.00,209.00,72.00,6875315.00,24712.18
0.65,5292.00,702.00,550.00,186.00,376.00,215.00,75.00,7080899.20,25790.31
0.66,5232.00,711.00,565.00,193.00,392.00,227.00,76.00,7290458.42,26954.85
0.67,5171.00,726.00,586.00,199.00,399.00,237.00,78.00,7512647.69,28168.21
0.67,5116.00,733.00,608.00,207.00,401.00,252.00,79.00,7747829.10,29501.26
0.68,5056.00,754.00,625.00,209.00,413.00,259.00,80.00,7987318.18,30823.40
0.69,4990.00,773.00,636.00,215.00,428.00,271.00,83.00,8221712.18,32210.69
0.69,4923.00,784.00,653.00,219.00,453.00,280.00,84.00,8460484.89,33612.38
0.70,4869.00,798.00,667.00,224.00,460.00,290.00,88.00,8698734.15,35042.26
0.71,4803.00,822.00,681.00,231.00,466.00,301.00,92.00,8936507.18,36512.88
0.72,4741.00,826.00,705.00,235.00,483.00,311.00,95.00,9188870.13,38005.67
0.72,4688.00,829.00,725.00,240.00,492.00,321.00,101.00,9448496.54,39518.72
0.73,4629.00,840.00,751.00,242.00,498.00,330.00,106.00,9723744.64,41035.22
0.74,4554.00,851.00,773.00,248.00,520.00,341.00,109.00,10007194.82,42584.92
0.74,4501.00,874.00,783.00,254.00,518.00,353.00,113.00,10280078.89,44179.96
0.75,4439.00,896.00,791.00,261.00,524.00,370.00,115.00,10540346.09,45891.50
0.76,4384.00,898.00,811.00,266.00,528.00,391.00,118.00,10807163.24,47769.49
