Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,1.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7392.00,3.00,0.00,0.00,1.00,0.00,0.00,68.23,68.47
0.01,7387.00,6.00,0.00,0.00,3.00,0.00,0.00,62.07,62.51
0.02,7384.00,8.00,0.00,0.00,4.00,0.00,0.00,56.47,57.06
0.03,7383.00,9.00,0.00,0.00,4.00,0.00,0.00,51.37,52.10
0.03,7382.00,10.00,0.00,0.00,4.00,0.00,0.00,46.73,47.56
0.04,7379.00,12.00,0.00,0.00,5.00,0.00,0.00,42.51,43.42
0.05,7377.00,14.00,0.00,0.00,5.00,0.00,0.00,38.67,39.64
0.06,7377.00,14.00,0.00,0.00,5.00,0.00,0.00,35.18,36.19
0.06,7376.00,13.00,1.00,0.00,6.00,0.00,0.00,47.03,33.03
0.07,7376.00,13.00,1.00,0.00,6.00,0.00,0.00,57.81,30.16
0.08,7376.00,13.00,1.00,0.00,6.00,0.00,0.00,67.61,27.53
0.08,7376.00,13.00,1.00,0.00,6.00,0.00,0.00,76.53,25.13
0.09,7376.00,13.00,1.00,0.00,6.00,0.00,0.00,84.65,22.95
0.10,7376.00,13.00,1.00,0.00,6.00,0.00,0.00,92.03,20.95
0.10,7376.00,12.00,2.00,0.00,6.00,0.00,0.00,113.76,19.12
0.11,7376.00,12.00,2.00,0.00,6.00,0.00,0.00,133.54,17.46
0.12,7376.00,11.00,3.00,0.00,6.00,0.00,0.00,166.55,15.94
0.12,7376.00,11.00,3.00,0.00,6.00,0.00,0.00,196.59,14.55
0.13,7376.00,10.00,4.00,0.00,6.00,0.00,0.00,238.93,13.28
0.14,7376.00,10.00,4.00,0.00,6.00,0.00,0.00,277.45,12.13
0.15,7376.00,10.00,4.00,0.00,6.00,0.00,0.00,312.50,11.07
0.15,7376.00,10.00,4.00,0.00,6.00,0.00,0.00,344.38,10.11
0.16,7376.00,10.00,4.00,0.00,5.00,1.00,0.00,373.38,24.25
0.17,7376.00,10.00,4.00,0.00,5.00,1.00,0.00,399.77,37.16
0.17,7375.00,11.00,4.00,0.00,5.00,1.00,0.00,423.77,48.95
0.18,7374.00,11.00,4.00,0.00,6.00,1.00,0.00,445.61,59.71
0.19,7374.00,11.00,4.00,0.00,6.00,1.00,0.00,465.47,69.53
0.19,7373.00,12.00,4.00,0.00,6.00,1.00,0.00,483.54,78.50
0.20,7373.00,12.00,4.00,0.00,6.00,1.00,0.00,499.98,86.69
0.21,7373.00,12.00,4.00,0.00,5.00,2.00,0.00,514.94,109.19
0.22,7371.00,13.00,4.00,0.00,5.00,3.00,0.00,528.54,144.75
0.22,7368.00,13.00,2.00,2.00,6.00,5.00,0.00,510.87,207.26
0.23,7367.00,11.00,4.00,2.00,7.00,5.00,0.00,524.84,264.33
0.24,7366.00,12.00,4.00,2.00,7.00,4.00,1.00,537.55,301.40
0.24,7360.00,13.00,4.00,2.00,12.00,4.00,1.00,549.12,335.25
0.25,7359.00,12.00,5.00,2.00,12.00,5.00,1.00,574.66,381.18
0.26,7357.00,12.00,4.00,3.00,14.00,5.00,1.00,582.87,423.10
0.26,7352.00,13.00,4.00,3.00,18.00,4.00,2.00,590.35,446.35
0.27,7348.00,15.00,4.00,3.00,19.00,5.00,2.00,597.14,482.60
0.28,7345.00,16.00,4.00,3.00,21.00,5.00,2.00,603.33,515.69
0.28,7341.00,15.00,5.00,3.00,25.00,5.00,2.00,623.98,545.90
0.29,7339.00,13.00,7.00,3.00,24.00,8.00,2.00,672.81,618.55
0.30,7337.00,13.00,7.00,3.00,26.00,8.00,2.00,717.23,684.88
