Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7393.00,1.00,0.00,0.00,2.00,0.00,0.00,75.00,75.00
0.01,7388.00,5.00,0.00,0.00,3.00,0.00,0.00,68.52,68.47
0.01,7388.00,5.00,0.00,0.00,3.00,0.00,0.00,62.61,62.51
0.02,7388.00,4.00,1.00,0.00,3.00,0.00,0.00,57.35,57.06
0.03,7388.00,4.00,1.00,0.00,3.00,0.00,0.00,52.55,52.10
0.03,7387.00,4.00,0.00,1.00,4.00,0.00,0.00,48.02,47.56
0.04,7385.00,5.00,0.00,1.00,5.00,0.00,0.00,43.87,43.42
0.05,7385.00,5.00,0.00,1.00,5.00,0.00,0.00,40.08,39.64
0.06,7385.00,5.00,0.00,1.00,4.00,1.00,0.00,36.62,51.21
0.06,7384.00,5.00,0.00,1.00,5.00,1.00,0.00,33.46,61.77
0.07,7384.00,5.00,0.00,1.00,5.00,1.00,0.00,30.57,71.42
0.08,7381.00,6.00,0.00,1.00,6.00,2.00,0.00,27.93,95.24
0.08,7380.00,5.00,1.00,1.00,7.00,2.00,0.00,25.67,117.00
0.09,7377.00,5.00,1.00,1.00,10.00,2.00,0.00,23.61,136.86
0.10,7376.00,6.00,0.00,2.00,10.00,2.00,0.00,21.57,154.99
0.10,7376.00,6.00,0.00,2.00,10.00,2.00,0.00,19.71,171.54
0.11,7374.00,6.00,0.00,2.00,12.00,2.00,0.00,18.00,186.65
0.12,7374.00,6.00,0.00,2.00,12.00,2.00,0.00,16.45,200.44
0.12,7371.00,5.00,1.00,2.00,15.00,2.00,0.00,15.18,213.03
0.13,7369.00,5.00,1.00,2.00,17.00,2.00,0.00,14.02,224.53
0.14,7369.00,5.00,1.00,2.00,17.00,2.00,0.00,12.96,235.02
0.15,7367.00,5.00,1.00,2.00,19.00,2.00,0.00,11.99,244.61
0.15,7364.00,4.00,2.00,2.00,22.00,2.00,0.00,11.26,253.35
0.16,7362.00,4.00,2.00,2.00,23.00,3.00,0.00,10.58,276.36
0.17,7361.00,4.00,2.00,2.00,23.00,4.00,0.00,9.97,312.39
0.17,7359.00,4.00,2.00,2.00,21.00,8.00,0.00,9.41,405.37
0.18,7359.00,4.00,2.00,2.00,20.00,9.00,0.00,8.90,505.28
0.19,7357.00,4.00,2.00,2.00,21.00,10.00,0.00,8.43,611.52
0.19,7354.00,4.00,2.00,2.00,22.00,12.00,0.00,8.00,738.54
0.20,7353.00,4.00,2.00,2.00,22.00,13.00,0.00,7.61,869.54
0.21,7352.00,4.00,2.00,2.00,23.00,13.00,0.00,7.26,989.12
0.22,7349.00,4.00,2.00,2.00,25.00,14.00,0.00,6.93,1113.32
0.22,7340.00,4.00,2.00,2.00,34.00,14.00,0.00,6.63,1226.70
0.23,7335.00,4.00,2.00,2.00,37.00,16.00,0.00,6.36,1360.25
0.24,7326.00,4.00,2.00,2.00,45.00,17.00,0.00,6.11,1497.20
0.24,7321.00,4.00,2.00,2.00,49.00,18.00,0.00,5.88,1637.25
0.25,7316.00,4.00,2.00,2.00,53.00,19.00,0.00,5.68,1780.12
0.26,7308.00,4.00,2.00,2.00,59.00,21.00,0.00,5.49,1940.60
0.26,7303.00,4.00,2.00,2.00,62.00,23.00,0.00,5.31,2117.15
0.27,7295.00,4.00,2.00,2.00,69.00,24.00,0.00,5.16,2293.35
0.28,7285.00,5.00,2.00,2.00,77.00,25.00,0.00,5.01,2469.24
0.28,7275.00,4.00,3.00,2.00,84.00,27.00,1.00,5.03,2659.85
0.29,7267.00,4.00,3.00,2.00,90.00,29.00,1.00,5.05,2863.91
0.30,7262.00,4.00,3.00,2.00,95.00,28.00,2.00,5.06,3035.18
0.31,7255.00,4.00,3.00,2.00,101.00,29.00,2.00,5.07,3206.56
0.31,7247.00,4.00,4.00,2.00,103.00,33.00,3.00,5.24,3423.11
0.32,7239.00,4.00,4.00,2.00,107.00,36.00,4.00,5.39,3665.87
0.33,7229.00,4.00,4.00,2.00,111.00,40.00,6.00,5.52,3947.59
0.33,7215.00,4.00,4.00,2.00,121.00,40.00,10.00,5.65,4204.77
0.34,7206.00,4.00,3.00,3.00,127.00,41.00,12.00,5.61,4454.59
0.35,7196.00,4.00,3.00,3.00,134.00,44.00,12.00,5.58,4727.72
0.35,7179.00,4.00,2.00,4.00,149.00,45.00,13.00,5.39,4992.09
0.36,7168.00,4.00,2.00,4.00,157.00,46.00,15.00,5.23,5248.46
0.37,7153.00,4.00,2.00,4.00,169.00,48.00,16.00,5.08,5512.55
0.38,7137.00,4.00,2.00,4.00,181.00,51.00,17.00,4.94,5798.72
0.38,7122.00,4.00,2.00,4.00,189.00,58.00,17.00,4.81,6165.13
0.39,7114.00,4.00,2.00,4.00,190.00,65.00,17.00,4.70,6604.80
0.40,7097.00,4.00,2.00,4.00,201.00,65.00,23.00,4.59,7006.19
0.40,7085.00,4.00,2.00,4.00,208.00,67.00,26.00,4.50,7402.66
0.41,7075.00,4.00,2.00,4.00,208.00,77.00,26.00,4.41,7914.85
0.42,7061.00,4.00,2.00,4.00,212.00,84.00,29.00,4.33,8487.60
0.42,7040.00,4.00,2.00,4.00,226.00,89.00,31.00,4.26,9085.59
0.43,7021.00,4.00,2.00,4.00,236.00,98.00,31.00,4.19,9766.72
0.44,7001.00,4.00,2.00,4.00,253.00,99.00,33.00,4.13,10403.56
0.44,6983.00,4.00,2.00,4.00,258.00,109.00,36.00,4.07,11135.18
0.45,6950.00,4.00,2.00,4.00,280.00,117.00,39.00,4.02,11923.28
0.46,6931.00,3.00,3.00,4.00,288.00,127.00,40.00,4.12,12792.99
0.47,6909.00,3.00,3.00,4.00,302.00,135.00,40.00,4.22,13707.15
0.47,6880.00,3.00,3.00,4.00,323.00,141.00,42.00,4.31,14631.85
0.48,6849.00,3.00,3.00,4.00,344.00,149.00,44.00,4.38,15596.21
0.49,6820.00,3.00,3.00,4.00,360.00,159.00,47.00,4.46,16626.83
0.49,6791.00,3.00,3.00,4.00,383.00,161.00,51.00,4.52,17597.76
0.50,6764.00,3.00,3.00,4.00,396.00,169.00,57.00,4.58,18604.32
0.51,6739.00,3.00,3.00,4.00,411.00,177.00,59.00,4.64,19643.43
