Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,0.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7394.00,0.00,0.00,0.00,2.00,0.00,0.00,68.47,68.47
0.01,7390.00,3.00,0.00,0.00,3.00,0.00,0.00,62.51,62.51
0.02,7389.00,4.00,0.00,0.00,3.00,0.00,0.00,57.06,57.06
0.03,7388.00,3.00,1.00,0.00,3.00,1.00,0.00,53.60,67.12
0.03,7387.00,4.00,1.00,0.00,3.00,1.00,0.00,50.43,76.30
0.04,7385.00,4.00,0.00,1.00,5.00,1.00,0.00,46.04,84.68
0.05,7384.00,3.00,1.00,1.00,4.00,3.00,0.00,43.53,122.37
0.06,7383.00,3.00,1.00,1.00,5.00,3.00,0.00,41.25,156.79
0.06,7377.00,4.00,1.00,1.00,10.00,3.00,0.00,39.16,188.20
0.07,7375.00,3.00,2.00,1.00,11.00,4.00,0.00,38.75,231.91
0.08,7372.00,3.00,2.00,1.00,14.00,3.00,1.00,38.38,256.78
0.08,7369.00,4.00,2.00,1.00,15.00,4.00,1.00,38.04,294.52
0.09,7365.00,4.00,2.00,1.00,16.00,7.00,1.00,37.74,374.03
0.10,7361.00,4.00,3.00,1.00,18.00,8.00,1.00,38.96,461.65
0.10,7359.00,4.00,3.00,1.00,18.00,9.00,2.00,40.07,556.66
0.11,7359.00,4.00,3.00,1.00,17.00,10.00,2.00,41.09,658.42
0.12,7354.00,4.00,3.00,2.00,20.00,10.00,3.00,42.02,751.32
0.12,7351.00,5.00,2.00,3.00,21.00,11.00,3.00,41.36,851.15
0.13,7348.00,5.00,1.00,4.00,24.00,10.00,4.00,39.27,927.27
0.14,7345.00,7.00,1.00,4.00,23.00,12.00,4.00,37.35,1026.80
0.15,7341.00,7.00,1.00,4.00,26.00,13.00,4.00,35.60,1132.69
0.15,7335.00,6.00,2.00,4.00,32.00,12.00,5.00,35.50,1214.34
0.16,7330.00,6.00,2.00,4.00,37.00,12.00,5.00,35.42,1288.88
0.17,7325.00,7.00,2.00,4.00,40.00,12.00,6.00,35.34,1356.92
0.17,7320.00,7.00,2.00,4.00,44.00,13.00,6.00,35.26,1434.07
0.18,7318.00,7.00,2.00,4.00,45.00,14.00,6.00,35.20,1519.52
