Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,0.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7391.00,2.00,0.00,0.00,3.00,0.00,0.00,68.47,68.47
0.01,7390.00,3.00,0.00,0.00,3.00,0.00,0.00,62.51,62.51
0.02,7390.00,3.00,0.00,0.00,3.00,0.00,0.00,57.06,57.06
0.03,7390.00,3.00,0.00,0.00,3.00,0.00,0.00,52.10,52.10
0.03,7390.00,3.00,0.00,0.00,3.00,0.00,0.00,47.56,47.56
0.04,7389.00,3.00,0.00,0.00,4.00,0.00,0.00,43.42,43.42
0.05,7385.00,4.00,0.00,0.00,7.00,0.00,0.00,39.64,39.64
0.06,7384.00,5.00,0.00,0.00,7.00,0.00,0.00,36.19,36.19
0.06,7384.00,5.00,0.00,0.00,7.00,0.00,0.00,33.03,33.03
0.07,7384.00,5.00,0.00,0.00,6.00,1.00,0.00,30.16,45.18
0.08,7382.00,6.00,0.00,0.00,7.00,1.00,0.00,27.53,56.27
0.08,7381.00,7.00,0.00,0.00,7.00,1.00,0.00,25.13,66.39
0.09,7381.00,7.00,0.00,0.00,7.00,1.00,0.00,22.95,75.64
0.10,7378.00,8.00,0.00,0.00,9.00,1.00,0.00,20.95,84.07
0.10,7376.00,7.00,1.00,0.00,11.00,1.00,0.00,1521.44,91.78
0.11,7370.00,13.00,1.00,0.00,11.00,1.00,0.00,2891.27,98.81
0.12,7365.00,17.00,2.00,0.00,10.00,2.00,0.00,5644.14,120.25
0.12,7359.00,22.00,2.00,0.00,11.00,2.00,0.00,8157.30,139.82
0.13,7351.00,28.00,4.00,0.00,11.00,2.00,0.00,13456.24,157.70
0.14,7334.00,43.00,5.00,0.00,11.00,3.00,0.00,19796.10,189.03
0.15,7326.00,47.00,6.00,0.00,14.00,3.00,0.00,27086.21,217.64
0.15,7310.00,61.00,6.00,0.00,16.00,3.00,0.00,33741.53,243.76
0.16,7293.00,76.00,7.00,0.00,17.00,3.00,0.00,41319.65,267.60
0.17,7281.00,86.00,6.00,1.00,18.00,4.00,0.00,46735.57,304.39
0.17,7266.00,91.00,11.00,1.00,23.00,4.00,0.00,59191.47,337.98
0.18,7246.00,107.00,13.00,2.00,24.00,4.00,0.00,73567.39,368.64
0.19,7216.00,129.00,17.00,2.00,28.00,4.00,0.00,92700.76,396.64
0.19,7196.00,144.00,20.00,3.00,29.00,4.00,0.00,114675.01,422.19
0.20,7172.00,162.00,23.00,4.00,29.00,5.00,1.00,139242.78,460.54
0.21,7148.00,177.00,29.00,4.00,32.00,5.00,1.00,170685.15,495.56
0.22,7118.00,198.00,37.00,4.00,31.00,7.00,1.00,211408.16,557.57
0.22,7083.00,225.00,41.00,5.00,33.00,8.00,1.00,254594.43,629.20
0.23,7052.00,251.00,44.00,6.00,34.00,8.00,1.00,298527.14,694.60
0.24,7015.00,273.00,57.00,7.00,34.00,9.00,1.00,358164.44,769.32
0.24,6972.00,305.00,61.00,9.00,38.00,10.00,1.00,418618.02,852.57
0.25,6946.00,315.00,73.00,10.00,39.00,12.00,1.00,491835.29,958.61
0.26,6905.00,350.00,74.00,11.00,41.00,14.00,1.00,560179.41,1085.46
0.26,6873.00,369.00,82.00,11.00,46.00,14.00,1.00,634590.90,1201.26
0.27,6824.00,403.00,91.00,11.00,50.00,16.00,1.00,716043.75,1337.03
0.28,6785.00,429.00,101.00,12.00,51.00,16.00,2.00,805427.14,1460.98
0.28,6732.00,458.00,117.00,14.00,53.00,20.00,2.00,911064.38,1634.23
0.29,6682.00,485.00,127.00,15.00,64.00,21.00,2.00,1022526.30,1807.41
0.30,6630.00,523.00,138.00,15.00,66.00,21.00,3.00,1140807.99,1965.51
0.31,6576.00,556.00,151.00,18.00,70.00,20.00,5.00,1268320.25,2094.83
