Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7392.00,3.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7390.00,4.00,0.00,0.00,2.00,0.00,0.00,68.23,68.47
0.01,7388.00,6.00,0.00,0.00,2.00,0.00,0.00,62.07,62.51
0.02,7387.00,7.00,0.00,0.00,2.00,0.00,0.00,56.47,57.06
0.03,7385.00,9.00,0.00,0.00,2.00,0.00,0.00,51.37,52.10
0.03,7381.00,8.00,2.00,0.00,5.00,0.00,0.00,3051.36,47.56
0.04,7374.00,13.00,2.00,0.00,7.00,0.00,0.00,5780.52,43.42
0.05,7371.00,15.00,3.00,0.00,7.00,0.00,0.00,9765.60,39.64
0.06,7365.00,20.00,3.00,0.00,8.00,0.00,0.00,13390.93,36.19
0.06,7363.00,22.00,3.00,0.00,8.00,0.00,0.00,16688.97,33.03
0.07,7363.00,20.00,5.00,0.00,8.00,0.00,0.00,22693.89,30.16
0.08,7350.00,31.00,6.00,0.00,6.00,3.00,0.00,29659.02,72.60
0.08,7345.00,34.00,7.00,0.00,7.00,3.00,0.00,37497.66,111.35
0.09,7342.00,35.00,7.00,1.00,7.00,4.00,0.00,44628.65,161.75
0.10,7336.00,40.00,6.00,2.00,8.00,4.00,0.00,49613.56,207.75
0.10,7330.00,42.00,7.00,2.00,11.00,4.00,0.00,55650.75,249.76
0.11,7325.00,45.00,7.00,2.00,13.00,4.00,0.00,61142.92,288.10
0.12,7319.00,49.00,7.00,2.00,15.00,4.00,0.00,66139.27,323.11
0.12,7317.00,50.00,7.00,2.00,16.00,4.00,0.00,70684.55,355.06
0.13,7316.00,49.00,9.00,2.00,16.00,4.00,0.00,77824.13,384.24
0.14,7310.00,50.00,9.00,3.00,19.00,4.00,1.00,84319.16,410.87
0.15,7302.00,53.00,10.00,3.00,22.00,5.00,1.00,91730.15,450.21
0.15,7294.00,54.00,12.00,3.00,26.00,5.00,2.00,101476.72,486.13
0.16,7286.00,59.00,13.00,3.00,28.00,5.00,2.00,111845.70,518.91
0.17,7281.00,59.00,16.00,4.00,29.00,5.00,2.00,125785.54,548.84
0.17,7267.00,66.00,17.00,5.00,34.00,5.00,2.00,139969.23,576.17
0.18,7252.00,77.00,18.00,6.00,35.00,5.00,3.00,154374.77,601.11
