Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7390.00,3.00,0.00,0.00,3.00,0.00,0.00,75.00,75.00
0.01,7388.00,5.00,0.00,0.00,2.00,1.00,0.00,68.23,83.49
0.01,7388.00,5.00,0.00,0.00,2.00,1.00,0.00,62.07,91.25
0.02,7388.00,5.00,0.00,0.00,2.00,1.00,0.00,56.47,98.32
0.03,7386.00,7.00,0.00,0.00,2.00,1.00,0.00,51.37,104.78
0.03,7385.00,7.00,0.00,0.00,3.00,1.00,0.00,46.73,110.68
0.04,7385.00,7.00,0.00,0.00,3.00,1.00,0.00,42.51,116.07
0.05,7383.00,7.00,0.00,0.00,5.00,1.00,0.00,38.67,120.99
0.06,7381.00,7.00,1.00,0.00,6.00,1.00,0.00,185.41,125.47
0.06,7378.00,10.00,1.00,0.00,6.00,1.00,0.00,318.91,129.57
0.07,7376.00,10.00,1.00,0.00,8.00,1.00,0.00,440.35,133.31
0.08,7375.00,9.00,2.00,0.00,8.00,2.00,0.00,701.06,151.75
0.08,7372.00,8.00,4.00,0.00,10.00,2.00,0.00,1238.69,168.58
0.09,7371.00,9.00,4.00,0.00,10.00,2.00,0.00,1727.79,183.95
0.10,7368.00,10.00,4.00,0.00,12.00,2.00,0.00,2172.74,197.98
0.10,7366.00,11.00,3.00,1.00,13.00,2.00,0.00,2427.28,210.78
0.11,7362.00,10.00,4.00,1.00,16.00,3.00,0.00,2809.08,237.50
0.12,7358.00,10.00,6.00,1.00,18.00,3.00,0.00,3456.87,261.89
0.12,7356.00,10.00,6.00,1.00,20.00,3.00,0.00,4046.18,284.15
0.13,7348.00,14.00,5.00,2.00,24.00,3.00,0.00,4432.05,304.48
0.14,7345.00,17.00,5.00,2.00,24.00,3.00,0.00,4783.09,323.04
0.15,7342.00,18.00,5.00,2.00,26.00,3.00,0.00,5102.44,339.98
0.15,7341.00,18.00,5.00,2.00,27.00,3.00,0.00,5392.96,355.44
0.16,7340.00,18.00,5.00,2.00,28.00,3.00,0.00,5657.26,369.56
0.17,7334.00,20.00,6.00,2.00,28.00,6.00,0.00,6047.92,427.52
