Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7396.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,68.52,68.47
0.01,7391.00,3.00,0.00,0.00,1.00,1.00,0.00,62.61,77.53
0.02,7391.00,3.00,0.00,0.00,1.00,1.00,0.00,57.20,85.80
0.03,7388.00,3.00,1.00,0.00,3.00,1.00,0.00,1554.58,93.35
0.03,7369.00,21.00,1.00,0.00,4.00,1.00,0.00,2922.68,100.25
0.04,7336.00,53.00,2.00,0.00,4.00,1.00,0.00,5674.98,106.54
0.05,7275.00,111.00,3.00,1.00,5.00,1.00,0.00,9691.97,112.29
0.06,7184.00,191.00,12.00,2.00,6.00,1.00,0.00,26882.98,117.53
0.06,6954.00,403.00,29.00,2.00,7.00,1.00,0.00,68129.15,122.32
0.07,6491.00,839.00,53.00,3.00,9.00,1.00,0.00,141869.88,126.69
0.08,5934.00,1349.00,94.00,8.00,10.00,1.00,0.00,270839.10,130.69
0.08,5222.00,1998.00,149.00,15.00,11.00,1.00,0.00,471301.08,134.33
0.09,4403.00,2734.00,229.00,18.00,10.00,2.00,0.00,774641.37,152.68
0.10,3494.00,3539.00,323.00,27.00,11.00,2.00,0.00,1193010.42,169.43
0.10,2562.00,4336.00,454.00,31.00,11.00,1.00,1.00,1772062.86,169.70
0.11,1734.00,5010.00,603.00,35.00,12.00,1.00,1.00,2524967.85,169.95
0.12,898.00,5680.00,762.00,41.00,13.00,1.00,1.00,3451739.02,170.17
0.12,351.00,6068.00,913.00,49.00,13.00,1.00,1.00,4525347.22,170.38
0.13,63.00,6181.00,1076.00,61.00,13.00,1.00,1.00,5751143.15,170.56
0.14,0.00,6071.00,1246.00,64.00,12.00,2.00,1.00,7126503.94,185.76
0.15,0.00,5905.00,1408.00,68.00,12.00,2.00,1.00,8626498.49,199.63
0.15,0.00,5714.00,1591.00,76.00,11.00,3.00,1.00,10271915.10,227.32
0.16,0.00,5563.00,1734.00,84.00,11.00,3.00,1.00,11990106.40,252.59
0.17,0.00,5404.00,1888.00,89.00,10.00,4.00,1.00,13791314.77,290.69
0.17,0.00,5258.00,2025.00,98.00,10.00,3.00,2.00,15642833.74,310.45
0.18,0.00,5113.00,2161.00,107.00,10.00,3.00,2.00,17538817.32,328.48
0.19,0.00,4964.00,2302.00,115.00,9.00,4.00,2.00,19482938.32,359.97
0.19,0.00,4831.00,2429.00,121.00,9.00,3.00,3.00,21450008.34,373.70
0.20,0.00,4690.00,2565.00,126.00,9.00,3.00,3.00,23451567.05,386.23
0.21,0.00,4555.00,2689.00,137.00,9.00,3.00,3.00,25466608.97,397.66
0.22,0.00,4435.00,2806.00,140.00,9.00,3.00,3.00,27483454.09,408.11
0.22,0.00,4313.00,2923.00,145.00,9.00,3.00,3.00,29501946.70,417.64
0.23,0.00,4190.00,3043.00,148.00,8.00,4.00,3.00,31526451.56,441.37
0.24,0.00,4100.00,3125.00,156.00,8.00,4.00,3.00,33499361.36,463.03
0.24,0.00,3987.00,3233.00,161.00,7.00,5.00,3.00,35464190.99,497.82
0.25,0.00,3881.00,3335.00,165.00,7.00,4.00,4.00,37412623.95,514.57
0.26,0.00,3787.00,3422.00,172.00,6.00,4.00,5.00,39323541.19,529.85
0.26,0.00,3681.00,3524.00,176.00,5.00,5.00,5.00,41222715.96,558.83
0.27,0.00,3596.00,3606.00,179.00,5.00,5.00,5.00,43081115.88,585.29
0.28,0.00,3496.00,3692.00,193.00,5.00,5.00,5.00,44908270.76,609.44
0.28,0.00,3368.00,3815.00,198.00,5.00,5.00,5.00,46762463.29,631.49
0.29,0.00,3272.00,3909.00,200.00,5.00,5.00,5.00,48597793.07,651.61
0.30,0.00,3175.00,4001.00,205.00,5.00,5.00,5.00,50412883.47,669.99
0.31,0.00,3083.00,4085.00,213.00,5.00,5.00,5.00,52197463.72,686.77
0.31,0.00,3007.00,4159.00,215.00,5.00,5.00,5.00,53939144.47,702.08
0.32,0.00,2931.00,4230.00,220.00,5.00,5.00,5.00,55637122.41,716.06
0.33,0.00,2865.00,4290.00,226.00,5.00,5.00,5.00,57278645.37,728.83
0.33,0.00,2787.00,4362.00,232.00,5.00,5.00,5.00,58886614.97,740.48
0.34,0.00,2694.00,4448.00,239.00,5.00,5.00,5.00,60484960.36,751.12
0.35,0.00,2612.00,4520.00,249.00,5.00,5.00,5.00,62053479.53,760.83
0.35,0.00,2545.00,4584.00,252.00,4.00,6.00,5.00,63582729.46,784.72
0.36,0.00,2472.00,4649.00,260.00,4.00,6.00,5.00,65077603.05,806.52
0.37,0.00,2394.00,4716.00,271.00,4.00,6.00,5.00,66544072.08,826.43
0.38,0.00,2325.00,4781.00,275.00,4.00,6.00,5.00,67981584.47,844.61
0.38,0.00,2262.00,4833.00,286.00,3.00,7.00,5.00,69373110.27,876.23
0.39,0.00,2209.00,4880.00,292.00,3.00,7.00,5.00,70715108.55,905.09
0.40,0.00,2146.00,4933.00,302.00,3.00,7.00,5.00,72020869.23,931.44
0.40,0.00,2078.00,4985.00,318.00,3.00,7.00,5.00,73292017.07,955.50
0.41,0.00,2019.00,5037.00,325.00,3.00,7.00,5.00,74531541.19,977.46
0.42,0.00,1968.00,5080.00,333.00,3.00,7.00,5.00,75728650.94,997.51
0.42,0.00,1905.00,5133.00,343.00,3.00,7.00,5.00,76902030.07,1015.81
