Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,1.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7393.00,1.00,0.00,0.00,2.00,0.00,0.00,68.52,68.47
0.01,7392.00,1.00,0.00,0.00,3.00,0.00,0.00,62.60,62.51
0.02,7389.00,2.00,0.00,0.00,4.00,1.00,0.00,57.19,72.09
0.03,7387.00,4.00,0.00,0.00,4.00,1.00,0.00,52.25,80.83
0.03,7386.00,5.00,0.00,0.00,4.00,1.00,0.00,47.73,88.82
0.04,7384.00,5.00,0.00,0.00,6.00,1.00,0.00,43.61,96.11
0.05,7384.00,5.00,0.00,0.00,6.00,1.00,0.00,39.84,102.76
0.06,7383.00,5.00,0.00,0.00,7.00,1.00,0.00,36.40,108.84
0.06,7382.00,5.00,0.00,0.00,8.00,1.00,0.00,33.25,114.38
0.07,7381.00,5.00,0.00,0.00,8.00,2.00,0.00,30.38,134.47
0.08,7380.00,5.00,0.00,0.00,9.00,2.00,0.00,27.75,152.81
0.08,7379.00,5.00,0.00,0.00,10.00,2.00,0.00,25.36,169.55
0.09,7378.00,5.00,0.00,0.00,10.00,3.00,0.00,23.17,199.85
0.10,7376.00,4.00,1.00,0.00,11.00,4.00,0.00,22.67,242.54
0.10,7374.00,4.00,1.00,0.00,11.00,6.00,0.00,22.21,311.56
0.11,7373.00,5.00,1.00,0.00,11.00,6.00,0.00,21.79,374.57
0.12,7366.00,6.00,0.00,1.00,17.00,6.00,0.00,19.91,432.09
0.12,7364.00,6.00,0.00,1.00,19.00,6.00,0.00,18.19,484.61
0.13,7363.00,6.00,0.00,1.00,20.00,6.00,0.00,16.62,532.55
0.14,7362.00,6.00,0.00,1.00,20.00,7.00,0.00,15.18,591.34
0.15,7358.00,6.00,0.00,1.00,24.00,7.00,0.00,13.87,645.01
0.15,7353.00,6.00,0.00,1.00,28.00,8.00,0.00,12.67,709.03
0.16,7351.00,6.00,0.00,1.00,28.00,10.00,0.00,11.58,797.52
0.17,7344.00,6.00,0.00,1.00,35.00,10.00,0.00,10.58,878.31
0.17,7341.00,6.00,0.00,1.00,37.00,11.00,0.00,9.66,967.08
0.18,7336.00,6.00,0.00,1.00,41.00,12.00,0.00,8.83,1063.15
0.19,7331.00,6.00,0.00,1.00,45.00,13.00,0.00,8.06,1165.88
0.19,7326.00,7.00,0.00,1.00,45.00,17.00,0.00,7.37,1319.75
0.20,7317.00,7.00,0.00,1.00,52.00,18.00,1.00,6.73,1475.25
0.21,7311.00,7.00,0.00,1.00,56.00,19.00,2.00,6.15,1632.23
0.22,7307.00,7.00,0.00,1.00,59.00,20.00,2.00,5.62,1790.56
0.22,7298.00,7.00,0.00,1.00,68.00,20.00,2.00,5.13,1935.11
0.23,7291.00,7.00,0.00,1.00,74.00,21.00,2.00,4.69,2082.09
0.24,7286.00,7.00,0.00,1.00,78.00,21.00,3.00,4.28,2216.28
0.24,7281.00,7.00,0.00,1.00,80.00,24.00,3.00,3.91,2383.85
0.25,7278.00,6.00,1.00,1.00,83.00,24.00,3.00,5.08,2536.83
0.26,7273.00,6.00,1.00,1.00,84.00,27.00,4.00,6.14,2721.56
0.26,7266.00,6.00,1.00,1.00,87.00,31.00,4.00,7.11,2950.29
0.27,7256.00,6.00,1.00,1.00,94.00,34.00,4.00,8.00,3204.18
0.28,7243.00,7.00,1.00,1.00,103.00,37.00,4.00,8.81,3481.03
0.28,7228.00,7.00,1.00,2.00,116.00,38.00,4.00,9.55,3748.79
0.29,7220.00,7.00,1.00,2.00,121.00,41.00,4.00,10.23,4038.31
0.30,7209.00,7.00,1.00,2.00,131.00,41.00,5.00,10.85,4302.62
0.31,7203.00,7.00,1.00,2.00,132.00,43.00,8.00,11.41,4573.96
0.31,7182.00,7.00,1.00,2.00,147.00,49.00,8.00,11.93,4911.81
0.32,7174.00,7.00,1.00,2.00,152.00,51.00,9.00,12.40,5250.29
0.33,7151.00,7.00,1.00,2.00,172.00,53.00,10.00,12.83,5589.34
0.33,7141.00,7.00,1.00,2.00,172.00,63.00,10.00,13.23,6049.10
0.34,7130.00,7.00,1.00,2.00,178.00,66.00,12.00,13.58,6513.89
0.35,7120.00,5.00,3.00,2.00,181.00,73.00,12.00,16.92,7043.38
0.35,7102.00,5.00,3.00,2.00,195.00,75.00,14.00,19.96,7556.80
0.36,7088.00,4.00,4.00,2.00,206.00,77.00,15.00,24.25,8055.57
0.37,7072.00,5.00,4.00,2.00,215.00,83.00,15.00,28.16,8601.04
0.38,7051.00,5.00,4.00,3.00,232.00,85.00,16.00,31.74,9129.06
0.38,7037.00,4.00,5.00,3.00,237.00,93.00,17.00,36.51,9731.29
0.39,7016.00,5.00,5.00,3.00,253.00,97.00,17.00,40.86,10341.17
0.40,6997.00,6.00,5.00,3.00,261.00,105.00,19.00,44.84,11018.13
0.40,6966.00,8.00,5.00,3.00,277.00,117.00,20.00,48.48,11816.42
0.41,6941.00,10.00,5.00,3.00,289.00,127.00,21.00,51.80,12695.43
0.42,6917.00,10.00,5.00,3.00,307.00,131.00,23.00,54.84,13558.00
0.42,6895.00,11.00,5.00,3.00,319.00,139.00,24.00,57.61,14465.63
0.43,6867.00,10.00,6.00,3.00,338.00,148.00,24.00,61.65,15429.45
0.44,6848.00,10.00,6.00,3.00,349.00,154.00,26.00,65.33,16399.47
0.44,6819.00,10.00,5.00,4.00,374.00,154.00,30.00,67.20,17285.04
0.45,6784.00,12.00,5.00,4.00,396.00,163.00,32.00,68.91,18228.69
0.46,6754.00,12.00,5.00,4.00,412.00,175.00,34.00,70.46,19270.46
0.47,6722.00,12.00,5.00,4.00,435.00,181.00,37.00,71.89,20311.65
0.47,6697.00,12.00,5.00,4.00,447.00,190.00,41.00,73.19,21397.39
0.48,6659.00,14.00,5.00,4.00,468.00,203.00,43.00,74.37,22583.88
