Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7393.00,2.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7392.00,3.00,0.00,0.00,1.00,0.00,0.00,68.52,68.47
0.01,7391.00,4.00,0.00,0.00,1.00,0.00,0.00,62.61,62.51
0.02,7388.00,4.00,0.00,0.00,4.00,0.00,0.00,57.20,57.06
0.03,7386.00,4.00,0.00,0.00,6.00,0.00,0.00,52.26,52.10
0.03,7382.00,7.00,0.00,0.00,7.00,0.00,0.00,47.75,47.56
0.04,7379.00,9.00,0.00,0.00,8.00,0.00,0.00,43.63,43.42
0.05,7378.00,9.00,0.00,0.00,8.00,1.00,0.00,39.86,54.66
0.06,7376.00,10.00,0.00,0.00,9.00,1.00,0.00,36.42,64.92
0.06,7376.00,10.00,0.00,0.00,9.00,1.00,0.00,33.28,74.29
0.07,7374.00,11.00,0.00,0.00,10.00,1.00,0.00,30.40,82.85
0.08,7373.00,10.00,1.00,0.00,11.00,1.00,0.00,42.80,90.66
0.08,7372.00,11.00,1.00,0.00,11.00,1.00,0.00,54.13,97.79
0.09,7371.00,11.00,2.00,0.00,10.00,2.00,0.00,79.50,119.32
0.10,7368.00,12.00,3.00,0.00,11.00,2.00,0.00,117.71,138.97
0.10,7366.00,13.00,2.00,1.00,12.00,2.00,0.00,137.59,156.92
0.11,7364.00,10.00,5.00,1.00,13.00,3.00,0.00,200.83,188.32
0.12,7362.00,11.00,5.00,1.00,14.00,3.00,0.00,258.61,217.00
0.12,7359.00,12.00,5.00,1.00,16.00,3.00,0.00,311.40,243.17
0.13,7350.00,20.00,5.00,1.00,17.00,3.00,0.00,359.63,267.06
0.14,7343.00,22.00,5.00,1.00,21.00,4.00,0.00,403.69,303.90
0.15,7338.00,23.00,6.00,1.00,24.00,4.00,0.00,458.98,337.53
0.15,7326.00,31.00,7.00,1.00,27.00,4.00,0.00,524.52,368.23
0.16,7315.00,38.00,7.00,2.00,28.00,6.00,0.00,584.39,426.31
0.17,7309.00,42.00,7.00,2.00,29.00,7.00,0.00,639.10,494.35
0.17,7300.00,50.00,7.00,2.00,29.00,8.00,0.00,689.09,571.49
0.18,7294.00,53.00,8.00,2.00,31.00,8.00,0.00,749.78,641.91
0.19,7281.00,61.00,9.00,2.00,34.00,9.00,0.00,820.26,721.22
0.19,7270.00,69.00,9.00,2.00,37.00,9.00,0.00,884.65,793.63
0.20,7245.00,90.00,9.00,3.00,38.00,11.00,0.00,943.48,889.78
0.21,7231.00,103.00,9.00,3.00,38.00,12.00,0.00,997.24,992.58
0.22,7222.00,107.00,10.00,3.00,42.00,10.00,2.00,1061.37,1056.38
0.22,7194.00,122.00,16.00,3.00,47.00,11.00,3.00,1210.11,1129.65
0.23,7173.00,135.00,15.00,4.00,53.00,13.00,3.00,1330.98,1226.58
0.24,7150.00,145.00,23.00,4.00,55.00,16.00,3.00,1561.60,1360.15
0.24,7128.00,158.00,28.00,4.00,58.00,16.00,4.00,1847.43,1482.08
0.25,7100.00,173.00,33.00,5.00,62.00,18.00,5.00,2183.70,1623.44
0.26,7076.00,183.00,39.00,5.00,69.00,19.00,5.00,2581.07,1767.52
0.26,7042.00,203.00,45.00,5.00,75.00,21.00,5.00,3034.28,1929.10
0.27,6999.00,234.00,46.00,6.00,82.00,24.00,5.00,3463.38,2121.67
0.28,6939.00,273.00,54.00,6.00,91.00,26.00,7.00,3975.62,2327.53
0.28,6899.00,302.00,59.00,7.00,94.00,28.00,7.00,4518.75,2545.50
0.29,6844.00,333.00,72.00,7.00,102.00,31.00,7.00,5210.29,2789.57
0.30,6771.00,386.00,80.00,8.00,112.00,30.00,9.00,5962.32,2997.36
0.31,6702.00,438.00,84.00,13.00,117.00,33.00,9.00,6709.51,3232.12
0.31,6612.00,500.00,100.00,14.00,127.00,33.00,10.00,7632.56,3446.45
0.32,6528.00,563.00,113.00,14.00,132.00,34.00,12.00,8671.22,3657.13
0.33,6435.00,625.00,131.00,17.00,135.00,41.00,12.00,9890.62,3954.63
0.33,6329.00,696.00,145.00,19.00,150.00,45.00,12.00,11215.08,4286.32
0.34,6212.00,767.00,172.00,23.00,158.00,52.00,12.00,12830.81,4694.28
0.35,6100.00,842.00,196.00,25.00,165.00,56.00,12.00,14667.60,5126.82
0.35,5982.00,930.00,215.00,27.00,165.00,64.00,13.00,16631.26,5641.88
0.36,5830.00,1039.00,241.00,30.00,178.00,64.00,14.00,18815.98,6112.09
0.37,5645.00,1163.00,272.00,35.00,197.00,69.00,15.00,21277.81,6616.47
0.38,5474.00,1290.00,299.00,38.00,199.00,81.00,15.00,23932.71,7257.20
0.38,5269.00,1445.00,334.00,42.00,207.00,82.00,17.00,26884.22,7857.17
0.39,5037.00,1606.00,381.00,51.00,212.00,92.00,17.00,30287.00,8555.13
0.40,4818.00,1758.00,419.00,56.00,234.00,93.00,18.00,33966.88,9207.33
0.40,4591.00,1906.00,478.00,60.00,242.00,101.00,18.00,38215.43,9922.93
0.41,4368.00,2067.00,523.00,62.00,254.00,104.00,18.00,42773.22,10621.29
0.42,4116.00,2238.00,576.00,71.00,267.00,107.00,21.00,47733.74,11303.90
0.42,3799.00,2464.00,647.00,72.00,276.00,116.00,22.00,53332.64,12062.29
0.43,3528.00,2657.00,708.00,78.00,276.00,123.00,26.00,59364.57,12859.80
0.44,3280.00,2821.00,775.00,80.00,285.00,127.00,28.00,65882.29,13647.95
0.44,3013.00,2982.00,867.00,86.00,289.00,129.00,30.00,73219.44,14397.53
0.45,2723.00,3172.00,942.00,92.00,305.00,127.00,35.00,81049.87,15051.78
0.46,2444.00,3341.00,1031.00,101.00,304.00,139.00,36.00,89541.32,15829.35
0.47,2175.00,3525.00,1102.00,108.00,303.00,144.00,39.00,98366.31,16614.32
0.47,1931.00,3666.00,1189.00,115.00,301.00,153.00,41.00,107736.42,17466.15
0.48,1659.00,3815.00,1294.00,122.00,302.00,161.00,43.00,117874.99,18363.99
0.49,1437.00,3934.00,1385.00,126.00,303.00,167.00,44.00,128505.35,19273.79
0.49,1227.00,4034.00,1484.00,132.00,297.00,176.00,46.00,139705.24,20239.58
0.50,1020.00,4123.00,1587.00,140.00,294.00,182.00,50.00,151485.58,21211.41
0.51,856.00,4173.00,1687.00,151.00,288.00,189.00,52.00,163751.17,22203.77
0.51,689.00,4195.00,1823.00,156.00,282.00,195.00,56.00,177000.97,23199.87
0.52,540.00,4210.00,1946.00,162.00,278.00,200.00,60.00,190954.71,24184.34
0.53,421.00,4227.00,2034.00,172.00,271.00,208.00,63.00,205025.79,25203.27
0.53,318.00,4219.00,2140.00,176.00,264.00,208.00,71.00,219474.50,26133.48
0.54,237.00,4167.00,2265.00,182.00,261.00,211.00,73.00,234553.68,27027.76
0.55,180.00,4124.00,2356.00,190.00,253.00,214.00,79.00,249698.12,27889.24
0.56,127.00,4046.00,2481.00,192.00,250.00,213.00,87.00,265412.95,28660.68
0.56,90.00,3967.00,2587.00,202.00,244.00,214.00,92.00,281363.51,29379.97
0.57,70.00,3896.00,2672.00,208.00,234.00,220.00,96.00,297213.95,30126.77
0.58,50.00,3798.00,2776.00,222.00,232.00,221.00,97.00,313258.35,30823.56
0.58,39.00,3707.00,2870.00,230.00,223.00,229.00,98.00,329329.75,31579.86
0.59,33.00,3613.00,2961.00,239.00,217.00,234.00,99.00,345380.74,32345.43
0.60,25.00,3529.00,3048.00,244.00,208.00,241.00,101.00,361352.99,33149.49
0.60,14.00,3455.00,3128.00,249.00,202.00,245.00,103.00,377148.13,33943.63
0.61,8.00,3361.00,3224.00,252.00,201.00,244.00,106.00,393021.83,34653.60
0.62,5.00,3271.00,3313.00,256.00,192.00,248.00,111.00,408862.14,35361.83
0.62,4.00,3177.00,3401.00,263.00,188.00,251.00,112.00,424656.92,36053.47
0.63,3.00,3107.00,3464.00,271.00,182.00,255.00,114.00,440034.53,36744.97
0.64,3.00,3024.00,3545.00,273.00,179.00,257.00,115.00,455301.39,37406.31
0.65,2.00,2960.00,3605.00,278.00,172.00,259.00,120.00,470151.59,38040.11
0.65,2.00,2876.00,3684.00,283.00,166.00,262.00,123.00,484906.53,38663.79
0.66,2.00,2807.00,3744.00,292.00,160.00,265.00,126.00,499289.00,39278.23
0.67,2.00,2729.00,3814.00,300.00,158.00,265.00,128.00,513481.39,39839.16
0.67,2.00,2652.00,3885.00,306.00,153.00,268.00,130.00,527515.13,40396.32
0.68,2.00,2583.00,3945.00,315.00,147.00,269.00,135.00,541238.66,40919.99
0.69,1.00,2511.00,4010.00,323.00,140.00,273.00,138.00,554753.88,41458.16
0.69,1.00,2448.00,4069.00,327.00,138.00,274.00,139.00,567988.63,41964.48
0.70,0.00,2374.00,4137.00,334.00,135.00,274.00,142.00,581102.34,42426.72
0.71,0.00,2298.00,4206.00,341.00,130.00,277.00,144.00,594120.47,42893.77
0.72,0.00,2246.00,4251.00,348.00,128.00,277.00,146.00,606690.74,43320.16
0.72,0.00,2186.00,4306.00,353.00,126.00,277.00,148.00,619002.04,43709.42
0.73,0.00,2126.00,4358.00,361.00,120.00,276.00,155.00,631031.65,44049.76
0.74,0.00,2060.00,4416.00,369.00,111.00,281.00,159.00,642894.03,44435.58
0.74,0.00,1998.00,4472.00,375.00,108.00,282.00,161.00,654573.57,44802.83
0.75,0.00,1939.00,4522.00,384.00,104.00,283.00,164.00,665995.94,45153.12
0.76,0.00,1890.00,4565.00,390.00,103.00,283.00,165.00,677078.14,45472.91
0.76,0.00,1833.00,4616.00,396.00,98.00,282.00,171.00,687969.74,45749.83
0.77,0.00,1765.00,4680.00,400.00,97.00,279.00,175.00,698882.51,45957.57
0.78,0.00,1722.00,4716.00,407.00,95.00,278.00,178.00,709393.96,46132.19
0.78,0.00,1672.00,4754.00,419.00,93.00,277.00,181.00,719568.79,46276.59
0.79,0.00,1633.00,4789.00,423.00,92.00,275.00,184.00,729390.99,46378.37
0.80,0.00,1588.00,4826.00,431.00,87.00,275.00,189.00,738921.05,46471.28
0.81,0.00,1536.00,4873.00,436.00,87.00,273.00,191.00,748334.43,46526.06
0.81,0.00,1497.00,4909.00,439.00,84.00,271.00,196.00,757475.95,46546.02
0.82,0.00,1455.00,4945.00,445.00,78.00,272.00,201.00,766369.06,46579.27
0.83,0.00,1425.00,4967.00,453.00,74.00,272.00,205.00,774824.91,46609.62
0.83,0.00,1396.00,4988.00,461.00,72.00,269.00,210.00,782866.20,46592.26
0.84,0.00,1351.00,5025.00,469.00,70.00,266.00,215.00,790769.12,46531.34
0.85,0.00,1320.00,5053.00,472.00,69.00,261.00,221.00,798410.39,46400.62
0.85,0.00,1279.00,5088.00,478.00,67.00,262.00,222.00,805917.76,46296.29
0.86,0.00,1244.00,5114.00,487.00,67.00,261.00,223.00,813167.59,46186.03
0.87,0.00,1196.00,5151.00,498.00,65.00,258.00,228.00,820347.37,46040.30
0.88,0.00,1164.00,5177.00,504.00,64.00,253.00,234.00,827297.88,45832.14
0.88,0.00,1124.00,5211.00,510.00,61.00,253.00,237.00,834159.11,45642.11
0.89,0.00,1099.00,5235.00,511.00,60.00,251.00,240.00,840788.54,45438.58
0.90,0.00,1069.00,5257.00,519.00,56.00,253.00,242.00,847176.13,45282.82
0.90,0.00,1030.00,5287.00,528.00,54.00,255.00,242.00,853462.94,45170.67
0.91,0.00,1002.00,5304.00,539.00,52.00,256.00,243.00,859462.38,45083.31
0.92,0.00,976.00,5324.00,545.00,52.00,254.00,245.00,865244.33,44973.51
0.92,0.00,951.00,5342.00,552.00,52.00,249.00,250.00,870797.51,44798.15
0.93,0.00,917.00,5369.00,559.00,51.00,237.00,263.00,876276.89,44457.79
0.94,0.00,891.00,5389.00,565.00,51.00,234.00,266.00,881583.66,44101.99
0.94,0.00,864.00,5407.00,574.00,50.00,232.00,269.00,886702.69,43747.13
0.95,0.00,838.00,5422.00,585.00,48.00,233.00,270.00,891605.14,43438.19
0.96,0.00,812.00,5442.00,591.00,45.00,234.00,272.00,896384.78,43171.18
0.97,0.00,790.00,5460.00,595.00,45.00,231.00,275.00,901022.20,42882.34
0.97,0.00,770.00,5473.00,602.00,44.00,226.00,281.00,905454.54,42543.54
0.98,0.00,746.00,5488.00,611.00,44.00,224.00,283.00,909729.57,42204.20
0.99,0.00,722.00,5505.00,618.00,44.00,220.00,287.00,913890.91,41834.31
0.99,0.00,708.00,5513.00,624.00,43.00,221.00,287.00,917813.18,41511.66
1.00,0.00,686.00,5527.00,632.00,39.00,222.00,290.00,921607.14,41232.12
1.01,0.00,667.00,5539.00,639.00,39.00,221.00,291.00,925253.83,40961.90
1.01,0.00,640.00,5560.00,645.00,37.00,218.00,296.00,928901.17,40670.14
1.02,0.00,632.00,5559.00,654.00,35.00,214.00,302.00,932218.60,40343.70
1.03,0.00,612.00,5574.00,659.00,33.00,212.00,306.00,935474.96,40015.63
1.03,0.00,593.00,5585.00,667.00,33.00,212.00,306.00,938615.45,39716.13
1.04,0.00,578.00,5595.00,672.00,31.00,213.00,307.00,941635.03,39457.73
1.05,0.00,563.00,5601.00,681.00,30.00,212.00,309.00,944484.05,39206.81
1.06,0.00,544.00,5609.00,692.00,30.00,210.00,311.00,947207.30,38947.70
1.06,0.00,532.00,5612.00,701.00,30.00,208.00,313.00,949740.50,38681.09
1.07,0.00,521.00,5613.00,711.00,27.00,205.00,319.00,952070.02,38392.64
1.08,0.00,505.00,5620.00,720.00,26.00,202.00,323.00,954303.58,38084.23
1.08,0.00,489.00,5631.00,725.00,26.00,200.00,325.00,956509.57,37772.63
