Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,0.00,0.00,0.00,2.00,0.00,0.00,75.00,75.00
0.01,7392.00,0.00,0.00,0.00,4.00,0.00,0.00,68.23,68.47
0.01,7391.00,0.00,0.00,0.00,5.00,0.00,0.00,62.07,62.51
0.02,7389.00,1.00,0.00,0.00,6.00,0.00,0.00,56.47,57.06
0.03,7388.00,2.00,0.00,0.00,5.00,1.00,0.00,51.37,67.12
0.03,7387.00,2.00,0.00,0.00,6.00,1.00,0.00,46.73,76.30
0.04,7385.00,2.00,0.00,0.00,8.00,1.00,0.00,42.51,84.68
0.05,7385.00,2.00,0.00,0.00,6.00,2.00,1.00,38.67,107.35
0.06,7382.00,3.00,0.00,0.00,8.00,2.00,1.00,35.18,128.05
0.06,7381.00,3.00,0.00,0.00,9.00,2.00,1.00,32.01,146.94
0.07,7380.00,3.00,0.00,0.00,9.00,3.00,1.00,29.12,179.22
0.08,7378.00,5.00,0.00,0.00,8.00,3.00,2.00,26.49,208.68
0.08,7375.00,5.00,0.00,0.00,11.00,3.00,2.00,24.10,235.58
0.09,7372.00,5.00,0.00,0.00,14.00,3.00,2.00,21.92,260.14
0.10,7372.00,5.00,0.00,0.00,14.00,3.00,2.00,19.94,282.55
0.10,7370.00,6.00,0.00,0.00,15.00,3.00,2.00,18.14,303.02
0.11,7368.00,6.00,0.00,0.00,17.00,3.00,2.00,16.50,321.70
0.12,7365.00,6.00,0.00,0.00,18.00,5.00,2.00,15.01,368.81
0.12,7361.00,6.00,0.00,0.00,21.00,6.00,2.00,13.66,426.83
0.13,7356.00,7.00,0.00,0.00,25.00,5.00,3.00,12.43,464.78
0.14,7354.00,7.00,0.00,0.00,27.00,5.00,3.00,11.30,499.42
0.15,7344.00,8.00,0.00,0.00,35.00,6.00,3.00,10.28,546.08
0.15,7338.00,8.00,0.00,0.00,41.00,6.00,3.00,9.36,588.66
0.16,7335.00,9.00,0.00,0.00,43.00,6.00,3.00,8.51,627.54
0.17,7333.00,9.00,0.00,0.00,44.00,7.00,3.00,7.74,678.06
0.17,7327.00,9.00,0.00,0.00,49.00,8.00,3.00,7.04,739.20
0.18,7324.00,9.00,0.00,0.00,51.00,9.00,3.00,6.41,810.05
0.19,7317.00,8.00,1.00,0.00,56.00,11.00,3.00,20.85,904.76
0.19,7312.00,7.00,2.00,0.00,58.00,14.00,3.00,49.02,1036.30
0.20,7306.00,7.00,2.00,0.00,63.00,15.00,3.00,74.64,1171.41
0.21,7300.00,7.00,1.00,1.00,69.00,14.00,4.00,82.92,1279.74
0.22,7294.00,7.00,1.00,1.00,69.00,19.00,5.00,90.46,1453.74
0.22,7289.00,7.00,1.00,1.00,73.00,20.00,5.00,97.32,1627.62
0.23,7284.00,7.00,1.00,1.00,75.00,23.00,5.00,103.55,1831.42
0.24,7275.00,7.00,1.00,1.00,83.00,23.00,6.00,109.23,2017.48
0.24,7264.00,8.00,1.00,1.00,87.00,29.00,6.00,114.39,2277.48
0.25,7256.00,9.00,2.00,1.00,88.00,34.00,6.00,134.11,2589.95
0.26,7246.00,8.00,3.00,1.00,97.00,34.00,7.00,167.07,2875.22
0.26,7232.00,10.00,3.00,1.00,105.00,38.00,7.00,197.06,3195.73
0.27,7223.00,9.00,4.00,1.00,114.00,38.00,7.00,239.36,3488.34
0.28,7210.00,10.00,4.00,1.00,121.00,41.00,9.00,277.84,3800.54
0.28,7199.00,10.00,4.00,1.00,128.00,43.00,11.00,312.85,4115.60
0.29,7176.00,12.00,4.00,1.00,147.00,43.00,13.00,344.70,4403.22
0.30,7156.00,14.00,4.00,1.00,163.00,44.00,14.00,373.68,4680.82
0.31,7146.00,15.00,4.00,1.00,166.00,48.00,16.00,400.03,4994.35
0.31,7128.00,14.00,5.00,1.00,179.00,53.00,16.00,439.04,5355.68
0.32,7113.00,16.00,5.00,1.00,187.00,57.00,17.00,474.52,5745.65
0.33,7103.00,16.00,4.00,2.00,197.00,56.00,18.00,491.77,6086.64
0.33,7077.00,19.00,4.00,2.00,217.00,56.00,21.00,507.47,6397.93
0.34,7062.00,17.00,6.00,2.00,226.00,62.00,21.00,551.79,6772.26
0.35,7044.00,16.00,7.00,2.00,240.00,66.00,21.00,607.14,7174.09
0.35,7029.00,16.00,8.00,2.00,242.00,76.00,23.00,672.51,7691.15
0.36,7010.00,18.00,8.00,2.00,253.00,79.00,26.00,731.99,8208.26
0.37,6994.00,19.00,8.00,2.00,259.00,87.00,27.00,786.09,8800.53
0.38,6983.00,19.00,8.00,2.00,265.00,90.00,29.00,835.31,9386.30
0.38,6955.00,20.00,7.00,3.00,287.00,92.00,32.00,865.06,9951.11
0.39,6927.00,20.00,8.00,3.00,308.00,96.00,34.00,907.15,10526.82
0.40,6906.00,19.00,9.00,3.00,321.00,100.00,38.00,960.46,11112.50
0.40,6884.00,21.00,9.00,3.00,330.00,111.00,38.00,1008.96,11812.44
0.41,6854.00,21.00,9.00,3.00,346.00,120.00,43.00,1053.08,12586.63
0.42,6828.00,21.00,9.00,3.00,362.00,129.00,44.00,1093.22,13428.62
0.42,6792.00,24.00,8.00,4.00,381.00,139.00,48.00,1114.71,14347.53
0.43,6761.00,26.00,10.00,4.00,403.00,142.00,50.00,1164.31,15231.48
0.44,6736.00,22.00,14.00,4.00,413.00,156.00,51.00,1269.52,16248.80
0.44,6712.00,23.00,15.00,4.00,423.00,168.00,51.00,1380.26,17357.80
0.45,6679.00,23.00,14.00,5.00,448.00,173.00,54.00,1465.98,18445.35
0.46,6655.00,24.00,14.00,5.00,459.00,182.00,57.00,1543.96,19573.42
0.47,6628.00,23.00,13.00,7.00,476.00,189.00,60.00,1599.87,20708.41
0.47,6596.00,24.00,14.00,7.00,492.00,197.00,66.00,1665.76,21864.76
0.48,6564.00,22.00,16.00,7.00,516.00,204.00,67.00,1755.75,23025.58
0.49,6531.00,22.00,16.00,7.00,536.00,216.00,68.00,1837.62,24265.60
0.49,6496.00,24.00,15.00,8.00,554.00,229.00,70.00,1897.07,25592.95
0.50,6469.00,26.00,16.00,8.00,568.00,234.00,75.00,1966.17,26879.83
0.51,6438.00,25.00,18.00,8.00,580.00,248.00,79.00,2059.09,28264.97
0.51,6399.00,26.00,19.00,8.00,601.00,262.00,81.00,2158.64,29739.83
0.52,6371.00,29.00,19.00,9.00,610.00,277.00,81.00,2249.20,31311.61
0.53,6330.00,31.00,18.00,10.00,632.00,290.00,85.00,2316.56,32941.83
0.53,6286.00,31.00,19.00,10.00,658.00,307.00,85.00,2392.87,34685.49
0.54,6246.00,33.00,20.00,11.00,675.00,320.00,91.00,2477.31,36472.61
0.55,6208.00,33.00,21.00,11.00,691.00,337.00,95.00,2569.15,38359.52
0.56,6161.00,34.00,21.00,11.00,716.00,350.00,103.00,2652.70,40277.42
0.56,6109.00,38.00,21.00,11.00,743.00,364.00,110.00,2728.70,42238.64
0.57,6058.00,40.00,20.00,12.00,778.00,372.00,116.00,2782.83,44149.27
0.58,6010.00,42.00,22.00,13.00,797.00,387.00,125.00,2862.11,46118.88
0.58,5960.00,45.00,21.00,14.00,822.00,405.00,129.00,2919.21,48187.40
0.59,5907.00,42.00,24.00,15.00,845.00,433.00,130.00,3016.22,50496.44
0.60,5853.00,40.00,26.00,15.00,877.00,452.00,133.00,3134.53,52889.87
0.60,5801.00,41.00,28.00,16.00,907.00,468.00,135.00,3272.20,55315.25
0.61,5750.00,42.00,27.00,17.00,922.00,499.00,139.00,3382.41,57995.16
0.62,5707.00,44.00,27.00,18.00,936.00,520.00,144.00,3482.68,60757.20
0.62,5652.00,43.00,28.00,19.00,967.00,540.00,147.00,3588.92,63579.19
0.63,5606.00,45.00,29.00,19.00,981.00,564.00,152.00,3700.59,66516.01
0.64,5557.00,45.00,30.00,19.00,1004.00,584.00,157.00,3817.21,69497.57
0.65,5508.00,42.00,33.00,20.00,1022.00,608.00,163.00,3968.36,72580.06
0.65,5448.00,47.00,33.00,21.00,1046.00,634.00,167.00,4105.87,75784.74
0.66,5395.00,45.00,35.00,22.00,1070.00,655.00,174.00,4261.01,79025.85
0.67,5324.00,47.00,36.00,22.00,1110.00,681.00,176.00,4417.17,82375.35
0.67,5273.00,51.00,35.00,23.00,1138.00,696.00,180.00,4544.21,85658.53
0.68,5206.00,55.00,38.00,23.00,1160.00,730.00,184.00,4704.84,89166.61
0.69,5160.00,54.00,42.00,23.00,1164.00,758.00,195.00,4911.07,92789.86
0.69,5111.00,52.00,45.00,23.00,1172.00,796.00,197.00,5143.75,96668.50
0.70,5061.00,52.00,47.00,23.00,1182.00,826.00,205.00,5385.47,100660.09
0.71,4996.00,52.00,48.00,24.00,1203.00,862.00,211.00,5620.40,104844.95
0.72,4929.00,56.00,51.00,24.00,1230.00,890.00,216.00,5879.18,109086.05
0.72,4862.00,55.00,53.00,24.00,1248.00,933.00,221.00,6144.65,113603.85
0.73,4798.00,58.00,52.00,25.00,1271.00,965.00,227.00,6371.12,118209.00
0.74,4730.00,60.00,54.00,25.00,1297.00,996.00,234.00,6607.20,122878.86
0.74,4665.00,65.00,54.00,26.00,1321.00,1024.00,241.00,6821.97,127562.74
