Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,0.00,0.00,0.00,2.00,0.00,0.00,75.00,75.00
0.01,7393.00,0.00,0.00,0.00,3.00,0.00,0.00,68.47,68.47
0.01,7392.00,1.00,0.00,0.00,3.00,0.00,0.00,62.51,62.51
0.02,7390.00,2.00,0.00,0.00,4.00,0.00,0.00,57.06,57.06
0.03,7389.00,2.00,0.00,0.00,5.00,0.00,0.00,52.10,52.10
0.03,7389.00,2.00,0.00,0.00,5.00,0.00,0.00,47.56,47.56
0.04,7389.00,2.00,0.00,0.00,5.00,0.00,0.00,43.42,43.42
0.05,7388.00,2.00,0.00,0.00,6.00,0.00,0.00,39.64,39.64
0.06,7386.00,2.00,0.00,0.00,8.00,0.00,0.00,36.19,36.19
0.06,7386.00,2.00,0.00,0.00,7.00,1.00,0.00,33.03,48.06
0.07,7386.00,2.00,0.00,0.00,7.00,1.00,0.00,30.16,58.90
0.08,7386.00,2.00,0.00,0.00,7.00,1.00,0.00,27.53,68.79
0.08,7385.00,2.00,0.00,0.00,8.00,1.00,0.00,25.13,77.82
0.09,7385.00,2.00,0.00,0.00,8.00,1.00,0.00,22.95,86.07
0.10,7384.00,2.00,0.00,0.00,9.00,1.00,0.00,20.95,93.60
0.10,7384.00,2.00,0.00,0.00,8.00,2.00,0.00,19.12,115.50
0.11,7381.00,3.00,0.00,0.00,10.00,2.00,0.00,17.46,135.48
0.12,7379.00,4.00,0.00,0.00,11.00,2.00,0.00,15.94,153.73
0.12,7377.00,4.00,0.00,0.00,13.00,2.00,0.00,14.55,170.39
0.13,7373.00,4.00,0.00,0.00,17.00,2.00,0.00,13.28,185.60
0.14,7373.00,4.00,0.00,0.00,16.00,3.00,0.00,12.13,214.51
0.15,7372.00,4.00,0.00,0.00,16.00,4.00,0.00,11.07,255.92
0.15,7372.00,4.00,0.00,0.00,15.00,5.00,0.00,10.11,308.75
0.16,7369.00,4.00,0.00,0.00,18.00,5.00,0.00,9.23,356.99
0.17,7369.00,4.00,0.00,0.00,18.00,5.00,0.00,8.42,401.02
0.17,7367.00,3.00,1.00,0.00,20.00,5.00,0.00,9.19,441.21
0.18,7365.00,3.00,1.00,0.00,22.00,5.00,0.00,9.89,477.91
0.19,7362.00,3.00,0.00,1.00,25.00,5.00,0.00,9.03,511.41
0.19,7361.00,3.00,0.00,1.00,26.00,5.00,0.00,8.25,541.99
0.20,7359.00,3.00,0.00,1.00,28.00,5.00,0.00,7.53,569.92
0.21,7354.00,3.00,0.00,1.00,32.00,6.00,0.00,6.87,610.43
0.22,7350.00,3.00,0.00,1.00,35.00,7.00,0.00,6.27,662.44
0.22,7349.00,2.00,1.00,1.00,33.00,9.00,1.00,7.23,739.96
0.23,7348.00,2.00,1.00,1.00,34.00,9.00,1.00,8.10,810.74
0.24,7344.00,2.00,1.00,1.00,37.00,10.00,1.00,8.90,890.37
0.24,7339.00,2.00,1.00,1.00,41.00,10.00,2.00,9.63,963.07
0.25,7336.00,2.00,1.00,1.00,41.00,13.00,2.00,10.29,1074.51
0.26,7331.00,2.00,1.00,1.00,46.00,13.00,2.00,10.90,1176.25
0.26,7328.00,2.00,1.00,1.00,48.00,12.00,4.00,11.45,1254.10
0.27,7322.00,2.00,1.00,1.00,51.00,15.00,4.00,11.96,1370.25
0.28,7317.00,2.00,1.00,1.00,55.00,16.00,4.00,12.42,1491.30
0.28,7312.00,2.00,1.00,1.00,59.00,15.00,6.00,12.84,1586.79
0.29,7309.00,2.00,1.00,1.00,62.00,14.00,7.00,13.22,1658.95
0.30,7302.00,2.00,1.00,1.00,67.00,15.00,8.00,13.57,1739.84
0.31,7297.00,2.00,1.00,1.00,69.00,18.00,8.00,13.89,1858.76
0.31,7292.00,2.00,1.00,1.00,72.00,18.00,10.00,14.19,1967.32
0.32,7287.00,2.00,1.00,1.00,74.00,21.00,10.00,14.45,2111.50
0.33,7279.00,2.00,1.00,1.00,82.00,21.00,10.00,14.70,2243.12
