Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,1.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7394.00,1.00,0.00,0.00,1.00,0.00,0.00,68.47,68.47
0.01,7393.00,2.00,0.00,0.00,0.00,1.00,0.00,62.51,77.53
0.02,7393.00,2.00,0.00,0.00,0.00,1.00,0.00,57.06,85.80
0.03,7392.00,2.00,0.00,0.00,1.00,1.00,0.00,52.10,93.35
0.03,7389.00,3.00,0.00,0.00,3.00,1.00,0.00,47.56,100.25
0.04,7389.00,3.00,0.00,0.00,3.00,1.00,0.00,43.42,106.54
0.05,7387.00,5.00,0.00,0.00,3.00,1.00,0.00,39.64,112.29
0.06,7387.00,5.00,0.00,0.00,3.00,1.00,0.00,36.19,117.53
0.06,7386.00,5.00,0.00,0.00,4.00,1.00,0.00,33.03,122.32
0.07,7385.00,6.00,0.00,0.00,4.00,1.00,0.00,30.16,126.69
0.08,7383.00,6.00,0.00,0.00,6.00,1.00,0.00,27.53,130.69
0.08,7379.00,8.00,0.00,0.00,8.00,1.00,0.00,25.13,134.33
0.09,7379.00,8.00,0.00,0.00,7.00,2.00,0.00,22.95,152.68
0.10,7379.00,8.00,0.00,0.00,7.00,1.00,1.00,20.95,154.41
0.10,7379.00,8.00,0.00,0.00,7.00,1.00,1.00,19.12,155.98
0.11,7379.00,8.00,0.00,0.00,7.00,1.00,1.00,17.46,157.43
0.12,7378.00,7.00,1.00,0.00,8.00,1.00,1.00,1518.25,158.74
0.12,7368.00,14.00,2.00,0.00,10.00,1.00,1.00,4390.68,159.94
0.13,7360.00,19.00,4.00,0.00,10.00,2.00,1.00,10017.61,176.06
0.14,7350.00,27.00,3.00,1.00,12.00,2.00,1.00,13652.25,190.78
0.15,7341.00,34.00,5.00,1.00,11.00,3.00,1.00,19975.04,219.23
0.15,7327.00,45.00,6.00,1.00,13.00,3.00,1.00,27249.57,245.21
0.16,7315.00,56.00,6.00,2.00,12.00,4.00,1.00,33890.67,283.95
0.17,7297.00,69.00,9.00,2.00,14.00,4.00,1.00,44460.42,319.32
0.17,7281.00,78.00,14.00,2.00,15.00,5.00,1.00,61621.38,366.63
0.18,7270.00,84.00,17.00,2.00,16.00,6.00,1.00,81794.96,424.84
0.19,7251.00,96.00,19.00,4.00,19.00,6.00,1.00,103216.53,477.99
