Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,68.52,68.47
0.01,7394.00,1.00,0.00,0.00,1.00,0.00,0.00,62.61,62.51
0.02,7393.00,1.00,0.00,0.00,2.00,0.00,0.00,57.20,57.06
0.03,7391.00,2.00,0.00,0.00,3.00,0.00,0.00,52.26,52.10
0.03,7390.00,3.00,0.00,0.00,3.00,0.00,0.00,47.75,47.56
0.04,7389.00,4.00,0.00,0.00,3.00,0.00,0.00,43.63,43.42
0.05,7389.00,4.00,0.00,0.00,3.00,0.00,0.00,39.86,39.64
0.06,7388.00,5.00,0.00,0.00,2.00,1.00,0.00,36.42,51.21
0.06,7388.00,5.00,0.00,0.00,2.00,1.00,0.00,33.28,61.77
0.07,7388.00,5.00,0.00,0.00,2.00,1.00,0.00,30.40,71.42
0.08,7388.00,5.00,0.00,0.00,2.00,1.00,0.00,27.78,80.22
0.08,7387.00,5.00,0.00,0.00,2.00,2.00,0.00,25.38,103.28
0.09,7386.00,6.00,0.00,0.00,2.00,2.00,0.00,23.19,124.34
0.10,7385.00,7.00,0.00,0.00,2.00,2.00,0.00,21.19,143.55
0.10,7385.00,7.00,0.00,0.00,2.00,2.00,0.00,19.36,161.10
0.11,7381.00,8.00,0.00,0.00,4.00,3.00,0.00,17.69,192.14
0.12,7379.00,8.00,0.00,0.00,6.00,3.00,0.00,16.16,220.48
0.12,7379.00,8.00,0.00,0.00,6.00,3.00,0.00,14.76,246.35
0.13,7377.00,7.00,1.00,0.00,8.00,3.00,0.00,13.64,269.97
0.14,7375.00,7.00,1.00,0.00,10.00,3.00,0.00,12.61,291.53
0.15,7374.00,7.00,1.00,0.00,11.00,3.00,0.00,11.67,311.22
0.15,7372.00,7.00,1.00,0.00,11.00,5.00,0.00,10.82,359.23
0.16,7369.00,6.00,2.00,0.00,14.00,5.00,0.00,10.18,403.07
0.17,7367.00,6.00,2.00,0.00,16.00,5.00,0.00,9.60,443.08
0.17,7367.00,6.00,2.00,0.00,16.00,5.00,0.00,9.08,479.62
0.18,7365.00,6.00,2.00,0.00,18.00,5.00,0.00,8.59,512.97
0.19,7363.00,6.00,2.00,0.00,19.00,6.00,0.00,8.15,558.44
0.19,7360.00,6.00,2.00,0.00,22.00,6.00,0.00,7.75,599.95
0.20,7356.00,5.00,3.00,0.00,26.00,6.00,0.00,7.53,637.85
0.21,7351.00,4.00,4.00,0.00,30.00,7.00,0.00,7.48,687.47
0.22,7351.00,4.00,4.00,0.00,29.00,8.00,0.00,7.44,747.79
0.22,7347.00,4.00,4.00,0.00,32.00,9.00,0.00,7.39,817.89
0.23,7341.00,4.00,4.00,0.00,37.00,10.00,0.00,7.36,896.90
0.24,7338.00,4.00,4.00,0.00,40.00,10.00,0.00,7.32,969.03
0.24,7333.00,4.00,4.00,0.00,45.00,10.00,0.00,7.29,1034.89
0.25,7327.00,4.00,4.00,0.00,49.00,12.00,0.00,7.26,1125.05
0.26,7323.00,4.00,4.00,0.00,53.00,12.00,0.00,7.24,1207.36
0.26,7319.00,5.00,4.00,0.00,55.00,11.00,2.00,7.21,1267.48
0.27,7317.00,5.00,4.00,0.00,57.00,11.00,2.00,7.19,1322.37
0.28,7310.00,5.00,4.00,0.00,62.00,13.00,2.00,7.17,1402.52
0.28,7308.00,5.00,4.00,0.00,62.00,15.00,2.00,7.15,1505.75
0.29,7305.00,5.00,4.00,0.00,62.00,17.00,3.00,7.14,1630.02
0.30,7297.00,5.00,4.00,0.00,70.00,17.00,3.00,7.12,1743.48
0.31,7290.00,5.00,3.00,1.00,74.00,19.00,4.00,6.96,1877.11
0.31,7282.00,5.00,3.00,1.00,79.00,21.00,5.00,6.81,2029.14
