Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7393.00,3.00,0.00,0.00,0.00,0.00,0.00,68.23,68.47
0.01,7392.00,3.00,0.00,0.00,1.00,0.00,0.00,62.07,62.51
0.02,7390.00,4.00,1.00,0.00,1.00,0.00,0.00,1558.78,57.06
0.03,7390.00,4.00,1.00,0.00,1.00,0.00,0.00,2920.37,52.10
0.03,7389.00,4.00,1.00,0.00,2.00,0.00,0.00,4159.04,47.56
0.04,7386.00,6.00,1.00,0.00,3.00,0.00,0.00,5285.88,43.42
0.05,7383.00,7.00,2.00,0.00,4.00,0.00,0.00,7813.31,39.64
0.06,7383.00,7.00,2.00,0.00,4.00,0.00,0.00,10112.57,36.19
0.06,7381.00,8.00,2.00,0.00,5.00,0.00,0.00,12204.26,33.03
0.07,7376.00,12.00,2.00,0.00,6.00,0.00,0.00,14107.11,30.16
0.08,7374.00,12.00,3.00,0.00,7.00,0.00,0.00,17340.49,27.53
0.08,7371.00,12.00,3.00,1.00,7.00,2.00,0.00,20281.97,55.18
0.09,7369.00,13.00,4.00,1.00,7.00,2.00,0.00,24460.22,80.42
0.10,7367.00,13.00,4.00,1.00,9.00,2.00,0.00,28261.26,103.47
0.10,7366.00,13.00,5.00,1.00,8.00,3.00,0.00,33221.46,139.53
0.11,7359.00,20.00,5.00,1.00,7.00,4.00,0.00,37733.87,187.47
0.12,7356.00,22.00,5.00,1.00,8.00,4.00,0.00,41838.91,231.24
0.12,7353.00,23.00,5.00,1.00,10.00,4.00,0.00,45573.35,271.19
0.13,7349.00,22.00,7.00,1.00,13.00,4.00,0.00,51975.28,307.67
0.14,7343.00,22.00,8.00,1.00,17.00,5.00,0.00,59301.58,356.00
0.15,7337.00,21.00,10.00,1.00,21.00,6.00,0.00,68971.10,415.14
0.15,7334.00,22.00,11.00,1.00,20.00,8.00,0.00,79269.99,499.17
0.16,7329.00,23.00,15.00,1.00,19.00,9.00,0.00,94648.37,590.92
0.17,7315.00,27.00,16.00,1.00,27.00,10.00,0.00,110140.75,689.69
0.17,7310.00,30.00,16.00,1.00,29.00,9.00,1.00,124234.50,764.85
0.18,7301.00,34.00,15.00,2.00,33.00,10.00,1.00,135553.59,848.48
0.19,7291.00,38.00,13.00,4.00,38.00,11.00,1.00,142846.19,939.85
0.19,7282.00,38.00,15.00,4.00,44.00,12.00,1.00,152485.05,1038.29
0.20,7270.00,41.00,14.00,5.00,52.00,12.00,2.00,159751.43,1128.16
0.21,7261.00,41.00,13.00,7.00,59.00,13.00,2.00,164859.49,1225.22
0.22,7255.00,44.00,13.00,8.00,57.00,16.00,3.00,169506.42,1358.90
0.22,7249.00,46.00,12.00,9.00,60.00,17.00,3.00,172231.51,1495.97
0.23,7240.00,49.00,12.00,9.00,65.00,18.00,3.00,174710.60,1636.12
0.24,7235.00,46.00,14.00,10.00,69.00,18.00,4.00,179970.50,1764.07
0.24,7231.00,45.00,16.00,10.00,71.00,17.00,6.00,187760.18,1865.86
0.25,7222.00,47.00,16.00,11.00,75.00,19.00,6.00,194846.62,1988.82
