Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7391.00,3.00,0.00,0.00,2.00,0.00,0.00,75.00,75.00
0.01,7388.00,5.00,0.00,0.00,2.00,1.00,0.00,68.52,83.49
0.01,7386.00,6.00,0.00,0.00,3.00,1.00,0.00,62.60,91.25
0.02,7386.00,6.00,0.00,0.00,2.00,2.00,0.00,57.19,113.35
0.03,7385.00,6.00,0.00,0.00,3.00,2.00,0.00,52.25,133.52
0.03,7384.00,7.00,0.00,0.00,3.00,2.00,0.00,47.73,151.94
0.04,7384.00,7.00,0.00,0.00,3.00,2.00,0.00,43.61,168.76
0.05,7381.00,8.00,0.00,0.00,5.00,2.00,0.00,39.84,184.11
0.06,7377.00,10.00,0.00,0.00,7.00,2.00,0.00,36.40,198.12
0.06,7375.00,11.00,0.00,0.00,8.00,2.00,0.00,33.25,210.92
0.07,7375.00,10.00,1.00,0.00,8.00,2.00,0.00,45.40,222.60
0.08,7371.00,10.00,1.00,0.00,12.00,2.00,0.00,56.50,233.26
0.08,7370.00,10.00,1.00,0.00,11.00,4.00,0.00,66.64,273.04
0.09,7368.00,10.00,2.00,0.00,12.00,4.00,0.00,90.93,309.36
0.10,7365.00,12.00,2.00,0.00,13.00,4.00,0.00,113.12,342.51
0.10,7361.00,13.00,2.00,0.00,16.00,4.00,0.00,133.39,372.78
0.11,7356.00,15.00,2.00,0.00,19.00,4.00,0.00,151.91,400.41
0.12,7352.00,15.00,4.00,0.00,20.00,5.00,0.00,198.88,440.66
0.12,7342.00,19.00,4.00,0.00,26.00,5.00,0.00,241.79,477.41
0.13,7335.00,21.00,6.00,0.00,29.00,3.00,2.00,311.03,480.91
0.14,7330.00,24.00,6.00,0.00,29.00,5.00,2.00,374.30,514.15
0.15,7323.00,27.00,6.00,1.00,32.00,5.00,2.00,432.09,544.49
0.15,7317.00,28.00,6.00,1.00,37.00,5.00,2.00,484.90,572.20
0.16,7310.00,31.00,7.00,1.00,39.00,5.00,3.00,548.16,597.49
0.17,7305.00,35.00,7.00,1.00,39.00,6.00,3.00,605.96,635.60
0.17,7299.00,36.00,9.00,1.00,41.00,7.00,3.00,688.81,685.42
0.18,7289.00,42.00,9.00,2.00,42.00,9.00,3.00,764.50,760.94
0.19,7280.00,46.00,10.00,2.00,45.00,10.00,3.00,848.67,844.91
0.19,7273.00,48.00,11.00,2.00,49.00,10.00,3.00,940.59,921.57
0.20,7263.00,55.00,12.00,2.00,50.00,11.00,3.00,1039.60,1006.58
