Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,2.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7393.00,3.00,0.00,0.00,0.00,0.00,0.00,68.23,68.47
0.01,7391.00,4.00,1.00,0.00,0.00,0.00,0.00,212.30,62.51
0.02,7390.00,4.00,1.00,0.00,1.00,0.00,0.00,343.37,57.06
0.03,7390.00,4.00,1.00,0.00,1.00,0.00,0.00,462.60,52.10
0.03,7390.00,4.00,1.00,0.00,1.00,0.00,0.00,571.07,47.56
0.04,7387.00,5.00,2.00,0.00,2.00,0.00,0.00,819.98,43.42
0.05,7384.00,7.00,3.00,0.00,2.00,0.00,0.00,1196.64,39.64
0.06,7384.00,7.00,3.00,0.00,2.00,0.00,0.00,1539.31,36.19
0.06,7383.00,8.00,3.00,0.00,2.00,0.00,0.00,1851.04,33.03
0.07,7379.00,10.00,4.00,0.00,3.00,0.00,0.00,2284.85,30.16
0.08,7379.00,10.00,4.00,0.00,3.00,0.00,0.00,2679.51,27.53
0.08,7377.00,11.00,5.00,0.00,3.00,0.00,0.00,3188.77,25.13
0.09,7375.00,12.00,5.00,0.00,4.00,0.00,0.00,3652.05,22.95
0.10,7375.00,12.00,5.00,0.00,4.00,0.00,0.00,4073.51,20.95
0.10,7375.00,12.00,5.00,0.00,4.00,0.00,0.00,4456.92,19.12
0.11,7372.00,15.00,5.00,0.00,4.00,0.00,0.00,4805.71,17.46
0.12,7370.00,15.00,7.00,0.00,4.00,0.00,0.00,5423.48,15.94
0.12,7369.00,16.00,7.00,0.00,4.00,0.00,0.00,5985.48,14.55
0.13,7368.00,17.00,7.00,0.00,4.00,0.00,0.00,6496.75,13.28
0.14,7365.00,20.00,7.00,0.00,3.00,1.00,0.00,6961.85,27.15
0.15,7362.00,23.00,7.00,0.00,3.00,1.00,0.00,7384.97,39.81
0.15,7359.00,24.00,8.00,0.00,4.00,1.00,0.00,7920.12,51.37
0.16,7358.00,25.00,8.00,0.00,4.00,1.00,0.00,8406.96,61.92
0.17,7357.00,26.00,8.00,0.00,4.00,1.00,0.00,8849.85,71.55
0.17,7354.00,28.00,7.00,1.00,5.00,1.00,0.00,9102.53,80.34
0.18,7352.00,27.00,9.00,1.00,6.00,1.00,0.00,9632.85,88.37
0.19,7352.00,26.00,10.00,1.00,6.00,1.00,0.00,10265.53,95.70
0.19,7351.00,27.00,9.00,2.00,6.00,1.00,0.00,10690.87,102.39
0.20,7349.00,29.00,9.00,2.00,6.00,1.00,0.00,11077.80,108.49
0.21,7349.00,28.00,9.00,3.00,4.00,3.00,0.00,11429.80,144.12
0.22,7346.00,27.00,10.00,3.00,7.00,3.00,0.00,11900.26,176.64
0.22,7343.00,29.00,10.00,3.00,8.00,3.00,0.00,12328.24,206.33
0.23,7339.00,33.00,10.00,3.00,8.00,3.00,0.00,12717.59,233.43
0.24,7336.00,35.00,10.00,4.00,8.00,3.00,0.00,13071.79,258.17
0.24,7333.00,36.00,10.00,4.00,9.00,4.00,0.00,13394.01,295.78
0.25,7328.00,37.00,9.00,5.00,13.00,4.00,0.00,13536.91,330.12
0.26,7326.00,37.00,10.00,5.00,14.00,4.00,0.00,13817.14,361.47
0.26,7321.00,36.00,13.00,5.00,16.00,5.00,0.00,14522.77,405.11
0.27,7316.00,37.00,12.00,6.00,19.00,6.00,0.00,15014.46,459.97
0.28,7313.00,36.00,13.00,7.00,20.00,7.00,0.00,15612.00,525.08
0.28,7307.00,37.00,14.00,8.00,23.00,7.00,0.00,16305.82,584.52
0.29,7303.00,37.00,13.00,9.00,26.00,8.00,0.00,16786.77,653.81
0.30,7299.00,38.00,15.00,9.00,27.00,8.00,0.00,17524.77,717.06
0.31,7294.00,39.00,17.00,9.00,28.00,9.00,0.00,18496.60,789.83
0.31,7288.00,39.00,17.00,10.00,33.00,9.00,0.00,19380.71,856.26
0.32,7284.00,37.00,18.00,11.00,36.00,9.00,1.00,20335.22,916.91
0.33,7277.00,38.00,19.00,11.00,41.00,9.00,1.00,21353.80,972.28
0.33,7272.00,40.00,17.00,13.00,43.00,10.00,1.00,21979.96,1037.85
0.34,7261.00,43.00,18.00,13.00,46.00,14.00,1.00,22699.82,1157.80
0.35,7255.00,44.00,20.00,13.00,45.00,18.00,1.00,23655.16,1327.40
0.35,7246.00,46.00,21.00,13.00,51.00,18.00,1.00,24674.48,1482.23
0.36,7241.00,46.00,22.00,14.00,54.00,17.00,2.00,25752.01,1608.56
0.37,7230.00,45.00,24.00,14.00,63.00,17.00,3.00,27032.73,1723.88
0.38,7225.00,45.00,25.00,14.00,67.00,16.00,4.00,28348.06,1814.15
0.38,7218.00,46.00,26.00,14.00,70.00,18.00,4.00,29694.87,1926.59
0.39,7202.00,48.00,26.00,14.00,82.00,20.00,4.00,30920.10,2059.30
0.40,7197.00,49.00,25.00,15.00,86.00,20.00,4.00,31884.49,2180.44
0.40,7193.00,51.00,24.00,16.00,87.00,20.00,5.00,32611.58,2291.04
0.41,7184.00,50.00,28.00,16.00,88.00,25.00,5.00,33873.96,2467.12
0.42,7176.00,51.00,27.00,18.00,92.00,26.00,6.00,34872.14,2642.90
0.42,7167.00,50.00,29.00,18.00,98.00,28.00,6.00,36080.67,2833.41
0.43,7156.00,52.00,29.00,19.00,102.00,31.00,7.00,37180.09,3052.41
0.44,7147.00,51.00,31.00,19.00,106.00,35.00,7.00,38480.73,3312.43
0.44,7138.00,51.00,33.00,20.00,108.00,39.00,7.00,39964.41,3609.90
0.45,7130.00,53.00,35.00,20.00,105.00,46.00,7.00,41614.61,3986.62
0.46,7118.00,54.00,34.00,21.00,115.00,45.00,9.00,42965.60,4315.53
0.47,7106.00,55.00,35.00,21.00,122.00,47.00,10.00,44344.85,4645.83
0.47,7089.00,60.00,33.00,23.00,129.00,52.00,10.00,45299.13,5022.50
0.48,7079.00,62.00,34.00,23.00,131.00,56.00,11.00,46317.49,5426.45
0.49,7064.00,65.00,35.00,23.00,138.00,57.00,14.00,47394.15,5810.26
0.49,7050.00,65.00,37.00,23.00,148.00,56.00,17.00,48674.07,6145.62
0.50,7039.00,66.00,39.00,23.00,152.00,57.00,20.00,50138.90,6466.80
0.51,7025.00,68.00,40.00,24.00,157.00,60.00,22.00,51621.73,6805.08
0.51,7009.00,67.00,41.00,25.00,165.00,64.00,25.00,53120.92,7174.01
0.52,6997.00,65.00,41.00,28.00,174.00,63.00,28.00,54484.76,7495.78
0.53,6981.00,67.00,41.00,29.00,184.00,64.00,30.00,55725.48,7804.56
0.53,6974.00,68.00,42.00,30.00,178.00,74.00,30.00,57004.43,8236.68
0.54,6963.00,69.00,42.00,32.00,184.00,75.00,31.00,58167.91,8646.20
0.55,6953.00,72.00,43.00,32.00,185.00,78.00,33.00,59376.59,9065.12
0.56,6937.00,75.00,42.00,34.00,190.00,85.00,33.00,60325.92,9552.73
0.56,6915.00,75.00,42.00,36.00,203.00,91.00,34.00,61189.54,10088.02
0.57,6904.00,74.00,43.00,37.00,211.00,91.00,36.00,62125.43,10576.70
