Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7396.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7395.00,0.00,0.00,0.00,1.00,0.00,0.00,68.23,68.47
0.01,7391.00,2.00,0.00,0.00,3.00,0.00,0.00,62.07,62.51
0.02,7391.00,2.00,0.00,0.00,3.00,0.00,0.00,56.47,57.06
0.03,7391.00,2.00,0.00,0.00,3.00,0.00,0.00,51.37,52.10
0.03,7390.00,2.00,0.00,0.00,4.00,0.00,0.00,46.73,47.56
0.04,7387.00,4.00,0.00,0.00,4.00,1.00,0.00,42.51,58.44
0.05,7385.00,5.00,0.00,0.00,4.00,2.00,0.00,38.67,83.40
0.06,7383.00,7.00,0.00,0.00,4.00,2.00,0.00,35.18,106.18
0.06,7379.00,8.00,0.00,0.00,7.00,2.00,0.00,32.01,126.98
0.07,7377.00,8.00,0.00,0.00,9.00,2.00,0.00,29.12,145.97
0.08,7376.00,8.00,0.00,0.00,10.00,2.00,0.00,26.49,163.31
0.08,7373.00,8.00,0.00,0.00,13.00,2.00,0.00,24.10,179.13
0.09,7371.00,8.00,0.00,0.00,13.00,4.00,0.00,21.92,223.63
0.10,7371.00,8.00,0.00,0.00,12.00,5.00,0.00,19.94,279.27
0.10,7370.00,8.00,0.00,0.00,12.00,5.00,1.00,18.14,330.07
0.11,7369.00,8.00,0.00,0.00,13.00,5.00,1.00,16.50,376.44
0.12,7367.00,7.00,1.00,0.00,15.00,5.00,1.00,30.04,418.78
0.12,7366.00,7.00,1.00,0.00,15.00,6.00,1.00,42.35,472.45
0.13,7365.00,6.00,2.00,0.00,16.00,6.00,1.00,68.57,521.45
0.14,7364.00,6.00,2.00,0.00,16.00,7.00,1.00,92.43,581.21
0.15,7359.00,6.00,2.00,0.00,21.00,7.00,1.00,114.13,635.76
0.15,7354.00,6.00,2.00,0.00,25.00,7.00,2.00,133.87,685.56
0.16,7350.00,6.00,2.00,0.00,29.00,7.00,2.00,151.83,731.03
0.17,7346.00,6.00,2.00,0.00,31.00,9.00,2.00,168.17,802.58
0.17,7340.00,6.00,2.00,0.00,33.00,13.00,2.00,183.04,928.00
0.18,7336.00,6.00,3.00,0.00,36.00,13.00,2.00,211.58,1042.49
0.19,7334.00,6.00,3.00,0.00,37.00,13.00,3.00,237.55,1147.02
0.19,7326.00,7.00,3.00,0.00,44.00,13.00,3.00,261.17,1242.44
0.20,7319.00,7.00,3.00,0.00,48.00,15.00,4.00,282.67,1359.60
0.21,7315.00,6.00,4.00,0.00,52.00,15.00,4.00,317.24,1466.56
0.22,7309.00,7.00,3.00,1.00,57.00,13.00,6.00,333.67,1534.16
0.22,7304.00,7.00,3.00,1.00,61.00,14.00,6.00,348.62,1610.89
0.23,7300.00,7.00,3.00,1.00,64.00,15.00,6.00,362.21,1695.97
0.24,7293.00,7.00,3.00,1.00,70.00,16.00,6.00,374.58,1788.66
0.24,7289.00,7.00,3.00,1.00,73.00,17.00,6.00,385.84,1888.30
0.25,7280.00,7.00,3.00,1.00,81.00,18.00,6.00,396.07,1994.29
0.26,7272.00,7.00,3.00,1.00,87.00,20.00,6.00,405.39,2121.10
0.26,7267.00,7.00,3.00,1.00,88.00,24.00,6.00,413.86,2296.96
0.27,7262.00,7.00,3.00,1.00,88.00,29.00,6.00,421.56,2532.62
0.28,7251.00,7.00,3.00,1.00,97.00,31.00,6.00,428.58,2777.81
0.28,7243.00,8.00,2.00,2.00,100.00,35.00,6.00,419.93,3061.74
0.29,7232.00,8.00,3.00,2.00,105.00,40.00,6.00,427.09,3396.06
0.30,7218.00,6.00,5.00,2.00,116.00,41.00,8.00,463.65,3716.29
0.31,7212.00,6.00,5.00,2.00,119.00,43.00,9.00,496.91,4038.69
0.31,7194.00,7.00,5.00,2.00,133.00,45.00,10.00,527.16,4363.05
0.32,7177.00,7.00,6.00,2.00,144.00,49.00,11.00,569.71,4719.27
0.33,7164.00,7.00,6.00,2.00,151.00,54.00,12.00,608.42,5119.58
0.33,7148.00,8.00,6.00,2.00,164.00,54.00,14.00,643.63,5485.04
0.34,7136.00,8.00,6.00,2.00,170.00,60.00,14.00,675.66,5908.81
0.35,7122.00,9.00,6.00,2.00,177.00,64.00,16.00,704.80,6355.78
0.35,7110.00,10.00,6.00,2.00,182.00,69.00,17.00,731.32,6838.94
0.36,7099.00,9.00,7.00,2.00,187.00,73.00,19.00,770.46,7340.12
0.37,7084.00,8.00,8.00,2.00,198.00,75.00,21.00,821.09,7827.70
0.38,7063.00,9.00,8.00,2.00,214.00,78.00,22.00,867.15,8317.90
0.38,7047.00,9.00,8.00,2.00,226.00,81.00,23.00,909.05,8810.49
0.39,7029.00,9.00,8.00,2.00,239.00,86.00,23.00,947.16,9335.29
0.40,7007.00,9.00,8.00,2.00,253.00,92.00,25.00,981.84,9904.54
0.40,6988.00,10.00,7.00,3.00,263.00,99.00,26.00,998.37,10529.38
0.41,6969.00,12.00,7.00,3.00,269.00,109.00,27.00,1013.40,11250.05
0.42,6943.00,13.00,8.00,3.00,289.00,112.00,28.00,1042.09,11953.03
0.42,6925.00,13.00,9.00,3.00,294.00,122.00,30.00,1083.22,12745.03
0.43,6906.00,12.00,11.00,3.00,301.00,130.00,33.00,1150.69,13588.25
0.44,6880.00,13.00,12.00,3.00,313.00,141.00,34.00,1227.08,14523.30
0.44,6860.00,12.00,13.00,3.00,325.00,146.00,37.00,1311.61,15452.04
0.45,6840.00,13.00,13.00,3.00,335.00,152.00,40.00,1388.50,16390.06
0.46,6822.00,15.00,13.00,3.00,341.00,159.00,43.00,1458.45,17351.55
0.47,6797.00,15.00,13.00,3.00,352.00,172.00,44.00,1522.08,18424.63
0.47,6771.00,15.00,12.00,4.00,367.00,183.00,44.00,1564.95,19569.52
0.48,6745.00,16.00,12.00,4.00,377.00,195.00,47.00,1603.95,20794.99
0.49,6709.00,16.00,13.00,4.00,396.00,209.00,49.00,1654.45,22124.08
0.49,6688.00,16.00,14.00,4.00,408.00,212.00,54.00,1715.41,23382.51
0.50,6654.00,16.00,13.00,5.00,436.00,210.00,62.00,1755.85,24501.31
0.51,6620.00,17.00,13.00,5.00,460.00,216.00,65.00,1792.64,25612.83
0.51,6585.00,17.00,13.00,5.00,486.00,223.00,67.00,1826.10,26732.72
0.52,6546.00,18.00,13.00,5.00,507.00,236.00,71.00,1856.55,27950.40
0.53,6504.00,19.00,13.00,5.00,525.00,255.00,75.00,1884.24,29347.49
0.53,6469.00,20.00,13.00,5.00,538.00,275.00,76.00,1909.44,30923.39
0.54,6422.00,21.00,13.00,5.00,573.00,284.00,78.00,1932.36,32497.27
0.55,6386.00,21.00,13.00,5.00,591.00,299.00,81.00,1953.21,34159.45
0.56,6349.00,23.00,13.00,5.00,602.00,316.00,88.00,1972.18,35932.29
0.56,6304.00,25.00,13.00,5.00,624.00,331.00,94.00,1989.44,37776.10
0.57,6256.00,26.00,13.00,5.00,652.00,345.00,99.00,2005.13,39669.69
0.58,6224.00,26.00,13.00,5.00,669.00,356.00,103.00,2019.42,41563.65
0.58,6187.00,25.00,13.00,6.00,687.00,370.00,108.00,2032.41,43503.01
0.59,6151.00,27.00,13.00,6.00,699.00,386.00,114.00,2044.23,45513.86
0.60,6113.00,26.00,15.00,6.00,714.00,403.00,119.00,2085.03,47605.02
0.60,6060.00,28.00,16.00,6.00,735.00,429.00,122.00,2137.17,49904.68
0.61,6013.00,29.00,15.00,7.00,759.00,445.00,128.00,2169.57,52244.47
0.62,5961.00,30.00,16.00,7.00,787.00,462.00,133.00,2214.08,54635.92
0.62,5906.00,32.00,14.00,9.00,817.00,481.00,137.00,2224.52,57104.56
0.63,5862.00,31.00,16.00,9.00,840.00,495.00,143.00,2264.07,59568.57
0.64,5800.00,33.00,17.00,9.00,873.00,511.00,153.00,2315.07,62058.40
0.65,5753.00,34.00,17.00,9.00,898.00,529.00,156.00,2361.46,64601.83
0.65,5694.00,35.00,17.00,9.00,933.00,544.00,164.00,2403.67,67149.14
0.66,5648.00,36.00,17.00,9.00,952.00,562.00,172.00,2442.06,69745.06
0.67,5596.00,36.00,18.00,9.00,979.00,581.00,177.00,2492.01,72400.38
0.67,5550.00,35.00,17.00,12.00,999.00,597.00,186.00,2522.43,75064.85
0.68,5497.00,32.00,19.00,13.00,1014.00,629.00,192.00,2580.15,77978.04
0.69,5448.00,33.00,18.00,14.00,1030.00,654.00,199.00,2617.64,81013.15
0.69,5395.00,33.00,18.00,14.00,1052.00,683.00,201.00,2651.74,84219.64
0.70,5341.00,33.00,19.00,14.00,1070.00,708.00,211.00,2697.79,87522.51
0.71,5285.00,30.00,22.00,14.00,1091.00,739.00,215.00,2784.75,91003.49
0.72,5239.00,31.00,22.00,14.00,1106.00,763.00,221.00,2863.85,94541.91
0.72,5190.00,31.00,23.00,14.00,1125.00,789.00,224.00,2950.84,98162.82
0.73,5131.00,31.00,23.00,14.00,1150.00,818.00,229.00,3029.98,101904.11
0.74,5083.00,28.00,25.00,15.00,1152.00,856.00,237.00,3132.02,105890.51
0.74,5024.00,29.00,25.00,16.00,1173.00,888.00,241.00,3224.85,110010.52
0.75,4976.00,29.00,25.00,16.00,1192.00,910.00,248.00,3309.29,114102.29
0.76,4912.00,28.00,26.00,17.00,1225.00,936.00,252.00,3401.14,118228.36
0.76,4847.00,29.00,26.00,17.00,1247.00,975.00,255.00,3484.69,122581.05
