Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7392.00,1.00,1.00,0.00,2.00,0.00,0.00,68.68,68.47
0.01,7390.00,2.00,2.00,0.00,2.00,0.00,0.00,63.05,62.51
0.02,7388.00,4.00,2.00,0.00,2.00,0.00,0.00,57.90,57.06
0.03,7385.00,6.00,2.00,0.00,3.00,0.00,0.00,53.21,52.10
0.03,7384.00,7.00,2.00,0.00,3.00,0.00,0.00,48.91,47.56
0.04,7382.00,7.00,2.00,0.00,5.00,0.00,0.00,44.99,43.42
0.05,7381.00,7.00,3.00,0.00,5.00,0.00,0.00,41.56,39.64
0.06,7378.00,8.00,4.00,0.00,6.00,0.00,0.00,38.57,36.19
0.06,7376.00,9.00,2.00,2.00,7.00,0.00,0.00,35.54,33.03
0.07,7375.00,10.00,2.00,2.00,6.00,1.00,0.00,32.77,45.18
0.08,7375.00,10.00,2.00,2.00,6.00,1.00,0.00,30.24,56.27
0.08,7375.00,10.00,2.00,2.00,6.00,1.00,0.00,27.93,66.39
0.09,7373.00,9.00,3.00,2.00,8.00,1.00,0.00,25.97,75.64
0.10,7372.00,9.00,3.00,2.00,9.00,1.00,0.00,24.18,84.07
0.10,7371.00,10.00,3.00,2.00,9.00,1.00,0.00,22.54,91.78
0.11,7371.00,9.00,4.00,2.00,9.00,1.00,0.00,21.20,98.81
0.12,7369.00,9.00,4.00,2.00,11.00,1.00,0.00,19.97,105.23
0.12,7369.00,9.00,4.00,2.00,10.00,2.00,0.00,18.85,126.11
0.13,7369.00,9.00,4.00,2.00,10.00,2.00,0.00,17.82,145.17
0.14,7367.00,9.00,3.00,3.00,12.00,2.00,0.00,16.73,162.58
0.15,7367.00,9.00,3.00,3.00,12.00,2.00,0.00,15.74,178.47
0.15,7367.00,9.00,3.00,3.00,11.00,3.00,0.00,14.83,208.00
0.16,7366.00,9.00,3.00,3.00,12.00,3.00,0.00,14.00,234.96
0.17,7362.00,8.00,4.00,3.00,15.00,4.00,0.00,13.39,274.59
0.17,7362.00,8.00,4.00,3.00,15.00,4.00,0.00,12.84,310.77
0.18,7359.00,8.00,4.00,3.00,18.00,4.00,0.00,12.33,343.80
0.19,7358.00,7.00,5.00,3.00,18.00,5.00,0.00,12.02,388.98
0.19,7354.00,7.00,5.00,3.00,20.00,7.00,0.00,11.73,460.27
0.20,7350.00,8.00,5.00,3.00,23.00,7.00,0.00,11.47,525.36
0.21,7348.00,8.00,5.00,3.00,25.00,7.00,0.00,11.23,584.77
0.22,7342.00,7.00,6.00,3.00,30.00,8.00,0.00,11.16,654.04
0.22,7339.00,7.00,6.00,3.00,32.00,9.00,0.00,11.10,732.29
0.23,7332.00,7.00,6.00,3.00,38.00,10.00,0.00,11.04,818.76
0.24,7329.00,7.00,6.00,3.00,41.00,10.00,0.00,10.99,897.70
0.24,7327.00,7.00,6.00,3.00,42.00,11.00,0.00,10.94,984.78
0.25,7326.00,7.00,6.00,3.00,43.00,11.00,0.00,10.90,1064.29
0.26,7325.00,7.00,6.00,3.00,42.00,13.00,0.00,10.86,1166.91
0.26,7324.00,7.00,6.00,3.00,40.00,15.00,1.00,10.82,1290.65
0.27,7317.00,7.00,6.00,3.00,47.00,15.00,1.00,10.79,1403.61
0.28,7309.00,8.00,6.00,3.00,53.00,16.00,1.00,10.76,1521.76
0.28,7304.00,8.00,6.00,3.00,58.00,16.00,1.00,10.73,1629.62
0.29,7298.00,7.00,7.00,3.00,63.00,16.00,2.00,10.86,1728.09
0.30,7295.00,6.00,8.00,3.00,65.00,16.00,3.00,11.12,1817.99
