Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,2.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7390.00,4.00,1.00,0.00,1.00,0.00,0.00,68.62,68.47
0.01,7389.00,5.00,1.00,0.00,0.00,1.00,0.00,62.79,77.53
0.02,7389.00,5.00,1.00,0.00,0.00,1.00,0.00,57.48,85.80
0.03,7388.00,5.00,1.00,0.00,1.00,1.00,0.00,52.62,93.35
0.03,7388.00,4.00,2.00,0.00,1.00,1.00,0.00,48.34,100.25
0.04,7387.00,4.00,2.00,0.00,2.00,1.00,0.00,44.43,106.54
0.05,7386.00,4.00,2.00,0.00,3.00,1.00,0.00,40.86,112.29
0.06,7386.00,4.00,2.00,0.00,3.00,1.00,0.00,37.61,117.53
0.06,7383.00,5.00,2.00,0.00,5.00,1.00,0.00,34.63,122.32
0.07,7383.00,5.00,2.00,0.00,4.00,2.00,0.00,31.92,141.72
0.08,7383.00,5.00,1.00,1.00,4.00,2.00,0.00,29.29,159.42
0.08,7382.00,6.00,1.00,1.00,4.00,2.00,0.00,26.89,175.59
0.09,7381.00,6.00,1.00,1.00,5.00,2.00,0.00,24.70,190.34
0.10,7378.00,6.00,2.00,1.00,7.00,2.00,0.00,22.85,203.82
0.10,7376.00,7.00,2.00,1.00,8.00,2.00,0.00,21.16,216.12
0.11,7375.00,7.00,2.00,1.00,9.00,2.00,0.00,19.62,227.34
0.12,7372.00,7.00,2.00,1.00,11.00,3.00,0.00,18.21,252.62
0.12,7372.00,7.00,2.00,1.00,11.00,3.00,0.00,16.92,275.69
0.13,7371.00,7.00,2.00,1.00,11.00,4.00,0.00,15.75,311.78
0.14,7370.00,7.00,2.00,1.00,12.00,3.00,1.00,14.68,329.70
0.15,7366.00,6.00,3.00,1.00,16.00,3.00,1.00,13.85,346.06
0.15,7363.00,5.00,4.00,1.00,19.00,3.00,1.00,13.25,360.99
0.16,7359.00,5.00,5.00,1.00,22.00,3.00,1.00,12.84,374.63
0.17,7358.00,6.00,5.00,1.00,21.00,4.00,1.00,12.48,402.10
0.17,7355.00,7.00,5.00,1.00,22.00,5.00,1.00,12.14,442.20
0.18,7355.00,7.00,5.00,1.00,20.00,7.00,1.00,11.84,508.86
0.19,7353.00,7.00,5.00,1.00,22.00,7.00,1.00,11.56,569.71
0.19,7351.00,7.00,5.00,1.00,23.00,8.00,1.00,11.30,640.29
0.20,7348.00,7.00,5.00,1.00,26.00,8.00,1.00,11.07,704.72
0.21,7347.00,6.00,6.00,1.00,26.00,8.00,2.00,11.01,763.54
0.22,7344.00,5.00,7.00,1.00,27.00,10.00,2.00,11.10,847.29
0.22,7342.00,4.00,8.00,1.00,29.00,8.00,4.00,11.33,893.69
0.23,7340.00,3.00,9.00,1.00,31.00,7.00,5.00,11.70,921.04
0.24,7340.00,3.00,9.00,1.00,31.00,7.00,5.00,12.03,946.00
0.24,7337.00,3.00,9.00,1.00,33.00,8.00,5.00,12.34,983.81
0.25,7332.00,4.00,9.00,1.00,36.00,9.00,5.00,12.61,1033.35
0.26,7330.00,4.00,9.00,1.00,36.00,11.00,5.00,12.87,1108.62
0.26,7326.00,4.00,9.00,1.00,39.00,11.00,6.00,13.10,1177.34
0.27,7324.00,4.00,8.00,2.00,38.00,14.00,6.00,13.16,1285.15
0.28,7318.00,4.00,7.00,3.00,41.00,17.00,6.00,13.07,1428.64
0.28,7312.00,5.00,6.00,4.00,45.00,18.00,6.00,12.83,1574.65
0.29,7312.00,5.00,6.00,4.00,45.00,17.00,7.00,12.61,1692.93
0.30,7308.00,4.00,7.00,4.00,48.00,17.00,8.00,12.57,1800.91
0.31,7302.00,4.00,7.00,4.00,52.00,19.00,8.00,12.53,1929.53
0.31,7294.00,5.00,7.00,4.00,56.00,22.00,8.00,12.49,2092.03
0.32,7292.00,5.00,7.00,4.00,57.00,22.00,9.00,12.45,2240.37
0.33,7285.00,5.00,6.00,5.00,62.00,24.00,9.00,12.27,2405.84
0.33,7281.00,5.00,6.00,5.00,62.00,26.00,11.00,12.10,2586.95
0.34,7273.00,5.00,6.00,5.00,68.00,28.00,11.00,11.95,2782.34
0.35,7268.00,5.00,6.00,5.00,69.00,32.00,11.00,11.81,3020.80
0.35,7261.00,5.00,5.00,6.00,75.00,33.00,11.00,11.53,3253.53
0.36,7255.00,5.00,5.00,6.00,78.00,36.00,11.00,11.28,3511.06
0.37,7249.00,5.00,5.00,6.00,83.00,37.00,11.00,11.05,3761.18
0.38,7241.00,6.00,5.00,6.00,85.00,42.00,11.00,10.84,4064.65
0.38,7234.00,5.00,6.00,6.00,89.00,45.00,11.00,10.80,4386.75
0.39,7226.00,5.00,6.00,6.00,91.00,50.00,12.00,10.76,4755.93
0.40,7220.00,5.00,6.00,6.00,93.00,51.00,15.00,10.72,5107.98
0.40,7213.00,4.00,7.00,6.00,99.00,49.00,18.00,10.84,5399.33
0.41,7202.00,4.00,7.00,6.00,106.00,52.00,19.00,10.95,5710.38
0.42,7194.00,4.00,7.00,6.00,112.00,53.00,20.00,11.05,6009.37
0.42,7186.00,4.00,7.00,6.00,112.00,61.00,20.00,11.14,6402.51
0.43,7176.00,4.00,7.00,6.00,121.00,60.00,22.00,11.22,6746.39
0.44,7165.00,4.00,7.00,6.00,127.00,63.00,24.00,11.29,7105.40
0.44,7152.00,4.00,6.00,7.00,135.00,67.00,25.00,11.21,7493.24
0.45,7143.00,4.00,6.00,7.00,138.00,71.00,27.00,11.14,7907.40
0.46,7121.00,4.00,6.00,7.00,158.00,72.00,28.00,11.07,8300.52
0.47,7112.00,4.00,6.00,7.00,164.00,74.00,29.00,11.00,8689.46
0.47,7102.00,4.00,6.00,7.00,172.00,74.00,31.00,10.95,9044.52
0.48,7093.00,4.00,6.00,7.00,172.00,82.00,32.00,10.90,9488.86
0.49,7083.00,4.00,6.00,7.00,178.00,83.00,35.00,10.85,9909.53
0.49,7068.00,4.00,5.00,8.00,185.00,87.00,39.00,10.66,10353.66
0.50,7053.00,3.00,6.00,8.00,193.00,91.00,42.00,10.63,10819.21
0.51,7039.00,3.00,6.00,8.00,197.00,99.00,44.00,10.60,11364.40
0.51,7018.00,3.00,6.00,8.00,211.00,106.00,44.00,10.58,11967.29
0.52,7002.00,2.00,7.00,8.00,222.00,107.00,48.00,10.71,12532.70
0.53,6994.00,2.00,7.00,8.00,226.00,111.00,48.00,10.83,13108.97
0.53,6981.00,2.00,7.00,8.00,229.00,121.00,48.00,10.94,13785.29
0.54,6962.00,1.00,8.00,8.00,238.00,127.00,52.00,11.19,14492.86
0.55,6954.00,1.00,8.00,8.00,241.00,130.00,54.00,11.42,15183.88
0.56,6936.00,2.00,8.00,8.00,249.00,137.00,56.00,11.62,15919.90
0.56,6917.00,2.00,8.00,8.00,260.00,144.00,57.00,11.81,16696.99
0.57,6904.00,2.00,8.00,8.00,261.00,155.00,58.00,11.99,17571.67
0.58,6891.00,2.00,6.00,10.00,267.00,159.00,61.00,11.84,18430.27
0.58,6874.00,2.00,6.00,10.00,282.00,157.00,65.00,11.71,19184.07
