Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,2.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7392.00,3.00,0.00,0.00,1.00,0.00,0.00,68.23,68.47
0.01,7391.00,2.00,1.00,0.00,2.00,0.00,0.00,62.22,62.51
0.02,7391.00,2.00,1.00,0.00,2.00,0.00,0.00,56.75,57.06
0.03,7390.00,2.00,1.00,0.00,3.00,0.00,0.00,51.78,52.10
0.03,7388.00,4.00,1.00,0.00,3.00,0.00,0.00,47.26,47.56
0.04,7386.00,5.00,1.00,0.00,4.00,0.00,0.00,43.14,43.42
0.05,7385.00,5.00,1.00,0.00,5.00,0.00,0.00,39.40,39.64
0.06,7382.00,8.00,1.00,0.00,5.00,0.00,0.00,35.99,36.19
0.06,7382.00,8.00,1.00,0.00,5.00,0.00,0.00,32.89,33.03
0.07,7382.00,8.00,1.00,0.00,5.00,0.00,0.00,30.07,30.16
0.08,7381.00,8.00,1.00,0.00,6.00,0.00,0.00,27.51,27.53
0.08,7380.00,8.00,1.00,0.00,7.00,0.00,0.00,25.17,25.13
0.09,7378.00,9.00,1.00,0.00,8.00,0.00,0.00,23.05,22.95
0.10,7377.00,9.00,1.00,0.00,8.00,1.00,0.00,21.12,35.97
0.10,7377.00,8.00,2.00,0.00,8.00,1.00,0.00,19.51,47.86
0.11,7377.00,8.00,2.00,0.00,8.00,1.00,0.00,18.05,58.72
0.12,7376.00,6.00,4.00,0.00,8.00,2.00,0.00,17.02,83.65
0.12,7376.00,6.00,3.00,1.00,7.00,3.00,0.00,15.94,121.44
0.13,7374.00,6.00,4.00,1.00,8.00,3.00,0.00,15.10,155.93
0.14,7374.00,6.00,4.00,1.00,5.00,6.00,0.00,14.34,232.49
0.15,7371.00,6.00,4.00,1.00,8.00,6.00,0.00,13.64,302.39
0.15,7364.00,6.00,4.00,1.00,14.00,7.00,0.00,13.01,381.22
0.16,7360.00,6.00,4.00,1.00,16.00,8.00,1.00,12.44,468.21
0.17,7354.00,5.00,5.00,1.00,22.00,7.00,2.00,12.07,532.60
0.17,7351.00,5.00,5.00,1.00,24.00,7.00,3.00,11.73,591.39
0.18,7345.00,5.00,5.00,1.00,29.00,8.00,3.00,11.42,660.08
0.19,7340.00,5.00,5.00,1.00,32.00,10.00,3.00,11.14,752.83
0.19,7337.00,5.00,5.00,1.00,35.00,10.00,3.00,10.89,837.51
0.20,7334.00,5.00,5.00,1.00,37.00,11.00,3.00,10.66,929.84
0.21,7329.00,4.00,6.00,1.00,38.00,14.00,4.00,10.59,1059.19
0.22,7326.00,4.00,6.00,1.00,40.00,15.00,4.00,10.54,1192.31
0.22,7318.00,5.00,5.00,2.00,47.00,15.00,4.00,10.34,1313.83
0.23,7310.00,5.00,5.00,2.00,54.00,16.00,4.00,10.16,1439.80
0.24,7305.00,5.00,5.00,2.00,57.00,18.00,4.00,9.99,1584.85
0.24,7300.00,4.00,6.00,2.00,62.00,18.00,4.00,9.99,1717.26
0.25,7296.00,4.00,6.00,2.00,64.00,19.00,5.00,9.99,1853.17
0.26,7286.00,4.00,6.00,2.00,73.00,19.00,6.00,9.99,1977.24
0.26,7281.00,4.00,6.00,2.00,77.00,20.00,6.00,9.99,2105.53
0.27,7270.00,4.00,6.00,2.00,83.00,24.00,7.00,9.99,2282.75
0.28,7261.00,4.00,6.00,2.00,91.00,25.00,7.00,9.99,2459.55
0.28,7252.00,4.00,6.00,2.00,99.00,26.00,7.00,9.99,2635.99
0.29,7239.00,4.00,5.00,3.00,108.00,30.00,7.00,9.84,2857.15
0.30,7227.00,4.00,5.00,3.00,118.00,31.00,8.00,9.70,3074.08
0.31,7220.00,4.00,5.00,3.00,124.00,32.00,8.00,9.58,3287.14
0.31,7214.00,4.00,5.00,3.00,123.00,37.00,10.00,9.46,3556.76
0.32,7203.00,4.00,5.00,3.00,126.00,44.00,11.00,9.36,3908.07
0.33,7191.00,3.00,6.00,3.00,136.00,45.00,12.00,9.42,4243.81
0.33,7176.00,3.00,6.00,3.00,142.00,52.00,14.00,9.47,4655.48
0.34,7165.00,3.00,6.00,3.00,150.00,53.00,16.00,9.51,5046.33
0.35,7149.00,3.00,6.00,3.00,164.00,53.00,18.00,9.56,5403.14
0.35,7133.00,3.00,5.00,4.00,174.00,57.00,20.00,9.44,5788.97
0.36,7118.00,2.00,6.00,4.00,180.00,64.00,22.00,9.49,6246.37
0.37,7105.00,2.00,6.00,4.00,186.00,69.00,24.00,9.54,6739.06
0.38,7092.00,2.00,6.00,4.00,188.00,78.00,26.00,9.58,7324.05
0.38,7077.00,2.00,6.00,4.00,198.00,83.00,26.00,9.61,7933.22
0.39,7058.00,2.00,6.00,4.00,213.00,85.00,28.00,9.65,8519.40
0.40,7034.00,2.00,6.00,4.00,227.00,94.00,29.00,9.68,9189.73
0.40,7007.00,2.00,5.00,5.00,247.00,101.00,29.00,9.56,9906.87
0.41,6987.00,1.00,6.00,5.00,257.00,110.00,30.00,9.59,10696.76
0.42,6959.00,1.00,6.00,5.00,279.00,111.00,35.00,9.63,11432.90
0.42,6932.00,1.00,6.00,5.00,300.00,114.00,38.00,9.66,12150.00
0.43,6911.00,2.00,6.00,5.00,308.00,124.00,40.00,9.69,12954.90
0.44,6900.00,1.00,7.00,5.00,310.00,129.00,44.00,9.87,13764.82
0.44,6880.00,1.00,7.00,5.00,323.00,133.00,47.00,10.03,14564.31
0.45,6853.00,1.00,7.00,5.00,337.00,141.00,52.00,10.17,15414.37
0.46,6831.00,1.00,7.00,5.00,347.00,152.00,53.00,10.31,16355.66
0.47,6812.00,1.00,7.00,5.00,350.00,164.00,57.00,10.43,17395.27
0.47,6785.00,1.00,7.00,5.00,364.00,176.00,58.00,10.54,18524.63
0.48,6765.00,1.00,7.00,5.00,376.00,181.00,61.00,10.64,19630.76
0.49,6737.00,1.00,7.00,5.00,394.00,187.00,65.00,10.73,20730.72
0.49,6708.00,1.00,7.00,5.00,415.00,192.00,68.00,10.81,21810.01
0.50,6684.00,1.00,7.00,5.00,422.00,202.00,75.00,10.89,22945.55
0.51,6653.00,1.00,6.00,6.00,435.00,219.00,76.00,10.81,24237.61
0.51,6626.00,1.00,6.00,6.00,448.00,232.00,77.00,10.73,25612.46
0.52,6593.00,1.00,6.00,6.00,467.00,243.00,80.00,10.67,27032.85
0.53,6546.00,1.00,6.00,6.00,508.00,246.00,83.00,10.60,28374.63
0.53,6518.00,0.00,7.00,6.00,517.00,262.00,86.00,10.70,29839.94
0.54,6488.00,0.00,7.00,6.00,536.00,270.00,89.00,10.78,31297.84
0.55,6455.00,0.00,7.00,6.00,560.00,276.00,92.00,10.86,32718.93
0.56,6417.00,0.00,7.00,6.00,582.00,289.00,95.00,10.93,34211.58
0.56,6391.00,0.00,7.00,6.00,591.00,300.00,101.00,11.00,35739.51
0.57,6363.00,0.00,7.00,6.00,599.00,316.00,105.00,11.06,37374.76
0.58,6323.00,0.00,7.00,6.00,623.00,328.00,109.00,11.11,39047.90
0.58,6290.00,0.00,7.00,6.00,636.00,343.00,114.00,11.16,40800.70
