Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,0.00,0.00,0.00,2.00,0.00,0.00,75.00,75.00
0.01,7394.00,0.00,0.00,0.00,2.00,0.00,0.00,68.23,68.47
0.01,7393.00,0.00,0.00,0.00,3.00,0.00,0.00,62.07,62.51
0.02,7391.00,1.00,0.00,0.00,4.00,0.00,0.00,56.47,57.06
0.03,7390.00,2.00,0.00,0.00,4.00,0.00,0.00,51.37,52.10
0.03,7386.00,4.00,0.00,0.00,6.00,0.00,0.00,46.73,47.56
0.04,7384.00,6.00,0.00,0.00,6.00,0.00,0.00,42.51,43.42
0.05,7382.00,7.00,0.00,0.00,6.00,1.00,0.00,38.67,54.66
0.06,7381.00,6.00,1.00,0.00,7.00,1.00,0.00,1537.50,64.92
0.06,7381.00,6.00,1.00,0.00,6.00,2.00,0.00,2901.01,89.32
0.07,7380.00,7.00,1.00,0.00,6.00,2.00,0.00,4141.43,111.59
0.08,7377.00,9.00,1.00,0.00,7.00,2.00,0.00,5269.86,131.92
0.08,7374.00,10.00,2.00,0.00,8.00,2.00,0.00,7798.74,150.48
0.09,7373.00,11.00,2.00,0.00,8.00,2.00,0.00,10099.31,167.42
0.10,7370.00,11.00,3.00,0.00,10.00,2.00,0.00,13694.51,182.89
0.10,7367.00,12.00,3.00,0.00,11.00,2.00,1.00,16965.14,197.01
0.11,7366.00,11.00,4.00,0.00,12.00,2.00,1.00,21442.82,209.90
0.12,7360.00,15.00,5.00,0.00,12.00,3.00,1.00,27018.58,236.69
0.12,7359.00,13.00,8.00,0.00,11.00,4.00,1.00,36597.91,276.17
0.13,7355.00,15.00,8.00,0.00,13.00,4.00,1.00,45312.44,312.22
0.14,7348.00,19.00,9.00,0.00,15.00,3.00,2.00,54742.55,330.10
0.15,7344.00,22.00,7.00,2.00,16.00,3.00,2.00,60316.71,346.43
0.15,7336.00,26.00,9.00,2.00,18.00,3.00,2.00,68392.27,361.33
0.16,7332.00,29.00,9.00,2.00,18.00,4.00,2.00,75738.80,389.96
0.17,7326.00,29.00,12.00,2.00,21.00,4.00,2.00,86929.03,416.10
0.17,7323.00,30.00,12.00,2.00,23.00,4.00,2.00,97109.03,439.96
0.18,7316.00,35.00,12.00,2.00,25.00,3.00,3.00,106370.00,446.72
0.19,7312.00,36.00,12.00,2.00,27.00,4.00,3.00,114794.92,467.91
0.19,7310.00,35.00,12.00,3.00,28.00,4.00,4.00,122459.25,487.26
0.20,7305.00,36.00,15.00,4.00,27.00,5.00,4.00,133938.60,519.95
0.21,7297.00,41.00,15.00,4.00,30.00,5.00,4.00,144381.62,549.79
0.22,7292.00,42.00,17.00,4.00,30.00,7.00,4.00,156886.50,607.08
0.22,7283.00,47.00,17.00,4.00,34.00,7.00,4.00,168262.47,659.38
0.23,7272.00,53.00,19.00,4.00,36.00,8.00,4.00,181616.06,722.15
0.24,7263.00,56.00,18.00,5.00,40.00,10.00,4.00,192261.80,809.49
0.24,7255.00,56.00,18.00,6.00,47.00,10.00,4.00,201946.48,889.24
0.25,7252.00,56.00,19.00,7.00,48.00,10.00,4.00,212259.15,962.04
0.26,7243.00,57.00,20.00,7.00,53.00,12.00,4.00,223143.14,1058.55
0.26,7232.00,62.00,20.00,8.00,56.00,13.00,5.00,233044.54,1161.67
0.27,7229.00,62.00,21.00,8.00,56.00,14.00,6.00,243554.37,1270.84
0.28,7217.00,62.00,24.00,8.00,63.00,16.00,6.00,257622.35,1400.55
0.28,7209.00,62.00,27.00,8.00,66.00,17.00,7.00,274927.24,1533.99
0.29,7198.00,64.00,29.00,8.00,71.00,18.00,8.00,293674.50,1670.83
0.30,7178.00,71.00,28.00,9.00,82.00,18.00,10.00,309226.99,1795.76
0.31,7164.00,77.00,32.00,9.00,85.00,19.00,10.00,329384.70,1924.83
