Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,0.00,0.00,0.00,2.00,0.00,0.00,75.00,75.00
0.01,7394.00,0.00,0.00,0.00,2.00,0.00,0.00,68.23,68.47
0.01,7393.00,1.00,0.00,0.00,2.00,0.00,0.00,62.07,62.51
0.02,7392.00,2.00,0.00,0.00,2.00,0.00,0.00,56.47,57.06
0.03,7388.00,4.00,0.00,0.00,3.00,1.00,0.00,51.37,67.12
0.03,7386.00,4.00,1.00,0.00,4.00,1.00,0.00,46.88,76.30
0.04,7385.00,5.00,1.00,0.00,4.00,1.00,0.00,42.80,84.68
0.05,7383.00,4.00,2.00,0.00,6.00,1.00,0.00,39.24,92.33
0.06,7383.00,4.00,2.00,0.00,6.00,1.00,0.00,35.99,99.31
0.06,7380.00,5.00,2.00,0.00,8.00,1.00,0.00,33.05,105.69
0.07,7377.00,6.00,2.00,0.00,10.00,0.00,1.00,30.36,96.48
0.08,7376.00,6.00,2.00,0.00,10.00,1.00,1.00,27.92,103.10
0.08,7376.00,6.00,2.00,0.00,10.00,1.00,1.00,25.70,109.15
0.09,7374.00,5.00,4.00,0.00,10.00,2.00,1.00,23.98,129.69
0.10,7374.00,5.00,3.00,1.00,10.00,2.00,1.00,22.27,148.45
0.10,7373.00,4.00,4.00,1.00,10.00,3.00,1.00,20.86,180.59
0.11,7373.00,4.00,4.00,1.00,10.00,3.00,1.00,19.58,209.93
0.12,7373.00,4.00,4.00,1.00,10.00,3.00,1.00,18.41,236.72
0.12,7370.00,5.00,4.00,1.00,11.00,4.00,1.00,17.35,276.20
0.13,7369.00,5.00,3.00,2.00,12.00,4.00,1.00,16.23,312.24
0.14,7365.00,5.00,3.00,2.00,15.00,5.00,1.00,15.22,360.17
0.15,7362.00,5.00,3.00,2.00,18.00,5.00,1.00,14.30,403.92
0.15,7355.00,5.00,3.00,2.00,25.00,4.00,2.00,13.46,428.84
0.16,7353.00,5.00,3.00,2.00,26.00,5.00,2.00,12.69,466.62
0.17,7353.00,5.00,3.00,2.00,26.00,5.00,2.00,12.00,501.10
0.17,7350.00,5.00,3.00,2.00,29.00,5.00,2.00,11.36,532.58
0.18,7344.00,5.00,3.00,2.00,35.00,5.00,2.00,10.79,561.32
0.19,7340.00,4.00,4.00,2.00,39.00,5.00,2.00,10.42,587.56
0.19,7336.00,4.00,4.00,2.00,41.00,7.00,2.00,10.08,641.56
0.20,7333.00,4.00,4.00,2.00,43.00,8.00,2.00,9.77,705.88
0.21,7328.00,4.00,4.00,2.00,45.00,11.00,2.00,9.49,809.67
0.22,7325.00,4.00,4.00,2.00,48.00,11.00,2.00,9.23,904.42
0.22,7320.00,4.00,4.00,2.00,51.00,13.00,2.00,9.00,1020.97
0.23,7313.00,4.00,4.00,2.00,58.00,13.00,2.00,8.79,1127.37
0.24,7311.00,4.00,4.00,2.00,60.00,12.00,3.00,8.59,1209.48
0.24,7306.00,4.00,4.00,2.00,64.00,13.00,3.00,8.42,1299.46
0.25,7302.00,4.00,4.00,2.00,67.00,14.00,3.00,8.26,1396.63
0.26,7297.00,4.00,4.00,2.00,71.00,15.00,3.00,8.12,1500.37
0.26,7295.00,4.00,4.00,2.00,72.00,14.00,5.00,7.98,1580.05
0.27,7291.00,4.00,4.00,2.00,76.00,14.00,5.00,7.86,1652.79
0.28,7283.00,4.00,4.00,2.00,82.00,16.00,5.00,7.76,1749.24
0.28,7278.00,4.00,4.00,2.00,86.00,16.00,6.00,7.66,1837.29
0.29,7270.00,4.00,4.00,2.00,92.00,18.00,6.00,7.57,1947.72
0.30,7267.00,4.00,4.00,2.00,93.00,20.00,6.00,7.48,2078.59
0.31,7259.00,4.00,4.00,2.00,98.00,23.00,6.00,7.41,2243.12
0.31,7254.00,4.00,4.00,2.00,98.00,27.00,7.00,7.34,2453.43
