Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,0.00,1.00,0.00,1.00,0.00,0.00,75.15,75.00
0.01,7393.00,0.00,1.00,0.00,2.00,0.00,0.00,68.52,68.47
0.01,7392.00,0.00,1.00,0.00,3.00,0.00,0.00,62.48,62.51
0.02,7392.00,0.00,1.00,0.00,3.00,0.00,0.00,56.99,57.06
0.03,7391.00,0.00,1.00,0.00,4.00,0.00,0.00,52.00,52.10
0.03,7391.00,0.00,1.00,0.00,4.00,0.00,0.00,47.45,47.56
0.04,7391.00,0.00,1.00,0.00,4.00,0.00,0.00,43.32,43.42
0.05,7389.00,1.00,1.00,0.00,5.00,0.00,0.00,39.56,39.64
0.06,7388.00,1.00,1.00,0.00,6.00,0.00,0.00,36.14,36.19
0.06,7388.00,1.00,1.00,0.00,6.00,0.00,0.00,33.02,33.03
0.07,7388.00,1.00,1.00,0.00,5.00,1.00,0.00,30.19,45.18
0.08,7387.00,1.00,1.00,0.00,6.00,1.00,0.00,27.62,56.27
0.08,7387.00,1.00,1.00,0.00,6.00,1.00,0.00,25.27,66.39
0.09,7384.00,2.00,1.00,0.00,8.00,1.00,0.00,23.14,75.64
0.10,7383.00,2.00,1.00,0.00,7.00,3.00,0.00,21.20,114.12
0.10,7383.00,2.00,1.00,0.00,7.00,3.00,0.00,19.44,149.25
0.11,7381.00,3.00,1.00,0.00,8.00,3.00,0.00,17.84,181.32
0.12,7380.00,3.00,1.00,0.00,8.00,4.00,0.00,16.38,225.63
0.12,7380.00,3.00,1.00,0.00,7.00,5.00,0.00,15.05,281.10
0.13,7372.00,3.00,1.00,0.00,15.00,5.00,0.00,13.84,331.74
0.14,7370.00,3.00,1.00,0.00,16.00,6.00,0.00,12.74,392.99
0.15,7366.00,3.00,1.00,0.00,20.00,6.00,0.00,11.74,448.91
0.15,7365.00,2.00,2.00,0.00,20.00,6.00,1.00,10.98,499.96
0.16,7364.00,2.00,1.00,1.00,20.00,7.00,1.00,10.14,561.58
0.17,7361.00,1.00,2.00,1.00,22.00,8.00,1.00,9.52,632.87
0.17,7359.00,1.00,2.00,1.00,24.00,8.00,1.00,8.97,697.95
0.18,7358.00,1.00,2.00,1.00,25.00,8.00,1.00,8.46,757.36
0.19,7355.00,2.00,2.00,1.00,26.00,9.00,1.00,7.99,826.62
0.19,7350.00,2.00,2.00,1.00,31.00,9.00,1.00,7.57,889.85
0.20,7342.00,2.00,2.00,1.00,39.00,9.00,1.00,7.19,947.57
0.21,7339.00,2.00,2.00,1.00,42.00,7.00,3.00,6.84,970.22
0.22,7337.00,2.00,2.00,1.00,43.00,8.00,3.00,6.52,1005.92
0.22,7333.00,2.00,2.00,1.00,47.00,8.00,3.00,6.24,1038.52
0.23,7326.00,2.00,2.00,1.00,52.00,10.00,3.00,5.97,1098.32
0.24,7325.00,2.00,2.00,1.00,52.00,10.00,4.00,5.73,1152.91
0.24,7321.00,2.00,2.00,1.00,55.00,9.00,6.00,5.52,1187.73
0.25,7317.00,2.00,2.00,1.00,55.00,13.00,6.00,5.32,1279.61
0.26,7315.00,2.00,2.00,1.00,56.00,14.00,6.00,5.14,1378.51
0.26,7312.00,2.00,2.00,1.00,58.00,15.00,6.00,4.98,1483.82
0.27,7312.00,2.00,2.00,1.00,56.00,16.00,7.00,4.83,1594.99
0.28,7307.00,2.00,2.00,1.00,59.00,17.00,8.00,4.69,1711.49
0.28,7303.00,2.00,2.00,1.00,63.00,17.00,8.00,4.57,1817.86
0.29,7301.00,2.00,2.00,1.00,65.00,15.00,10.00,4.46,1884.91
0.30,7296.00,2.00,2.00,1.00,70.00,15.00,10.00,4.35,1946.13
0.31,7291.00,2.00,2.00,1.00,73.00,17.00,10.00,4.26,2032.06
0.31,7289.00,2.00,2.00,1.00,73.00,18.00,11.00,4.18,2125.53
0.32,7283.00,2.00,2.00,1.00,75.00,21.00,12.00,4.10,2255.94
0.33,7277.00,2.00,2.00,1.00,79.00,23.00,12.00,4.03,2405.03
0.33,7270.00,2.00,2.00,1.00,84.00,24.00,13.00,3.97,2556.16
0.34,7264.00,2.00,2.00,1.00,90.00,23.00,14.00,3.91,2679.12
0.35,7260.00,2.00,2.00,1.00,93.00,23.00,15.00,3.86,2791.36
0.35,7253.00,2.00,2.00,1.00,95.00,26.00,17.00,3.81,2938.90
0.36,7244.00,2.00,2.00,1.00,101.00,28.00,18.00,3.77,3103.64
0.37,7236.00,2.00,2.00,1.00,106.00,30.00,19.00,3.73,3284.08
0.38,7225.00,2.00,2.00,1.00,114.00,32.00,20.00,3.69,3478.86
0.38,7217.00,2.00,2.00,1.00,117.00,33.00,24.00,3.66,3671.70
0.39,7211.00,2.00,2.00,1.00,123.00,32.00,25.00,3.63,3832.72
0.40,7197.00,2.00,2.00,1.00,134.00,34.00,26.00,3.60,4009.77
0.40,7183.00,2.00,2.00,1.00,143.00,38.00,27.00,3.58,4231.49
0.41,7176.00,2.00,2.00,1.00,146.00,41.00,28.00,3.55,4478.98
0.42,7164.00,2.00,2.00,1.00,156.00,42.00,29.00,3.53,4719.94
0.42,7156.00,2.00,2.00,1.00,158.00,48.00,29.00,3.52,5030.06
0.43,7144.00,2.00,2.00,1.00,166.00,51.00,30.00,3.50,5358.24
0.44,7136.00,2.00,2.00,1.00,170.00,55.00,30.00,3.48,5717.94
0.44,7131.00,2.00,2.00,1.00,170.00,58.00,32.00,3.47,6091.38
0.45,7117.00,2.00,2.00,1.00,179.00,58.00,37.00,3.46,6432.31
0.46,7108.00,2.00,2.00,1.00,183.00,63.00,37.00,3.44,6818.67
0.47,7093.00,1.00,2.00,2.00,195.00,65.00,38.00,3.43,7201.43
0.47,7077.00,0.00,3.00,2.00,201.00,73.00,40.00,3.57,7671.04
0.48,7064.00,0.00,3.00,2.00,207.00,79.00,41.00,3.70,8189.91
0.49,7049.00,0.00,3.00,2.00,217.00,83.00,42.00,3.82,8723.68
0.49,7027.00,0.00,3.00,2.00,236.00,84.00,44.00,3.93,9226.00
0.50,7010.00,0.00,3.00,2.00,244.00,89.00,48.00,4.02,9759.70
0.51,6995.00,0.00,3.00,2.00,256.00,89.00,51.00,4.11,10246.92
0.51,6970.00,0.00,3.00,2.00,273.00,96.00,52.00,4.19,10796.88
0.52,6953.00,0.00,3.00,2.00,286.00,96.00,56.00,4.26,11298.95
0.53,6940.00,0.00,3.00,2.00,290.00,103.00,58.00,4.33,11862.46
0.53,6916.00,1.00,3.00,2.00,308.00,106.00,60.00,4.39,12421.98
0.54,6901.00,1.00,3.00,2.00,312.00,114.00,63.00,4.44,13052.96
0.55,6889.00,1.00,3.00,2.00,316.00,121.00,64.00,4.49,13734.16
0.56,6877.00,1.00,3.00,2.00,319.00,129.00,65.00,4.54,14476.23
0.56,6865.00,1.00,3.00,2.00,327.00,129.00,69.00,4.58,15153.68
0.57,6847.00,1.00,3.00,2.00,332.00,139.00,72.00,4.62,15922.37
0.58,6824.00,1.00,2.00,3.00,347.00,145.00,74.00,4.50,16714.27
0.58,6807.00,1.00,2.00,3.00,353.00,155.00,75.00,4.39,17587.44
0.59,6787.00,1.00,2.00,3.00,362.00,163.00,78.00,4.30,18504.77
0.60,6768.00,1.00,2.00,3.00,368.00,172.00,82.00,4.21,19477.42
0.60,6747.00,1.00,2.00,3.00,381.00,179.00,83.00,4.13,20470.55
0.61,6728.00,1.00,2.00,3.00,390.00,187.00,85.00,4.06,21497.38
0.62,6714.00,1.00,2.00,3.00,394.00,192.00,90.00,3.99,22509.91
0.62,6690.00,1.00,2.00,3.00,405.00,204.00,91.00,3.93,23614.56
0.63,6667.00,1.00,2.00,3.00,412.00,211.00,100.00,3.88,24728.17
0.64,6630.00,1.00,2.00,3.00,436.00,224.00,100.00,3.83,25940.12
0.65,6611.00,1.00,2.00,3.00,438.00,237.00,104.00,3.78,27241.84
0.65,6590.00,1.00,2.00,3.00,447.00,244.00,109.00,3.74,28535.37
0.66,6568.00,1.00,2.00,3.00,455.00,254.00,113.00,3.70,29866.50
0.67,6545.00,1.00,2.00,3.00,461.00,267.00,117.00,3.67,31277.02
0.67,6526.00,1.00,2.00,3.00,463.00,279.00,122.00,3.64,32744.99
0.68,6501.00,1.00,2.00,3.00,476.00,288.00,125.00,3.61,34220.35
0.69,6469.00,1.00,2.00,3.00,487.00,306.00,128.00,3.59,35837.66
0.69,6440.00,1.00,2.00,3.00,502.00,319.00,129.00,3.56,37509.43
0.70,6402.00,1.00,2.00,3.00,525.00,329.00,134.00,3.54,39185.87
0.71,6367.00,1.00,2.00,3.00,542.00,342.00,139.00,3.52,40911.63
0.72,6339.00,1.00,2.00,3.00,557.00,351.00,143.00,3.50,42622.33
0.72,6311.00,1.00,2.00,3.00,571.00,362.00,146.00,3.49,44349.32
0.73,6262.00,1.00,2.00,3.00,607.00,370.00,151.00,3.47,46046.11
0.74,6231.00,1.00,2.00,3.00,626.00,378.00,155.00,3.46,47715.34
0.74,6196.00,1.00,2.00,3.00,648.00,384.00,162.00,3.45,49329.36
0.75,6172.00,1.00,2.00,3.00,651.00,401.00,166.00,3.44,51058.23
0.76,6141.00,1.00,2.00,3.00,666.00,408.00,175.00,3.43,52741.72
0.76,6094.00,1.00,2.00,3.00,692.00,428.00,176.00,3.42,54579.08
0.77,6060.00,1.00,2.00,3.00,706.00,444.00,180.00,3.41,56496.82
0.78,6017.00,1.00,2.00,3.00,732.00,454.00,187.00,3.40,58397.80
0.78,5988.00,1.00,2.00,3.00,744.00,464.00,194.00,3.40,60283.48
0.79,5952.00,2.00,2.00,3.00,754.00,482.00,201.00,3.39,62275.38
0.80,5918.00,2.00,2.00,3.00,763.00,499.00,209.00,3.38,64349.23
0.81,5885.00,2.00,2.00,3.00,778.00,509.00,217.00,3.38,66392.73
0.81,5855.00,2.00,2.00,3.00,784.00,529.00,221.00,3.38,68558.75
0.82,5827.00,2.00,2.00,3.00,790.00,546.00,226.00,3.37,70791.55
0.83,5786.00,2.00,2.00,3.00,809.00,562.00,232.00,3.37,73070.30
0.83,5748.00,2.00,2.00,3.00,824.00,578.00,239.00,3.36,75391.00
0.84,5711.00,2.00,2.00,3.00,832.00,605.00,241.00,3.36,77915.24
0.85,5674.00,1.00,3.00,3.00,840.00,627.00,248.00,3.51,80550.19
0.85,5631.00,1.00,3.00,3.00,857.00,648.00,253.00,3.64,83271.19
0.86,5586.00,1.00,3.00,3.00,884.00,657.00,262.00,3.76,85890.46
0.87,5556.00,1.00,3.00,3.00,880.00,686.00,267.00,3.87,88717.32
0.88,5520.00,1.00,3.00,3.00,891.00,698.00,280.00,3.98,91478.31
0.88,5481.00,1.00,3.00,3.00,911.00,710.00,287.00,4.07,94179.17
0.89,5446.00,1.00,2.00,4.00,917.00,736.00,290.00,4.00,97035.44
0.90,5411.00,1.00,2.00,4.00,921.00,762.00,295.00,3.94,100033.60
0.90,5371.00,1.00,2.00,4.00,936.00,783.00,299.00,3.88,103086.18
0.91,5328.00,1.00,2.00,4.00,944.00,812.00,305.00,3.83,106308.63
0.92,5292.00,0.00,3.00,4.00,951.00,840.00,306.00,3.94,109671.12
0.92,5255.00,0.00,3.00,4.00,967.00,854.00,313.00,4.03,112951.14
0.93,5210.00,0.00,3.00,4.00,984.00,871.00,324.00,4.12,116200.95
0.94,5178.00,0.00,3.00,4.00,990.00,895.00,326.00,4.20,119528.33
0.94,5149.00,0.00,3.00,4.00,983.00,923.00,334.00,4.27,122986.63
0.95,5111.00,0.00,3.00,4.00,1001.00,939.00,338.00,4.34,126384.16
0.96,5058.00,0.00,3.00,4.00,1026.00,955.00,350.00,4.40,129726.21
0.97,5029.00,0.00,3.00,4.00,1023.00,980.00,357.00,4.45,133152.83
0.97,4979.00,0.00,3.00,4.00,1051.00,995.00,364.00,4.50,136506.42
0.98,4944.00,0.00,3.00,4.00,1055.00,1017.00,373.00,4.54,139898.51
0.99,4903.00,0.00,3.00,4.00,1066.00,1041.00,379.00,4.58,143355.78
0.99,4859.00,1.00,2.00,5.00,1082.00,1067.00,380.00,4.47,146902.60
1.00,4814.00,1.00,2.00,5.00,1091.00,1097.00,386.00,4.37,150591.28
1.01,4770.00,1.00,2.00,5.00,1106.00,1119.00,393.00,4.27,154289.26
1.01,4733.00,1.00,2.00,5.00,1103.00,1156.00,396.00,4.19,158221.10
1.02,4692.00,1.00,2.00,5.00,1091.00,1203.00,402.00,4.11,162516.66
1.03,4650.00,1.00,2.00,5.00,1098.00,1233.00,407.00,4.04,166888.87
1.03,4618.00,1.00,2.00,5.00,1096.00,1262.00,412.00,3.98,171316.03
1.04,4566.00,1.00,2.00,5.00,1109.00,1297.00,416.00,3.92,175883.51
1.05,4526.00,1.00,2.00,5.00,1107.00,1328.00,427.00,3.86,180518.99
1.06,4485.00,1.00,2.00,5.00,1122.00,1344.00,437.00,3.82,184991.19
1.06,4434.00,1.00,2.00,5.00,1137.00,1377.00,440.00,3.77,189569.74
1.07,4391.00,1.00,2.00,5.00,1141.00,1411.00,445.00,3.73,194260.39
1.08,4341.00,1.00,2.00,5.00,1150.00,1442.00,455.00,3.70,199008.32
1.08,4298.00,1.00,2.00,5.00,1166.00,1467.00,457.00,3.66,203718.39
1.09,4264.00,1.00,2.00,5.00,1158.00,1506.00,460.00,3.63,208604.23
1.10,4220.00,1.00,2.00,5.00,1168.00,1532.00,468.00,3.60,213455.23
1.10,4171.00,1.00,2.00,5.00,1175.00,1571.00,471.00,3.58,218469.73
1.11,4126.00,1.00,2.00,5.00,1190.00,1599.00,473.00,3.56,223468.23
1.12,4090.00,1.00,2.00,5.00,1188.00,1628.00,482.00,3.54,228467.15
1.12,4055.00,1.00,2.00,5.00,1189.00,1654.00,490.00,3.52,233421.39
1.13,4009.00,1.00,2.00,5.00,1211.00,1674.00,494.00,3.50,238244.70
1.14,3958.00,1.00,2.00,5.00,1234.00,1695.00,501.00,3.48,242963.49
1.15,3919.00,2.00,2.00,5.00,1238.00,1720.00,510.00,3.47,247646.97
1.15,3881.00,1.00,3.00,5.00,1246.00,1739.00,521.00,3.61,252208.08
1.16,3820.00,1.00,3.00,5.00,1260.00,1776.00,531.00,3.73,256927.87
1.17,3769.00,1.00,3.00,5.00,1283.00,1798.00,537.00,3.85,261567.19
1.17,3720.00,1.00,3.00,5.00,1300.00,1826.00,541.00,3.95,266223.19
1.18,3675.00,1.00,3.00,5.00,1313.00,1852.00,547.00,4.04,270864.36
1.19,3632.00,1.00,3.00,5.00,1319.00,1881.00,555.00,4.13,275537.06
1.19,3592.00,1.00,2.00,6.00,1320.00,1915.00,560.00,4.06,280313.68
1.20,3546.00,1.00,2.00,6.00,1326.00,1947.00,568.00,3.99,285155.10
1.21,3499.00,0.00,3.00,6.00,1334.00,1979.00,575.00,4.08,290055.69
1.22,3455.00,1.00,2.00,7.00,1346.00,2005.00,580.00,4.01,294920.16
1.22,3418.00,1.00,2.00,7.00,1356.00,2019.00,593.00,3.95,299571.38
1.23,3364.00,1.00,2.00,7.00,1373.00,2051.00,598.00,3.90,304298.32
1.24,3323.00,1.00,2.00,7.00,1372.00,2083.00,608.00,3.84,309094.40
1.24,3283.00,1.00,2.00,7.00,1374.00,2111.00,618.00,3.80,313893.51
1.25,3251.00,1.00,2.00,7.00,1360.00,2147.00,628.00,3.76,318815.56
1.26,3217.00,1.00,2.00,7.00,1351.00,2185.00,633.00,3.72,323879.89
1.26,3173.00,1.00,2.00,7.00,1356.00,2220.00,637.00,3.68,329029.06
1.27,3136.00,1.00,2.00,7.00,1350.00,2257.00,643.00,3.65,334285.71
1.28,3097.00,1.00,2.00,7.00,1349.00,2290.00,650.00,3.62,339580.40
1.28,3045.00,1.00,2.00,7.00,1358.00,2326.00,657.00,3.59,344954.87
1.29,2995.00,0.00,3.00,7.00,1373.00,2352.00,666.00,3.72,350251.96
1.30,2955.00,0.00,3.00,7.00,1373.00,2387.00,671.00,3.84,355613.61
