Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7392.00,3.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7388.00,4.00,0.00,0.00,4.00,0.00,0.00,68.52,68.47
0.01,7385.00,4.00,1.00,0.00,6.00,0.00,0.00,1564.91,62.51
0.02,7368.00,21.00,1.00,0.00,5.00,1.00,0.00,2932.01,72.09
0.03,7348.00,37.00,5.00,0.00,5.00,1.00,0.00,10190.23,80.83
0.03,7302.00,79.00,8.00,0.00,6.00,1.00,0.00,21328.22,88.82
0.04,7254.00,121.00,14.00,0.00,6.00,1.00,0.00,40517.70,96.11
0.05,7212.00,156.00,20.00,1.00,6.00,1.00,0.00,67062.94,102.76
0.06,7144.00,219.00,24.00,1.00,6.00,2.00,0.00,97323.72,123.86
0.06,7074.00,278.00,32.00,1.00,9.00,2.00,0.00,136988.26,143.12
0.07,6990.00,343.00,48.00,2.00,11.00,2.00,0.00,197262.50,160.70
0.08,6871.00,452.00,56.00,3.00,12.00,2.00,0.00,264347.10,176.76
0.08,6759.00,547.00,70.00,3.00,15.00,2.00,0.00,346667.49,191.41
0.09,6596.00,693.00,84.00,4.00,17.00,2.00,0.00,442907.16,204.79
0.10,6433.00,836.00,101.00,5.00,18.00,3.00,0.00,556370.34,232.03
0.10,6255.00,982.00,128.00,9.00,18.00,4.00,0.00,700591.91,271.92
0.11,6056.00,1152.00,151.00,14.00,18.00,5.00,0.00,866904.87,323.35
0.12,5864.00,1303.00,186.00,17.00,21.00,5.00,0.00,1071428.12,370.31
0.12,5603.00,1520.00,226.00,20.00,22.00,5.00,0.00,1318371.58,413.18
0.13,5300.00,1781.00,262.00,24.00,23.00,6.00,0.00,1598060.55,467.34
0.14,4939.00,2093.00,301.00,32.00,25.00,5.00,1.00,1912172.53,501.77
0.15,4702.00,2250.00,375.00,37.00,25.00,6.00,1.00,2310314.09,548.21
0.15,4334.00,2540.00,445.00,43.00,26.00,6.00,2.00,2779215.17,590.62
0.16,4007.00,2780.00,524.00,48.00,29.00,4.00,4.00,3326282.50,599.28
0.17,3634.00,3081.00,590.00,53.00,30.00,4.00,4.00,3925231.78,607.19
0.17,3288.00,3344.00,666.00,57.00,33.00,4.00,4.00,4586603.21,614.41
0.18,2912.00,3618.00,754.00,67.00,35.00,6.00,4.00,5323030.76,651.05
0.19,2567.00,3844.00,865.00,74.00,35.00,7.00,4.00,6162582.25,699.52
0.19,2208.00,4099.00,963.00,80.00,34.00,8.00,4.00,7076816.96,758.79
0.20,1887.00,4288.00,1091.00,83.00,35.00,8.00,4.00,8104351.05,812.91
0.21,1590.00,4448.00,1217.00,92.00,36.00,9.00,4.00,9232390.03,877.33
0.22,1320.00,4567.00,1364.00,95.00,36.00,10.00,4.00,10483798.07,951.17
0.22,1098.00,4638.00,1505.00,102.00,39.00,9.00,5.00,11838901.29,1003.55
0.23,870.00,4746.00,1617.00,109.00,39.00,10.00,5.00,13245172.53,1066.40
0.24,687.00,4813.00,1725.00,116.00,38.00,10.00,7.00,14692181.31,1123.77
0.24,533.00,4840.00,1844.00,124.00,38.00,10.00,7.00,16192932.94,1176.15
0.25,374.00,4850.00,1985.00,132.00,37.00,11.00,7.00,17775834.62,1238.99
0.26,242.00,4836.00,2126.00,137.00,37.00,10.00,8.00,19433787.96,1281.33
0.26,130.00,4828.00,2241.00,142.00,35.00,12.00,8.00,21121247.72,1350.04
0.27,81.00,4734.00,2375.00,151.00,34.00,13.00,8.00,22864208.36,1427.78
0.28,33.00,4671.00,2478.00,159.00,33.00,14.00,8.00,24611302.43,1513.78
0.28,6.00,4566.00,2607.00,162.00,31.00,16.00,8.00,26401232.96,1622.34
0.29,0.00,4427.00,2744.00,170.00,29.00,17.00,9.00,28242317.01,1736.46
0.30,0.00,4312.00,2852.00,177.00,29.00,17.00,9.00,30086567.45,1840.65
0.31,0.00,4195.00,2962.00,184.00,29.00,17.00,9.00,31936715.29,1935.77
0.31,0.00,4081.00,3066.00,194.00,29.00,17.00,9.00,33783237.10,2022.60
0.32,0.00,3969.00,3164.00,208.00,29.00,17.00,9.00,35617432.26,2101.88
0.33,0.00,3855.00,3268.00,218.00,29.00,17.00,9.00,37449379.87,2174.25
0.33,0.00,3753.00,3363.00,225.00,25.00,20.00,10.00,39265753.29,2285.38
0.34,0.00,3649.00,3464.00,228.00,25.00,19.00,11.00,41076912.05,2371.82
0.35,0.00,3548.00,3555.00,238.00,25.00,19.00,11.00,42868283.62,2450.73
0.35,0.00,3458.00,3641.00,242.00,24.00,20.00,11.00,44634066.41,2537.79
0.36,0.00,3370.00,3724.00,247.00,24.00,18.00,13.00,46371964.18,2587.23
0.37,0.00,3263.00,3824.00,254.00,23.00,19.00,13.00,48109925.99,2647.38
0.38,0.00,3178.00,3901.00,262.00,22.00,20.00,13.00,49813393.04,2717.32
0.38,0.00,3078.00,3996.00,267.00,22.00,20.00,13.00,51512387.33,2781.17
0.39,0.00,3002.00,4064.00,275.00,22.00,19.00,14.00,53166733.20,2824.44
0.40,0.00,2917.00,4141.00,283.00,21.00,18.00,16.00,54793809.48,2848.91
0.40,0.00,2849.00,4201.00,291.00,21.00,18.00,16.00,56370432.80,2871.26
0.41,0.00,2770.00,4270.00,301.00,21.00,18.00,16.00,57914483.64,2891.66
0.42,0.00,2686.00,4349.00,306.00,21.00,18.00,16.00,59443799.80,2910.28
0.42,0.00,2607.00,4418.00,316.00,21.00,16.00,18.00,60944631.24,2897.23
0.43,0.00,2534.00,4485.00,322.00,20.00,15.00,20.00,62416434.33,2870.30
0.44,0.00,2466.00,4551.00,324.00,20.00,14.00,21.00,63860215.36,2830.69
0.44,0.00,2405.00,4605.00,331.00,19.00,13.00,23.00,65260367.88,2779.50
0.45,0.00,2338.00,4665.00,338.00,18.00,13.00,24.00,66629675.29,2732.78
0.46,0.00,2283.00,4717.00,341.00,18.00,12.00,25.00,67958784.42,2675.10
0.47,0.00,2228.00,4767.00,346.00,18.00,12.00,25.00,69248164.35,2622.44
0.47,0.00,2157.00,4830.00,354.00,18.00,12.00,25.00,70520777.83,2574.36
0.48,0.00,2107.00,4874.00,360.00,18.00,12.00,25.00,71749529.75,2530.47
0.49,0.00,2044.00,4928.00,369.00,18.00,12.00,25.00,72953233.04,2490.41
0.49,0.00,1989.00,4976.00,376.00,18.00,12.00,25.00,74125038.50,2453.83
0.50,0.00,1926.00,5033.00,382.00,18.00,11.00,26.00,75281223.03,2405.42
0.51,0.00,1870.00,5079.00,392.00,18.00,11.00,26.00,76406610.51,2361.22
0.51,0.00,1820.00,5125.00,396.00,18.00,10.00,27.00,77503862.76,2305.84
0.52,0.00,1773.00,5165.00,403.00,16.00,12.00,27.00,78566396.41,2285.34
0.53,0.00,1721.00,5208.00,412.00,15.00,13.00,27.00,79601718.65,2281.64
0.53,0.00,1672.00,5252.00,417.00,15.00,11.00,29.00,80613682.97,2248.22
0.54,0.00,1632.00,5284.00,425.00,14.00,12.00,29.00,81586280.08,2232.73
0.55,0.00,1589.00,5312.00,440.00,14.00,12.00,29.00,82516902.06,2218.59
0.56,0.00,1552.00,5338.00,451.00,14.00,12.00,29.00,83406171.59,2205.68
0.56,0.00,1514.00,5368.00,459.00,14.00,12.00,29.00,84263671.02,2193.90
0.57,0.00,1473.00,5402.00,466.00,14.00,12.00,29.00,85098154.35,2183.14
0.58,0.00,1420.00,5447.00,474.00,14.00,12.00,29.00,85928136.56,2173.32
0.58,0.00,1374.00,5485.00,482.00,14.00,12.00,29.00,86743489.76,2164.35
0.59,0.00,1326.00,5528.00,487.00,14.00,11.00,30.00,87552989.68,2141.14
0.60,0.00,1289.00,5559.00,493.00,13.00,12.00,30.00,88339114.68,2134.98
0.60,0.00,1254.00,5584.00,503.00,13.00,12.00,30.00,89094869.99,2129.35
0.61,0.00,1226.00,5606.00,509.00,13.00,12.00,30.00,89818373.66,2124.21
0.62,0.00,1191.00,5633.00,517.00,13.00,12.00,30.00,90519923.71,2119.52
0.62,0.00,1153.00,5666.00,522.00,13.00,12.00,30.00,91210430.77,2115.24
0.63,0.00,1114.00,5696.00,531.00,12.00,13.00,30.00,91886342.18,2126.35
0.64,0.00,1090.00,5716.00,535.00,11.00,11.00,33.00,92533896.08,2106.45
0.65,0.00,1056.00,5746.00,539.00,10.00,12.00,33.00,93170565.86,2103.31
0.65,0.00,1019.00,5772.00,550.00,9.00,13.00,33.00,93791282.50,2115.46
0.66,0.00,985.00,5794.00,562.00,9.00,13.00,33.00,94391416.14,2126.56
0.67,0.00,964.00,5807.00,570.00,9.00,12.00,34.00,94959223.34,2121.66
0.67,0.00,945.00,5816.00,580.00,9.00,12.00,34.00,95491488.82,2117.19
0.68,0.00,925.00,5830.00,586.00,9.00,10.00,36.00,95998794.54,2083.07
0.69,0.00,896.00,5852.00,593.00,9.00,10.00,36.00,96495316.46,2051.91
0.69,0.00,871.00,5869.00,601.00,9.00,10.00,36.00,96974474.14,2023.47
