Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7394.00,1.00,0.00,0.00,0.00,1.00,0.00,68.52,83.49
0.01,7393.00,2.00,0.00,0.00,0.00,1.00,0.00,62.61,91.25
0.02,7392.00,2.00,0.00,0.00,1.00,1.00,0.00,57.20,98.32
0.03,7389.00,5.00,0.00,0.00,1.00,1.00,0.00,52.26,104.78
0.03,7388.00,5.00,0.00,0.00,2.00,1.00,0.00,47.75,110.68
0.04,7388.00,5.00,0.00,0.00,2.00,1.00,0.00,43.63,116.07
0.05,7388.00,5.00,0.00,0.00,2.00,1.00,0.00,39.86,120.99
0.06,7387.00,5.00,0.00,0.00,3.00,1.00,0.00,36.42,125.47
0.06,7386.00,5.00,0.00,0.00,4.00,1.00,0.00,33.28,129.57
0.07,7386.00,5.00,0.00,0.00,4.00,1.00,0.00,30.40,133.31
0.08,7384.00,6.00,0.00,0.00,5.00,1.00,0.00,27.78,136.73
0.08,7383.00,6.00,1.00,0.00,5.00,1.00,0.00,175.61,139.84
0.09,7380.00,7.00,1.00,0.00,6.00,2.00,0.00,310.68,157.71
0.10,7374.00,12.00,1.00,0.00,7.00,2.00,0.00,434.09,174.03
0.10,7364.00,21.00,1.00,0.00,6.00,4.00,0.00,546.85,218.97
0.11,7355.00,26.00,2.00,0.00,9.00,4.00,0.00,800.10,259.99
0.12,7341.00,39.00,2.00,0.00,10.00,4.00,0.00,1031.48,297.44
0.12,7324.00,55.00,3.00,0.00,10.00,3.00,1.00,1393.12,316.61
0.13,7313.00,63.00,4.00,0.00,12.00,3.00,1.00,1873.78,334.11
0.14,7291.00,83.00,5.00,1.00,12.00,3.00,1.00,2463.16,350.09
0.15,7261.00,107.00,9.00,2.00,13.00,3.00,1.00,3602.59,364.67
0.15,7221.00,139.00,12.00,3.00,17.00,3.00,1.00,5094.34,377.99
0.16,7176.00,176.00,19.00,3.00,17.00,4.00,1.00,7508.92,405.17
0.17,7098.00,243.00,29.00,3.00,17.00,5.00,1.00,11217.35,445.00
0.17,6992.00,336.00,37.00,4.00,21.00,5.00,1.00,15807.46,481.37
0.18,6838.00,479.00,43.00,6.00,23.00,6.00,1.00,20902.68,529.59
0.19,6649.00,642.00,65.00,7.00,26.00,6.00,1.00,28863.10,573.62
0.19,6409.00,858.00,85.00,8.00,28.00,7.00,1.00,39140.88,628.83
0.20,6099.00,1136.00,113.00,10.00,29.00,8.00,1.00,52737.82,694.26
0.21,5728.00,1462.00,151.00,13.00,32.00,9.00,1.00,70869.66,769.01
0.22,5347.00,1787.00,195.00,17.00,39.00,10.00,1.00,94046.28,852.28
0.22,4876.00,2190.00,256.00,24.00,36.00,13.00,1.00,124386.07,973.37
0.23,4307.00,2684.00,324.00,28.00,39.00,13.00,1.00,162322.22,1083.91
0.24,3771.00,3128.00,410.00,32.00,39.00,15.00,1.00,209903.08,1214.88
0.24,3132.00,3661.00,510.00,33.00,44.00,15.00,1.00,268399.20,1334.44
0.25,2477.00,4185.00,632.00,38.00,48.00,15.00,1.00,340173.31,1443.59
0.26,1889.00,4642.00,755.00,44.00,48.00,15.00,3.00,424229.30,1543.23
0.26,1318.00,5069.00,887.00,50.00,51.00,18.00,3.00,520858.90,1679.27
0.27,831.00,5380.00,1055.00,55.00,52.00,18.00,5.00,634384.90,1803.46
0.28,456.00,5612.00,1192.00,61.00,51.00,19.00,5.00,758691.39,1931.86
0.28,218.00,5695.00,1340.00,68.00,50.00,19.00,6.00,894500.19,2049.08
0.29,89.00,5673.00,1483.00,76.00,48.00,21.00,6.00,1040067.07,2186.14
0.30,33.00,5583.00,1623.00,82.00,47.00,22.00,6.00,1194098.91,2326.29
0.31,17.00,5437.00,1777.00,90.00,46.00,23.00,6.00,1357968.11,2469.26
0.31,7.00,5301.00,1919.00,94.00,46.00,23.00,6.00,1529022.61,2599.78
0.32,2.00,5174.00,2047.00,98.00,46.00,23.00,6.00,1704538.81,2718.93
0.33,0.00,5040.00,2177.00,104.00,43.00,26.00,6.00,1884432.00,2872.78
0.33,0.00,4919.00,2295.00,107.00,42.00,27.00,6.00,2066521.50,3028.25
0.34,0.00,4795.00,2412.00,114.00,42.00,27.00,6.00,2250467.46,3170.19
0.35,0.00,4673.00,2520.00,128.00,41.00,26.00,8.00,2434757.54,3284.74
0.35,0.00,4540.00,2646.00,135.00,41.00,26.00,8.00,2622066.17,3389.32
0.36,0.00,4409.00,2770.00,142.00,38.00,29.00,8.00,2811832.30,3529.86
0.37,0.00,4283.00,2888.00,150.00,36.00,30.00,9.00,3002942.36,3673.19
0.38,0.00,4159.00,3005.00,157.00,34.00,31.00,10.00,3195130.10,3819.06
0.38,0.00,4043.00,3113.00,165.00,33.00,32.00,10.00,3386950.41,3967.25
0.39,0.00,3908.00,3242.00,171.00,32.00,31.00,12.00,3581589.86,4087.52
0.40,0.00,3812.00,3334.00,175.00,31.00,31.00,13.00,3773246.50,4197.31
0.40,0.00,3709.00,3427.00,185.00,29.00,32.00,14.00,3962328.08,4312.56
0.41,0.00,3593.00,3534.00,194.00,29.00,31.00,15.00,4151160.17,4402.76
0.42,0.00,3495.00,3620.00,206.00,29.00,31.00,15.00,4336609.44,4485.10
0.42,0.00,3396.00,3710.00,215.00,28.00,30.00,17.00,4519568.89,4545.25
0.43,0.00,3279.00,3822.00,220.00,28.00,29.00,18.00,4703558.51,4585.14
0.44,0.00,3196.00,3895.00,230.00,27.00,27.00,21.00,4882630.37,4591.51
0.44,0.00,3093.00,3990.00,238.00,27.00,25.00,23.00,5060514.14,4567.28
0.45,0.00,3001.00,4073.00,247.00,26.00,26.00,23.00,5235509.63,4560.18
0.46,0.00,2918.00,4148.00,255.00,26.00,26.00,23.00,5406664.31,4553.70
0.47,0.00,2840.00,4211.00,270.00,25.00,27.00,23.00,5572507.00,4562.80
0.47,0.00,2754.00,4290.00,277.00,24.00,25.00,26.00,5735900.01,4541.07
0.48,0.00,2655.00,4383.00,283.00,23.00,26.00,26.00,5899158.14,4536.25
0.49,0.00,2558.00,4467.00,296.00,23.00,26.00,26.00,6060940.85,4531.86
0.49,0.00,2491.00,4523.00,307.00,23.00,26.00,26.00,6217169.17,4527.84
0.50,0.00,2404.00,4605.00,312.00,23.00,26.00,26.00,6372228.55,4524.18
0.51,0.00,2344.00,4657.00,320.00,22.00,27.00,26.00,6521713.02,4535.85
0.51,0.00,2275.00,4721.00,325.00,22.00,26.00,27.00,6667906.67,4531.49
0.52,0.00,2206.00,4783.00,332.00,22.00,26.00,27.00,6810793.09,4527.51
0.53,0.00,2131.00,4855.00,335.00,21.00,26.00,28.00,6952160.16,4523.87
0.53,0.00,2081.00,4898.00,342.00,20.00,25.00,30.00,7087782.32,4505.53
0.54,0.00,2034.00,4939.00,348.00,19.00,25.00,31.00,7217855.16,4488.78
0.55,0.00,1971.00,4989.00,361.00,18.00,26.00,31.00,7344209.78,4488.52
0.56,0.00,1904.00,5049.00,368.00,18.00,24.00,33.00,7468669.48,4458.23
0.56,0.00,1867.00,5082.00,372.00,16.00,25.00,34.00,7587341.66,4445.60
0.57,0.00,1817.00,5125.00,379.00,15.00,26.00,34.00,7702228.26,4449.10
0.58,0.00,1770.00,5164.00,387.00,14.00,25.00,36.00,7813055.19,4437.27
0.58,0.00,1727.00,5200.00,394.00,14.00,25.00,36.00,7919722.25,4426.47
0.59,0.00,1675.00,5241.00,405.00,14.00,24.00,37.00,8023339.72,4401.58
0.60,0.00,1625.00,5284.00,412.00,14.00,23.00,38.00,8124471.34,4363.84
0.60,0.00,1586.00,5312.00,423.00,14.00,23.00,38.00,8221078.24,4329.39
0.61,0.00,1540.00,5352.00,429.00,14.00,22.00,39.00,8315353.86,4282.91
0.62,0.00,1499.00,5386.00,436.00,14.00,21.00,40.00,8406598.13,4225.46
0.62,0.00,1451.00,5432.00,438.00,14.00,20.00,41.00,8496875.49,4157.98
0.63,0.00,1405.00,5471.00,445.00,14.00,20.00,41.00,8585217.83,4096.39
0.64,0.00,1359.00,5507.00,455.00,13.00,21.00,41.00,8671341.58,4055.17
0.65,0.00,1314.00,5537.00,470.00,13.00,20.00,42.00,8754536.88,4002.53
0.65,0.00,1277.00,5569.00,475.00,12.00,21.00,42.00,8835356.89,3969.49
0.66,0.00,1238.00,5601.00,482.00,12.00,21.00,42.00,8914006.86,3939.33
0.67,0.00,1205.00,5624.00,492.00,12.00,20.00,43.00,8989321.79,3896.77
0.67,0.00,1181.00,5644.00,496.00,11.00,20.00,44.00,9061139.05,3857.92
0.68,0.00,1140.00,5676.00,505.00,10.00,20.00,45.00,9131563.45,3822.45
0.69,0.00,1111.00,5698.00,512.00,9.00,21.00,45.00,9199212.76,3805.09
0.69,0.00,1083.00,5721.00,517.00,9.00,21.00,45.00,9264476.96,3789.24
0.70,0.00,1066.00,5727.00,528.00,9.00,21.00,45.00,9325007.93,3774.78
0.71,0.00,1037.00,5751.00,533.00,9.00,21.00,45.00,9383918.49,3761.57
0.72,0.00,1005.00,5774.00,542.00,9.00,20.00,46.00,9441198.32,3734.49
0.72,0.00,980.00,5793.00,548.00,8.00,21.00,46.00,9496387.36,3724.79
0.73,0.00,956.00,5810.00,555.00,8.00,20.00,47.00,9549365.60,3700.91
0.74,0.00,933.00,5823.00,565.00,8.00,19.00,48.00,9599723.04,3664.09
0.74,0.00,906.00,5840.00,575.00,6.00,21.00,48.00,9648286.89,3660.52
0.75,0.00,881.00,5860.00,580.00,6.00,21.00,48.00,9695662.69,3657.26
0.76,0.00,857.00,5877.00,587.00,6.00,20.00,49.00,9741502.06,3639.27
0.76,0.00,832.00,5896.00,593.00,6.00,20.00,49.00,9786238.27,3622.84
0.77,0.00,812.00,5906.00,603.00,6.00,19.00,50.00,9828614.56,3592.81
0.78,0.00,790.00,5922.00,609.00,6.00,19.00,50.00,9869735.94,3565.40
0.78,0.00,767.00,5932.00,622.00,6.00,19.00,50.00,9908809.48,3540.38
0.79,0.00,749.00,5945.00,627.00,5.00,20.00,50.00,9946462.66,3532.56
0.80,0.00,732.00,5958.00,631.00,4.00,21.00,50.00,9982818.08,3540.45
0.81,0.00,711.00,5973.00,637.00,4.00,21.00,50.00,10018288.24,3547.64
0.81,0.00,698.00,5978.00,645.00,4.00,21.00,50.00,10051447.25,3554.22
0.82,0.00,679.00,5992.00,650.00,4.00,21.00,50.00,10083846.67,3560.21
0.83,0.00,659.00,6009.00,653.00,4.00,21.00,50.00,10116002.88,3565.69
0.83,0.00,636.00,6026.00,659.00,4.00,20.00,51.00,10147936.80,3555.67
0.84,0.00,618.00,6036.00,667.00,4.00,20.00,51.00,10178616.08,3546.52
0.85,0.00,596.00,6049.00,676.00,3.00,20.00,52.00,10208599.61,3538.16
0.85,0.00,578.00,6058.00,685.00,3.00,20.00,52.00,10237346.73,3530.54
0.86,0.00,566.00,6058.00,697.00,3.00,19.00,53.00,10263611.95,3508.55
0.87,0.00,547.00,6070.00,704.00,3.00,19.00,53.00,10289412.40,3488.48
0.88,0.00,534.00,6077.00,710.00,3.00,19.00,53.00,10314037.11,3470.15
0.88,0.00,520.00,6083.00,718.00,3.00,18.00,54.00,10337437.07,3438.40
0.89,0.00,506.00,6089.00,726.00,3.00,17.00,55.00,10359718.28,3394.39
0.90,0.00,489.00,6098.00,734.00,3.00,16.00,56.00,10381427.98,3339.19
0.90,0.00,475.00,6103.00,743.00,3.00,16.00,56.00,10402014.46,3288.80
0.91,0.00,467.00,6104.00,750.00,3.00,16.00,56.00,10420973.83,3242.79
0.92,0.00,455.00,6110.00,756.00,3.00,16.00,56.00,10439197.73,3200.79
