Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,1.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7392.00,1.00,0.00,0.00,3.00,0.00,0.00,68.52,68.47
0.01,7390.00,1.00,0.00,0.00,5.00,0.00,0.00,62.61,62.51
0.02,7390.00,1.00,0.00,0.00,5.00,0.00,0.00,57.20,57.06
0.03,7388.00,1.00,0.00,0.00,6.00,1.00,0.00,52.26,67.12
0.03,7388.00,1.00,0.00,0.00,6.00,1.00,0.00,47.75,76.30
0.04,7387.00,2.00,0.00,0.00,6.00,1.00,0.00,43.63,84.68
0.05,7386.00,2.00,0.00,0.00,7.00,1.00,0.00,39.86,92.33
0.06,7384.00,4.00,0.00,0.00,7.00,1.00,0.00,36.42,99.31
0.06,7382.00,4.00,0.00,0.00,8.00,2.00,0.00,33.28,120.71
0.07,7381.00,4.00,0.00,0.00,9.00,2.00,0.00,30.40,140.24
0.08,7380.00,4.00,0.00,0.00,10.00,2.00,0.00,27.78,158.08
0.08,7379.00,5.00,0.00,0.00,10.00,2.00,0.00,25.38,174.36
0.09,7376.00,5.00,1.00,0.00,12.00,2.00,0.00,1525.50,189.22
0.10,7356.00,25.00,1.00,0.00,12.00,2.00,0.00,2896.11,202.79
0.10,7320.00,60.00,1.00,0.00,12.00,3.00,0.00,4148.39,230.20
0.11,7283.00,92.00,3.00,1.00,13.00,4.00,0.00,8297.18,270.25
0.12,7211.00,162.00,5.00,1.00,13.00,4.00,0.00,15092.42,306.81
0.12,7078.00,289.00,11.00,1.00,12.00,5.00,0.00,30314.87,355.21
0.13,6816.00,536.00,19.00,4.00,15.00,5.00,1.00,56241.61,399.40
0.14,6375.00,948.00,45.00,5.00,17.00,4.00,2.00,118990.14,424.71
0.15,5713.00,1564.00,90.00,6.00,16.00,5.00,2.00,243925.41,462.84
0.15,4801.00,2399.00,155.00,14.00,20.00,5.00,2.00,455724.85,497.66
0.16,3830.00,3282.00,240.00,16.00,21.00,5.00,2.00,776935.35,529.44
0.17,2851.00,4132.00,363.00,21.00,20.00,7.00,2.00,1255198.89,588.50
0.17,1868.00,4961.00,506.00,31.00,20.00,8.00,2.00,1907002.64,657.44
0.18,998.00,5641.00,690.00,37.00,19.00,9.00,2.00,2778958.95,735.40
0.19,376.00,6074.00,864.00,52.00,17.00,11.00,2.00,3837037.96,836.62
0.19,40.00,6212.00,1056.00,58.00,17.00,11.00,2.00,5092212.41,929.02
0.20,0.00,6085.00,1217.00,64.00,17.00,11.00,2.00,6480894.55,1013.38
0.21,0.00,5912.00,1385.00,69.00,17.00,11.00,2.00,8002074.25,1090.40
0.22,0.00,5756.00,1532.00,78.00,17.00,11.00,2.00,9612763.64,1160.70
0.22,0.00,5603.00,1679.00,84.00,17.00,11.00,2.00,11305235.17,1224.89
0.23,0.00,5450.00,1823.00,93.00,15.00,13.00,2.00,13067921.26,1313.53
0.24,0.00,5297.00,1968.00,101.00,14.00,14.00,2.00,14896262.18,1409.48
0.24,0.00,5150.00,2104.00,112.00,13.00,15.00,2.00,16771068.89,1512.09
0.25,0.00,4999.00,2251.00,116.00,13.00,14.00,3.00,18704855.23,1590.75
0.26,0.00,4860.00,2381.00,125.00,13.00,14.00,3.00,20666989.80,1662.56
0.26,0.00,4710.00,2521.00,135.00,13.00,14.00,3.00,22670048.17,1728.11
0.27,0.00,4574.00,2650.00,142.00,13.00,14.00,3.00,24693972.06,1787.96
0.28,0.00,4448.00,2766.00,152.00,13.00,14.00,3.00,26717429.88,1842.59
0.28,0.00,4328.00,2875.00,163.00,12.00,14.00,4.00,28729945.90,1892.47
0.29,0.00,4214.00,2983.00,169.00,12.00,14.00,4.00,30730962.30,1938.01
0.30,0.00,4084.00,3106.00,176.00,11.00,13.00,6.00,32744006.26,1964.55
0.31,0.00,3971.00,3210.00,185.00,10.00,14.00,6.00,34739496.00,2003.81
0.31,0.00,3872.00,3300.00,194.00,10.00,14.00,6.00,36697914.50,2039.65
0.32,0.00,3755.00,3408.00,203.00,10.00,14.00,6.00,38649503.61,2072.37
0.33,0.00,3656.00,3502.00,208.00,10.00,14.00,6.00,40573820.48,2102.24
0.33,0.00,3559.00,3592.00,215.00,9.00,15.00,6.00,42467210.09,2144.53
0.34,0.00,3450.00,3690.00,226.00,9.00,15.00,6.00,44344361.89,2183.14
0.35,0.00,3356.00,3778.00,232.00,8.00,16.00,6.00,46191654.36,2233.41
0.35,0.00,3266.00,3862.00,238.00,8.00,16.00,6.00,48005656.41,2279.31
0.36,0.00,3170.00,3948.00,248.00,7.00,17.00,6.00,49792246.54,2336.23
0.37,0.00,3058.00,4055.00,253.00,7.00,17.00,6.00,51585339.92,2388.19
0.38,0.00,2977.00,4131.00,258.00,6.00,16.00,8.00,53337803.78,2420.61
0.38,0.00,2885.00,4217.00,264.00,6.00,15.00,9.00,55068168.76,2435.18
0.39,0.00,2799.00,4296.00,271.00,6.00,14.00,10.00,56767826.71,2433.45
0.40,0.00,2705.00,4381.00,280.00,6.00,14.00,10.00,58448442.04,2431.88
0.40,0.00,2622.00,4457.00,287.00,5.00,15.00,10.00,60098137.96,2445.47
0.41,0.00,2555.00,4516.00,295.00,5.00,15.00,10.00,61694044.73,2457.88
0.42,0.00,2489.00,4575.00,302.00,5.00,14.00,11.00,63240806.12,2454.18
0.42,0.00,2408.00,4652.00,306.00,5.00,14.00,11.00,64769706.86,2450.80
0.43,0.00,2336.00,4721.00,309.00,5.00,13.00,12.00,66270270.23,2432.70
0.44,0.00,2289.00,4757.00,320.00,5.00,13.00,12.00,67695366.34,2416.17
0.44,0.00,2226.00,4813.00,327.00,5.00,13.00,12.00,69081556.58,2401.08
0.45,0.00,2164.00,4873.00,329.00,5.00,13.00,12.00,70438210.51,2387.30
0.46,0.00,2109.00,4921.00,336.00,5.00,12.00,13.00,71749849.00,2359.70
0.47,0.00,2063.00,4960.00,343.00,5.00,11.00,14.00,73006838.26,2319.48
0.47,0.00,2003.00,5008.00,355.00,5.00,11.00,14.00,74227417.05,2282.77
0.48,0.00,1944.00,5061.00,361.00,5.00,11.00,14.00,75422238.02,2249.25
0.49,0.00,1888.00,5106.00,372.00,5.00,10.00,15.00,76581509.08,2203.62
0.49,0.00,1836.00,5154.00,376.00,5.00,10.00,15.00,77712806.30,2161.97
0.50,0.00,1767.00,5216.00,383.00,5.00,10.00,15.00,78839576.98,2123.95
0.51,0.00,1718.00,5254.00,394.00,5.00,10.00,15.00,79926155.92,2089.23
0.51,0.00,1664.00,5301.00,401.00,5.00,9.00,16.00,80989534.32,2042.52
0.52,0.00,1614.00,5339.00,413.00,5.00,8.00,17.00,82018194.26,1984.85
0.53,0.00,1567.00,5379.00,420.00,5.00,7.00,18.00,83018138.03,1917.18
0.53,0.00,1535.00,5401.00,430.00,5.00,6.00,19.00,83964802.93,1840.38
0.54,0.00,1496.00,5433.00,437.00,4.00,7.00,19.00,84877812.05,1785.29
0.55,0.00,1465.00,5451.00,450.00,4.00,6.00,20.00,85739039.33,1719.97
0.56,0.00,1428.00,5481.00,457.00,4.00,6.00,20.00,86570982.56,1660.34
0.56,0.00,1391.00,5507.00,468.00,4.00,6.00,20.00,87370159.50,1605.90
0.57,0.00,1352.00,5536.00,478.00,4.00,6.00,20.00,88143906.84,1556.21
0.58,0.00,1312.00,5568.00,486.00,3.00,7.00,20.00,88898927.62,1525.86
0.58,0.00,1274.00,5600.00,492.00,3.00,7.00,20.00,89636838.00,1498.16
0.59,0.00,1242.00,5620.00,504.00,3.00,7.00,20.00,90341086.96,1472.86
0.60,0.00,1216.00,5637.00,513.00,3.00,7.00,20.00,91010074.50,1449.77
0.60,0.00,1187.00,5658.00,521.00,3.00,7.00,20.00,91652854.46,1428.70
0.61,0.00,1161.00,5679.00,526.00,3.00,7.00,20.00,92271688.97,1409.45
0.62,0.00,1133.00,5697.00,536.00,3.00,7.00,20.00,92864138.64,1391.88
0.62,0.00,1106.00,5716.00,544.00,1.00,8.00,21.00,93433983.76,1390.87
0.63,0.00,1074.00,5737.00,555.00,1.00,7.00,22.00,93986180.65,1374.92
0.64,0.00,1037.00,5769.00,560.00,1.00,7.00,22.00,94538777.04,1360.36
0.65,0.00,1003.00,5796.00,567.00,1.00,7.00,22.00,95084228.04,1347.07
0.65,0.00,976.00,5813.00,577.00,1.00,6.00,23.00,95608126.26,1319.91
0.66,0.00,951.00,5831.00,584.00,1.00,6.00,23.00,96113836.42,1295.11
0.67,0.00,933.00,5843.00,590.00,1.00,6.00,23.00,96593914.27,1272.48
0.67,0.00,904.00,5867.00,595.00,1.00,6.00,23.00,97068600.39,1251.82
0.68,0.00,876.00,5884.00,606.00,1.00,6.00,23.00,97527844.14,1232.95
0.69,0.00,857.00,5895.00,614.00,1.00,6.00,23.00,97963965.18,1215.73
0.69,0.00,829.00,5917.00,620.00,1.00,6.00,23.00,98395484.35,1200.01
0.70,0.00,813.00,5925.00,628.00,1.00,5.00,24.00,98801767.43,1170.63
0.71,0.00,792.00,5933.00,641.00,1.00,5.00,24.00,99184993.19,1143.81
0.72,0.00,763.00,5949.00,654.00,1.00,5.00,24.00,99559170.43,1119.33
0.72,0.00,746.00,5961.00,659.00,1.00,5.00,24.00,99919071.49,1096.98
0.73,0.00,727.00,5968.00,671.00,1.00,4.00,25.00,100258416.44,1061.55
0.74,0.00,710.00,5977.00,679.00,1.00,4.00,25.00,100581985.09,1029.21
0.74,0.00,688.00,5991.00,687.00,1.00,4.00,25.00,100898651.39,999.68
0.75,0.00,670.00,6002.00,694.00,1.00,4.00,25.00,101204504.08,972.73
0.76,0.00,641.00,6022.00,703.00,1.00,4.00,25.00,101513996.53,948.12
0.76,0.00,620.00,6032.00,714.00,1.00,4.00,25.00,101811792.76,925.65
0.77,0.00,609.00,6038.00,719.00,1.00,4.00,25.00,102092892.77,905.14
0.78,0.00,590.00,6045.00,731.00,1.00,4.00,25.00,102360239.41,886.42
0.78,0.00,582.00,6047.00,737.00,1.00,4.00,25.00,102607510.48,869.32
0.79,0.00,570.00,6049.00,747.00,1.00,4.00,25.00,102836438.21,853.72
0.80,0.00,551.00,6060.00,755.00,1.00,4.00,25.00,103062125.55,839.47
0.81,0.00,541.00,6060.00,765.00,0.00,5.00,25.00,103268330.22,841.49
0.81,0.00,521.00,6076.00,769.00,0.00,5.00,25.00,103480768.48,843.33
0.82,0.00,508.00,6076.00,782.00,0.00,5.00,25.00,103674865.48,845.01
0.83,0.00,497.00,6077.00,792.00,0.00,5.00,25.00,103853708.22,846.55
0.83,0.00,485.00,6084.00,797.00,0.00,5.00,25.00,104027626.87,847.95
0.84,0.00,470.00,6094.00,802.00,0.00,4.00,26.00,104201553.95,834.21
0.85,0.00,454.00,6101.00,811.00,0.00,4.00,26.00,104370980.63,821.66
0.85,0.00,442.00,6105.00,819.00,0.00,4.00,26.00,104531789.57,810.21
0.86,0.00,432.00,6107.00,827.00,0.00,4.00,26.00,104681720.55,799.75
0.87,0.00,416.00,6114.00,836.00,0.00,4.00,26.00,104829222.80,790.20
0.88,0.00,407.00,6110.00,849.00,0.00,4.00,26.00,104957981.53,781.49
0.88,0.00,395.00,6118.00,853.00,0.00,3.00,27.00,105087642.07,758.51
0.89,0.00,383.00,6123.00,860.00,0.00,3.00,27.00,105213619.26,737.53
0.90,0.00,376.00,6118.00,872.00,0.00,3.00,27.00,105321210.00,718.38
0.90,0.00,364.00,6125.00,877.00,0.00,3.00,27.00,105430027.27,700.89
0.91,0.00,353.00,6130.00,883.00,0.00,3.00,27.00,105536960.46,684.93
0.92,0.00,343.00,6133.00,890.00,0.00,3.00,27.00,105639169.09,670.36
0.92,0.00,335.00,6129.00,902.00,0.00,3.00,27.00,105726544.82,657.06
0.93,0.00,327.00,6129.00,910.00,0.00,3.00,27.00,105806377.86,644.91
0.94,0.00,321.00,6129.00,916.00,0.00,3.00,27.00,105879317.16,633.83
0.94,0.00,312.00,6129.00,925.00,0.00,3.00,27.00,105945959.24,623.70
0.95,0.00,303.00,6130.00,933.00,0.00,3.00,27.00,106008350.78,614.46
0.96,0.00,295.00,6129.00,942.00,0.00,3.00,27.00,106063853.94,606.03
0.97,0.00,284.00,6136.00,946.00,0.00,3.00,27.00,106125081.80,598.33
0.97,0.00,275.00,6134.00,957.00,0.00,3.00,27.00,106178018.11,591.30
0.98,0.00,262.00,6140.00,964.00,0.00,3.00,27.00,106235397.87,584.88
0.99,0.00,261.00,6138.00,967.00,0.00,3.00,27.00,106284819.51,579.02
0.99,0.00,254.00,6141.00,971.00,0.00,3.00,27.00,106334480.53,573.67
1.00,0.00,246.00,6140.00,980.00,0.00,3.00,27.00,106378351.85,568.79
1.01,0.00,243.00,6138.00,985.00,0.00,3.00,27.00,106415431.53,564.33
1.01,0.00,235.00,6142.00,989.00,0.00,3.00,27.00,106455319.01,560.26
1.02,0.00,227.00,6146.00,993.00,0.00,3.00,27.00,106497772.22,556.54
1.03,0.00,220.00,6148.00,998.00,0.00,3.00,27.00,106539563.53,553.15
1.03,0.00,211.00,6149.00,1006.00,0.00,3.00,27.00,106579250.88,550.05
1.04,0.00,208.00,6144.00,1014.00,0.00,3.00,27.00,106607999.60,547.23
1.05,0.00,203.00,6142.00,1021.00,0.00,3.00,27.00,106631262.27,544.65
1.06,0.00,199.00,6135.00,1032.00,0.00,3.00,27.00,106642000.44,542.29
1.06,0.00,195.00,6130.00,1041.00,0.00,3.00,27.00,106644300.39,540.14
1.07,0.00,188.00,6134.00,1044.00,0.00,3.00,27.00,106652411.06,538.17
1.08,0.00,183.00,6132.00,1051.00,0.00,2.00,28.00,106656816.33,521.36
1.08,0.00,178.00,6130.00,1058.00,0.00,2.00,28.00,106657837.15,506.01
1.09,0.00,176.00,6120.00,1070.00,0.00,2.00,28.00,106643746.95,491.99
1.10,0.00,170.00,6119.00,1077.00,0.00,2.00,28.00,106629370.96,479.20
1.10,0.00,166.00,6114.00,1086.00,0.00,2.00,28.00,106608724.81,467.52
1.11,0.00,163.00,6108.00,1095.00,0.00,2.00,28.00,106580846.71,456.85
1.12,0.00,160.00,6104.00,1102.00,0.00,2.00,28.00,106549365.34,447.12
1.12,0.00,155.00,6098.00,1113.00,0.00,2.00,28.00,106511588.66,438.23
1.13,0.00,150.00,6094.00,1122.00,0.00,2.00,28.00,106471063.41,430.12
1.14,0.00,145.00,6091.00,1130.00,0.00,2.00,28.00,106429530.02,422.71
1.15,0.00,139.00,6087.00,1140.00,0.00,2.00,28.00,106385574.09,415.95
1.15,0.00,132.00,6084.00,1150.00,0.00,2.00,28.00,106340905.83,409.78
1.16,0.00,131.00,6073.00,1162.00,0.00,1.00,29.00,106283568.19,389.12
1.17,0.00,129.00,6068.00,1169.00,0.00,1.00,29.00,106223669.80,370.26
1.17,0.00,127.00,6063.00,1176.00,0.00,1.00,29.00,106161430.93,353.04
1.18,0.00,123.00,6062.00,1181.00,0.00,1.00,29.00,106103062.91,337.32
1.19,0.00,120.00,6059.00,1187.00,0.00,1.00,29.00,106045226.82,322.97
1.19,0.00,116.00,6055.00,1195.00,0.00,1.00,29.00,105986375.57,309.87
1.20,0.00,114.00,6045.00,1207.00,0.00,1.00,29.00,105917581.34,297.91
1.21,0.00,108.00,6046.00,1212.00,0.00,1.00,29.00,105856229.61,287.00
1.22,0.00,104.00,6045.00,1217.00,0.00,1.00,29.00,105798671.55,277.03
1.22,0.00,102.00,6044.00,1220.00,0.00,1.00,29.00,105744580.35,267.93
1.23,0.00,100.00,6034.00,1232.00,0.00,1.00,29.00,105680136.09,259.62
1.24,0.00,99.00,6025.00,1242.00,0.00,1.00,29.00,105607735.15,252.04
1.24,0.00,97.00,6022.00,1247.00,0.00,1.00,29.00,105537077.51,245.11
1.25,0.00,93.00,6019.00,1254.00,0.00,1.00,29.00,105468012.94,238.79
1.26,0.00,89.00,6015.00,1262.00,0.00,1.00,29.00,105398901.77,233.02
1.26,0.00,88.00,6008.00,1270.00,0.00,1.00,29.00,105325240.98,227.76
1.27,0.00,88.00,5998.00,1280.00,0.00,1.00,29.00,105242916.68,222.95
1.28,0.00,88.00,5988.00,1290.00,0.00,1.00,29.00,105152676.53,218.56
1.28,0.00,82.00,5985.00,1299.00,0.00,1.00,29.00,105065720.18,214.55
1.29,0.00,77.00,5980.00,1309.00,0.00,1.00,29.00,104978759.83,210.89
1.30,0.00,76.00,5975.00,1315.00,0.00,1.00,29.00,104891795.98,207.55
