Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,0.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7394.00,0.00,0.00,0.00,2.00,0.00,0.00,68.52,68.47
0.01,7389.00,3.00,0.00,0.00,4.00,0.00,0.00,62.61,62.51
0.02,7387.00,4.00,0.00,0.00,3.00,2.00,0.00,57.20,87.11
0.03,7385.00,5.00,0.00,0.00,3.00,3.00,0.00,52.26,124.59
0.03,7384.00,5.00,0.00,0.00,3.00,4.00,0.00,47.75,173.84
0.04,7382.00,5.00,0.00,0.00,5.00,4.00,0.00,43.63,218.79
0.05,7381.00,5.00,0.00,0.00,6.00,4.00,0.00,39.86,259.83
0.06,7379.00,5.00,1.00,0.00,7.00,4.00,0.00,51.44,297.30
0.06,7376.00,6.00,1.00,0.00,9.00,4.00,0.00,62.03,331.51
0.07,7371.00,7.00,2.00,0.00,12.00,3.00,1.00,86.72,347.71
0.08,7369.00,7.00,2.00,0.00,13.00,4.00,1.00,109.28,377.52
0.08,7364.00,8.00,2.00,0.00,15.00,6.00,1.00,129.89,434.79
0.09,7361.00,9.00,2.00,0.00,15.00,7.00,2.00,148.72,502.09
0.10,7358.00,12.00,2.00,0.00,15.00,7.00,2.00,165.93,563.53
0.10,7353.00,12.00,2.00,0.00,19.00,7.00,3.00,181.65,619.63
0.11,7345.00,17.00,3.00,0.00,21.00,6.00,4.00,211.04,655.81
0.12,7338.00,17.00,5.00,0.00,25.00,7.00,4.00,267.93,703.87
0.12,7330.00,21.00,5.00,0.00,28.00,7.00,5.00,319.92,747.74
0.13,7318.00,25.00,5.00,0.00,36.00,7.00,5.00,367.41,787.79
0.14,7309.00,28.00,7.00,0.00,38.00,9.00,5.00,440.85,854.40
0.15,7300.00,32.00,8.00,0.00,41.00,10.00,5.00,522.98,930.23
0.15,7289.00,39.00,7.00,1.00,44.00,11.00,5.00,582.99,1014.49
0.16,7271.00,48.00,10.00,1.00,49.00,12.00,5.00,682.89,1106.43
0.17,7259.00,54.00,11.00,2.00,53.00,12.00,5.00,789.19,1190.36
0.17,7237.00,63.00,14.00,2.00,61.00,14.00,5.00,931.38,1297.03
0.18,7216.00,76.00,15.00,2.00,67.00,15.00,5.00,1076.31,1409.44
0.19,7196.00,86.00,17.00,2.00,73.00,16.00,6.00,1238.78,1527.08
0.19,7171.00,104.00,16.00,4.00,78.00,16.00,7.00,1372.20,1634.48
0.20,7149.00,116.00,21.00,4.00,83.00,16.00,7.00,1569.22,1732.53
0.21,7128.00,125.00,24.00,4.00,90.00,17.00,8.00,1794.30,1837.06
0.22,7105.00,135.00,28.00,5.00,92.00,23.00,8.00,2060.04,2022.63
