Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7393.00,1.00,1.00,0.00,1.00,0.00,0.00,76.50,75.00
0.01,7393.00,1.00,1.00,0.00,1.00,0.00,0.00,71.40,68.47
0.01,7391.00,3.00,1.00,0.00,1.00,0.00,0.00,66.74,62.51
0.02,7391.00,3.00,1.00,0.00,1.00,0.00,0.00,62.48,57.06
0.03,7390.00,3.00,1.00,0.00,2.00,0.00,0.00,58.59,52.10
0.03,7388.00,4.00,0.00,1.00,3.00,0.00,0.00,53.53,47.56
0.04,7387.00,4.00,0.00,1.00,4.00,0.00,0.00,48.91,43.42
0.05,7387.00,4.00,0.00,1.00,4.00,0.00,0.00,44.69,39.64
0.06,7386.00,4.00,1.00,1.00,4.00,0.00,0.00,42.33,36.19
0.06,7384.00,6.00,1.00,1.00,4.00,0.00,0.00,40.18,33.03
0.07,7383.00,6.00,1.00,1.00,5.00,0.00,0.00,38.21,30.16
0.08,7383.00,6.00,1.00,1.00,5.00,0.00,0.00,36.41,27.53
0.08,7383.00,6.00,1.00,1.00,5.00,0.00,0.00,34.77,25.13
0.09,7381.00,8.00,1.00,1.00,5.00,0.00,0.00,33.27,22.95
0.10,7381.00,8.00,1.00,1.00,5.00,0.00,0.00,31.90,20.95
0.10,7381.00,6.00,3.00,1.00,5.00,0.00,0.00,33.66,19.12
0.11,7380.00,6.00,3.00,1.00,6.00,0.00,0.00,35.26,17.46
0.12,7379.00,7.00,2.00,2.00,6.00,0.00,0.00,35.22,15.94
0.12,7376.00,9.00,2.00,2.00,7.00,0.00,0.00,35.18,14.55
0.13,7375.00,10.00,2.00,2.00,7.00,0.00,0.00,35.15,13.28
0.14,7375.00,8.00,4.00,2.00,7.00,0.00,0.00,38.12,12.13
0.15,7374.00,8.00,4.00,3.00,6.00,1.00,0.00,40.84,26.09
0.15,7374.00,8.00,4.00,3.00,6.00,1.00,0.00,43.32,38.85
0.16,7374.00,7.00,5.00,3.00,6.00,1.00,0.00,47.10,50.49
0.17,7373.00,7.00,5.00,3.00,7.00,1.00,0.00,50.54,61.11
0.17,7373.00,7.00,4.00,4.00,7.00,1.00,0.00,52.19,70.81
0.18,7373.00,7.00,4.00,4.00,7.00,1.00,0.00,53.69,79.67
0.19,7370.00,8.00,4.00,4.00,9.00,1.00,0.00,55.06,87.76
0.19,7367.00,9.00,4.00,4.00,11.00,1.00,0.00,56.32,95.14
0.20,7366.00,8.00,5.00,4.00,12.00,1.00,0.00,58.97,101.88
0.21,7364.00,9.00,6.00,4.00,12.00,1.00,0.00,62.89,108.03
0.22,7362.00,8.00,8.00,4.00,13.00,1.00,0.00,69.48,113.65
0.22,7360.00,9.00,9.00,4.00,13.00,1.00,0.00,77.00,118.77
0.23,7360.00,9.00,9.00,4.00,13.00,1.00,0.00,83.88,123.45
0.24,7358.00,9.00,9.00,4.00,15.00,1.00,0.00,90.16,127.73
0.24,7358.00,9.00,9.00,4.00,15.00,1.00,0.00,95.89,131.63
0.25,7357.00,9.00,10.00,4.00,14.00,2.00,0.00,102.64,150.21
0.26,7355.00,10.00,10.00,5.00,13.00,3.00,0.00,108.80,182.20
0.26,7352.00,11.00,10.00,5.00,15.00,3.00,0.00,114.43,211.41
0.27,7350.00,13.00,9.00,6.00,15.00,3.00,0.00,118.07,238.07
