Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7393.00,3.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7392.00,3.00,1.00,0.00,0.00,0.00,0.00,68.38,68.47
0.01,7391.00,4.00,1.00,0.00,0.00,0.00,0.00,62.36,62.51
0.02,7390.00,5.00,1.00,0.00,0.00,0.00,0.00,56.88,57.06
0.03,7389.00,6.00,1.00,0.00,0.00,0.00,0.00,51.89,52.10
0.03,7388.00,7.00,1.00,0.00,0.00,0.00,0.00,47.36,47.56
0.04,7388.00,7.00,1.00,0.00,0.00,0.00,0.00,43.23,43.42
0.05,7388.00,7.00,1.00,0.00,0.00,0.00,0.00,39.48,39.64
0.06,7387.00,7.00,1.00,0.00,1.00,0.00,0.00,36.07,36.19
0.06,7386.00,8.00,1.00,0.00,1.00,0.00,0.00,32.96,33.03
0.07,7384.00,7.00,2.00,0.00,3.00,0.00,0.00,30.29,30.16
0.08,7384.00,7.00,2.00,0.00,3.00,0.00,0.00,27.85,27.53
0.08,7383.00,7.00,2.00,0.00,4.00,0.00,0.00,25.64,25.13
0.09,7383.00,7.00,2.00,0.00,4.00,0.00,0.00,23.62,22.95
0.10,7383.00,7.00,2.00,0.00,4.00,0.00,0.00,21.79,20.95
0.10,7380.00,8.00,3.00,0.00,5.00,0.00,0.00,20.27,19.12
0.11,7380.00,8.00,3.00,0.00,5.00,0.00,0.00,18.90,17.46
0.12,7380.00,8.00,3.00,0.00,5.00,0.00,0.00,17.64,15.94
0.12,7380.00,8.00,3.00,0.00,5.00,0.00,0.00,16.50,14.55
0.13,7380.00,8.00,3.00,0.00,5.00,0.00,0.00,15.46,13.28
0.14,7379.00,8.00,4.00,0.00,5.00,0.00,0.00,14.66,12.13
0.15,7379.00,8.00,4.00,0.00,5.00,0.00,0.00,13.94,11.07
0.15,7379.00,8.00,4.00,0.00,5.00,0.00,0.00,13.28,10.11
0.16,7378.00,7.00,5.00,0.00,6.00,0.00,0.00,12.84,9.23
0.17,7378.00,7.00,5.00,0.00,4.00,2.00,0.00,12.43,38.47
0.17,7377.00,7.00,5.00,0.00,5.00,2.00,0.00,12.06,65.17
0.18,7377.00,7.00,5.00,0.00,5.00,2.00,0.00,11.72,89.54
0.19,7376.00,7.00,5.00,0.00,6.00,2.00,0.00,11.41,111.79
