Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,0.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7392.00,2.00,0.00,0.00,2.00,0.00,0.00,68.23,68.47
0.01,7390.00,2.00,0.00,0.00,4.00,0.00,0.00,62.07,62.51
0.02,7390.00,2.00,0.00,0.00,4.00,0.00,0.00,56.47,57.06
0.03,7389.00,2.00,0.00,0.00,5.00,0.00,0.00,51.37,52.10
0.03,7389.00,2.00,0.00,0.00,5.00,0.00,0.00,46.73,47.56
0.04,7388.00,3.00,0.00,0.00,5.00,0.00,0.00,42.51,43.42
0.05,7387.00,3.00,0.00,0.00,6.00,0.00,0.00,38.67,39.64
0.06,7386.00,4.00,0.00,0.00,5.00,1.00,0.00,35.18,51.21
0.06,7385.00,5.00,0.00,0.00,5.00,1.00,0.00,32.01,61.77
0.07,7383.00,5.00,0.00,0.00,7.00,0.00,1.00,29.12,56.39
0.08,7383.00,5.00,0.00,0.00,7.00,0.00,1.00,26.49,51.48
0.08,7382.00,6.00,0.00,0.00,7.00,0.00,1.00,24.10,47.00
0.09,7382.00,6.00,0.00,0.00,7.00,0.00,1.00,21.92,42.91
0.10,7381.00,5.00,1.00,0.00,8.00,0.00,1.00,1522.26,39.17
0.10,7380.00,6.00,1.00,0.00,8.00,0.00,1.00,2887.14,35.76
0.11,7380.00,6.00,1.00,0.00,8.00,0.00,1.00,4128.81,32.65
0.12,7379.00,7.00,1.00,0.00,7.00,1.00,1.00,5258.39,44.83
0.12,7377.00,9.00,1.00,0.00,7.00,1.00,1.00,6285.98,55.95
0.13,7377.00,9.00,1.00,0.00,7.00,1.00,1.00,7220.81,66.10
0.14,7376.00,9.00,1.00,0.00,8.00,1.00,1.00,8071.25,75.37
0.15,7375.00,9.00,1.00,0.00,9.00,1.00,1.00,8844.91,83.83
0.15,7374.00,9.00,1.00,0.00,9.00,2.00,1.00,9548.72,106.57
0.16,7373.00,9.00,1.00,0.00,10.00,2.00,1.00,10189.00,127.34
0.17,7371.00,9.00,2.00,0.00,10.00,3.00,1.00,12273.79,161.32
0.17,7368.00,10.00,2.00,0.00,12.00,3.00,1.00,14170.36,192.34
0.18,7363.00,13.00,2.00,0.00,14.00,3.00,1.00,15895.72,220.66
0.19,7362.00,14.00,2.00,0.00,14.00,3.00,1.00,17465.32,246.52
0.19,7359.00,15.00,3.00,0.00,14.00,3.00,2.00,20395.53,270.12
0.20,7354.00,15.00,5.00,0.00,17.00,3.00,2.00,26065.83,291.67
0.21,7353.00,15.00,4.00,1.00,18.00,3.00,2.00,29721.92,311.34
0.22,7353.00,15.00,4.00,1.00,17.00,4.00,2.00,33047.94,344.32
0.22,7350.00,17.00,5.00,1.00,17.00,3.00,3.00,37576.02,359.41
0.23,7345.00,19.00,6.00,1.00,19.00,3.00,3.00,43197.62,373.18
0.24,7342.00,20.00,6.00,1.00,19.00,5.00,3.00,48311.71,415.81
0.24,7337.00,21.00,6.00,1.00,23.00,5.00,3.00,52964.12,454.71
0.25,7332.00,23.00,5.00,2.00,25.00,6.00,3.00,55694.20,505.26
0.26,7330.00,23.00,6.00,2.00,25.00,6.00,4.00,59680.14,551.40
0.26,7326.00,23.00,6.00,2.00,28.00,7.00,4.00,63306.23,608.55
0.27,7321.00,23.00,7.00,2.00,32.00,7.00,4.00,68107.28,660.72
0.28,7317.00,25.00,7.00,2.00,34.00,7.00,4.00,72474.90,708.35
0.28,7314.00,25.00,7.00,2.00,35.00,8.00,5.00,76448.22,766.85
0.29,7312.00,24.00,8.00,2.00,36.00,9.00,5.00,81565.15,835.29
0.30,7306.00,24.00,8.00,2.00,42.00,8.00,6.00,86220.14,882.74
0.31,7302.00,26.00,8.00,2.00,42.00,10.00,6.00,90454.88,956.11
0.31,7295.00,25.00,7.00,4.00,48.00,11.00,6.00,92805.01,1038.11
0.32,7289.00,27.00,7.00,4.00,51.00,12.00,6.00,94942.98,1127.99
0.33,7281.00,28.00,8.00,4.00,56.00,13.00,6.00,98390.24,1225.07
0.33,7271.00,28.00,10.00,4.00,63.00,14.00,6.00,104530.92,1328.72
0.34,7265.00,30.00,10.00,4.00,67.00,14.00,6.00,110117.24,1423.34
0.35,7260.00,30.00,12.00,4.00,68.00,16.00,6.00,118203.86,1539.77
0.35,7250.00,32.00,14.00,4.00,74.00,16.00,6.00,128565.07,1646.07
0.36,7237.00,35.00,15.00,5.00,79.00,17.00,8.00,139493.21,1758.13
0.37,7224.00,39.00,15.00,5.00,88.00,17.00,8.00,149434.77,1860.43
0.38,7211.00,39.00,17.00,5.00,96.00,19.00,9.00,161483.46,1983.87
0.38,7203.00,41.00,17.00,5.00,97.00,22.00,11.00,172444.42,2141.63
0.39,7191.00,44.00,17.00,6.00,102.00,25.00,11.00,182415.85,2330.73
0.40,7183.00,45.00,17.00,6.00,107.00,26.00,12.00,191487.08,2518.38
0.40,7175.00,48.00,17.00,6.00,109.00,28.00,13.00,199739.38,2719.73
0.41,7170.00,49.00,18.00,6.00,110.00,28.00,15.00,208748.99,2903.56
0.42,7164.00,47.00,20.00,6.00,108.00,36.00,15.00,219949.86,3191.56
0.42,7152.00,48.00,22.00,6.00,110.00,42.00,16.00,233144.17,3544.62
