Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7393.00,2.00,0.00,0.00,1.00,0.00,0.00,68.52,68.47
0.01,7390.00,3.00,0.00,0.00,3.00,0.00,0.00,62.61,62.51
0.02,7389.00,3.00,0.00,0.00,4.00,0.00,0.00,57.20,57.06
0.03,7388.00,3.00,0.00,0.00,5.00,0.00,0.00,52.26,52.10
0.03,7386.00,4.00,0.00,0.00,6.00,0.00,0.00,47.75,47.56
0.04,7385.00,4.00,0.00,0.00,7.00,0.00,0.00,43.63,43.42
0.05,7384.00,3.00,1.00,0.00,7.00,1.00,0.00,190.09,54.66
0.06,7380.00,7.00,1.00,0.00,7.00,1.00,0.00,323.91,64.92
0.06,7373.00,14.00,1.00,0.00,6.00,2.00,0.00,446.18,89.32
0.07,7368.00,16.00,3.00,0.00,7.00,2.00,0.00,858.35,111.59
0.08,7358.00,24.00,4.00,0.00,8.00,2.00,0.00,1385.17,131.92
0.08,7345.00,36.00,4.00,0.00,9.00,2.00,0.00,1866.51,150.48
0.09,7321.00,57.00,5.00,0.00,11.00,2.00,0.00,2456.52,167.42
0.10,7293.00,84.00,5.00,0.00,12.00,2.00,0.00,2995.60,182.89
0.10,7252.00,119.00,10.00,0.00,13.00,2.00,0.00,4239.29,197.01
0.11,7210.00,150.00,19.00,0.00,15.00,2.00,0.00,6727.69,209.90
0.12,7147.00,204.00,25.00,2.00,15.00,3.00,0.00,9902.64,236.69
0.12,7061.00,277.00,33.00,4.00,18.00,3.00,0.00,14005.33,261.15
0.13,6933.00,388.00,47.00,5.00,20.00,3.00,0.00,19857.07,283.48
0.14,6776.00,529.00,60.00,7.00,21.00,2.00,1.00,27156.60,288.84
0.15,6569.00,708.00,85.00,8.00,23.00,2.00,1.00,37581.71,293.74
0.15,6333.00,917.00,105.00,10.00,26.00,4.00,1.00,50111.41,328.25
0.16,6067.00,1151.00,133.00,14.00,25.00,5.00,1.00,65765.83,374.79
0.17,5739.00,1440.00,167.00,17.00,27.00,5.00,1.00,85176.61,417.27
0.17,5385.00,1752.00,204.00,22.00,27.00,5.00,1.00,108470.13,456.05
0.18,4995.00,2078.00,265.00,25.00,27.00,5.00,1.00,138916.73,491.45
0.19,4539.00,2468.00,322.00,31.00,28.00,7.00,1.00,175297.92,553.82
0.19,4040.00,2882.00,403.00,35.00,27.00,8.00,1.00,220706.90,625.78
0.20,3557.00,3254.00,506.00,41.00,28.00,8.00,2.00,277669.35,691.48
0.21,2976.00,3712.00,625.00,45.00,26.00,10.00,2.00,347591.51,781.50
0.22,2381.00,4180.00,745.00,52.00,26.00,10.00,2.00,429504.74,863.68
0.22,1787.00,4636.00,879.00,56.00,26.00,10.00,2.00,524477.04,938.70
0.23,1192.00,5083.00,1019.00,64.00,26.00,10.00,2.00,632282.34,1007.20
0.24,737.00,5386.00,1168.00,67.00,25.00,9.00,4.00,753164.80,1054.70
0.24,403.00,5559.00,1322.00,74.00,24.00,10.00,4.00,886746.57,1113.09
0.25,158.00,5646.00,1469.00,83.00,26.00,10.00,4.00,1030879.62,1166.40
0.26,50.00,5584.00,1633.00,89.00,25.00,11.00,4.00,1187206.96,1230.09
