Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7390.00,4.00,0.00,0.00,2.00,0.00,0.00,68.47,68.47
0.01,7389.00,4.00,0.00,0.00,3.00,0.00,0.00,62.51,62.51
0.02,7389.00,4.00,0.00,0.00,3.00,0.00,0.00,57.06,57.06
0.03,7387.00,5.00,0.00,0.00,4.00,0.00,0.00,52.10,52.10
0.03,7385.00,4.00,1.00,0.00,6.00,0.00,0.00,62.58,47.56
0.04,7383.00,6.00,1.00,0.00,6.00,0.00,0.00,72.16,43.42
0.05,7380.00,8.00,1.00,0.00,7.00,0.00,0.00,80.90,39.64
0.06,7379.00,9.00,1.00,0.00,7.00,0.00,0.00,88.88,36.19
0.06,7378.00,10.00,1.00,0.00,7.00,0.00,0.00,96.16,33.03
0.07,7378.00,10.00,1.00,0.00,7.00,0.00,0.00,102.81,30.16
0.08,7378.00,10.00,1.00,0.00,7.00,0.00,0.00,108.88,27.53
0.08,7377.00,10.00,1.00,0.00,8.00,0.00,0.00,114.42,25.13
0.09,7375.00,11.00,1.00,0.00,9.00,0.00,0.00,119.48,22.95
0.10,7374.00,12.00,1.00,0.00,8.00,1.00,0.00,124.10,35.97
0.10,7373.00,13.00,1.00,0.00,8.00,1.00,0.00,128.32,47.86
0.11,7372.00,13.00,1.00,0.00,8.00,2.00,0.00,132.17,73.74
0.12,7371.00,11.00,3.00,0.00,9.00,2.00,0.00,165.73,97.37
0.12,7369.00,12.00,3.00,0.00,10.00,2.00,0.00,196.37,118.93
0.13,7366.00,15.00,3.00,0.00,10.00,2.00,0.00,224.34,138.62
0.14,7364.00,14.00,4.00,0.00,12.00,2.00,0.00,264.90,156.60
0.15,7360.00,16.00,4.00,0.00,13.00,3.00,0.00,301.92,188.03
0.15,7353.00,20.00,4.00,0.00,14.00,5.00,0.00,335.72,246.78
0.16,7349.00,21.00,5.00,0.00,16.00,5.00,0.00,381.61,300.40
0.17,7344.00,20.00,6.00,0.00,21.00,5.00,0.00,438.52,349.36
0.17,7339.00,22.00,6.00,0.00,23.00,6.00,0.00,490.47,409.08
0.18,7330.00,25.00,6.00,0.00,26.00,9.00,0.00,537.90,508.67
0.19,7323.00,27.00,7.00,0.00,29.00,10.00,0.00,596.23,614.60
0.19,7313.00,31.00,7.00,0.00,34.00,10.00,1.00,649.47,711.32
0.20,7306.00,34.00,8.00,0.00,36.00,11.00,1.00,713.10,814.63
0.21,7298.00,37.00,8.00,1.00,39.00,12.00,1.00,771.19,923.98
0.22,7291.00,40.00,9.00,1.00,40.00,13.00,2.00,839.25,1038.82
0.22,7283.00,42.00,9.00,2.00,43.00,15.00,2.00,901.38,1173.71
0.23,7270.00,44.00,11.00,2.00,49.00,17.00,3.00,988.14,1326.90
0.24,7255.00,47.00,11.00,3.00,58.00,19.00,3.00,1067.36,1496.80
0.24,7246.00,49.00,13.00,4.00,62.00,19.00,3.00,1169.71,1651.90
0.25,7230.00,52.00,15.00,4.00,72.00,20.00,3.00,1293.21,1808.53
0.26,7216.00,55.00,16.00,4.00,80.00,21.00,4.00,1420.97,1966.53
0.26,7196.00,62.00,19.00,4.00,87.00,24.00,4.00,1582.68,2155.85
0.27,7179.00,70.00,21.00,4.00,91.00,26.00,5.00,1760.35,2358.73
0.28,7166.00,70.00,24.00,4.00,100.00,26.00,6.00,1967.62,2543.94
0.28,7150.00,76.00,24.00,4.00,107.00,27.00,8.00,2156.84,2728.05
0.29,7133.00,78.00,25.00,4.00,115.00,33.00,8.00,2344.61,2986.26
0.30,7117.00,84.00,26.00,4.00,123.00,32.00,10.00,2531.05,3206.97
0.31,7097.00,90.00,27.00,4.00,131.00,36.00,11.00,2716.28,3468.56
0.31,7076.00,95.00,29.00,4.00,138.00,43.00,11.00,2915.43,3812.52
0.32,7048.00,99.00,31.00,5.00,155.00,46.00,12.00,3127.28,4171.61
0.33,7022.00,104.00,31.00,8.00,164.00,53.00,14.00,3320.69,4604.59
0.33,7004.00,102.00,36.00,10.00,167.00,63.00,14.00,3572.37,5150.09
0.34,6976.00,114.00,37.00,10.00,176.00,67.00,16.00,3817.16,5708.19
0.35,6951.00,129.00,38.00,10.00,180.00,72.00,16.00,4055.65,6292.81
0.35,6933.00,131.00,37.00,13.00,190.00,74.00,18.00,4258.36,6856.57
0.36,6902.00,137.00,39.00,14.00,203.00,83.00,18.00,4473.46,7506.45
0.37,6867.00,146.00,43.00,15.00,217.00,86.00,22.00,4729.92,8144.81
0.38,6841.00,148.00,49.00,17.00,227.00,91.00,23.00,5054.19,8802.69
0.38,6803.00,158.00,54.00,18.00,239.00,98.00,26.00,5425.34,9508.46
0.39,6771.00,161.00,61.00,18.00,255.00,102.00,28.00,5869.34,10212.86
0.40,6737.00,170.00,62.00,19.00,269.00,109.00,30.00,6289.69,10961.08
0.40,6710.00,176.00,64.00,20.00,280.00,116.00,30.00,6703.49,11749.32
