Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7396.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,68.47,68.47
0.01,7393.00,2.00,0.00,0.00,1.00,0.00,0.00,62.51,62.51
0.02,7392.00,3.00,0.00,0.00,1.00,0.00,0.00,57.06,57.06
0.03,7390.00,4.00,0.00,0.00,2.00,0.00,0.00,52.10,52.10
0.03,7389.00,5.00,0.00,0.00,2.00,0.00,0.00,47.56,47.56
0.04,7389.00,4.00,1.00,0.00,2.00,0.00,0.00,1545.73,43.42
0.05,7380.00,13.00,1.00,0.00,2.00,0.00,0.00,2913.45,39.64
0.06,7378.00,15.00,1.00,0.00,2.00,0.00,0.00,4162.07,36.19
0.06,7372.00,21.00,1.00,0.00,2.00,0.00,0.00,5301.97,33.03
0.07,7368.00,24.00,2.00,0.00,2.00,0.00,0.00,7844.92,30.16
0.08,7360.00,30.00,3.00,0.00,3.00,0.00,0.00,11668.76,27.53
0.08,7350.00,36.00,6.00,0.00,4.00,0.00,0.00,19666.57,25.13
0.09,7338.00,47.00,7.00,0.00,4.00,0.00,0.00,28470.28,22.95
0.10,7326.00,56.00,10.00,0.00,4.00,0.00,0.00,41014.33,20.95
0.10,7311.00,65.00,16.00,0.00,4.00,0.00,0.00,61479.98,19.12
0.11,7301.00,74.00,17.00,0.00,4.00,0.00,0.00,81665.88,17.46
0.12,7288.00,83.00,20.00,1.00,4.00,0.00,0.00,104601.01,15.94
0.12,7268.00,100.00,21.00,2.00,5.00,0.00,0.00,127041.35,14.55
0.13,7249.00,115.00,24.00,3.00,5.00,0.00,0.00,152034.61,13.28
0.14,7215.00,145.00,27.00,3.00,5.00,1.00,0.00,179358.50,27.15
0.15,7188.00,165.00,32.00,4.00,6.00,1.00,0.00,211814.70,39.81
0.15,7162.00,180.00,40.00,7.00,6.00,1.00,0.00,253463.25,51.37
0.16,7123.00,214.00,42.00,10.00,6.00,1.00,0.00,294489.83,61.92
0.17,7097.00,229.00,51.00,11.00,7.00,1.00,0.00,345464.81,71.55
0.17,7061.00,253.00,60.00,13.00,8.00,1.00,0.00,405521.90,80.34
0.18,7020.00,286.00,66.00,13.00,8.00,3.00,0.00,469363.34,118.41
0.19,6971.00,328.00,69.00,17.00,8.00,3.00,0.00,532152.66,153.17
0.19,6933.00,351.00,78.00,22.00,9.00,3.00,0.00,602995.35,184.90
0.20,6883.00,392.00,84.00,23.00,10.00,4.00,0.00,676683.22,228.90
0.21,6819.00,445.00,91.00,24.00,13.00,4.00,0.00,754470.83,269.06
0.22,6780.00,471.00,104.00,24.00,13.00,4.00,0.00,845015.08,305.72
0.22,6728.00,507.00,115.00,27.00,14.00,5.00,0.00,944200.54,354.22
0.23,6676.00,545.00,126.00,27.00,16.00,6.00,0.00,1051274.77,413.51
0.24,6617.00,580.00,143.00,29.00,21.00,6.00,0.00,1174564.73,467.64
0.24,6539.00,643.00,156.00,30.00,21.00,7.00,0.00,1306649.15,532.08
0.25,6470.00,697.00,167.00,33.00,21.00,8.00,0.00,1443757.63,605.94
0.26,6409.00,736.00,182.00,38.00,23.00,7.00,1.00,1591461.94,658.34
0.26,6353.00,773.00,197.00,41.00,23.00,8.00,1.00,1748839.45,721.20
0.27,6285.00,823.00,207.00,47.00,25.00,7.00,2.00,1907536.28,763.56
0.28,6210.00,871.00,230.00,49.00,27.00,7.00,2.00,2086967.62,802.23
0.28,6134.00,918.00,254.00,54.00,27.00,7.00,2.00,2286830.31,837.54
0.29,6063.00,956.00,285.00,56.00,25.00,9.00,2.00,2515861.46,899.82
0.30,5991.00,1005.00,304.00,60.00,24.00,10.00,2.00,2753493.42,971.70
0.31,5919.00,1045.00,331.00,64.00,25.00,9.00,3.00,3010995.78,1022.29
0.31,5831.00,1091.00,368.00,69.00,25.00,9.00,3.00,3301661.47,1068.49
