Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7393.00,2.00,0.00,0.00,1.00,0.00,0.00,68.52,68.47
0.01,7391.00,3.00,0.00,0.00,2.00,0.00,0.00,62.61,62.51
0.02,7391.00,3.00,0.00,0.00,2.00,0.00,0.00,57.20,57.06
0.03,7390.00,4.00,0.00,0.00,2.00,0.00,0.00,52.26,52.10
0.03,7390.00,4.00,0.00,0.00,2.00,0.00,0.00,47.75,47.56
0.04,7388.00,4.00,0.00,0.00,4.00,0.00,0.00,43.63,43.42
0.05,7388.00,4.00,0.00,0.00,4.00,0.00,0.00,39.86,39.64
0.06,7387.00,5.00,0.00,0.00,4.00,0.00,0.00,36.42,36.19
0.06,7385.00,4.00,1.00,0.00,6.00,0.00,0.00,183.51,33.03
0.07,7383.00,6.00,1.00,0.00,6.00,0.00,0.00,317.90,30.16
0.08,7379.00,8.00,1.00,0.00,7.00,1.00,0.00,440.68,42.56
0.08,7375.00,11.00,2.00,0.00,7.00,1.00,0.00,703.10,53.87
0.09,7361.00,25.00,2.00,0.00,7.00,1.00,0.00,942.86,64.21
0.10,7352.00,32.00,2.00,0.00,9.00,1.00,0.00,1161.92,73.64
0.10,7336.00,44.00,5.00,1.00,9.00,1.00,0.00,1812.76,82.25
0.11,7313.00,64.00,8.00,1.00,9.00,1.00,0.00,2858.11,90.11
0.12,7282.00,92.00,9.00,1.00,11.00,1.00,0.00,3963.44,97.29
0.12,7237.00,135.00,10.00,1.00,12.00,1.00,0.00,5123.57,103.84
0.13,7184.00,179.00,18.00,1.00,13.00,1.00,0.00,7385.40,109.82
0.14,7106.00,247.00,27.00,1.00,14.00,1.00,0.00,10804.03,115.28
0.15,7030.00,315.00,34.00,1.00,15.00,1.00,0.00,14979.13,120.27
0.15,6890.00,440.00,48.00,1.00,16.00,1.00,0.00,20897.02,124.82
0.16,6704.00,604.00,68.00,2.00,16.00,2.00,0.00,29308.62,143.99
0.17,6439.00,847.00,85.00,5.00,17.00,3.00,0.00,39547.94,176.52
0.17,6166.00,1090.00,112.00,7.00,18.00,3.00,0.00,52959.50,206.22
0.18,5811.00,1404.00,151.00,8.00,17.00,5.00,0.00,71072.21,263.38
0.19,5416.00,1752.00,194.00,11.00,17.00,5.00,1.00,94081.11,315.56
0.19,4958.00,2138.00,260.00,16.00,17.00,6.00,1.00,125018.82,378.22
0.20,4415.00,2613.00,324.00,20.00,17.00,6.00,1.00,162900.34,435.43
0.21,3896.00,3031.00,421.00,23.00,18.00,6.00,1.00,212083.83,487.65
0.22,3313.00,3526.00,505.00,26.00,19.00,6.00,1.00,269640.51,535.33
0.22,2712.00,4014.00,609.00,29.00,23.00,8.00,1.00,337852.13,608.90
0.23,2125.00,4487.00,713.00,37.00,23.00,10.00,1.00,415798.80,706.11
0.24,1630.00,4827.00,857.00,46.00,25.00,10.00,1.00,508649.30,794.86
0.24,1193.00,5112.00,1005.00,50.00,25.00,10.00,1.00,615717.85,875.87
0.25,801.00,5334.00,1173.00,52.00,23.00,11.00,2.00,738781.56,964.86
0.26,479.00,5494.00,1329.00,57.00,24.00,11.00,2.00,874656.72,1046.10
