Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,1.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7393.00,1.00,0.00,0.00,2.00,0.00,0.00,68.52,68.47
0.01,7392.00,2.00,0.00,0.00,2.00,0.00,0.00,62.61,62.51
0.02,7392.00,2.00,0.00,0.00,2.00,0.00,0.00,57.20,57.06
0.03,7392.00,2.00,0.00,0.00,2.00,0.00,0.00,52.26,52.10
0.03,7391.00,3.00,0.00,0.00,2.00,0.00,0.00,47.75,47.56
0.04,7391.00,3.00,0.00,0.00,2.00,0.00,0.00,43.63,43.42
0.05,7389.00,5.00,0.00,0.00,2.00,0.00,0.00,39.86,39.64
0.06,7387.00,7.00,0.00,0.00,2.00,0.00,0.00,36.42,36.19
0.06,7383.00,8.00,0.00,0.00,5.00,0.00,0.00,33.28,33.03
0.07,7383.00,8.00,0.00,0.00,5.00,0.00,0.00,30.40,30.16
0.08,7383.00,8.00,0.00,0.00,4.00,1.00,0.00,27.78,42.56
0.08,7382.00,8.00,0.00,0.00,5.00,1.00,0.00,25.38,53.87
0.09,7380.00,8.00,0.00,0.00,7.00,1.00,0.00,23.19,64.21
0.10,7379.00,8.00,0.00,0.00,8.00,1.00,0.00,21.19,73.64
0.10,7379.00,8.00,0.00,0.00,8.00,1.00,0.00,19.36,82.25
0.11,7379.00,8.00,0.00,0.00,8.00,1.00,0.00,17.69,90.11
0.12,7378.00,9.00,0.00,0.00,8.00,1.00,0.00,16.16,97.29
0.12,7377.00,9.00,0.00,0.00,9.00,1.00,0.00,14.76,103.84
0.13,7377.00,9.00,0.00,0.00,9.00,1.00,0.00,13.49,109.82
0.14,7377.00,9.00,0.00,0.00,9.00,1.00,0.00,12.33,115.28
0.15,7376.00,9.00,0.00,0.00,10.00,1.00,0.00,11.26,120.27
0.15,7374.00,9.00,0.00,0.00,12.00,1.00,0.00,10.29,124.82
0.16,7372.00,9.00,0.00,0.00,14.00,1.00,0.00,9.40,128.97
0.17,7371.00,9.00,0.00,0.00,15.00,1.00,0.00,8.59,132.76
0.17,7370.00,10.00,0.00,0.00,14.00,2.00,0.00,7.85,151.25
0.18,7368.00,11.00,0.00,0.00,15.00,2.00,0.00,7.17,168.13
0.19,7368.00,11.00,0.00,0.00,15.00,2.00,0.00,6.55,183.53
0.19,7368.00,11.00,0.00,0.00,14.00,3.00,0.00,5.99,212.62
0.20,7367.00,11.00,0.00,0.00,15.00,3.00,0.00,5.47,239.18
0.21,7364.00,10.00,1.00,0.00,18.00,3.00,0.00,155.23,263.42
0.22,7361.00,12.00,1.00,0.00,17.00,5.00,0.00,292.06,315.60
0.22,7355.00,14.00,3.00,1.00,18.00,5.00,0.00,717.54,363.23
0.23,7342.00,22.00,5.00,1.00,20.00,6.00,0.00,1406.75,421.74
0.24,7325.00,37.00,5.00,1.00,22.00,6.00,0.00,2036.45,475.16
0.24,7300.00,56.00,10.00,1.00,23.00,6.00,0.00,3362.95,523.92
0.25,7260.00,90.00,11.00,2.00,26.00,7.00,0.00,4725.16,583.46
0.26,7193.00,150.00,15.00,2.00,27.00,9.00,0.00,6570.68,667.86
0.26,7120.00,215.00,18.00,3.00,31.00,9.00,0.00,8707.57,744.92
0.27,7021.00,298.00,30.00,3.00,34.00,10.00,0.00,12462.75,830.28
0.28,6892.00,412.00,42.00,3.00,36.00,11.00,0.00,17696.50,923.24
0.28,6711.00,573.00,55.00,6.00,38.00,13.00,0.00,24431.41,1038.15
0.29,6503.00,757.00,75.00,7.00,39.00,15.00,0.00,33589.49,1173.10
0.30,6202.00,1022.00,104.00,10.00,42.00,15.00,1.00,46313.62,1296.30
0.31,5796.00,1387.00,136.00,16.00,44.00,15.00,2.00,62746.62,1408.77
0.31,5348.00,1785.00,179.00,18.00,49.00,15.00,2.00,84220.83,1511.44
0.32,4837.00,2215.00,248.00,22.00,54.00,18.00,2.00,114207.05,1650.25
0.33,4188.00,2789.00,313.00,29.00,55.00,18.00,4.00,151369.46,1776.97
0.33,3531.00,3333.00,421.00,31.00,56.00,20.00,4.00,201548.46,1922.70
0.34,2806.00,3944.00,528.00,32.00,59.00,21.00,6.00,263470.03,2070.77
0.35,2184.00,4442.00,642.00,37.00,63.00,22.00,6.00,337172.01,2220.96
0.35,1568.00,4884.00,808.00,42.00,66.00,22.00,6.00,429449.38,2358.08
0.36,1009.00,5299.00,946.00,44.00,70.00,21.00,7.00,534491.95,2468.23
0.37,590.00,5543.00,1107.00,56.00,68.00,25.00,7.00,654652.98,2628.88
0.38,275.00,5691.00,1263.00,67.00,66.00,26.00,8.00,787876.05,2790.57
0.38,109.00,5705.00,1407.00,75.00,64.00,28.00,8.00,931230.71,2968.23
0.39,31.00,5616.00,1563.00,86.00,60.00,30.00,10.00,1085645.01,3160.46
0.40,6.00,5493.00,1708.00,89.00,57.00,32.00,11.00,1248511.58,3366.00
0.40,0.00,5330.00,1874.00,92.00,56.00,32.00,12.00,1422255.55,3553.64
0.41,0.00,5181.00,2018.00,97.00,54.00,34.00,12.00,1602632.71,3754.99
0.42,0.00,5060.00,2134.00,102.00,50.00,38.00,12.00,1784863.95,3998.90
0.42,0.00,4920.00,2268.00,108.00,50.00,37.00,13.00,1971493.36,4206.55
0.43,0.00,4789.00,2393.00,114.00,49.00,37.00,14.00,2160789.15,4396.11
0.44,0.00,4661.00,2512.00,123.00,48.00,35.00,17.00,2351619.70,4539.13
0.44,0.00,4527.00,2635.00,134.00,48.00,34.00,18.00,2544453.47,4654.67
0.45,0.00,4401.00,2752.00,143.00,47.00,34.00,19.00,2738216.10,4760.14
0.46,0.00,4284.00,2861.00,151.00,47.00,34.00,19.00,2931625.51,4856.43
0.47,0.00,4169.00,2969.00,158.00,45.00,34.00,21.00,3124562.02,4944.34
