Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,0.00,0.00,0.00,2.00,0.00,0.00,75.00,75.00
0.01,7390.00,1.00,0.00,0.00,5.00,0.00,0.00,68.23,68.47
0.01,7387.00,2.00,0.00,0.00,7.00,0.00,0.00,62.07,62.51
0.02,7385.00,2.00,0.00,0.00,9.00,0.00,0.00,56.47,57.06
0.03,7383.00,3.00,0.00,0.00,10.00,0.00,0.00,51.37,52.10
0.03,7383.00,3.00,0.00,0.00,10.00,0.00,0.00,46.73,47.56
0.04,7383.00,3.00,0.00,0.00,9.00,1.00,0.00,42.51,58.44
0.05,7382.00,3.00,0.00,0.00,9.00,2.00,0.00,38.67,83.40
0.06,7382.00,3.00,0.00,0.00,8.00,3.00,0.00,35.18,121.21
0.06,7381.00,4.00,0.00,0.00,8.00,3.00,0.00,32.01,155.72
0.07,7381.00,3.00,1.00,0.00,8.00,3.00,0.00,29.27,187.23
0.08,7378.00,5.00,1.00,0.00,9.00,3.00,0.00,26.78,216.00
0.08,7376.00,5.00,1.00,0.00,11.00,3.00,0.00,24.51,242.26
0.09,7372.00,5.00,1.00,0.00,13.00,5.00,0.00,22.45,296.28
0.10,7370.00,5.00,1.00,0.00,14.00,6.00,0.00,20.57,360.62
0.10,7366.00,5.00,1.00,0.00,18.00,6.00,0.00,18.86,419.36
0.11,7363.00,5.00,1.00,0.00,21.00,6.00,0.00,17.31,472.98
0.12,7361.00,6.00,0.00,1.00,22.00,6.00,0.00,15.75,521.93
0.12,7359.00,7.00,0.00,1.00,22.00,7.00,0.00,14.33,581.65
0.13,7356.00,7.00,0.00,1.00,23.00,9.00,0.00,13.03,666.21
0.14,7353.00,6.00,1.00,1.00,24.00,9.00,2.00,12.01,743.41
0.15,7345.00,6.00,1.00,1.00,29.00,12.00,2.00,11.07,858.95
0.15,7342.00,6.00,1.00,1.00,29.00,15.00,2.00,10.22,1009.50
0.16,7337.00,6.00,1.00,1.00,33.00,15.00,3.00,9.45,1146.95
0.17,7331.00,6.00,1.00,1.00,39.00,15.00,3.00,8.75,1272.42
0.17,7326.00,5.00,2.00,1.00,44.00,15.00,3.00,8.26,1386.97
0.18,7322.00,5.00,2.00,1.00,45.00,18.00,3.00,7.81,1536.62
0.19,7319.00,5.00,2.00,1.00,46.00,20.00,3.00,7.41,1703.28
0.19,7311.00,5.00,2.00,1.00,52.00,21.00,4.00,7.04,1870.45
0.20,7307.00,5.00,1.00,2.00,56.00,21.00,4.00,6.55,2023.06
0.21,7297.00,5.00,1.00,2.00,65.00,22.00,4.00,6.11,2177.41
0.22,7288.00,5.00,1.00,2.00,68.00,26.00,6.00,5.71,2378.41
0.22,7279.00,5.00,1.00,2.00,74.00,29.00,6.00,5.35,2606.98
0.23,7275.00,5.00,1.00,2.00,75.00,31.00,7.00,5.01,2845.69
0.24,7260.00,5.00,1.00,2.00,88.00,33.00,7.00,4.71,3093.66
0.24,7252.00,5.00,1.00,2.00,94.00,34.00,8.00,4.44,3335.07
0.25,7239.00,5.00,1.00,2.00,103.00,37.00,9.00,4.19,3600.52
0.26,7227.00,5.00,1.00,2.00,114.00,38.00,9.00,3.96,3857.88
0.26,7220.00,5.00,1.00,2.00,119.00,40.00,9.00,3.75,4122.87
0.27,7202.00,5.00,1.00,2.00,135.00,42.00,9.00,3.56,4394.84
0.28,7187.00,5.00,1.00,2.00,149.00,43.00,9.00,3.39,4658.15
0.28,7171.00,5.00,1.00,2.00,161.00,46.00,10.00,3.24,4943.60
0.29,7160.00,5.00,1.00,2.00,165.00,52.00,11.00,3.09,5294.34
0.30,7148.00,5.00,1.00,2.00,173.00,56.00,11.00,2.96,5674.62
0.31,7137.00,5.00,1.00,2.00,178.00,62.00,11.00,2.85,6111.93
0.31,7123.00,5.00,2.00,2.00,184.00,68.00,12.00,2.89,6601.30
0.32,7111.00,5.00,2.00,2.00,189.00,72.00,15.00,2.93,7108.15
0.33,7088.00,5.00,2.00,2.00,210.00,73.00,16.00,2.97,7585.89
0.33,7071.00,5.00,2.00,2.00,225.00,73.00,18.00,3.00,8022.03
0.34,7047.00,5.00,2.00,2.00,240.00,82.00,18.00,3.03,8555.40
0.35,7029.00,5.00,2.00,2.00,251.00,87.00,20.00,3.06,9117.44
0.35,7004.00,4.00,3.00,2.00,268.00,92.00,23.00,3.23,9705.66
0.36,6992.00,4.00,3.00,2.00,275.00,93.00,27.00,3.39,10257.68
0.37,6978.00,3.00,4.00,2.00,278.00,101.00,30.00,3.68,10881.82
0.38,6954.00,3.00,4.00,2.00,294.00,109.00,30.00,3.95,11571.79
0.38,6924.00,3.00,4.00,2.00,313.00,115.00,35.00,4.20,12291.83
0.39,6898.00,3.00,3.00,3.00,328.00,121.00,40.00,4.27,13039.30
0.40,6874.00,4.00,3.00,3.00,339.00,131.00,42.00,4.33,13871.92
0.40,6849.00,3.00,4.00,3.00,356.00,139.00,42.00,4.54,14752.23
0.41,6832.00,3.00,4.00,3.00,364.00,146.00,44.00,4.73,15661.04
0.42,6803.00,3.00,3.00,4.00,379.00,159.00,45.00,4.76,16686.01
0.42,6777.00,3.00,3.00,4.00,394.00,169.00,46.00,4.78,17771.97
0.43,6748.00,3.00,2.00,5.00,413.00,178.00,47.00,4.65,18898.57
0.44,6725.00,3.00,2.00,5.00,425.00,184.00,52.00,4.53,20017.22
0.44,6702.00,3.00,2.00,5.00,438.00,192.00,54.00,4.42,21158.64
0.45,6672.00,3.00,2.00,5.00,458.00,202.00,54.00,4.32,22350.90
0.46,6644.00,3.00,2.00,5.00,468.00,217.00,57.00,4.23,23664.69
0.47,6613.00,3.00,2.00,5.00,478.00,237.00,58.00,4.15,25164.55
0.47,6586.00,3.00,2.00,5.00,494.00,246.00,60.00,4.08,26669.01
0.48,6553.00,4.00,2.00,5.00,509.00,260.00,63.00,4.01,28252.79
0.49,6524.00,4.00,2.00,5.00,525.00,271.00,65.00,3.95,29863.92
0.49,6484.00,4.00,2.00,5.00,546.00,284.00,71.00,3.89,31530.05
0.50,6444.00,4.00,2.00,5.00,567.00,298.00,76.00,3.84,33261.43
0.51,6410.00,4.00,2.00,5.00,583.00,311.00,81.00,3.79,35037.35
0.51,6377.00,3.00,3.00,5.00,597.00,325.00,86.00,3.90,36868.96
0.52,6340.00,3.00,3.00,5.00,617.00,337.00,91.00,4.00,38721.35
0.53,6295.00,2.00,4.00,5.00,650.00,343.00,97.00,4.24,40502.58
0.53,6259.00,2.00,4.00,5.00,666.00,359.00,101.00,4.46,42369.08
0.54,6220.00,2.00,4.00,5.00,686.00,372.00,107.00,4.66,44268.35
0.55,6185.00,2.00,4.00,5.00,701.00,390.00,109.00,4.84,46272.66
0.56,6145.00,2.00,4.00,5.00,724.00,405.00,111.00,5.00,48327.79
0.56,6113.00,1.00,4.00,6.00,732.00,427.00,113.00,5.15,50534.47
0.57,6072.00,1.00,4.00,6.00,756.00,438.00,119.00,5.29,52714.26
0.58,6038.00,1.00,4.00,6.00,773.00,450.00,124.00,5.41,54884.52
0.58,6002.00,1.00,4.00,6.00,786.00,470.00,127.00,5.52,57166.26
0.59,5957.00,1.00,4.00,6.00,811.00,485.00,132.00,5.63,59474.67
0.60,5921.00,1.00,4.00,6.00,825.00,499.00,140.00,5.72,61792.39
0.60,5883.00,1.00,4.00,6.00,840.00,518.00,144.00,5.80,64193.74
0.61,5849.00,1.00,4.00,6.00,851.00,535.00,150.00,5.88,66641.37
0.62,5808.00,1.00,4.00,6.00,870.00,550.00,157.00,5.95,69101.23
0.62,5775.00,1.00,4.00,6.00,878.00,568.00,164.00,6.01,71617.30
0.63,5747.00,1.00,4.00,6.00,873.00,600.00,165.00,6.07,74395.03
0.64,5703.00,1.00,4.00,6.00,894.00,619.00,169.00,6.12,77216.32
0.65,5668.00,1.00,4.00,6.00,900.00,641.00,176.00,6.17,80122.46
0.65,5624.00,1.00,4.00,6.00,914.00,666.00,181.00,6.22,83151.11
0.66,5585.00,1.00,4.00,6.00,928.00,683.00,189.00,6.26,86171.44
0.67,5541.00,1.00,3.00,7.00,953.00,698.00,193.00,6.14,89154.12
0.67,5490.00,1.00,3.00,7.00,977.00,722.00,196.00,6.04,92237.63
0.68,5457.00,1.00,3.00,7.00,980.00,743.00,205.00,5.94,95368.13
0.69,5422.00,0.00,4.00,7.00,978.00,776.00,209.00,6.01,98721.80
0.69,5377.00,0.00,4.00,7.00,998.00,794.00,216.00,6.07,102053.86
0.70,5342.00,0.00,4.00,7.00,1007.00,816.00,220.00,6.12,105426.28
0.71,5309.00,0.00,3.00,8.00,996.00,857.00,223.00,6.02,109121.00
0.72,5260.00,0.00,3.00,8.00,1024.00,871.00,230.00,5.93,112704.32
0.72,5204.00,0.00,3.00,8.00,1051.00,891.00,239.00,5.84,116276.08
0.73,5151.00,0.00,3.00,8.00,1071.00,918.00,245.00,5.76,119942.46
0.74,5107.00,1.00,3.00,8.00,1088.00,938.00,251.00,5.69,123590.04
0.74,5055.00,1.00,3.00,8.00,1115.00,954.00,260.00,5.63,127160.37
0.75,5016.00,1.00,3.00,8.00,1120.00,986.00,262.00,5.57,130900.55
0.76,4972.00,1.00,3.00,8.00,1133.00,1008.00,271.00,5.52,134645.56
0.76,4919.00,1.00,3.00,8.00,1156.00,1032.00,277.00,5.47,138425.03
0.77,4871.00,1.00,3.00,8.00,1164.00,1065.00,284.00,5.43,142371.16
0.78,4835.00,1.00,3.00,8.00,1160.00,1099.00,290.00,5.39,146484.46
0.78,4786.00,1.00,3.00,8.00,1172.00,1125.00,301.00,5.35,150630.19
0.79,4743.00,1.00,3.00,8.00,1176.00,1155.00,310.00,5.32,154865.63
0.80,4704.00,1.00,3.00,8.00,1182.00,1184.00,314.00,5.29,159167.92
0.81,4666.00,1.00,3.00,8.00,1186.00,1211.00,321.00,5.27,163501.22
0.81,4609.00,1.00,3.00,8.00,1206.00,1239.00,330.00,5.24,167877.84
0.82,4564.00,1.00,3.00,8.00,1211.00,1270.00,339.00,5.22,172339.07
0.83,4534.00,1.00,3.00,8.00,1199.00,1306.00,345.00,5.20,176952.67
0.83,4498.00,1.00,3.00,8.00,1198.00,1336.00,352.00,5.18,181615.24
0.84,4466.00,1.00,3.00,8.00,1204.00,1356.00,358.00,5.16,186172.26
0.85,4412.00,1.00,3.00,8.00,1216.00,1389.00,367.00,5.15,190828.24
0.85,4363.00,1.00,3.00,8.00,1222.00,1424.00,375.00,5.13,195604.61
0.86,4313.00,1.00,3.00,8.00,1237.00,1455.00,379.00,5.12,200430.79
0.87,4269.00,1.00,3.00,8.00,1261.00,1465.00,389.00,5.11,204986.95
0.88,4213.00,1.00,3.00,8.00,1286.00,1486.00,399.00,5.10,209461.87
0.88,4174.00,1.00,3.00,8.00,1293.00,1514.00,403.00,5.09,213967.77
0.89,4143.00,1.00,3.00,8.00,1290.00,1540.00,411.00,5.08,218471.92
0.90,4104.00,1.00,3.00,8.00,1297.00,1570.00,413.00,5.07,223034.56
0.90,4069.00,1.00,3.00,8.00,1295.00,1602.00,418.00,5.06,227680.65
0.91,4038.00,1.00,3.00,8.00,1295.00,1628.00,423.00,5.06,232312.77
0.92,4015.00,1.00,3.00,8.00,1280.00,1658.00,431.00,5.05,236992.24
0.92,3974.00,1.00,3.00,8.00,1282.00,1685.00,443.00,5.05,241669.86
0.93,3935.00,2.00,3.00,8.00,1279.00,1718.00,451.00,5.04,246435.94
0.94,3891.00,2.00,3.00,8.00,1295.00,1735.00,462.00,5.04,251042.40
