Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7393.00,1.00,0.00,0.00,2.00,0.00,0.00,75.00,75.00
0.01,7389.00,4.00,0.00,0.00,2.00,1.00,0.00,68.52,83.49
0.01,7387.00,6.00,0.00,0.00,2.00,1.00,0.00,62.61,91.25
0.02,7386.00,6.00,0.00,0.00,3.00,1.00,0.00,57.20,98.32
0.03,7384.00,7.00,0.00,0.00,4.00,1.00,0.00,52.26,104.78
0.03,7383.00,7.00,0.00,0.00,5.00,1.00,0.00,47.75,110.68
0.04,7380.00,8.00,0.00,0.00,7.00,1.00,0.00,43.63,116.07
0.05,7377.00,9.00,0.00,0.00,9.00,1.00,0.00,39.86,120.99
0.06,7376.00,9.00,0.00,0.00,9.00,1.00,1.00,36.42,125.47
0.06,7375.00,10.00,0.00,0.00,9.00,1.00,1.00,33.28,129.57
0.07,7372.00,11.00,0.00,0.00,10.00,2.00,1.00,30.40,148.33
0.08,7369.00,9.00,2.00,0.00,13.00,2.00,1.00,57.83,165.46
0.08,7368.00,8.00,3.00,0.00,13.00,3.00,1.00,97.90,196.13
0.09,7365.00,10.00,2.00,1.00,14.00,3.00,1.00,119.50,224.12
0.10,7362.00,12.00,2.00,1.00,15.00,3.00,1.00,139.23,249.67
0.10,7357.00,16.00,2.00,1.00,14.00,5.00,1.00,157.25,303.05
0.11,7352.00,17.00,2.00,1.00,17.00,5.00,2.00,173.72,351.77
0.12,7350.00,17.00,2.00,1.00,19.00,5.00,2.00,188.77,396.26
0.12,7347.00,14.00,5.00,1.00,21.00,6.00,2.00,247.59,451.89
0.13,7341.00,14.00,7.00,1.00,23.00,8.00,2.00,331.38,532.73
0.14,7337.00,15.00,7.00,1.00,26.00,8.00,2.00,407.93,606.53
0.15,7323.00,21.00,8.00,1.00,30.00,11.00,2.00,492.89,718.97
0.15,7318.00,24.00,8.00,1.00,32.00,10.00,3.00,570.53,806.59
0.16,7313.00,26.00,8.00,2.00,33.00,11.00,3.00,641.46,901.61
