Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7392.00,1.00,0.00,0.00,3.00,0.00,0.00,68.23,68.47
0.01,7391.00,1.00,0.00,0.00,4.00,0.00,0.00,62.07,62.51
0.02,7390.00,2.00,0.00,0.00,4.00,0.00,0.00,56.47,57.06
0.03,7388.00,3.00,0.00,0.00,5.00,0.00,0.00,51.37,52.10
0.03,7387.00,2.00,1.00,0.00,6.00,0.00,0.00,61.75,47.56
0.04,7387.00,2.00,1.00,0.00,6.00,0.00,0.00,71.20,43.42
0.05,7385.00,4.00,1.00,0.00,6.00,0.00,0.00,79.80,39.64
0.06,7385.00,4.00,1.00,0.00,6.00,0.00,0.00,87.62,36.19
0.06,7384.00,4.00,1.00,0.00,7.00,0.00,0.00,94.73,33.03
0.07,7383.00,5.00,1.00,0.00,7.00,0.00,0.00,101.20,30.16
0.08,7380.00,8.00,1.00,0.00,6.00,1.00,0.00,107.09,42.56
0.08,7380.00,8.00,1.00,0.00,6.00,1.00,0.00,112.44,53.87
0.09,7379.00,9.00,1.00,0.00,6.00,1.00,0.00,117.32,64.21
0.10,7377.00,11.00,1.00,0.00,6.00,1.00,0.00,121.75,73.64
0.10,7376.00,10.00,2.00,0.00,5.00,3.00,0.00,140.80,112.29
0.11,7373.00,11.00,2.00,0.00,7.00,3.00,0.00,158.14,147.59
0.12,7371.00,11.00,2.00,0.00,9.00,3.00,0.00,173.91,179.80
0.12,7367.00,10.00,3.00,0.00,13.00,3.00,0.00,203.28,209.22
0.13,7365.00,10.00,2.00,1.00,14.00,4.00,0.00,214.97,251.09
0.14,7364.00,10.00,1.00,2.00,15.00,4.00,0.00,210.59,289.32
0.15,7361.00,10.00,2.00,2.00,17.00,4.00,0.00,221.62,324.22
0.15,7360.00,10.00,2.00,2.00,17.00,5.00,0.00,231.66,371.10
0.16,7358.00,10.00,4.00,2.00,16.00,6.00,0.00,270.84,428.93
0.17,7356.00,10.00,4.00,2.00,18.00,6.00,0.00,306.48,481.72
0.17,7353.00,11.00,4.00,2.00,20.00,6.00,0.00,338.91,529.91
0.18,7350.00,11.00,4.00,2.00,23.00,6.00,0.00,368.40,573.91
0.19,7344.00,12.00,4.00,2.00,28.00,6.00,0.00,395.24,614.07
0.19,7341.00,12.00,3.00,3.00,30.00,7.00,0.00,404.62,665.76
0.20,7337.00,13.00,3.00,3.00,32.00,8.00,0.00,413.17,727.98
0.21,7333.00,13.00,3.00,3.00,34.00,9.00,1.00,420.94,799.79
0.22,7329.00,14.00,3.00,3.00,37.00,9.00,1.00,428.00,865.36
0.22,7323.00,14.00,4.00,3.00,40.00,11.00,1.00,449.46,955.26
0.23,7322.00,14.00,4.00,3.00,39.00,13.00,1.00,468.97,1067.38
0.24,7319.00,13.00,5.00,3.00,41.00,13.00,2.00,501.75,1169.74
0.24,7317.00,13.00,5.00,3.00,42.00,14.00,2.00,531.57,1278.21
0.25,7312.00,13.00,5.00,3.00,47.00,14.00,2.00,558.70,1377.23
0.26,7306.00,14.00,6.00,3.00,49.00,16.00,2.00,598.40,1497.68
0.26,7303.00,13.00,6.00,4.00,50.00,17.00,3.00,634.51,1622.66
0.27,7298.00,15.00,6.00,4.00,51.00,19.00,3.00,667.37,1766.80
0.28,7290.00,18.00,7.00,4.00,54.00,19.00,4.00,712.28,1898.40
0.28,7278.00,21.00,7.00,4.00,63.00,19.00,4.00,753.14,2018.53
0.29,7273.00,21.00,8.00,4.00,64.00,21.00,5.00,805.34,2158.25
0.30,7269.00,21.00,8.00,4.00,66.00,23.00,5.00,852.82,2315.85
0.31,7264.00,20.00,9.00,4.00,69.00,25.00,5.00,911.03,2489.77
0.31,7255.00,20.00,12.00,4.00,74.00,26.00,5.00,1009.07,2663.58
0.32,7249.00,19.00,13.00,4.00,79.00,27.00,5.00,1113.27,2837.27
0.33,7245.00,17.00,13.00,6.00,81.00,29.00,5.00,1208.07,3025.88
0.33,7239.00,18.00,13.00,7.00,82.00,32.00,5.00,1294.31,3243.14
0.34,7224.00,21.00,13.00,7.00,92.00,32.00,7.00,1372.76,3441.48
0.35,7212.00,23.00,13.00,7.00,95.00,37.00,9.00,1444.13,3697.66
0.35,7198.00,26.00,13.00,7.00,104.00,38.00,10.00,1509.06,3946.57
0.36,7186.00,30.00,13.00,7.00,110.00,38.00,12.00,1568.13,4173.79
0.37,7169.00,31.00,15.00,7.00,120.00,41.00,13.00,1651.91,4426.30
0.38,7158.00,31.00,15.00,8.00,127.00,43.00,14.00,1728.12,4686.87
0.38,7146.00,31.00,18.00,9.00,132.00,44.00,16.00,1842.53,4939.78
0.39,7138.00,32.00,19.00,9.00,135.00,47.00,16.00,1961.63,5215.73
0.40,7126.00,30.00,22.00,9.00,143.00,49.00,17.00,2115.05,5497.70
0.40,7112.00,32.00,22.00,9.00,153.00,48.00,20.00,2254.61,5740.09
0.41,7100.00,32.00,19.00,12.00,161.00,52.00,20.00,2336.51,6021.47
0.42,7091.00,34.00,19.00,12.00,164.00,54.00,22.00,2411.02,6308.39
0.42,7077.00,36.00,20.00,12.00,171.00,57.00,23.00,2493.82,6615.40
0.43,7066.00,36.00,22.00,12.00,176.00,60.00,24.00,2599.19,6940.74
0.44,7053.00,39.00,23.00,12.00,184.00,60.00,25.00,2710.07,7237.76
0.44,7041.00,40.00,26.00,12.00,188.00,62.00,27.00,2856.01,7538.96
0.45,7031.00,41.00,28.00,12.00,189.00,67.00,28.00,3018.83,7889.05
0.46,7020.00,39.00,29.00,14.00,193.00,71.00,30.00,3181.97,8268.74
0.47,7006.00,41.00,29.00,14.00,195.00,81.00,30.00,3330.38,8765.61
0.47,6997.00,46.00,29.00,14.00,194.00,85.00,31.00,3465.39,9279.30
0.48,6982.00,50.00,29.00,14.00,198.00,87.00,36.00,3588.21,9778.30
0.49,6967.00,50.00,30.00,14.00,208.00,88.00,39.00,3714.97,10248.88
0.49,6951.00,57.00,29.00,15.00,208.00,96.00,40.00,3815.26,10798.67
0.50,6923.00,64.00,29.00,15.00,224.00,101.00,40.00,3906.50,11375.70
0.51,6906.00,64.00,33.00,15.00,236.00,102.00,40.00,4049.59,11917.51
0.51,6893.00,66.00,33.00,16.00,239.00,108.00,41.00,4179.77,12502.28
0.52,6876.00,68.00,33.00,16.00,244.00,116.00,43.00,4298.19,13156.31
0.53,6864.00,67.00,35.00,17.00,248.00,120.00,45.00,4435.97,13813.49
0.53,6843.00,67.00,35.00,19.00,258.00,128.00,46.00,4561.31,14533.63
0.54,6828.00,69.00,34.00,20.00,264.00,131.00,50.00,4660.31,15236.13
0.55,6799.00,74.00,35.00,20.00,279.00,136.00,53.00,4765.40,15952.57
0.56,6779.00,76.00,35.00,21.00,290.00,140.00,55.00,4861.00,16666.72
0.56,6742.00,77.00,38.00,21.00,313.00,148.00,57.00,4993.04,17438.87
0.57,6723.00,78.00,39.00,22.00,319.00,155.00,60.00,5128.18,18248.95
0.58,6700.00,81.00,41.00,22.00,331.00,158.00,63.00,5281.17,19033.56
0.58,6673.00,84.00,42.00,22.00,345.00,165.00,65.00,5435.37,19855.01
0.59,6650.00,86.00,41.00,24.00,352.00,176.00,67.00,5560.62,20770.18
0.60,6629.00,85.00,44.00,25.00,358.00,186.00,69.00,5719.64,21755.90
0.60,6607.00,86.00,47.00,25.00,364.00,193.00,74.00,5909.37,22760.95
0.61,6576.00,85.00,51.00,25.00,382.00,198.00,79.00,6142.07,23753.59
0.62,6543.00,91.00,52.00,26.00,392.00,208.00,84.00,6368.78,24810.03
0.62,6521.00,92.00,53.00,27.00,404.00,214.00,85.00,6590.04,25864.63
0.63,6499.00,92.00,56.00,27.00,411.00,223.00,88.00,6836.40,26962.59
0.64,6472.00,93.00,52.00,31.00,429.00,227.00,92.00,7000.43,28025.05
0.65,6448.00,95.00,55.00,32.00,427.00,244.00,95.00,7194.72,29250.38
0.65,6415.00,94.00,55.00,34.00,446.00,254.00,98.00,7371.47,30519.25
0.66,6396.00,93.00,57.00,36.00,448.00,263.00,103.00,7562.31,31812.84
0.67,6356.00,94.00,61.00,36.00,462.00,282.00,105.00,7796.01,33279.22
