Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,0.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7393.00,0.00,1.00,0.00,2.00,0.00,0.00,68.62,68.47
0.01,7390.00,1.00,1.00,0.00,4.00,0.00,0.00,62.79,62.51
0.02,7390.00,1.00,1.00,0.00,4.00,0.00,0.00,57.48,57.06
0.03,7389.00,2.00,0.00,1.00,4.00,0.00,0.00,52.47,52.10
0.03,7389.00,2.00,0.00,1.00,3.00,1.00,0.00,47.90,62.58
0.04,7388.00,2.00,0.00,1.00,3.00,2.00,0.00,43.73,87.18
0.05,7388.00,2.00,0.00,1.00,3.00,2.00,0.00,39.92,109.63
0.06,7388.00,2.00,0.00,1.00,3.00,2.00,0.00,36.45,130.13
0.06,7386.00,3.00,0.00,1.00,3.00,3.00,0.00,33.27,163.87
0.07,7386.00,3.00,0.00,1.00,3.00,3.00,0.00,30.38,194.67
0.08,7385.00,3.00,0.00,1.00,4.00,3.00,0.00,27.73,222.79
0.08,7384.00,3.00,0.00,1.00,4.00,4.00,0.00,25.32,263.48
0.09,7383.00,3.00,0.00,1.00,4.00,5.00,0.00,23.11,315.66
0.10,7380.00,3.00,0.00,1.00,7.00,5.00,0.00,21.10,363.29
0.10,7380.00,2.00,0.00,2.00,6.00,6.00,0.00,19.26,421.79
0.11,7378.00,3.00,0.00,2.00,7.00,6.00,0.00,17.59,475.20
0.12,7377.00,3.00,0.00,2.00,7.00,7.00,0.00,16.05,538.98
0.12,7374.00,3.00,0.00,2.00,9.00,7.00,1.00,14.66,597.21
0.13,7370.00,3.00,0.00,2.00,13.00,7.00,1.00,13.38,650.37
0.14,7367.00,3.00,0.00,2.00,15.00,8.00,1.00,12.21,713.93
0.15,7361.00,3.00,0.00,2.00,18.00,11.00,1.00,11.15,817.01
0.15,7353.00,3.00,0.00,2.00,25.00,12.00,1.00,10.18,926.15
0.16,7351.00,3.00,0.00,2.00,27.00,11.00,2.00,9.29,1010.76
0.17,7347.00,3.00,0.00,2.00,29.00,13.00,2.00,8.48,1118.05
0.17,7344.00,3.00,0.00,2.00,30.00,15.00,2.00,7.75,1246.04
0.18,7338.00,3.00,0.00,2.00,36.00,15.00,2.00,7.07,1362.89
0.19,7335.00,3.00,0.00,2.00,37.00,17.00,2.00,6.46,1499.60
0.19,7327.00,3.00,0.00,2.00,43.00,19.00,2.00,5.89,1654.46
0.20,7317.00,3.00,0.00,2.00,53.00,18.00,3.00,5.38,1780.82
0.21,7309.00,3.00,0.00,2.00,61.00,18.00,3.00,4.91,1896.17
0.22,7301.00,3.00,0.00,2.00,66.00,20.00,4.00,4.48,2031.52
0.22,7290.00,3.00,0.00,2.00,76.00,19.00,6.00,4.09,2140.06
0.23,7279.00,3.00,0.00,2.00,87.00,18.00,7.00,3.74,2224.13
0.24,7270.00,3.00,0.00,2.00,89.00,25.00,7.00,3.41,2406.04
0.24,7263.00,3.00,0.00,2.00,93.00,28.00,7.00,3.11,2617.18
0.25,7254.00,4.00,0.00,2.00,96.00,32.00,8.00,2.84,2870.03
0.26,7247.00,4.00,0.00,2.00,99.00,36.00,8.00,2.60,3160.95
0.26,7238.00,4.00,0.00,2.00,103.00,40.00,9.00,2.37,3486.63
0.27,7229.00,4.00,0.00,2.00,108.00,44.00,9.00,2.16,3844.05
0.28,7216.00,4.00,0.00,2.00,121.00,44.00,9.00,1.98,4170.34
0.28,7205.00,4.00,0.00,2.00,130.00,44.00,11.00,1.80,4468.22
0.29,7195.00,4.00,0.00,2.00,135.00,49.00,11.00,1.65,4815.28
0.30,7184.00,4.00,0.00,2.00,143.00,50.00,13.00,1.50,5147.14
0.31,7171.00,3.00,1.00,2.00,152.00,54.00,13.00,1.52,5510.20
0.31,7159.00,3.00,1.00,2.00,158.00,58.00,15.00,1.54,5901.73
0.32,7152.00,3.00,1.00,2.00,161.00,62.00,15.00,1.56,6319.27
0.33,7132.00,3.00,1.00,2.00,177.00,65.00,16.00,1.57,6745.51
0.33,7126.00,3.00,1.00,2.00,173.00,74.00,17.00,1.58,7269.85
0.34,7114.00,3.00,1.00,2.00,179.00,79.00,18.00,1.60,7823.65
0.35,7102.00,3.00,1.00,2.00,189.00,81.00,18.00,1.61,8359.27
0.35,7089.00,3.00,1.00,2.00,197.00,85.00,19.00,1.62,8908.34
0.36,7070.00,3.00,1.00,2.00,212.00,88.00,20.00,1.63,9454.68
0.37,7052.00,3.00,1.00,2.00,223.00,93.00,22.00,1.64,10028.55
0.38,7043.00,3.00,1.00,2.00,228.00,96.00,23.00,1.64,10597.53
0.38,7029.00,3.00,1.00,2.00,234.00,100.00,27.00,1.65,11177.05
0.39,7008.00,3.00,1.00,2.00,242.00,112.00,28.00,1.66,11886.39
0.40,6993.00,3.00,1.00,2.00,251.00,114.00,32.00,1.66,12564.00
0.40,6971.00,3.00,1.00,2.00,267.00,118.00,34.00,1.67,13242.71
0.41,6948.00,3.00,1.00,2.00,284.00,121.00,37.00,1.67,13907.39
0.42,6924.00,3.00,1.00,2.00,294.00,134.00,38.00,1.68,14709.48
0.42,6894.00,3.00,1.00,2.00,316.00,138.00,42.00,1.68,15501.83
0.43,6879.00,3.00,1.00,2.00,320.00,149.00,42.00,1.69,16390.44
0.44,6859.00,3.00,1.00,2.00,329.00,160.00,42.00,1.69,17366.93
0.44,6836.00,3.00,1.00,2.00,341.00,166.00,47.00,1.69,18348.52
0.45,6808.00,3.00,1.00,2.00,358.00,176.00,48.00,1.70,19394.88
0.46,6786.00,3.00,1.00,2.00,369.00,184.00,51.00,1.70,20470.30
0.47,6754.00,3.00,1.00,2.00,391.00,191.00,54.00,1.70,21557.25
0.47,6730.00,3.00,1.00,2.00,406.00,193.00,61.00,1.70,22579.59
0.48,6709.00,3.00,1.00,2.00,413.00,207.00,61.00,1.70,23723.24
0.49,6687.00,3.00,1.00,2.00,423.00,213.00,67.00,1.71,24857.44
0.49,6665.00,3.00,1.00,2.00,438.00,216.00,71.00,1.71,25937.95
0.50,6643.00,3.00,1.00,2.00,454.00,218.00,75.00,1.71,26954.42
0.51,6613.00,3.00,1.00,2.00,473.00,221.00,83.00,1.71,27927.45
0.51,6589.00,3.00,1.00,2.00,477.00,235.00,89.00,1.71,29026.07
0.52,6554.00,3.00,1.00,2.00,499.00,243.00,94.00,1.71,30149.21
0.53,6526.00,3.00,1.00,2.00,513.00,253.00,98.00,1.71,31324.79
0.53,6486.00,3.00,1.00,2.00,544.00,260.00,100.00,1.72,32503.17
0.54,6465.00,3.00,1.00,2.00,553.00,269.00,103.00,1.72,33714.14
0.55,6431.00,3.00,1.00,2.00,568.00,286.00,105.00,1.72,35075.06
0.56,6407.00,3.00,1.00,2.00,573.00,299.00,111.00,1.72,36512.78
0.56,6380.00,3.00,1.00,2.00,583.00,312.00,115.00,1.72,38020.61
0.57,6354.00,2.00,2.00,2.00,595.00,317.00,124.00,1.87,39472.26
0.58,6325.00,2.00,2.00,2.00,613.00,321.00,131.00,2.01,40857.59
0.58,6305.00,2.00,2.00,2.00,616.00,333.00,136.00,2.13,42302.58
0.59,6267.00,2.00,2.00,2.00,635.00,343.00,145.00,2.25,43771.97
0.60,6231.00,2.00,2.00,2.00,649.00,360.00,150.00,2.35,45368.81
0.60,6208.00,2.00,2.00,2.00,653.00,373.00,156.00,2.45,47021.90
0.61,6179.00,2.00,2.00,2.00,667.00,383.00,161.00,2.54,48681.28
0.62,6149.00,1.00,3.00,2.00,681.00,395.00,165.00,2.77,50376.44
0.62,6116.00,1.00,3.00,2.00,696.00,409.00,169.00,2.97,52134.32
0.63,6084.00,1.00,3.00,2.00,711.00,420.00,175.00,3.17,53904.38
0.64,6060.00,1.00,3.00,2.00,716.00,430.00,184.00,3.34,55670.55
0.65,6040.00,1.00,3.00,2.00,717.00,446.00,187.00,3.50,57523.29
0.65,6007.00,1.00,3.00,2.00,735.00,460.00,188.00,3.65,59425.03
0.66,5986.00,1.00,3.00,2.00,738.00,469.00,197.00,3.78,61296.38
0.67,5944.00,1.00,3.00,2.00,759.00,484.00,203.00,3.90,63230.13
0.67,5924.00,1.00,3.00,2.00,752.00,501.00,213.00,4.01,65250.89
0.68,5883.00,1.00,3.00,2.00,764.00,523.00,220.00,4.11,67426.20
0.69,5845.00,1.00,2.00,3.00,782.00,539.00,224.00,4.06,69652.46
0.69,5806.00,1.00,2.00,3.00,800.00,558.00,226.00,4.00,71970.30
0.70,5771.00,1.00,2.00,3.00,814.00,572.00,233.00,3.96,74296.64
0.71,5739.00,1.00,2.00,3.00,823.00,589.00,239.00,3.91,76675.81
0.72,5709.00,1.00,1.00,4.00,823.00,615.00,243.00,3.72,79238.41
0.72,5671.00,1.00,1.00,4.00,835.00,641.00,243.00,3.55,81968.47
0.73,5639.00,1.00,1.00,4.00,847.00,657.00,247.00,3.39,84701.17
0.74,5603.00,1.00,1.00,4.00,858.00,677.00,252.00,3.24,87496.39
0.74,5574.00,1.00,1.00,4.00,860.00,702.00,254.00,3.11,90423.79
0.75,5542.00,1.00,1.00,4.00,866.00,726.00,256.00,2.99,93456.83
0.76,5510.00,1.00,1.00,4.00,869.00,749.00,262.00,2.88,96571.30
0.76,5464.00,1.00,1.00,4.00,887.00,770.00,269.00,2.78,99730.07
0.77,5426.00,1.00,1.00,4.00,899.00,790.00,275.00,2.69,102914.24
0.78,5396.00,1.00,1.00,4.00,890.00,827.00,277.00,2.60,106377.00
0.78,5361.00,1.00,1.00,4.00,897.00,850.00,282.00,2.53,109883.77
0.79,5319.00,1.00,1.00,4.00,912.00,869.00,290.00,2.46,113370.63
0.80,5281.00,1.00,1.00,4.00,921.00,891.00,297.00,2.39,116884.37
0.81,5246.00,1.00,1.00,4.00,936.00,906.00,302.00,2.34,120317.50
0.81,5202.00,1.00,1.00,4.00,957.00,922.00,309.00,2.28,123692.05
0.82,5160.00,1.00,1.00,4.00,979.00,932.00,319.00,2.23,126922.99
0.83,5110.00,1.00,1.00,4.00,1003.00,953.00,324.00,2.19,130188.08
0.83,5077.00,1.00,1.00,4.00,998.00,988.00,327.00,2.15,133694.67
0.84,5026.00,1.00,1.00,4.00,1017.00,1011.00,336.00,2.11,137241.45
0.85,4989.00,1.00,1.00,4.00,1022.00,1035.00,344.00,2.08,140839.95
0.85,4944.00,1.00,1.00,4.00,1033.00,1062.00,351.00,2.05,144530.72
0.86,4901.00,1.00,1.00,4.00,1049.00,1081.00,359.00,2.02,148185.56
0.87,4856.00,1.00,1.00,4.00,1059.00,1105.00,370.00,1.99,151882.71
0.88,4801.00,1.00,1.00,4.00,1079.00,1136.00,374.00,1.97,155723.64
0.88,4770.00,1.00,0.00,5.00,1079.00,1158.00,383.00,1.80,159560.62
0.89,4731.00,1.00,0.00,5.00,1084.00,1186.00,389.00,1.64,163484.14
0.90,4692.00,1.00,0.00,5.00,1088.00,1213.00,397.00,1.50,167471.65
0.90,4666.00,1.00,0.00,5.00,1087.00,1234.00,403.00,1.37,171427.42
0.91,4615.00,1.00,0.00,5.00,1106.00,1258.00,411.00,1.25,175399.29
0.92,4561.00,1.00,0.00,5.00,1117.00,1290.00,422.00,1.14,179506.05
0.92,4515.00,1.00,0.00,5.00,1129.00,1320.00,426.00,1.04,183705.91
0.93,4475.00,1.00,0.00,5.00,1126.00,1353.00,436.00,0.95,188035.81
0.94,4434.00,1.00,0.00,5.00,1141.00,1371.00,444.00,0.87,192259.11
0.94,4388.00,1.00,0.00,5.00,1160.00,1390.00,452.00,0.79,196400.10
0.95,4339.00,1.00,0.00,5.00,1176.00,1418.00,457.00,0.72,200601.15
0.96,4298.00,1.00,0.00,5.00,1190.00,1437.00,465.00,0.66,204721.83
0.97,4248.00,1.00,0.00,5.00,1197.00,1475.00,470.00,0.60,209054.58
0.97,4192.00,1.00,0.00,5.00,1222.00,1499.00,477.00,0.55,213370.60
0.98,4139.00,1.00,0.00,5.00,1244.00,1526.00,481.00,0.50,217716.43
0.99,4085.00,1.00,0.00,5.00,1260.00,1559.00,486.00,0.46,222179.60
0.99,4034.00,1.00,0.00,5.00,1277.00,1590.00,489.00,0.42,226719.85
1.00,3982.00,1.00,0.00,5.00,1290.00,1623.00,495.00,0.38,231360.52
1.01,3934.00,1.00,0.00,5.00,1300.00,1652.00,504.00,0.35,236032.77
1.01,3896.00,1.00,0.00,5.00,1305.00,1678.00,511.00,0.32,240688.78
