Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7396.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,68.52,68.47
0.01,7393.00,2.00,0.00,0.00,1.00,0.00,0.00,62.60,62.51
0.02,7391.00,3.00,0.00,0.00,2.00,0.00,0.00,57.19,57.06
0.03,7389.00,3.00,0.00,0.00,4.00,0.00,0.00,52.25,52.10
0.03,7387.00,4.00,0.00,0.00,5.00,0.00,0.00,47.73,47.56
0.04,7387.00,4.00,0.00,0.00,5.00,0.00,0.00,43.61,43.42
0.05,7387.00,4.00,0.00,0.00,5.00,0.00,0.00,39.84,39.64
0.06,7387.00,4.00,0.00,0.00,5.00,0.00,0.00,36.40,36.19
0.06,7386.00,5.00,0.00,0.00,5.00,0.00,0.00,33.25,33.03
0.07,7385.00,5.00,0.00,0.00,6.00,0.00,0.00,30.38,30.16
0.08,7385.00,5.00,0.00,0.00,6.00,0.00,0.00,27.75,27.53
0.08,7384.00,6.00,0.00,0.00,6.00,0.00,0.00,25.36,25.13
0.09,7384.00,5.00,1.00,0.00,6.00,0.00,0.00,1525.48,22.95
0.10,7372.00,17.00,1.00,0.00,6.00,0.00,0.00,2895.98,20.95
0.10,7352.00,37.00,1.00,0.00,6.00,0.00,0.00,4148.06,19.12
0.11,7337.00,52.00,1.00,0.00,6.00,0.00,0.00,5291.95,17.46
0.12,7317.00,71.00,2.00,0.00,6.00,0.00,0.00,7839.31,15.94
0.12,7295.00,90.00,5.00,0.00,6.00,0.00,0.00,14673.51,14.55
0.13,7259.00,124.00,7.00,0.00,6.00,0.00,0.00,23921.80,13.28
0.14,7222.00,155.00,13.00,0.00,6.00,0.00,0.00,41384.85,12.13
0.15,7176.00,198.00,16.00,0.00,6.00,0.00,0.00,61845.91,11.07
0.15,7126.00,240.00,24.00,0.00,6.00,0.00,0.00,92557.49,10.11
0.16,7052.00,306.00,30.00,2.00,6.00,0.00,0.00,129629.24,9.23
0.17,6971.00,376.00,40.00,2.00,7.00,0.00,0.00,178520.84,8.42
0.17,6908.00,428.00,50.00,3.00,7.00,0.00,0.00,238210.98,7.69
0.18,6813.00,506.00,66.00,4.00,7.00,0.00,0.00,316780.46,7.02
0.19,6709.00,590.00,81.00,9.00,7.00,0.00,0.00,411095.66,6.41
0.19,6585.00,696.00,98.00,10.00,7.00,0.00,0.00,522800.65,5.85
0.20,6468.00,785.00,124.00,12.00,6.00,1.00,0.00,663913.64,20.36
0.21,6327.00,894.00,151.00,17.00,6.00,1.00,0.00,833395.89,33.61
0.22,6178.00,1015.00,175.00,21.00,6.00,1.00,0.00,1024289.12,45.71
0.22,6052.00,1107.00,201.00,29.00,5.00,1.00,1.00,1237747.90,56.75
0.23,5891.00,1232.00,234.00,32.00,5.00,1.00,1.00,1482338.59,66.83
0.24,5700.00,1383.00,270.00,36.00,5.00,1.00,1.00,1759878.10,76.04
0.24,5511.00,1539.00,295.00,43.00,6.00,0.00,2.00,2050993.95,69.42
0.25,5303.00,1697.00,341.00,47.00,6.00,0.00,2.00,2386061.64,63.37
0.26,5088.00,1871.00,379.00,50.00,6.00,0.00,2.00,2749264.87,57.85
0.26,4867.00,2029.00,434.00,57.00,7.00,0.00,2.00,3163711.88,52.82
0.27,4632.00,2207.00,486.00,62.00,7.00,0.00,2.00,3620467.87,48.22
0.28,4376.00,2392.00,552.00,67.00,7.00,0.00,2.00,4136909.40,44.02
0.28,4121.00,2562.00,633.00,71.00,7.00,0.00,2.00,4730413.92,40.19
0.29,3867.00,2749.00,691.00,80.00,7.00,0.00,2.00,5359769.38,36.69
0.30,3614.00,2909.00,776.00,87.00,7.00,1.00,2.00,6062440.49,48.52
0.31,3331.00,3115.00,846.00,94.00,7.00,1.00,2.00,6809557.49,59.31
0.31,3066.00,3295.00,925.00,100.00,6.00,2.00,2.00,7610800.77,84.20
0.32,2772.00,3496.00,1011.00,106.00,7.00,2.00,2.00,8472009.58,106.91
0.33,2491.00,3662.00,1115.00,117.00,7.00,2.00,2.00,9415044.14,127.65
0.33,2185.00,3855.00,1222.00,123.00,7.00,2.00,2.00,10437340.94,146.58
0.34,1895.00,4029.00,1337.00,124.00,6.00,3.00,2.00,11544069.72,178.88
0.35,1600.00,4218.00,1438.00,129.00,6.00,3.00,2.00,12706902.48,208.38
0.35,1323.00,4365.00,1560.00,137.00,6.00,3.00,2.00,13952540.08,235.30
0.36,1078.00,4461.00,1702.00,144.00,6.00,3.00,2.00,15303873.78,259.88
0.37,875.00,4547.00,1814.00,149.00,6.00,3.00,2.00,16706701.22,282.32
0.38,723.00,4551.00,1957.00,154.00,6.00,3.00,2.00,18203144.66,302.81
0.38,582.00,4563.00,2078.00,162.00,6.00,3.00,2.00,19752064.10,321.51
0.39,448.00,4539.00,2232.00,166.00,5.00,3.00,3.00,21398501.66,338.58
0.40,335.00,4525.00,2346.00,179.00,5.00,3.00,3.00,23073938.40,354.17
0.40,253.00,4469.00,2475.00,188.00,5.00,3.00,3.00,24798403.32,368.40
0.41,162.00,4429.00,2604.00,190.00,5.00,3.00,3.00,26567659.91,381.39
0.42,78.00,4400.00,2712.00,195.00,5.00,3.00,3.00,28346289.44,393.25
0.42,26.00,4310.00,2849.00,200.00,4.00,4.00,3.00,30177048.92,419.10
0.43,4.00,4201.00,2968.00,212.00,4.00,4.00,3.00,32028392.34,442.70
