Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7396.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7395.00,0.00,0.00,0.00,1.00,0.00,0.00,68.23,68.47
0.01,7394.00,0.00,0.00,0.00,2.00,0.00,0.00,62.07,62.51
0.02,7393.00,0.00,0.00,0.00,3.00,0.00,0.00,56.47,57.06
0.03,7392.00,0.00,0.00,0.00,4.00,0.00,0.00,51.37,52.10
0.03,7391.00,1.00,0.00,0.00,4.00,0.00,0.00,46.73,47.56
0.04,7390.00,1.00,0.00,0.00,5.00,0.00,0.00,42.51,43.42
0.05,7387.00,1.00,1.00,0.00,7.00,0.00,0.00,188.91,39.64
0.06,7386.00,2.00,0.00,1.00,7.00,0.00,0.00,171.85,36.19
0.06,7386.00,2.00,0.00,1.00,6.00,1.00,0.00,156.34,48.06
0.07,7385.00,3.00,0.00,1.00,6.00,1.00,0.00,142.22,58.90
0.08,7384.00,4.00,0.00,1.00,5.00,2.00,0.00,129.38,83.81
0.08,7382.00,5.00,0.00,1.00,5.00,2.00,1.00,117.70,106.56
0.09,7380.00,5.00,1.00,1.00,6.00,2.00,1.00,257.31,127.33
0.10,7379.00,4.00,2.00,1.00,6.00,3.00,1.00,534.54,161.31
0.10,7375.00,5.00,3.00,1.00,8.00,2.00,2.00,936.98,177.31
0.11,7374.00,4.00,4.00,1.00,9.00,2.00,2.00,1453.32,191.92
0.12,7371.00,6.00,4.00,1.00,9.00,3.00,2.00,1923.04,220.28
0.12,7364.00,12.00,4.00,1.00,10.00,3.00,2.00,2350.36,246.16
0.13,7360.00,15.00,4.00,1.00,10.00,4.00,2.00,2739.10,284.82
0.14,7358.00,15.00,5.00,1.00,11.00,4.00,2.00,3242.97,320.11
0.15,7357.00,16.00,5.00,1.00,11.00,4.00,2.00,3701.36,352.33
0.15,7352.00,17.00,6.00,2.00,13.00,4.00,2.00,4268.60,381.74
0.16,7351.00,18.00,5.00,3.00,12.00,4.00,3.00,4634.40,408.60
0.17,7348.00,19.00,6.00,3.00,13.00,4.00,3.00,5117.40,433.11
0.17,7346.00,20.00,6.00,3.00,14.00,4.00,3.00,5556.80,455.49
0.18,7339.00,25.00,6.00,3.00,13.00,7.00,3.00,5956.54,520.99
0.19,7334.00,26.00,7.00,3.00,16.00,7.00,3.00,6470.41,580.79
0.19,7330.00,22.00,12.00,3.00,19.00,7.00,3.00,7689.05,635.37
0.20,7327.00,23.00,11.00,4.00,21.00,6.00,4.00,8647.45,670.19
0.21,7319.00,27.00,12.00,5.00,22.00,7.00,4.00,9669.55,716.99
0.22,7309.00,32.00,14.00,5.00,25.00,7.00,4.00,10899.85,759.72
0.22,7306.00,34.00,13.00,6.00,26.00,6.00,5.00,11868.84,783.71
0.23,7298.00,38.00,13.00,6.00,28.00,8.00,5.00,12750.35,835.65
0.24,7290.00,39.00,13.00,7.00,34.00,8.00,5.00,13552.29,883.07
0.24,7280.00,40.00,13.00,8.00,42.00,8.00,5.00,14281.83,926.36
0.25,7272.00,46.00,13.00,8.00,42.00,10.00,5.00,14945.50,995.93
0.26,7261.00,49.00,12.00,9.00,48.00,12.00,5.00,15399.03,1089.48
0.26,7253.00,49.00,14.00,10.00,50.00,15.00,5.00,16112.08,1219.96
0.27,7244.00,48.00,18.00,10.00,53.00,18.00,5.00,17361.68,1384.15
0.28,7234.00,51.00,20.00,10.00,56.00,20.00,5.00,18798.93,1564.09
0.28,7225.00,52.00,20.00,11.00,62.00,21.00,5.00,20106.44,1743.38
0.29,7210.00,56.00,22.00,11.00,69.00,23.00,5.00,21596.36,1937.10
0.30,7203.00,57.00,24.00,11.00,70.00,25.00,6.00,23252.24,2144.01
0.31,7188.00,60.00,24.00,13.00,78.00,25.00,8.00,24758.63,2332.89
0.31,7172.00,64.00,27.00,13.00,84.00,26.00,10.00,26579.73,2520.36
0.32,7153.00,69.00,27.00,14.00,94.00,28.00,11.00,28236.41,2721.54
0.33,7136.00,79.00,26.00,16.00,98.00,29.00,12.00,29593.31,2920.23
0.33,7125.00,79.00,30.00,16.00,102.00,32.00,12.00,31428.63,3146.69
0.34,7113.00,76.00,32.00,17.00,111.00,35.00,12.00,33398.73,3398.50
0.35,7099.00,81.00,32.00,18.00,114.00,40.00,12.00,35190.97,3703.49
0.35,7081.00,86.00,33.00,20.00,124.00,40.00,12.00,36971.64,3981.93
0.36,7065.00,90.00,35.00,20.00,130.00,43.00,13.00,38892.02,4281.20
0.37,7045.00,96.00,36.00,21.00,137.00,45.00,16.00,40789.26,4584.45
0.38,7029.00,99.00,37.00,24.00,143.00,46.00,18.00,42665.46,4876.32
0.38,7009.00,109.00,37.00,24.00,151.00,48.00,18.00,44372.28,5172.82
0.39,6993.00,108.00,41.00,25.00,159.00,51.00,19.00,46525.93,5488.57
0.40,6980.00,108.00,45.00,26.00,163.00,53.00,21.00,49086.08,5806.87
0.40,6960.00,107.00,50.00,26.00,174.00,58.00,21.00,52166.27,6172.57
0.41,6940.00,112.00,52.00,28.00,181.00,62.00,21.00,55268.85,6566.52
0.42,6919.00,117.00,54.00,28.00,192.00,63.00,23.00,58391.79,6941.19
0.42,6887.00,122.00,55.00,30.00,211.00,68.00,23.00,61383.03,7358.36
0.43,6865.00,126.00,58.00,31.00,218.00,74.00,24.00,64554.93,7829.33
0.44,6848.00,129.00,60.00,31.00,228.00,75.00,25.00,67740.93,8274.32
0.44,6824.00,134.00,59.00,35.00,237.00,81.00,26.00,70489.08,8770.70
0.45,6792.00,141.00,61.00,36.00,256.00,84.00,26.00,73289.60,9268.92
0.46,6768.00,143.00,65.00,36.00,266.00,92.00,26.00,76438.21,9843.95
0.47,6737.00,155.00,66.00,38.00,274.00,99.00,27.00,79452.81,10474.07
0.47,6711.00,162.00,66.00,40.00,284.00,102.00,31.00,82195.26,11094.39
0.48,6687.00,170.00,69.00,41.00,288.00,106.00,35.00,85140.81,11720.78
0.49,6669.00,168.00,74.00,42.00,297.00,110.00,36.00,88571.61,12352.73
0.49,6646.00,168.00,76.00,44.00,302.00,119.00,41.00,91993.15,13064.85
0.50,6624.00,174.00,79.00,44.00,306.00,128.00,41.00,95556.49,13850.18
0.51,6595.00,175.00,84.00,46.00,319.00,136.00,41.00,99549.29,14687.31
0.51,6563.00,182.00,84.00,49.00,330.00,145.00,43.00,103181.64,15586.75
0.52,6534.00,184.00,90.00,49.00,346.00,146.00,47.00,107387.45,16422.89
0.53,6497.00,190.00,93.00,50.00,361.00,155.00,50.00,111664.27,17321.44
0.53,6460.00,194.00,96.00,51.00,379.00,163.00,53.00,116005.67,18261.92
0.54,6421.00,201.00,98.00,52.00,398.00,165.00,61.00,120255.61,19150.57
0.55,6391.00,201.00,101.00,54.00,413.00,169.00,67.00,124572.57,20021.92
0.56,6349.00,205.00,107.00,56.00,423.00,188.00,68.00,129401.19,21102.84
0.56,6309.00,214.00,107.00,58.00,433.00,205.00,70.00,133793.89,22345.03
0.57,6274.00,212.00,109.00,61.00,450.00,217.00,73.00,138090.50,23659.33
0.58,6241.00,212.00,111.00,65.00,465.00,226.00,76.00,142299.67,24994.40
0.58,6193.00,222.00,111.00,67.00,484.00,240.00,79.00,146128.85,26423.54
0.59,6154.00,224.00,114.00,70.00,493.00,259.00,82.00,150063.04,28013.67
0.60,6115.00,226.00,120.00,72.00,500.00,275.00,88.00,154543.44,29705.71
0.60,6081.00,234.00,118.00,77.00,515.00,282.00,89.00,158318.90,31355.58
0.61,6033.00,243.00,120.00,79.00,535.00,295.00,91.00,162053.99,33057.08
0.62,5968.00,244.00,130.00,80.00,570.00,312.00,92.00,166954.19,34865.82
0.62,5926.00,247.00,136.00,84.00,584.00,324.00,95.00,172313.40,36697.33
0.63,5871.00,252.00,141.00,84.00,617.00,332.00,99.00,177939.95,38489.56
0.64,5826.00,254.00,144.00,89.00,627.00,353.00,103.00,183509.24,40441.20
0.65,5767.00,266.00,146.00,91.00,654.00,363.00,109.00,188876.21,42373.14
0.65,5721.00,276.00,148.00,93.00,664.00,381.00,113.00,194059.13,44407.27
0.66,5663.00,285.00,153.00,94.00,683.00,401.00,117.00,199525.30,46564.73
0.67,5612.00,288.00,162.00,94.00,692.00,427.00,121.00,205850.08,48924.94
0.67,5556.00,288.00,171.00,97.00,714.00,445.00,125.00,212955.95,51350.04
0.68,5509.00,287.00,175.00,102.00,734.00,460.00,129.00,220021.25,53789.32
0.69,5464.00,282.00,185.00,105.00,751.00,478.00,131.00,227951.02,56286.62
0.69,5406.00,296.00,184.00,109.00,780.00,487.00,134.00,235014.68,58701.66
0.70,5355.00,295.00,195.00,111.00,791.00,512.00,137.00,243093.19,61282.00
0.71,5323.00,301.00,193.00,116.00,792.00,532.00,139.00,250141.93,63938.11
0.72,5279.00,309.00,203.00,116.00,800.00,544.00,145.00,258056.63,66543.21
0.72,5215.00,315.00,204.00,120.00,835.00,560.00,147.00,265407.05,69161.85
0.73,5151.00,321.00,208.00,126.00,853.00,581.00,156.00,272694.81,71867.95
0.74,5099.00,320.00,216.00,128.00,866.00,602.00,165.00,280526.50,74653.89
0.74,5061.00,322.00,222.00,131.00,870.00,621.00,169.00,288552.56,77482.69
0.75,4996.00,335.00,224.00,138.00,883.00,647.00,173.00,296154.49,80455.77
0.76,4942.00,339.00,239.00,138.00,891.00,672.00,175.00,305323.62,83545.54
0.76,4877.00,344.00,247.00,141.00,914.00,694.00,179.00,314866.82,86696.78
