Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7393.00,3.00,0.00,0.00,0.00,0.00,0.00,68.52,68.47
0.01,7392.00,4.00,0.00,0.00,0.00,0.00,0.00,62.60,62.51
0.02,7390.00,3.00,1.00,0.00,2.00,0.00,0.00,57.34,57.06
0.03,7389.00,3.00,2.00,0.00,2.00,0.00,0.00,52.69,52.10
0.03,7388.00,3.00,3.00,0.00,2.00,0.00,0.00,48.58,47.56
0.04,7388.00,3.00,3.00,0.00,2.00,0.00,0.00,44.84,43.42
0.05,7386.00,4.00,3.00,0.00,2.00,1.00,0.00,41.41,54.66
0.06,7385.00,4.00,3.00,0.00,3.00,1.00,0.00,38.29,64.92
0.06,7382.00,5.00,3.00,0.00,5.00,1.00,0.00,35.43,74.29
0.07,7380.00,5.00,3.00,0.00,7.00,1.00,0.00,32.82,82.85
0.08,7380.00,5.00,3.00,0.00,7.00,1.00,0.00,30.43,90.66
0.08,7379.00,5.00,3.00,0.00,8.00,1.00,0.00,28.25,97.79
0.09,7376.00,5.00,3.00,0.00,11.00,1.00,0.00,26.26,104.29
0.10,7374.00,5.00,3.00,0.00,13.00,1.00,0.00,24.44,110.24
0.10,7372.00,6.00,3.00,0.00,14.00,1.00,0.00,22.78,115.66
0.11,7370.00,7.00,4.00,0.00,14.00,1.00,0.00,21.42,120.61
0.12,7367.00,8.00,4.00,0.00,16.00,1.00,0.00,20.17,125.13
0.12,7367.00,8.00,4.00,0.00,15.00,2.00,0.00,19.02,144.28
0.13,7367.00,8.00,4.00,0.00,15.00,2.00,0.00,17.98,161.77
0.14,7366.00,8.00,4.00,0.00,16.00,2.00,0.00,17.03,177.73
0.15,7365.00,7.00,5.00,0.00,17.00,2.00,0.00,16.31,192.30
0.15,7363.00,7.00,5.00,0.00,19.00,2.00,0.00,15.65,205.60
0.16,7362.00,6.00,6.00,0.00,20.00,2.00,0.00,15.20,217.74
0.17,7361.00,6.00,6.00,0.00,21.00,2.00,0.00,14.79,228.83
0.17,7360.00,6.00,5.00,1.00,21.00,3.00,0.00,14.26,253.97
0.18,7359.00,6.00,5.00,1.00,22.00,3.00,0.00,13.78,276.93
0.19,7358.00,6.00,5.00,1.00,22.00,4.00,0.00,13.34,312.91
0.19,7357.00,6.00,5.00,1.00,23.00,4.00,0.00,12.94,345.75
0.20,7357.00,6.00,5.00,1.00,21.00,6.00,0.00,12.57,405.78
0.21,7356.00,6.00,5.00,1.00,21.00,7.00,0.00,12.24,475.61
0.22,7354.00,6.00,5.00,1.00,20.00,10.00,0.00,11.93,584.43
0.22,7351.00,6.00,5.00,1.00,23.00,10.00,0.00,11.65,683.77
0.23,7350.00,6.00,5.00,1.00,24.00,10.00,0.00,11.40,774.46
0.24,7346.00,6.00,5.00,1.00,26.00,12.00,0.00,11.16,887.30
0.24,7343.00,6.00,5.00,1.00,29.00,11.00,1.00,10.95,975.29
0.25,7338.00,6.00,5.00,1.00,32.00,13.00,1.00,10.75,1085.67
0.26,7336.00,6.00,5.00,1.00,31.00,16.00,1.00,10.58,1231.50
0.26,7327.00,6.00,4.00,2.00,40.00,16.00,1.00,10.26,1364.64
0.27,7320.00,6.00,4.00,2.00,44.00,19.00,1.00,9.98,1531.25
0.28,7317.00,6.00,4.00,2.00,46.00,20.00,1.00,9.72,1698.38
0.28,7310.00,6.00,4.00,2.00,52.00,21.00,1.00,9.48,1865.98
0.29,7301.00,7.00,3.00,3.00,58.00,22.00,2.00,9.11,2034.00
0.30,7291.00,7.00,3.00,3.00,67.00,23.00,2.00,8.77,2202.42
0.31,7279.00,6.00,4.00,3.00,76.00,26.00,2.00,8.62,2401.25
0.31,7275.00,5.00,5.00,3.00,79.00,26.00,3.00,8.62,2582.76
