Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,2.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7391.00,3.00,0.00,0.00,2.00,0.00,0.00,68.52,68.47
0.01,7390.00,3.00,0.00,0.00,3.00,0.00,0.00,62.61,62.51
0.02,7388.00,4.00,0.00,0.00,4.00,0.00,0.00,57.20,57.06
0.03,7387.00,4.00,0.00,0.00,5.00,0.00,0.00,52.26,52.10
0.03,7386.00,4.00,0.00,0.00,6.00,0.00,0.00,47.75,47.56
0.04,7386.00,4.00,0.00,0.00,6.00,0.00,0.00,43.63,43.42
0.05,7385.00,5.00,0.00,0.00,6.00,0.00,0.00,39.86,39.64
0.06,7385.00,5.00,0.00,0.00,6.00,0.00,0.00,36.42,36.19
0.06,7384.00,5.00,1.00,0.00,6.00,0.00,0.00,34.78,33.03
0.07,7384.00,5.00,1.00,0.00,6.00,0.00,0.00,33.28,30.16
0.08,7383.00,6.00,1.00,0.00,6.00,0.00,0.00,31.91,27.53
0.08,7382.00,6.00,1.00,0.00,7.00,0.00,0.00,30.66,25.13
0.09,7380.00,8.00,1.00,0.00,7.00,0.00,0.00,29.51,22.95
0.10,7379.00,8.00,1.00,0.00,8.00,0.00,0.00,28.47,20.95
0.10,7378.00,9.00,1.00,0.00,8.00,0.00,0.00,27.51,19.12
0.11,7378.00,9.00,1.00,0.00,8.00,0.00,0.00,26.64,17.46
0.12,7378.00,9.00,1.00,0.00,8.00,0.00,0.00,25.84,15.94
0.12,7377.00,9.00,1.00,0.00,9.00,0.00,0.00,25.11,14.55
0.13,7377.00,8.00,2.00,0.00,9.00,0.00,0.00,25.95,13.28
0.14,7376.00,9.00,2.00,0.00,9.00,0.00,0.00,26.71,12.13
0.15,7375.00,10.00,2.00,0.00,9.00,0.00,0.00,27.41,11.07
0.15,7375.00,9.00,3.00,0.00,9.00,0.00,0.00,29.55,10.11
0.16,7375.00,9.00,3.00,0.00,9.00,0.00,0.00,31.51,9.23
0.17,7374.00,9.00,3.00,0.00,10.00,0.00,0.00,33.29,8.42
0.17,7374.00,8.00,4.00,0.00,10.00,0.00,0.00,36.43,7.69
0.18,7374.00,8.00,3.00,1.00,8.00,2.00,0.00,37.79,37.07
0.19,7374.00,8.00,3.00,1.00,8.00,2.00,0.00,39.04,63.89
0.19,7373.00,8.00,3.00,1.00,9.00,2.00,0.00,40.17,88.37
0.20,7370.00,11.00,3.00,1.00,9.00,2.00,0.00,41.21,110.72
0.21,7368.00,11.00,3.00,1.00,11.00,2.00,0.00,42.16,131.13
