Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7393.00,2.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7391.00,3.00,0.00,0.00,2.00,0.00,0.00,68.47,68.47
0.01,7391.00,3.00,0.00,0.00,2.00,0.00,0.00,62.51,62.51
0.02,7388.00,3.00,1.00,0.00,4.00,0.00,0.00,1559.38,57.06
0.03,7380.00,10.00,1.00,0.00,5.00,0.00,0.00,2925.91,52.10
0.03,7376.00,14.00,1.00,0.00,5.00,0.00,0.00,4173.44,47.56
0.04,7374.00,15.00,2.00,0.00,5.00,0.00,0.00,6814.66,43.42
0.05,7359.00,29.00,2.00,0.00,6.00,0.00,0.00,9225.90,39.64
0.06,7348.00,39.00,3.00,0.00,6.00,0.00,0.00,12929.48,36.19
0.06,7344.00,41.00,5.00,0.00,5.00,1.00,0.00,19315.20,48.06
0.07,7330.00,54.00,6.00,0.00,5.00,1.00,0.00,26647.19,58.90
0.08,7323.00,61.00,6.00,0.00,5.00,1.00,0.00,33340.74,68.79
0.08,7312.00,71.00,7.00,0.00,5.00,1.00,0.00,40953.75,77.82
0.09,7295.00,84.00,10.00,0.00,6.00,1.00,0.00,52410.80,86.07
0.10,7272.00,104.00,12.00,0.00,6.00,2.00,0.00,65874.83,108.62
0.10,7254.00,119.00,13.00,1.00,7.00,2.00,0.00,79668.79,129.21
0.11,7242.00,128.00,15.00,2.00,7.00,2.00,0.00,95266.25,148.01
0.12,7222.00,145.00,18.00,2.00,7.00,2.00,0.00,114012.48,165.16
0.12,7201.00,160.00,22.00,2.00,6.00,5.00,0.00,137135.62,225.90
0.13,7177.00,177.00,22.00,6.00,9.00,5.00,0.00,158245.29,281.34
0.14,7153.00,196.00,22.00,7.00,13.00,5.00,0.00,177516.80,331.96
0.15,7127.00,211.00,26.00,9.00,17.00,6.00,0.00,201119.49,393.19
0.15,7089.00,239.00,33.00,10.00,17.00,8.00,0.00,233183.14,479.14
0.16,7052.00,259.00,45.00,12.00,19.00,9.00,0.00,280482.58,572.63
0.17,7015.00,290.00,48.00,13.00,21.00,9.00,0.00,328170.31,657.97
0.17,6980.00,305.00,62.00,14.00,26.00,9.00,0.00,392737.97,735.89
0.18,6941.00,329.00,73.00,15.00,28.00,10.00,0.00,468208.78,822.04
0.19,6898.00,356.00,81.00,17.00,32.00,12.00,0.00,549126.40,930.74
0.19,6852.00,392.00,87.00,17.00,34.00,14.00,0.00,632011.90,1060.02
0.20,6799.00,431.00,98.00,17.00,36.00,15.00,0.00,724205.51,1193.06
0.21,6737.00,476.00,106.00,18.00,43.00,16.00,0.00,820389.78,1329.55
0.22,6665.00,525.00,116.00,23.00,48.00,19.00,0.00,923221.83,1499.21
0.22,6597.00,571.00,135.00,24.00,49.00,20.00,0.00,1045643.62,1669.13
0.23,6534.00,615.00,149.00,25.00,53.00,19.00,1.00,1178437.80,1809.23
0.24,6457.00,671.00,159.00,27.00,60.00,21.00,1.00,1314691.91,1967.17
0.24,6392.00,702.00,178.00,30.00,70.00,23.00,1.00,1467625.51,2141.41
0.25,6308.00,763.00,191.00,36.00,74.00,23.00,1.00,1626772.34,2300.48
0.26,6218.00,821.00,212.00,38.00,81.00,25.00,1.00,1803609.85,2475.74
0.26,6138.00,867.00,238.00,41.00,86.00,25.00,1.00,2004109.21,2635.74
0.27,6052.00,930.00,257.00,44.00,87.00,25.00,1.00,2215693.82,2781.81
0.28,5956.00,978.00,287.00,48.00,100.00,24.00,3.00,2453923.88,2900.14
0.28,5851.00,1041.00,313.00,53.00,107.00,28.00,3.00,2710469.95,3068.25
0.29,5746.00,1111.00,335.00,57.00,112.00,32.00,3.00,2977727.88,3281.82
0.30,5651.00,1173.00,356.00,64.00,113.00,35.00,4.00,3253262.65,3521.86
0.31,5544.00,1249.00,370.00,75.00,117.00,35.00,6.00,3525837.30,3741.00
0.31,5439.00,1299.00,411.00,81.00,123.00,35.00,8.00,3836272.09,3941.06
0.32,5300.00,1388.00,452.00,83.00,128.00,37.00,8.00,4181270.28,4153.74
0.33,5184.00,1459.00,493.00,86.00,127.00,38.00,9.00,4557822.23,4362.93
0.33,5071.00,1529.00,523.00,91.00,132.00,41.00,9.00,4946654.93,4598.97
0.34,4972.00,1567.00,573.00,96.00,135.00,42.00,11.00,5376745.27,4829.48
0.35,4857.00,1624.00,623.00,98.00,139.00,42.00,13.00,5844500.73,5039.92
0.35,4729.00,1691.00,668.00,105.00,144.00,46.00,13.00,6339129.95,5292.13
0.36,4596.00,1769.00,710.00,107.00,153.00,46.00,15.00,6853786.00,5522.38
0.37,4480.00,1816.00,763.00,110.00,162.00,49.00,16.00,7403250.41,5777.64
0.38,4352.00,1895.00,793.00,119.00,165.00,56.00,16.00,7949939.01,6115.84
0.38,4246.00,1950.00,830.00,124.00,165.00,62.00,19.00,8504609.73,6514.73
0.39,4139.00,2001.00,872.00,131.00,170.00,64.00,19.00,9074079.06,6908.94
0.40,4017.00,2052.00,929.00,140.00,169.00,69.00,20.00,9679593.13,7343.93
0.40,3903.00,2112.00,973.00,147.00,171.00,67.00,23.00,10298483.16,7711.00
0.41,3792.00,2162.00,1019.00,151.00,176.00,71.00,25.00,10932589.08,8106.20
0.42,3669.00,2204.00,1084.00,158.00,180.00,74.00,27.00,11609129.98,8512.05
0.42,3553.00,2236.00,1153.00,163.00,185.00,78.00,28.00,12330419.94,8942.66
0.43,3425.00,2297.00,1204.00,167.00,192.00,81.00,30.00,13065520.79,9380.84
0.44,3303.00,2348.00,1261.00,174.00,196.00,83.00,31.00,13822243.85,9810.92
0.44,3193.00,2384.00,1318.00,180.00,202.00,87.00,32.00,14598706.24,10263.63
0.45,3053.00,2427.00,1394.00,183.00,216.00,88.00,35.00,15421733.18,10691.95
0.46,2921.00,2476.00,1455.00,194.00,219.00,95.00,36.00,16264735.30,11188.14
0.47,2829.00,2486.00,1526.00,196.00,218.00,104.00,37.00,17140996.31,11776.32
0.47,2707.00,2521.00,1596.00,205.00,223.00,106.00,38.00,18046117.92,12343.34
0.48,2598.00,2561.00,1653.00,213.00,219.00,113.00,39.00,18958056.98,12966.14
0.49,2508.00,2578.00,1713.00,219.00,223.00,114.00,41.00,19880726.70,13549.74
0.49,2413.00,2591.00,1778.00,227.00,224.00,119.00,44.00,20820704.32,14157.64
0.50,2307.00,2626.00,1829.00,239.00,222.00,123.00,50.00,21755450.42,14772.69
0.51,2215.00,2626.00,1903.00,246.00,230.00,125.00,51.00,22719973.64,15364.23
0.51,2115.00,2648.00,1969.00,252.00,230.00,128.00,54.00,23699662.64,15949.34
0.52,2017.00,2651.00,2046.00,258.00,231.00,136.00,57.00,24709722.28,16603.68
0.53,1927.00,2660.00,2118.00,261.00,232.00,138.00,60.00,25739996.46,17231.09
0.53,1819.00,2685.00,2184.00,268.00,236.00,143.00,61.00,26779711.14,17878.98
0.54,1738.00,2682.00,2254.00,275.00,242.00,140.00,65.00,27834053.44,18425.39
0.55,1643.00,2689.00,2325.00,281.00,245.00,144.00,69.00,28903251.99,18984.31
0.56,1555.00,2686.00,2403.00,288.00,244.00,151.00,69.00,29996529.36,19599.72
0.56,1481.00,2678.00,2473.00,295.00,241.00,158.00,70.00,31099770.33,20266.71
0.57,1408.00,2659.00,2552.00,303.00,242.00,159.00,73.00,32225628.19,20890.64
0.58,1336.00,2662.00,2611.00,310.00,239.00,164.00,74.00,33342087.24,21535.36
0.58,1261.00,2642.00,2689.00,321.00,234.00,174.00,75.00,34478509.82,22274.17
0.59,1171.00,2642.00,2763.00,329.00,238.00,176.00,77.00,35627148.37,22978.70
0.60,1102.00,2632.00,2836.00,332.00,236.00,175.00,83.00,36785436.86,23606.85
0.60,1039.00,2605.00,2915.00,339.00,232.00,180.00,86.00,37961548.82,24255.42
0.61,973.00,2584.00,2990.00,349.00,229.00,184.00,87.00,39147923.08,24907.61
0.62,923.00,2541.00,3074.00,352.00,230.00,187.00,89.00,40357186.94,25548.08
0.62,859.00,2524.00,3144.00,359.00,226.00,192.00,92.00,41566314.64,26207.90
0.63,796.00,2509.00,3214.00,365.00,223.00,193.00,96.00,42775318.13,26825.28
0.64,755.00,2477.00,3280.00,369.00,220.00,197.00,98.00,43978199.12,27449.00
0.65,711.00,2429.00,3359.00,380.00,211.00,203.00,103.00,45195020.69,28108.54
0.65,665.00,2396.00,3433.00,384.00,208.00,204.00,106.00,46417057.34,28725.68
0.66,620.00,2365.00,3501.00,388.00,204.00,209.00,109.00,47634841.12,29364.19
0.67,578.00,2339.00,3556.00,398.00,206.00,206.00,113.00,48829212.26,29902.04
0.67,547.00,2311.00,3606.00,406.00,195.00,216.00,115.00,49994697.85,30543.29
0.68,513.00,2285.00,3660.00,411.00,192.00,219.00,116.00,51139822.41,31173.76
0.69,490.00,2244.00,3718.00,416.00,190.00,216.00,122.00,52272368.37,31704.27
0.69,471.00,2197.00,3774.00,426.00,185.00,216.00,127.00,53390426.00,32188.58
0.70,440.00,2170.00,3825.00,433.00,179.00,213.00,136.00,54487745.57,32585.66
0.71,406.00,2137.00,3881.00,444.00,176.00,212.00,140.00,55573644.46,32933.13
0.72,384.00,2092.00,3944.00,448.00,167.00,218.00,143.00,56659633.13,33340.48
0.72,363.00,2057.00,3992.00,455.00,164.00,219.00,146.00,57723169.25,33727.39
0.73,336.00,2010.00,4053.00,468.00,158.00,222.00,149.00,58785737.83,34125.68
0.74,313.00,1986.00,4090.00,478.00,151.00,227.00,151.00,59811367.74,34564.40
0.74,292.00,1961.00,4127.00,487.00,145.00,231.00,153.00,60803275.40,35025.01
0.75,267.00,1941.00,4163.00,496.00,143.00,232.00,154.00,61762894.83,35460.54
0.76,250.00,1910.00,4202.00,505.00,141.00,228.00,160.00,62697544.52,35798.05
0.76,221.00,1887.00,4249.00,510.00,136.00,227.00,166.00,63621417.25,36091.14
0.77,207.00,1848.00,4298.00,514.00,130.00,231.00,168.00,64538456.26,36418.81
0.78,176.00,1831.00,4336.00,524.00,127.00,233.00,169.00,65432730.93,36748.00
0.78,159.00,1791.00,4384.00,533.00,123.00,233.00,173.00,66321246.68,37048.51
0.79,139.00,1757.00,4431.00,540.00,123.00,227.00,179.00,67203002.70,37232.73
0.80,123.00,1718.00,4481.00,545.00,118.00,228.00,183.00,68083094.43,37415.92
0.81,107.00,1697.00,4509.00,554.00,114.00,227.00,188.00,68928616.07,37568.14
0.81,97.00,1666.00,4542.00,562.00,109.00,229.00,191.00,69750089.27,37737.15
0.82,85.00,1640.00,4576.00,566.00,109.00,225.00,195.00,70551110.44,37831.35
0.83,74.00,1612.00,4604.00,577.00,106.00,223.00,200.00,71324446.52,37887.31
0.83,64.00,1579.00,4640.00,584.00,102.00,222.00,205.00,72084526.89,37923.36
0.84,46.00,1566.00,4665.00,590.00,99.00,224.00,206.00,72815980.23,37986.33
0.85,34.00,1536.00,4699.00,598.00,92.00,228.00,209.00,73534820.11,38103.90
0.85,23.00,1505.00,4735.00,604.00,90.00,227.00,212.00,74245149.51,38196.21
0.86,12.00,1475.00,4770.00,610.00,85.00,229.00,215.00,74946207.12,38310.54
0.87,5.00,1427.00,4813.00,622.00,84.00,228.00,217.00,75650818.88,38399.88
0.88,1.00,1396.00,4840.00,630.00,81.00,229.00,219.00,76334638.27,38496.47
0.88,0.00,1352.00,4874.00,641.00,78.00,232.00,219.00,77009991.98,38629.71
0.89,0.00,1309.00,4909.00,649.00,76.00,233.00,220.00,77679119.49,38766.38
0.90,0.00,1273.00,4935.00,659.00,74.00,232.00,223.00,78329042.15,38876.12
0.90,0.00,1246.00,4955.00,666.00,74.00,228.00,227.00,78952418.21,38916.21
0.91,0.00,1214.00,4979.00,674.00,73.00,225.00,231.00,79557568.75,38907.75
0.92,0.00,1183.00,5001.00,683.00,72.00,222.00,235.00,80143076.16,38854.95
0.92,0.00,1146.00,5031.00,690.00,69.00,224.00,236.00,80722668.96,38836.79
0.93,0.00,1113.00,5057.00,697.00,67.00,223.00,239.00,81290853.51,38805.20
0.94,0.00,1076.00,5086.00,705.00,66.00,218.00,245.00,81853129.64,38701.24
0.94,0.00,1047.00,5109.00,711.00,64.00,220.00,245.00,82400998.38,38636.37
0.95,0.00,1022.00,5126.00,719.00,64.00,216.00,249.00,82926699.95,38517.07
0.96,0.00,988.00,5154.00,725.00,64.00,214.00,251.00,83448690.36,38378.10
0.97,0.00,965.00,5171.00,731.00,62.00,208.00,259.00,83950767.13,38161.10
0.97,0.00,934.00,5189.00,744.00,60.00,207.00,262.00,84436166.76,37947.97
0.98,0.00,899.00,5217.00,751.00,57.00,209.00,263.00,84921364.48,37783.44
0.99,0.00,877.00,5226.00,764.00,55.00,206.00,268.00,85377833.95,37588.17
0.99,0.00,851.00,5242.00,774.00,53.00,205.00,271.00,85818592.79,37394.89
