Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7396.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,68.47,68.47
0.01,7392.00,3.00,0.00,0.00,1.00,0.00,0.00,62.51,62.51
0.02,7391.00,3.00,0.00,0.00,2.00,0.00,0.00,57.06,57.06
0.03,7390.00,1.00,2.00,0.00,3.00,0.00,0.00,82.14,52.10
0.03,7390.00,1.00,2.00,0.00,3.00,0.00,0.00,105.04,47.56
0.04,7388.00,2.00,2.00,0.00,3.00,1.00,0.00,125.94,58.44
0.05,7386.00,3.00,2.00,0.00,4.00,1.00,0.00,145.02,68.38
0.06,7384.00,4.00,2.00,0.00,5.00,1.00,0.00,162.43,77.44
0.06,7380.00,7.00,2.00,0.00,6.00,1.00,0.00,178.34,85.72
0.07,7380.00,7.00,1.00,1.00,6.00,1.00,0.00,177.83,93.28
0.08,7378.00,8.00,2.00,1.00,6.00,1.00,0.00,192.39,100.18
0.08,7377.00,9.00,2.00,1.00,6.00,1.00,0.00,205.69,106.48
0.09,7373.00,11.00,3.00,1.00,6.00,2.00,0.00,232.85,127.26
0.10,7373.00,11.00,3.00,1.00,6.00,2.00,0.00,257.64,146.22
0.10,7371.00,12.00,3.00,1.00,7.00,2.00,0.00,280.27,163.54
0.11,7368.00,13.00,3.00,1.00,8.00,3.00,0.00,300.94,194.37
0.12,7364.00,13.00,2.00,2.00,10.00,5.00,0.00,304.78,252.56
0.12,7363.00,13.00,2.00,2.00,11.00,5.00,0.00,308.29,305.68
0.13,7357.00,17.00,2.00,2.00,13.00,5.00,0.00,311.49,354.18
0.14,7354.00,19.00,2.00,2.00,14.00,5.00,0.00,314.41,398.45
0.15,7346.00,24.00,3.00,2.00,15.00,6.00,0.00,332.10,453.90
0.15,7339.00,28.00,3.00,2.00,18.00,6.00,0.00,348.26,504.51
0.16,7334.00,30.00,5.00,2.00,19.00,6.00,0.00,393.05,550.72
0.17,7332.00,30.00,5.00,2.00,21.00,6.00,0.00,433.94,592.90
0.17,7328.00,31.00,5.00,2.00,23.00,7.00,0.00,471.27,646.44
0.18,7324.00,28.00,8.00,2.00,27.00,7.00,0.00,550.42,695.31
0.19,7316.00,28.00,9.00,2.00,34.00,7.00,0.00,637.70,739.93
0.19,7311.00,32.00,9.00,2.00,35.00,7.00,0.00,717.38,780.66
0.20,7308.00,33.00,9.00,3.00,35.00,6.00,2.00,790.12,802.82
0.21,7304.00,33.00,9.00,3.00,39.00,6.00,2.00,856.53,823.05
0.22,7296.00,37.00,9.00,3.00,42.00,7.00,2.00,917.15,856.55
0.22,7288.00,39.00,11.00,3.00,46.00,7.00,2.00,1002.54,887.12
0.23,7284.00,39.00,11.00,5.00,48.00,7.00,2.00,1080.50,915.04
0.24,7273.00,44.00,13.00,5.00,51.00,7.00,3.00,1181.72,940.52
0.24,7267.00,46.00,14.00,5.00,52.00,9.00,3.00,1289.14,993.83
0.25,7252.00,53.00,13.00,7.00,58.00,10.00,3.00,1372.19,1057.53
0.26,7241.00,60.00,16.00,7.00,57.00,12.00,3.00,1493.07,1145.72
0.26,7233.00,65.00,17.00,8.00,58.00,11.00,4.00,1618.46,1211.21
0.27,7219.00,75.00,16.00,9.00,62.00,11.00,4.00,1717.90,1271.00
0.28,7205.00,77.00,19.00,10.00,69.00,12.00,4.00,1853.75,1340.60
0.28,7194.00,78.00,26.00,10.00,71.00,13.00,4.00,2082.93,1419.17
0.29,7175.00,85.00,26.00,12.00,79.00,15.00,4.00,2292.16,1520.94
0.30,7163.00,92.00,28.00,12.00,78.00,19.00,4.00,2513.22,1673.94
0.31,7152.00,97.00,32.00,12.00,79.00,20.00,4.00,2775.12,1828.64
0.31,7136.00,105.00,33.00,12.00,85.00,20.00,5.00,3029.23,1969.87
0.32,7126.00,110.00,34.00,13.00,87.00,21.00,5.00,3276.25,2113.83
