Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,0.00,1.00,0.00,0.00,0.00,0.00,76.50,75.00
0.01,7389.00,3.00,1.00,0.00,3.00,0.00,0.00,71.10,68.47
0.01,7388.00,4.00,1.00,0.00,3.00,0.00,0.00,66.18,62.51
0.02,7386.00,4.00,1.00,0.00,5.00,0.00,0.00,61.71,57.06
0.03,7386.00,4.00,1.00,0.00,5.00,0.00,0.00,57.64,52.10
0.03,7383.00,7.00,1.00,0.00,5.00,0.00,0.00,53.94,47.56
0.04,7383.00,6.00,2.00,0.00,5.00,0.00,0.00,52.07,43.42
0.05,7381.00,7.00,2.00,0.00,6.00,0.00,0.00,50.38,39.64
0.06,7381.00,7.00,2.00,0.00,6.00,0.00,0.00,48.83,36.19
0.06,7380.00,7.00,2.00,0.00,7.00,0.00,0.00,47.43,33.03
0.07,7380.00,7.00,2.00,0.00,7.00,0.00,0.00,46.15,30.16
0.08,7380.00,7.00,1.00,1.00,7.00,0.00,0.00,43.49,27.53
0.08,7380.00,6.00,2.00,1.00,6.00,1.00,0.00,42.57,40.16
0.09,7380.00,6.00,2.00,1.00,6.00,1.00,0.00,41.73,51.68
0.10,7379.00,7.00,2.00,1.00,6.00,1.00,0.00,40.97,62.21
0.10,7378.00,8.00,2.00,1.00,6.00,1.00,0.00,40.27,71.81
0.11,7377.00,9.00,2.00,1.00,6.00,1.00,0.00,39.64,80.58
0.12,7377.00,9.00,2.00,1.00,6.00,1.00,0.00,39.07,88.59
0.12,7374.00,11.00,2.00,1.00,7.00,1.00,0.00,38.55,95.90
0.13,7373.00,11.00,2.00,1.00,8.00,1.00,0.00,38.07,102.57
0.14,7371.00,11.00,2.00,1.00,9.00,2.00,0.00,37.64,123.69
0.15,7371.00,11.00,2.00,1.00,9.00,2.00,0.00,37.24,142.96
0.15,7370.00,11.00,2.00,1.00,10.00,2.00,0.00,36.89,160.56
0.16,7369.00,10.00,3.00,1.00,11.00,2.00,0.00,38.06,176.63
0.17,7368.00,11.00,3.00,1.00,11.00,2.00,0.00,39.13,191.29
0.17,7366.00,10.00,3.00,2.00,13.00,2.00,0.00,40.11,204.68
0.18,7365.00,10.00,3.00,2.00,13.00,3.00,0.00,40.99,231.93
