Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7394.00,1.00,1.00,0.00,0.00,0.00,0.00,218.75,68.47
0.01,7390.00,4.00,1.00,0.00,1.00,0.00,0.00,350.08,62.51
0.02,7387.00,5.00,2.00,0.00,2.00,0.00,0.00,620.29,57.06
0.03,7384.00,7.00,2.00,0.00,2.00,1.00,0.00,867.16,67.12
0.03,7376.00,15.00,2.00,0.00,2.00,1.00,0.00,1092.69,76.30
0.04,7363.00,27.00,2.00,0.00,2.00,2.00,0.00,1298.74,99.70
0.05,7351.00,39.00,2.00,0.00,2.00,2.00,0.00,1486.98,121.06
0.06,7336.00,50.00,5.00,0.00,3.00,2.00,0.00,2109.65,140.57
0.06,7321.00,62.00,7.00,0.00,4.00,2.00,0.00,2978.98,158.38
0.07,7292.00,89.00,6.00,1.00,6.00,2.00,0.00,3622.96,174.63
0.08,7264.00,113.00,8.00,1.00,8.00,2.00,0.00,4511.76,189.47
0.08,7248.00,125.00,10.00,3.00,7.00,3.00,0.00,5624.23,218.04
0.09,7214.00,154.00,14.00,3.00,8.00,3.00,0.00,7241.49,244.13
0.10,7178.00,183.00,18.00,3.00,11.00,3.00,0.00,9319.93,267.94
0.10,7130.00,229.00,20.00,3.00,11.00,3.00,0.00,11519.25,289.68
0.11,7076.00,277.00,25.00,3.00,12.00,3.00,0.00,14279.68,309.52
0.12,7018.00,320.00,34.00,3.00,17.00,4.00,0.00,18153.68,342.66
0.12,6941.00,380.00,45.00,4.00,21.00,5.00,0.00,23345.48,387.94
0.13,6862.00,453.00,48.00,6.00,21.00,6.00,0.00,28539.36,444.30
0.14,6784.00,522.00,52.00,7.00,24.00,7.00,0.00,33885.37,510.77
0.15,6700.00,592.00,65.00,7.00,25.00,7.00,0.00,40722.46,571.46
0.15,6612.00,663.00,79.00,8.00,26.00,8.00,0.00,49072.01,641.88
0.16,6516.00,732.00,99.00,11.00,30.00,7.00,1.00,59704.73,691.15
0.17,6412.00,796.00,133.00,12.00,34.00,7.00,2.00,74526.56,736.13
0.17,6282.00,910.00,145.00,15.00,34.00,8.00,2.00,89870.45,792.22
0.18,6135.00,1021.00,176.00,15.00,39.00,8.00,2.00,108545.69,843.42
0.19,5977.00,1135.00,212.00,19.00,40.00,11.00,2.00,131015.58,935.23
0.19,5805.00,1271.00,244.00,19.00,43.00,12.00,2.00,156351.30,1034.07
0.20,5634.00,1405.00,270.00,24.00,49.00,12.00,2.00,183403.85,1124.31
