Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7393.00,2.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7393.00,2.00,0.00,0.00,1.00,0.00,0.00,68.52,68.47
0.01,7392.00,2.00,0.00,0.00,2.00,0.00,0.00,62.61,62.51
0.02,7390.00,3.00,0.00,0.00,2.00,1.00,0.00,57.20,72.09
0.03,7390.00,3.00,0.00,0.00,2.00,1.00,0.00,52.26,80.83
0.03,7390.00,3.00,0.00,0.00,2.00,1.00,0.00,47.75,88.82
0.04,7390.00,3.00,0.00,0.00,2.00,1.00,0.00,43.63,96.11
0.05,7390.00,3.00,0.00,0.00,2.00,1.00,0.00,39.86,102.76
0.06,7389.00,4.00,0.00,0.00,2.00,1.00,0.00,36.42,108.84
0.06,7386.00,5.00,0.00,0.00,4.00,1.00,0.00,33.28,114.38
0.07,7385.00,5.00,0.00,0.00,5.00,1.00,0.00,30.40,119.45
0.08,7383.00,5.00,0.00,0.00,7.00,1.00,0.00,27.78,124.07
0.08,7382.00,5.00,0.00,0.00,7.00,2.00,0.00,25.38,143.31
0.09,7380.00,5.00,0.00,0.00,9.00,2.00,0.00,23.19,160.88
0.10,7379.00,5.00,0.00,0.00,9.00,3.00,0.00,21.19,191.94
0.10,7377.00,5.00,0.00,0.00,10.00,4.00,0.00,19.36,235.32
0.11,7375.00,5.00,0.00,0.00,12.00,4.00,0.00,17.69,274.92
0.12,7374.00,5.00,0.00,0.00,13.00,4.00,0.00,16.16,311.07
0.12,7372.00,5.00,0.00,0.00,15.00,4.00,0.00,14.76,344.08
0.13,7370.00,4.00,1.00,0.00,17.00,4.00,0.00,1515.80,374.21
0.14,7353.00,20.00,1.00,0.00,18.00,4.00,0.00,2887.25,401.72
0.15,7320.00,48.00,2.00,0.00,22.00,4.00,0.00,5642.61,426.83
0.15,7255.00,105.00,6.00,0.00,25.00,5.00,0.00,14169.34,464.78
0.16,7137.00,217.00,11.00,0.00,26.00,5.00,0.00,29471.49,499.42
0.17,6940.00,400.00,23.00,0.00,28.00,5.00,0.00,61480.29,531.05
0.17,6581.00,739.00,42.00,0.00,28.00,6.00,0.00,119269.60,574.95
0.18,6093.00,1199.00,69.00,0.00,29.00,5.00,1.00,212632.16,600.00
0.19,5538.00,1696.00,125.00,1.00,30.00,5.00,1.00,382063.88,622.87
0.19,4771.00,2387.00,200.00,1.00,31.00,5.00,1.00,649541.32,643.75
0.20,3771.00,3285.00,295.00,7.00,29.00,8.00,1.00,1036646.03,707.88
0.21,2545.00,4391.00,408.00,14.00,29.00,7.00,2.00,1560091.68,751.40
0.22,1258.00,5526.00,552.00,22.00,29.00,7.00,2.00,2254679.08,791.13
0.22,327.00,6296.00,707.00,27.00,29.00,8.00,2.00,3122158.24,842.43
0.23,14.00,6428.00,881.00,34.00,27.00,10.00,2.00,4176146.60,919.31
0.24,1.00,6269.00,1046.00,41.00,25.00,10.00,4.00,5387021.22,989.49
0.24,0.00,6068.00,1244.00,45.00,24.00,11.00,4.00,6790813.68,1068.58
0.25,0.00,5912.00,1387.00,58.00,24.00,11.00,4.00,8288241.23,1140.79
0.26,0.00,5753.00,1536.00,68.00,23.00,10.00,6.00,9880233.84,1191.68
0.26,0.00,5610.00,1676.00,71.00,22.00,11.00,6.00,11545106.63,1253.17
0.27,0.00,5456.00,1827.00,74.00,22.00,10.00,7.00,13293092.71,1294.28
0.28,0.00,5309.00,1967.00,81.00,20.00,12.00,7.00,15100491.31,1361.86
0.28,0.00,5162.00,2108.00,87.00,20.00,11.00,8.00,16963675.33,1408.53
0.29,0.00,5031.00,2234.00,92.00,20.00,11.00,8.00,18855293.85,1451.13
0.30,0.00,4895.00,2365.00,97.00,20.00,11.00,8.00,20780403.39,1490.03
0.31,0.00,4750.00,2507.00,100.00,19.00,12.00,8.00,22752638.03,1540.56
0.31,0.00,4590.00,2657.00,110.00,19.00,12.00,8.00,24779947.76,1586.69
0.32,0.00,4464.00,2777.00,116.00,19.00,10.00,10.00,26812508.47,1598.76
0.33,0.00,4338.00,2893.00,126.00,19.00,10.00,10.00,28843857.43,1609.78
0.33,0.00,4215.00,3006.00,136.00,19.00,10.00,10.00,30869592.25,1619.84
0.34,0.00,4097.00,3119.00,141.00,17.00,11.00,11.00,32890197.78,1644.04
0.35,0.00,3970.00,3239.00,148.00,17.00,11.00,11.00,34916633.27,1666.14
0.35,0.00,3874.00,3330.00,153.00,16.00,12.00,11.00,36904827.81,1701.34
0.36,0.00,3768.00,3428.00,161.00,15.00,13.00,11.00,38868599.64,1748.49
0.37,0.00,3661.00,3529.00,167.00,15.00,12.00,12.00,40814563.41,1776.52
0.38,0.00,3554.00,3629.00,174.00,14.00,13.00,12.00,42742754.44,1817.13
0.38,0.00,3451.00,3725.00,181.00,13.00,13.00,13.00,44648698.23,1854.20
0.39,0.00,3359.00,3807.00,191.00,13.00,13.00,13.00,46513283.10,1888.04
0.40,0.00,3277.00,3880.00,200.00,13.00,13.00,13.00,48326558.81,1918.94
0.40,0.00,3188.00,3957.00,212.00,13.00,13.00,13.00,50098965.08,1947.15
0.41,0.00,3084.00,4054.00,219.00,12.00,14.00,13.00,51864075.95,1987.92
0.42,0.00,3009.00,4120.00,228.00,11.00,14.00,14.00,53575950.22,2025.14
0.42,0.00,2923.00,4199.00,235.00,11.00,14.00,14.00,55258713.62,2059.13
0.43,0.00,2850.00,4263.00,244.00,11.00,14.00,14.00,56892344.52,2090.15
