Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,2.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7391.00,4.00,0.00,0.00,1.00,0.00,0.00,68.52,68.47
0.01,7387.00,6.00,0.00,0.00,2.00,1.00,0.00,62.60,77.53
0.02,7384.00,8.00,0.00,0.00,3.00,1.00,0.00,57.19,85.80
0.03,7381.00,8.00,0.00,0.00,6.00,1.00,0.00,52.25,93.35
0.03,7377.00,9.00,1.00,0.00,7.00,2.00,0.00,49.24,115.27
0.04,7372.00,10.00,1.00,0.00,11.00,1.00,1.00,46.48,120.26
0.05,7370.00,11.00,1.00,0.00,12.00,1.00,1.00,43.97,124.81
0.06,7366.00,13.00,1.00,0.00,13.00,2.00,1.00,41.67,143.99
0.06,7364.00,14.00,1.00,0.00,14.00,2.00,1.00,39.57,161.50
0.07,7362.00,16.00,1.00,0.00,14.00,2.00,1.00,37.66,177.48
0.08,7361.00,17.00,1.00,0.00,14.00,2.00,1.00,35.91,192.07
0.08,7360.00,16.00,2.00,0.00,14.00,3.00,1.00,35.81,220.42
0.09,7359.00,15.00,3.00,0.00,14.00,3.00,2.00,37.22,246.29
0.10,7354.00,15.00,3.00,1.00,17.00,4.00,2.00,38.51,284.94
0.10,7350.00,16.00,3.00,1.00,20.00,4.00,2.00,39.69,320.22
0.11,7347.00,14.00,5.00,1.00,23.00,4.00,2.00,43.77,352.43
0.12,7346.00,13.00,6.00,1.00,23.00,5.00,2.00,49.00,396.86
0.12,7342.00,12.00,6.00,3.00,25.00,4.00,4.00,53.78,422.39
0.13,7340.00,11.00,7.00,3.00,25.00,5.00,5.00,59.65,460.73
0.14,7335.00,11.00,7.00,3.00,30.00,5.00,5.00,65.01,495.73
0.15,7330.00,10.00,8.00,3.00,32.00,8.00,5.00,71.42,572.74
0.15,7330.00,9.00,9.00,3.00,31.00,9.00,5.00,78.77,658.08
0.16,7329.00,9.00,8.00,4.00,32.00,9.00,5.00,83.98,735.99
0.17,7322.00,10.00,7.00,5.00,38.00,9.00,5.00,87.24,807.11
0.17,7313.00,13.00,7.00,5.00,44.00,9.00,5.00,90.22,872.04
0.18,7309.00,12.00,9.00,5.00,45.00,11.00,5.00,95.94,961.36
0.19,7302.00,13.00,9.00,5.00,49.00,13.00,5.00,101.17,1072.95
0.19,7295.00,14.00,9.00,5.00,54.00,14.00,5.00,105.95,1189.84
0.20,7289.00,14.00,8.00,6.00,59.00,15.00,5.00,108.81,1311.58
0.21,7281.00,16.00,8.00,6.00,63.00,16.00,6.00,111.43,1437.75
0.22,7276.00,16.00,8.00,6.00,66.00,18.00,6.00,113.82,1582.97
0.22,7269.00,16.00,8.00,6.00,71.00,20.00,6.00,116.00,1745.59
0.23,7262.00,17.00,8.00,6.00,73.00,22.00,8.00,118.00,1924.10
0.24,7257.00,17.00,8.00,6.00,75.00,25.00,8.00,119.82,2132.14
0.24,7249.00,18.00,8.00,6.00,81.00,26.00,8.00,121.49,2337.08
0.25,7239.00,20.00,7.00,7.00,85.00,30.00,8.00,121.51,2584.27
0.26,7230.00,20.00,8.00,7.00,87.00,36.00,8.00,123.02,2900.08
0.26,7215.00,22.00,8.00,7.00,98.00,36.00,10.00,124.41,3188.38
0.27,7200.00,22.00,10.00,7.00,106.00,40.00,11.00,128.69,3511.67
