Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,1.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7393.00,1.00,0.00,0.00,2.00,0.00,0.00,68.23,68.47
0.01,7392.00,2.00,0.00,0.00,1.00,1.00,0.00,62.07,77.53
0.02,7392.00,2.00,0.00,0.00,1.00,1.00,0.00,56.47,85.80
0.03,7391.00,2.00,1.00,0.00,1.00,1.00,0.00,1553.68,93.35
0.03,7387.00,4.00,1.00,0.00,3.00,1.00,0.00,2915.73,100.25
0.04,7385.00,6.00,1.00,0.00,3.00,1.00,0.00,4154.82,106.54
0.05,7382.00,8.00,1.00,0.00,4.00,1.00,0.00,5282.05,112.29
0.06,7380.00,9.00,1.00,0.00,4.00,1.00,1.00,6307.51,117.53
0.06,7373.00,14.00,1.00,0.00,5.00,2.00,1.00,7240.39,137.35
0.07,7371.00,15.00,1.00,0.00,6.00,2.00,1.00,8089.06,155.43
0.08,7369.00,17.00,1.00,0.00,6.00,2.00,1.00,8861.11,171.94
0.08,7369.00,17.00,1.00,0.00,6.00,2.00,1.00,9563.46,187.02
0.09,7365.00,17.00,1.00,0.00,10.00,2.00,1.00,10202.41,200.78
0.10,7365.00,17.00,1.00,0.00,7.00,5.00,1.00,10783.67,258.41
0.10,7363.00,18.00,1.00,0.00,8.00,5.00,1.00,11312.46,311.03
0.11,7361.00,18.00,1.00,0.00,10.00,5.00,1.00,11793.51,359.06
0.12,7360.00,18.00,1.00,0.00,11.00,5.00,1.00,12231.13,402.91
0.12,7356.00,19.00,1.00,0.00,13.00,6.00,1.00,12629.24,457.96
0.13,7356.00,19.00,1.00,0.00,13.00,6.00,1.00,12991.42,508.23
0.14,7351.00,19.00,1.00,0.00,18.00,6.00,1.00,13320.90,554.11
0.15,7343.00,21.00,1.00,0.00,24.00,6.00,1.00,13620.63,596.00
0.15,7340.00,22.00,1.00,0.00,25.00,5.00,3.00,13893.30,619.22
0.16,7338.00,22.00,3.00,0.00,25.00,5.00,3.00,17145.99,640.41
0.17,7329.00,27.00,5.00,0.00,26.00,6.00,3.00,23109.65,674.79
0.17,7317.00,33.00,6.00,0.00,30.00,7.00,3.00,30037.25,721.19
0.18,7311.00,35.00,6.00,0.00,33.00,8.00,3.00,36339.43,778.58
0.19,7310.00,34.00,8.00,0.00,33.00,8.00,3.00,45077.30,830.97
0.19,7297.00,43.00,8.00,0.00,37.00,8.00,3.00,53026.33,878.80
0.20,7293.00,44.00,8.00,0.00,40.00,8.00,3.00,60257.74,922.46
0.21,7284.00,47.00,10.00,0.00,44.00,7.00,4.00,69840.94,947.30
0.22,7274.00,50.00,9.00,1.00,50.00,8.00,4.00,77056.67,984.99
0.22,7269.00,50.00,11.00,1.00,53.00,7.00,5.00,86625.62,1004.39
0.23,7259.00,55.00,14.00,1.00,53.00,9.00,5.00,99837.64,1052.14
0.24,7249.00,59.00,16.00,2.00,52.00,12.00,6.00,114861.53,1140.80
0.24,7235.00,66.00,17.00,3.00,55.00,14.00,6.00,130031.42,1251.79
0.25,7222.00,72.00,17.00,4.00,61.00,13.00,7.00,143831.81,1338.09
0.26,7214.00,75.00,17.00,4.00,64.00,15.00,7.00,156386.32,1446.92
0.26,7203.00,83.00,18.00,4.00,61.00,20.00,7.00,169309.76,1621.39
0.27,7192.00,86.00,24.00,4.00,63.00,18.00,9.00,190080.37,1750.62
0.28,7179.00,94.00,23.00,5.00,68.00,18.00,9.00,207473.55,1868.60
0.28,7159.00,102.00,26.00,5.00,77.00,18.00,9.00,227803.45,1976.31
0.29,7148.00,104.00,27.00,6.00,83.00,19.00,9.00,247800.32,2089.66
0.30,7131.00,107.00,32.00,6.00,85.00,23.00,12.00,273503.50,2253.23
0.31,7115.00,114.00,36.00,8.00,86.00,25.00,12.00,302895.50,2432.61
0.31,7100.00,122.00,39.00,8.00,88.00,27.00,12.00,334140.99,2626.41
0.32,7081.00,127.00,42.00,9.00,94.00,31.00,12.00,367072.65,2863.43
0.33,7057.00,139.00,46.00,9.00,97.00,35.00,13.00,403040.58,3139.90
0.33,7047.00,140.00,49.00,10.00,100.00,35.00,15.00,440268.33,3392.30
0.34,7023.00,144.00,58.00,10.00,107.00,39.00,15.00,487656.07,3682.82
0.35,7006.00,155.00,59.00,11.00,108.00,42.00,15.00,532268.07,3993.10
0.35,6981.00,169.00,56.00,16.00,112.00,46.00,16.00,568345.64,4336.46
0.36,6960.00,169.00,64.00,17.00,121.00,48.00,17.00,613184.72,4679.97
0.37,6924.00,187.00,65.00,19.00,132.00,50.00,19.00,655478.15,5023.61
0.38,6898.00,196.00,70.00,19.00,141.00,53.00,19.00,701464.98,5382.40
0.38,6876.00,201.00,76.00,21.00,144.00,59.00,19.00,752314.11,5800.09
0.39,6852.00,208.00,83.00,23.00,149.00,62.00,19.00,809088.89,6226.48
0.40,6819.00,218.00,88.00,25.00,162.00,63.00,21.00,868249.73,6630.76
0.40,6792.00,226.00,94.00,28.00,165.00,67.00,24.00,931083.54,7059.93
0.41,6757.00,237.00,101.00,28.00,180.00,68.00,25.00,998761.05,7466.75
0.42,6736.00,240.00,105.00,33.00,187.00,70.00,25.00,1066338.05,7868.19
0.42,6701.00,260.00,105.00,34.00,198.00,73.00,25.00,1127814.34,8279.75
0.43,6674.00,260.00,114.00,34.00,211.00,78.00,25.00,1197261.51,8730.59
0.44,6635.00,278.00,115.00,36.00,224.00,79.00,29.00,1261941.45,9157.19
0.44,6612.00,288.00,121.00,37.00,225.00,83.00,30.00,1329796.11,9606.74
