Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,0.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7392.00,0.00,0.00,0.00,4.00,0.00,0.00,68.23,68.47
0.01,7391.00,1.00,0.00,0.00,4.00,0.00,0.00,62.07,62.51
0.02,7388.00,1.00,0.00,0.00,7.00,0.00,0.00,56.47,57.06
0.03,7385.00,2.00,0.00,0.00,9.00,0.00,0.00,51.37,52.10
0.03,7384.00,3.00,0.00,0.00,9.00,0.00,0.00,46.73,47.56
0.04,7382.00,4.00,0.00,0.00,10.00,0.00,0.00,42.51,43.42
0.05,7382.00,4.00,0.00,0.00,9.00,1.00,0.00,38.67,54.66
0.06,7382.00,4.00,0.00,0.00,8.00,2.00,0.00,35.18,79.95
0.06,7381.00,4.00,0.00,0.00,9.00,2.00,0.00,32.01,103.03
0.07,7380.00,4.00,0.00,0.00,10.00,2.00,0.00,29.12,124.11
0.08,7379.00,4.00,0.00,0.00,9.00,3.00,1.00,26.49,158.37
0.08,7378.00,4.00,0.00,0.00,10.00,3.00,1.00,24.10,189.65
0.09,7375.00,5.00,0.00,0.00,12.00,3.00,1.00,21.92,218.20
0.10,7371.00,7.00,0.00,0.00,14.00,2.00,2.00,19.94,229.25
0.10,7370.00,7.00,0.00,0.00,15.00,2.00,2.00,18.14,239.33
0.11,7367.00,8.00,0.00,0.00,17.00,2.00,2.00,16.50,248.54
0.12,7364.00,9.00,0.00,0.00,19.00,2.00,2.00,15.01,256.94
0.12,7362.00,9.00,0.00,0.00,21.00,2.00,2.00,13.66,264.62
0.13,7361.00,9.00,0.00,0.00,21.00,3.00,2.00,12.43,286.64
0.14,7360.00,9.00,0.00,0.00,22.00,3.00,2.00,11.30,306.75
0.15,7359.00,9.00,0.00,0.00,22.00,4.00,2.00,10.28,340.14
0.15,7358.00,9.00,0.00,0.00,23.00,4.00,2.00,9.36,370.61
0.16,7353.00,10.00,0.00,0.00,27.00,4.00,2.00,8.51,398.43
0.17,7353.00,8.00,2.00,0.00,25.00,6.00,2.00,8.04,453.88
0.17,7351.00,8.00,2.00,0.00,27.00,5.00,3.00,7.62,489.47
0.18,7348.00,7.00,3.00,0.00,29.00,5.00,4.00,7.38,521.97
0.19,7345.00,7.00,3.00,0.00,30.00,6.00,5.00,7.16,566.65
0.19,7344.00,6.00,4.00,0.00,31.00,6.00,5.00,7.12,607.45
0.20,7341.00,6.00,4.00,0.00,32.00,8.00,5.00,7.08,674.74
