Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,0.00,0.00,0.00,2.00,0.00,0.00,75.00,75.00
0.01,7392.00,0.00,0.00,0.00,4.00,0.00,0.00,68.52,68.47
0.01,7390.00,1.00,0.00,0.00,5.00,0.00,0.00,62.60,62.51
0.02,7390.00,1.00,0.00,0.00,4.00,1.00,0.00,57.19,72.09
0.03,7389.00,2.00,0.00,0.00,4.00,1.00,0.00,52.25,80.83
0.03,7389.00,2.00,0.00,0.00,4.00,1.00,0.00,47.73,88.82
0.04,7386.00,3.00,0.00,0.00,5.00,2.00,0.00,43.61,111.13
0.05,7385.00,3.00,0.00,0.00,6.00,2.00,0.00,39.84,131.50
0.06,7384.00,3.00,0.00,0.00,7.00,2.00,0.00,36.40,150.10
0.06,7384.00,2.00,1.00,0.00,7.00,2.00,0.00,1535.57,167.07
0.07,7370.00,16.00,1.00,0.00,7.00,2.00,0.00,2905.20,182.57
0.08,7352.00,34.00,1.00,0.00,6.00,3.00,0.00,4156.48,211.74
0.08,7338.00,45.00,4.00,0.00,6.00,3.00,0.00,9806.58,238.37
0.09,7296.00,85.00,4.00,0.00,8.00,3.00,0.00,14968.48,262.69
0.10,7264.00,114.00,6.00,0.00,9.00,2.00,1.00,22688.97,269.86
0.10,7229.00,143.00,9.00,1.00,10.00,3.00,1.00,34249.29,291.43
0.11,7189.00,175.00,16.00,1.00,11.00,3.00,1.00,55326.92,311.12
0.12,7113.00,236.00,22.00,4.00,17.00,3.00,1.00,83597.16,329.10
0.12,7029.00,310.00,29.00,5.00,17.00,5.00,1.00,119940.83,375.56
0.13,6930.00,396.00,37.00,7.00,19.00,5.00,2.00,165162.65,417.97
0.14,6855.00,456.00,46.00,9.00,23.00,5.00,2.00,219997.78,456.69
0.15,6772.00,526.00,55.00,11.00,24.00,6.00,2.00,283615.57,507.07
0.15,6664.00,622.00,65.00,12.00,25.00,4.00,4.00,356759.45,523.00
0.16,6544.00,720.00,84.00,13.00,27.00,4.00,4.00,452127.10,537.56
0.17,6408.00,829.00,106.00,14.00,31.00,4.00,4.00,572305.17,550.84
0.17,6239.00,970.00,126.00,18.00,32.00,7.00,4.00,712145.23,608.04
0.18,6067.00,1119.00,143.00,21.00,34.00,8.00,4.00,865441.39,675.28
0.19,5906.00,1246.00,173.00,23.00,35.00,9.00,4.00,1050561.02,751.68
0.19,5728.00,1380.00,212.00,26.00,36.00,10.00,4.00,1278275.17,836.46
0.20,5525.00,1533.00,254.00,28.00,41.00,10.00,5.00,1549410.26,913.86
0.21,5315.00,1682.00,306.00,32.00,45.00,11.00,5.00,1875237.56,999.54
0.22,5073.00,1865.00,357.00,37.00,47.00,12.00,5.00,2249528.94,1092.78
0.22,4826.00,2046.00,417.00,39.00,50.00,12.00,6.00,2681617.56,1177.90
0.23,4587.00,2228.00,470.00,41.00,51.00,13.00,6.00,3155993.09,1270.64
0.24,4301.00,2434.00,535.00,46.00,60.00,14.00,6.00,3687029.41,1370.32
0.24,4035.00,2634.00,590.00,53.00,62.00,14.00,8.00,4254807.46,1461.32
0.25,3722.00,2862.00,667.00,59.00,62.00,16.00,8.00,4889203.37,1574.44
0.26,3360.00,3136.00,746.00,65.00,63.00,17.00,9.00,5587465.47,1692.74
0.26,2999.00,3395.00,837.00,72.00,67.00,17.00,9.00,6362103.07,1800.74
0.27,2595.00,3696.00,932.00,79.00,67.00,15.00,12.00,7212525.94,1869.28
0.28,2205.00,3988.00,1021.00,85.00,68.00,17.00,12.00,8123171.80,1961.91
0.28,1824.00,4250.00,1130.00,90.00,71.00,18.00,13.00,9118883.22,2061.49
0.29,1417.00,4525.00,1257.00,95.00,69.00,20.00,13.00,10219351.54,2182.44
0.30,951.00,4839.00,1399.00,102.00,71.00,21.00,13.00,11438059.72,2307.89
0.31,670.00,4986.00,1525.00,109.00,69.00,24.00,13.00,12740753.83,2467.48
0.31,422.00,5053.00,1696.00,116.00,72.00,24.00,13.00,14187781.06,2613.18
0.32,245.00,5093.00,1824.00,124.00,70.00,26.00,14.00,15702070.45,2776.24
0.33,122.00,5076.00,1960.00,128.00,68.00,28.00,14.00,17289828.53,2955.14
0.33,51.00,4995.00,2104.00,136.00,64.00,31.00,15.00,18956725.57,3163.54
0.34,17.00,4890.00,2240.00,139.00,62.00,32.00,16.00,20683904.83,3368.81
0.35,0.00,4778.00,2366.00,142.00,60.00,31.00,19.00,22451134.42,3541.18
0.35,0.00,4675.00,2457.00,154.00,59.00,32.00,19.00,24202372.56,3713.57
0.36,0.00,4546.00,2576.00,164.00,57.00,34.00,19.00,25981065.97,3900.99
0.37,0.00,4423.00,2688.00,175.00,57.00,34.00,19.00,27774326.03,4072.10
0.38,0.00,4288.00,2816.00,182.00,54.00,36.00,20.00,29604931.10,4258.35
0.38,0.00,4138.00,2963.00,185.00,50.00,40.00,20.00,31498198.24,4488.47
0.39,0.00,4028.00,3063.00,195.00,49.00,40.00,21.00,33378104.29,4698.56
0.40,0.00,3907.00,3180.00,199.00,46.00,42.00,22.00,35271343.01,4920.40
0.40,0.00,3776.00,3302.00,208.00,44.00,44.00,22.00,37184273.97,5152.97
0.41,0.00,3682.00,3388.00,216.00,44.00,42.00,24.00,39061112.31,5335.24
0.42,0.00,3599.00,3455.00,232.00,41.00,44.00,25.00,40876432.85,5531.69
0.42,0.00,3526.00,3518.00,242.00,40.00,45.00,25.00,42629541.77,5726.05
0.43,0.00,3416.00,3619.00,251.00,37.00,48.00,25.00,44382902.68,5948.56
0.44,0.00,3330.00,3700.00,256.00,34.00,50.00,26.00,46106447.49,6181.74
0.44,0.00,3237.00,3786.00,263.00,34.00,48.00,28.00,47810263.98,6364.57
0.45,0.00,3149.00,3869.00,268.00,32.00,48.00,30.00,49491549.90,6531.48
0.46,0.00,3069.00,3941.00,276.00,32.00,48.00,30.00,51135726.67,6683.85
0.47,0.00,2980.00,4019.00,287.00,31.00,45.00,34.00,52755014.78,6777.89
0.47,0.00,2917.00,4075.00,294.00,31.00,44.00,35.00,54318513.76,6848.71
0.48,0.00,2835.00,4149.00,302.00,29.00,44.00,37.00,55858085.93,6913.37
0.49,0.00,2766.00,4213.00,307.00,28.00,45.00,37.00,57360775.58,6987.42
0.49,0.00,2705.00,4269.00,312.00,28.00,42.00,40.00,58817751.17,7009.96
0.50,0.00,2629.00,4335.00,322.00,27.00,42.00,41.00,60247985.89,7030.53
0.51,0.00,2552.00,4399.00,335.00,25.00,42.00,43.00,61650785.47,7049.31
0.51,0.00,2482.00,4465.00,339.00,23.00,44.00,43.00,63031525.35,7096.50
0.52,0.00,2419.00,4520.00,347.00,23.00,44.00,43.00,64375585.99,7139.58
0.53,0.00,2354.00,4582.00,350.00,23.00,43.00,44.00,65696653.29,7163.89
0.53,0.00,2287.00,4645.00,354.00,22.00,43.00,45.00,66998216.03,7186.08
0.54,0.00,2231.00,4691.00,364.00,19.00,46.00,45.00,68256420.63,7251.41
0.55,0.00,2175.00,4742.00,369.00,16.00,47.00,47.00,69482524.71,7326.07
0.56,0.00,2119.00,4793.00,374.00,14.00,49.00,47.00,70679302.06,7424.28
0.56,0.00,2065.00,4840.00,381.00,14.00,49.00,47.00,71843277.50,7513.94
0.57,0.00,2012.00,4881.00,393.00,13.00,50.00,47.00,72968271.74,7610.81
0.58,0.00,1958.00,4926.00,402.00,12.00,50.00,48.00,74063661.86,7699.25
0.58,0.00,1902.00,4977.00,407.00,12.00,50.00,48.00,75141019.86,7779.98
0.59,0.00,1847.00,5023.00,416.00,12.00,48.00,50.00,76194392.75,7823.64
0.60,0.00,1797.00,5065.00,424.00,12.00,48.00,50.00,77219843.26,7863.50
0.60,0.00,1749.00,5104.00,433.00,11.00,48.00,51.00,78215277.06,7899.89
0.61,0.00,1695.00,5148.00,443.00,11.00,46.00,53.00,79190799.87,7903.06
0.62,0.00,1654.00,5182.00,450.00,11.00,45.00,54.00,80133108.94,7890.94
0.62,0.00,1621.00,5205.00,460.00,11.00,45.00,54.00,81028548.29,7879.87
0.63,0.00,1575.00,5246.00,465.00,11.00,43.00,56.00,81908210.04,7839.71
0.64,0.00,1541.00,5268.00,477.00,10.00,42.00,58.00,82744913.13,7788.03
0.65,0.00,1500.00,5307.00,479.00,9.00,43.00,58.00,83567909.10,7755.88
