Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,2.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7391.00,3.00,0.00,0.00,2.00,0.00,0.00,68.23,68.47
0.01,7391.00,3.00,0.00,0.00,2.00,0.00,0.00,62.07,62.51
0.02,7391.00,3.00,0.00,0.00,2.00,0.00,0.00,56.47,57.06
0.03,7391.00,3.00,0.00,0.00,2.00,0.00,0.00,51.37,52.10
0.03,7390.00,3.00,0.00,0.00,3.00,0.00,0.00,46.73,47.56
0.04,7389.00,3.00,0.00,0.00,4.00,0.00,0.00,42.51,43.42
0.05,7389.00,3.00,0.00,0.00,4.00,0.00,0.00,38.67,39.64
0.06,7387.00,4.00,0.00,0.00,5.00,0.00,0.00,35.18,36.19
0.06,7385.00,4.00,0.00,0.00,7.00,0.00,0.00,32.01,33.03
0.07,7384.00,5.00,0.00,0.00,7.00,0.00,0.00,29.12,30.16
0.08,7384.00,5.00,0.00,0.00,7.00,0.00,0.00,26.49,27.53
0.08,7384.00,5.00,0.00,0.00,6.00,1.00,0.00,24.10,40.16
0.09,7382.00,6.00,0.00,0.00,6.00,2.00,0.00,21.92,66.71
0.10,7381.00,6.00,0.00,0.00,7.00,2.00,0.00,19.94,90.95
0.10,7380.00,6.00,0.00,0.00,8.00,2.00,0.00,18.14,113.07
0.11,7379.00,6.00,0.00,0.00,8.00,3.00,0.00,16.50,148.30
0.12,7377.00,6.00,0.00,0.00,9.00,4.00,0.00,15.01,195.48
0.12,7375.00,7.00,0.00,0.00,10.00,4.00,0.00,13.66,238.55
0.13,7372.00,7.00,0.00,0.00,12.00,5.00,0.00,12.43,292.89
0.14,7372.00,6.00,1.00,0.00,11.00,6.00,0.00,1513.62,357.53
0.15,7370.00,6.00,1.00,0.00,13.00,6.00,0.00,2879.29,416.53
0.15,7368.00,7.00,1.00,0.00,14.00,6.00,0.00,4121.66,470.40
0.16,7362.00,8.00,1.00,0.00,18.00,7.00,0.00,5251.88,534.60
0.17,7360.00,9.00,1.00,0.00,19.00,7.00,0.00,6280.07,593.21
0.17,7357.00,10.00,1.00,0.00,20.00,8.00,0.00,7215.43,661.74
0.18,7355.00,10.00,1.00,0.00,22.00,8.00,0.00,8066.35,724.31
0.19,7350.00,10.00,1.00,0.00,27.00,8.00,0.00,8840.45,781.42
0.19,7346.00,9.00,3.00,0.00,28.00,10.00,0.00,12549.30,863.61
0.20,7343.00,9.00,3.00,0.00,31.00,10.00,0.00,15923.31,938.64
0.21,7338.00,9.00,4.00,0.00,34.00,11.00,0.00,20495.05,1022.16
0.22,7331.00,12.00,4.00,0.00,35.00,14.00,0.00,24654.05,1143.48
0.22,7325.00,14.00,5.00,0.00,37.00,14.00,1.00,29939.91,1254.24
0.23,7319.00,16.00,6.00,0.00,39.00,14.00,2.00,36250.88,1355.35
0.24,7303.00,22.00,8.00,0.00,47.00,14.00,2.00,44996.74,1447.65
0.24,7295.00,22.00,9.00,0.00,52.00,16.00,2.00,54455.36,1561.97
