Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,0.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7394.00,0.00,0.00,0.00,2.00,0.00,0.00,68.52,68.47
0.01,7392.00,1.00,0.00,0.00,3.00,0.00,0.00,62.60,62.51
0.02,7387.00,3.00,0.00,0.00,6.00,0.00,0.00,57.19,57.06
0.03,7384.00,4.00,1.00,0.00,7.00,0.00,0.00,202.48,52.10
0.03,7381.00,5.00,1.00,0.00,9.00,0.00,0.00,335.22,47.56
0.04,7377.00,9.00,1.00,0.00,8.00,1.00,0.00,456.48,58.44
0.05,7373.00,13.00,1.00,0.00,8.00,1.00,0.00,567.27,68.38
0.06,7365.00,19.00,3.00,0.00,8.00,1.00,0.00,968.95,77.44
0.06,7350.00,33.00,3.00,0.00,8.00,2.00,0.00,1335.92,100.75
0.07,7333.00,47.00,5.00,0.00,9.00,2.00,0.00,1971.64,122.02
0.08,7317.00,62.00,5.00,0.00,10.00,2.00,0.00,2552.43,141.44
0.08,7295.00,81.00,8.00,0.00,9.00,3.00,0.00,3533.73,174.20
0.09,7273.00,99.00,9.00,0.00,11.00,4.00,0.00,4580.48,219.12
0.10,7236.00,128.00,15.00,0.00,13.00,4.00,0.00,6438.16,260.13
0.10,7194.00,161.00,23.00,1.00,13.00,4.00,0.00,9337.17,297.57
0.11,7134.00,213.00,27.00,2.00,16.00,4.00,0.00,12586.62,331.75
0.12,7083.00,257.00,32.00,2.00,18.00,4.00,0.00,16306.44,362.96
0.12,7013.00,313.00,40.00,5.00,21.00,4.00,0.00,20906.70,391.45
0.13,6917.00,392.00,51.00,5.00,26.00,5.00,0.00,26762.00,432.48
0.14,6832.00,465.00,61.00,6.00,27.00,5.00,0.00,33613.68,469.93
0.15,6730.00,543.00,78.00,8.00,31.00,6.00,0.00,42427.25,519.15
0.15,6616.00,641.00,88.00,11.00,32.00,7.00,1.00,51981.58,579.11
0.16,6494.00,746.00,103.00,12.00,32.00,8.00,1.00,62963.81,648.87
0.17,6369.00,832.00,134.00,16.00,36.00,8.00,1.00,77654.27,712.55
0.17,6221.00,942.00,168.00,19.00,36.00,9.00,1.00,96183.22,785.71
0.18,6053.00,1072.00,201.00,24.00,32.00,12.00,2.00,118068.78,897.57
0.19,5884.00,1196.00,244.00,25.00,30.00,15.00,2.00,144523.20,1044.76
0.19,5711.00,1335.00,271.00,30.00,31.00,16.00,2.00,172748.01,1194.16
0.20,5488.00,1518.00,305.00,34.00,31.00,16.00,4.00,203641.85,1330.55
0.21,5254.00,1704.00,346.00,37.00,35.00,16.00,4.00,238025.72,1455.06
0.22,5017.00,1878.00,404.00,37.00,39.00,16.00,5.00,278151.98,1568.73
