Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,0.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7394.00,0.00,0.00,0.00,2.00,0.00,0.00,68.47,68.47
0.01,7394.00,0.00,0.00,0.00,2.00,0.00,0.00,62.51,62.51
0.02,7391.00,1.00,0.00,0.00,4.00,0.00,0.00,57.06,57.06
0.03,7390.00,1.00,0.00,0.00,5.00,0.00,0.00,52.10,52.10
0.03,7390.00,1.00,0.00,0.00,4.00,1.00,0.00,47.56,62.58
0.04,7390.00,1.00,0.00,0.00,4.00,1.00,0.00,43.42,72.16
0.05,7388.00,1.00,0.00,0.00,5.00,2.00,0.00,39.64,95.92
0.06,7386.00,1.00,0.00,0.00,7.00,2.00,0.00,36.19,117.61
0.06,7382.00,2.00,0.00,0.00,10.00,2.00,0.00,33.03,137.42
0.07,7378.00,4.00,0.00,0.00,11.00,2.00,1.00,30.16,155.50
0.08,7377.00,5.00,0.00,0.00,10.00,3.00,1.00,27.53,187.03
0.08,7375.00,5.00,0.00,0.00,12.00,3.00,1.00,25.13,215.81
0.09,7374.00,5.00,0.00,0.00,13.00,3.00,1.00,22.95,242.09
0.10,7374.00,4.00,1.00,0.00,13.00,3.00,1.00,22.45,266.08
0.10,7372.00,4.00,1.00,0.00,15.00,3.00,1.00,22.00,287.98
0.11,7367.00,3.00,2.00,0.00,19.00,4.00,1.00,23.09,323.00
0.12,7365.00,3.00,2.00,0.00,21.00,4.00,1.00,24.08,354.96
0.12,7363.00,3.00,2.00,0.00,23.00,4.00,1.00,24.99,384.15
0.13,7361.00,3.00,2.00,0.00,25.00,4.00,1.00,25.82,410.79
0.14,7360.00,3.00,2.00,0.00,26.00,4.00,1.00,26.57,435.11
0.15,7358.00,3.00,2.00,0.00,24.00,8.00,1.00,27.26,517.41
0.15,7353.00,4.00,2.00,0.00,27.00,9.00,1.00,27.90,607.56
0.16,7350.00,4.00,2.00,0.00,29.00,10.00,1.00,28.47,704.89
0.17,7346.00,5.00,2.00,0.00,31.00,11.00,1.00,29.00,808.77
0.17,7343.00,5.00,2.00,0.00,32.00,12.00,2.00,29.48,918.62
0.18,7336.00,6.00,2.00,0.00,38.00,12.00,2.00,29.91,1018.91
